	G48	G99	G40	G27	G42	G63	G73	G8	G49	G74	G88	G45	G21	G28	G30	G29	G39	G62	G77	G5	G22	G24	G2	G26	G75	G9	G32	G1	G95	G11	G13	G15	G58	G47	G4	G51	G71	G89	G44	G16	G100	G3	G97	G7	G52	G41	G37	G59	G70	G46	G33	G72	G65	G18	G50	G17	G10	G53	G61	G35	G68	G79	G83	G31	G23	G34	G90	Time	G94	G36	G78	G87	G60	G80	G84	G91	G76	G86	G57	G20	G81	G93	G6	G55	G56	G66	G12	G54	G43	G85	G82	G96	G98	G38	G64	G69	G25	G92	G19	G14	G67
G53	0.004138135624931892	0.007090377993188382	0.04597304489630529	0.003605777953876438	0.005042330255049717	0.033126515047877975	0.029405071568656467	0.01362118249231774	0.0026859113815101768	0.0037654007137361244	0.0033335451159881586	0.013308887128795042	0.00496081239013481	0.004863310005661986	0.004583899765053965	0.004694740414506861	0.011380683277675654	0.014993754842190609	0.0358202377963196	0.03220628621963403	0.004946437052772597	0.019369967009930635	0.0031211434027338587	0.029946503847980185	0.0035450169478698575	0.01568192290048872	0.00660646396468678	0.00457299523149676	0.0029077154108481935	0.0037315963866944185	0.004127071101563177	0.009071366270576	0.011377568250818535	0.00809505286300366	0.021485725050797218	0.00720361987640061	0.004100807594933277	0.01425012401616639	0.010551327824304171	0.005564822039890919	0.005820680913847328	0.005160749851413516	0.012294350680598426	0.004061090430209375	0.006561800851859398	0.04793052580054154	0.0070742825502632485	0.006154692572798017	0.007323044980771019	0.01120605224154973	0.007876994640363112	0.004758966184810348	0.004404864431404553	0.0047470406423394534	0.0022645564946468964	0.004533129683237366	0.018326474768019293	0.08055450764694866	0.003582008840473177	0.005098867838805516	0.0025387231346232397	0.0038922270933045874	0.004654093335250431	0.004032188794411836	0.004319805266043498	0.00505430026646405	0.008397944972304745	0.007098573661386968	0.004063838423957246	0.0053291300859131755	0.0027674223291403255	0.006982776577720156	0.0025365316563096506	0.004256527565594258	0.0038640556142415603	0.005992123484992352	0.003974207546573931	0.004173727840593245	0.007321607654542543	0.002353294581703258	0.00534942620040099	0.002354167067753595	0.003761764039080848	0.007452069037656496	0.007842782935188196	0.003456252133050349	0.009750320896558971	0.003811202149371543	0.005615063571503856	0.006376097444114252	0.005663939862662666	0.005478675863904652	0.015391323226748141	0.006200986180072959	0.0032534907074389264	0.0026275893010320756	0.0030922819029048543	0.004463384743722272	0.07095780608403413	0.009900489924053799	0.005005952871408529
G54	0.00237667558847885	0.0030070166982888663	0.028880543083334823	0.002544734275550157	0.0015740034696294875	0.03541557784559161	0.028845833357546907	0.0027796243887339145	0.002103347339041495	0.002920872522921489	0.002078288280348197	0.009230179861350921	0.00489368976919582	0.02243141318446211	0.004876616240045077	0.04760647345653176	0.008038909816548992	0.009139469049315452	0.003170423526464647	0.016771076605193187	0.0034562496859337722	0.033265147620896926	0.004047218151917721	0.009022763072249857	0.006186927219995729	0.007188297363119329	0.008944746498147922	0.0024583057524268713	0.00829759761329157	0.002762236137232281	0.003546864150204366	0.0029245206001961032	0.021105709346395652	0.005040870498944777	0.004887266879953354	0.00675519951759058	0.0029853791704692943	0.008516682905922853	0.027286928937358373	0.024959736006712894	0.00469102187569348	0.0014883113247603184	0.06386318044244084	0.00830747000388972	0.003552450463328597	0.010225720303053083	0.00782471827918245	0.004565019915040882	0.005217115628764435	0.006120405257680831	0.007693088724851961	0.0029099928335026073	0.037695591307212215	0.0038110055672612073	0.003884811501339145	0.003979785758353641	0.004553619279447579	0.02672534547370829	0.0031730456625503637	0.0026967987353907316	0.0029906902022827256	0.0062026031025762115	0.005238690938893301	0.005098495793201128	0.013461613604926412	0.003822336654798651	0.020628645697317108	0.010097764245255957	0.010195373754017939	0.004734622000946673	0.004568877497608126	0.0053888244791863	0.003118769258656011	0.0029849776649332038	0.01792597361673678	0.003050614433275229	0.018122701823915108	0.016451207812461045	0.004454930816032031	0.0027868984728505195	0.004927152849895137	0.004022283162085704	0.006846226368694802	0.0032307850022095575	0.00676725421873294	0.0037191544133633537	0.006067526327941137	0.06815372819407207	0.00597559624821823	0.008344528290819386	0.004305451101770492	0.0038463336138661423	0.008747380311045248	0.008790452734438329	0.0025401445652489065	0.006253228303043542	0.0024473228756401186	0.005960010862914253	0.021838204820576967	0.003318842690080167	0.007271867350486389
G55	0.009736488138111746	0.00318515564942348	0.010714729423430653	0.005250013508007216	0.008079110063007737	0.007795639360846569	0.015082163910258082	0.004063471073331646	0.0039038418688943817	0.008386291538355342	0.005742644540679839	0.009293951694096702	0.009731979039054109	0.0053217150351579845	0.008350015223349687	0.052272270152693735	0.005470135515662928	0.01291607273710629	0.006288863598329759	0.013423523501322464	0.004726496709777462	0.0065746327074226426	0.007638915913637854	0.005855374224790202	0.005176006820143329	0.004957149694019573	0.004080463000459992	0.006616461076649129	0.006908125201269352	0.0029437930046578653	0.009680334611665023	0.005934374211540196	0.004357063611907763	0.006253151191099513	0.003329025680420561	0.017521005609208485	0.00448941408140304	0.004360190136736535	0.009164719240914946	0.006711856062431261	0.005335895710961255	0.009250885750305372	0.014215398431596306	0.012991399125450135	0.01893206773050923	0.00868041709752497	0.07298495916380751	0.010327643861833078	0.009293318062986408	0.004872359577302803	0.0049544483193098565	0.008751284573952632	0.005647384140163295	0.004948347368184639	0.003777724843831818	0.0063573858834306855	0.007393824868374408	0.017130794941160436	0.008641997276656349	0.005927003120151098	0.008056624658771558	0.021062004960300265	0.005394462954970961	0.003916929182846978	0.008303580921165257	0.00567239826336846	0.005581399387015222	0.004171307487932025	0.006731526951409791	0.007076150127636118	0.005547663868087534	0.013801307761306447	0.0038969846337015496	0.004151861486886995	0.027646431723885683	0.03553838882168732	0.018842717480904977	0.008306358720487243	0.006818899264975014	0.006366348466597726	0.008424422187828892	0.009196783200675188	0.00539337110317755	0.05288757453992305	0.02110192834112201	0.003972395392009705	0.008010616002769946	0.008436051266940366	0.006346192498144393	0.005335012272542639	0.017761209377476616	0.0031936998339983486	0.004729058062882136	0.005221470513467961	0.004558043812583365	0.0061222652702160344	0.004387351654820221	0.0056605347106328495	0.02154667138163951	0.0057318269708849495	0.012399006273559846
G56	0.0021467045899021516	0.006463229892596573	0.0028545084340910643	0.0028155374056131927	0.004316665060376666	0.003733612313922801	0.0365821154393721	0.0014595211334998829	0.0020480787247920467	0.0031895015260308647	0.0021532732410239606	0.015657133143675957	0.004469060331824437	0.004000736824185238	0.0034023055549558855	0.10834176743512504	0.002940810117764964	0.009532264639985553	0.002128803192969684	0.005897043504007023	0.005440107316046758	0.01806035245233848	0.0033741630193450125	0.003160350853864048	0.0067662979195267856	0.008685170691509049	0.003887356268110816	0.004856769243110138	0.0161020825306489	0.002851322042859561	0.004119096961254328	0.006134604680054759	0.0036508064703450922	0.007651738011060684	0.0036837204610143492	0.017373596915842855	0.011221630560552838	0.0025566425677265754	0.01768678664222113	0.012125412893129054	0.005391074076609334	0.0059818709257991095	0.016587926151012906	0.024310819146842636	0.02771142001442422	0.0030792031499044434	0.03752623020691383	0.002481847247597671	0.004444067165882434	0.0026847312480654728	0.003925586008730283	0.004177840342935696	0.028420151917991795	0.004590322259612994	0.004171954818818626	0.002111266187480748	0.0016393154808919117	0.0031533812316185727	0.002832050522464619	0.0018537161935374869	0.0031901266246682613	0.018418317165372244	0.004441504120992607	0.006840871334563573	0.0036121300670702923	0.010689082304186321	0.012419210317263028	0.002901180999675992	0.00753003790454488	0.0032106971297483247	0.002025822312705843	0.009682053124895514	0.002494304882151703	0.0027176990479861494	0.006035199358322153	0.04048100442595664	0.029618584241860337	0.008336192207398556	0.0030810379501964883	0.0012431068632422213	0.0018629594876644236	0.0028394732733160034	0.004474759819736762	0.047932038838497025	0.09470772814503622	0.005968439675001528	0.0022604949043751885	0.03439604811955019	0.002252399347082097	0.006363456381203535	0.014242192387095053	0.0017066544548266956	0.0035180696138283466	0.0041259265532179335	0.00186793019161506	0.00356668604140298	0.0007250712443007128	0.0028367585797940136	0.007646454911532805	0.00272154753047627	0.004421292814235097
G57	0.005694519451973525	0.015317135518106784	0.00796309471632444	0.008383950059319268	0.0050358867464575015	0.015586454237708497	0.007918705989224143	0.006793431120180028	0.007583195508736314	0.011284686569133949	0.006584642999652149	0.02094982247106502	0.011499216118640417	0.005999402355696112	0.007002195869539008	0.005993849435420631	0.010075082578935711	0.010184252605455147	0.03686749859418172	0.015256337619832236	0.005942929664770049	0.010740006029695362	0.015598153028653779	0.021046530830062297	0.008574229871771123	0.007766693318335558	0.00972685700705492	0.00917814661027654	0.008335514429110982	0.005980094680339989	0.008094491551907798	0.006500005620134128	0.008456110962307164	0.014403795470184222	0.020682115180212044	0.006987773738175872	0.0045711682489324446	0.007823426501944862	0.011060942343204538	0.005082253614524624	0.009822096029066696	0.00773825605217981	0.011182997042589283	0.01448350384675128	0.006334035493899184	0.006926097586247778	0.006001559306817251	0.010796336117805493	0.006587454587981458	0.019181492402094803	0.03626127490034699	0.004326474240945531	0.0063412800650637065	0.006356306641345278	0.011557131707779503	0.006618255955873879	0.017875862461756837	0.016137194918870924	0.0037770790254631685	0.007249540798050115	0.006161862675692419	0.005001459888812105	0.008432150194609857	0.009092852056996423	0.009321140214753238	0.01993849706473728	0.009053462153606152	0.006822281781369371	0.006053182300425211	0.00563421547401017	0.008261448547623574	0.008797520729401815	0.006167669570141308	0.008147635316686021	0.006864302019548455	0.0056847338936489335	0.021273445576288307	0.007516638688741457	0.03829627397356926	0.008264207054732001	0.00722294862621198	0.004855430557422975	0.00901253359841856	0.006895581294828451	0.004812290685413658	0.011031151500120465	0.005392805167770207	0.007122006052182846	0.008487760322476941	0.013629235570906863	0.010052836061757551	0.008553404239536025	0.007158564657754802	0.005998658805906002	0.009249015789761032	0.006714851388040903	0.005317694242439957	0.0052719410783721565	0.004869139493894301	0.010836050828143763	0.008652292415137033
G58	0.006524801232026509	0.006861452445837598	0.007209425072190948	0.009540607499883301	0.01312540322136364	0.010557471132962725	0.008638360041937007	0.007603264261864351	0.010647144088694346	0.009898513791798276	0.01091161083077453	0.006115717409810974	0.009015556300421926	0.00897427693973868	0.008591871934251502	0.012341262417457253	0.011837987142880963	0.00650569845775052	0.009863104787098962	0.0066988441137620335	0.010462805012349235	0.008386496953149176	0.007394619454657529	0.010572691970043228	0.009099498266930307	0.006880569034667434	0.010820957299586213	0.007864761835468912	0.02049403816586836	0.009463193207531941	0.007802261583087742	0.012467556139389957	0.01243015157568576	0.010325196554848095	0.010319810983833257	0.00598155994975525	0.01361810550425125	0.00848459299990646	0.007322442326494554	0.012258269310384663	0.008911891521663332	0.008289620085275342	0.007267073947355329	0.006648531168753213	0.008889806693491799	0.008995630667124157	0.012753815519390574	0.017396265356814305	0.010190860845645787	0.01156755910602123	0.009237082651878718	0.0076241498451235035	0.011705025744698509	0.009672439567226961	0.0101757516670673	0.006752821890571689	0.020101234252063505	0.010157881970524448	0.007459089860709762	0.008820372453383045	0.01565101893019279	0.007788116039059417	0.009271812524816082	0.009372725484905992	0.009048280095246525	0.01003726844707362	0.012011846172461298	0.005621085041157601	0.008121493331585133	0.009283460434773952	0.0069830396201429135	0.010350429673843375	0.01092516568085882	0.006682270699348932	0.009017230147750637	0.010286027276523993	0.01677607786205412	0.009108956349040553	0.011499334513927406	0.010798359566632854	0.009422777086506063	0.009632201705809402	0.006715413641819377	0.015571745316611471	0.014521431660473037	0.006765448908445967	0.007658880457115893	0.010484318627076827	0.006292281844309028	0.008045265824831303	0.008240310835490518	0.010313692832963179	0.00940978425847645	0.008201258537294432	0.01370981758118277	0.017904022729067274	0.013528974642439111	0.008990504512754374	0.006061555537083963	0.014715851362122955	0.008651608141552712
G59	0.008872273328481626	0.007510275509098163	0.006865737739440655	0.0080521150985838	0.011060393765582956	0.008958913314624702	0.0069182084128541705	0.02203689297949699	0.007126401830249172	0.010741120966725507	0.007157226923705505	0.018474601874320297	0.012898378641163945	0.008862991717640349	0.014370270999751182	0.007347366017377149	0.012089117262763157	0.006761102129397774	0.018325277205309052	0.00948541597176748	0.008279706098555176	0.009625891397521898	0.013039521149179709	0.01324906160548582	0.009472701891276197	0.011229751494125738	0.011983396811202482	0.007875638695298158	0.009756422192763951	0.009377654167016783	0.008988806030308326	0.006150560664029962	0.009545943322332537	0.009215967616004303	0.013430919077526365	0.011172522307630122	0.010350738758121085	0.01143693807130822	0.009265667152436291	0.008372937179910165	0.0075687052141128735	0.012637794795953384	0.016379287382327443	0.00804760500227827	0.008532204155478059	0.012122201894678114	0.006225660325389629	0.012417041591933483	0.008910121606528721	0.008034125661757536	0.007913588215942378	0.006174403719855082	0.006770854483561561	0.00648606262119506	0.006030612810639955	0.00904670179884493	0.015682870160332776	0.01801880592288168	0.010594325054661534	0.00837196060011645	0.010755491030533519	0.006347819085295509	0.010407684332209738	0.008640400462231801	0.007697145761447232	0.007538626779555798	0.013219279931073663	0.008494246839707821	0.008161801700020718	0.015146477047213577	0.011306375333687564	0.011299470076368088	0.00971187242456386	0.009091121257374112	0.004972890187920954	0.00735721484468369	0.012828658338510995	0.006831996540098418	0.011686849483089276	0.00940391096566304	0.011939011756048537	0.010904856489987035	0.007434042734311381	0.008817946117042999	0.008489794056351049	0.007058423649052945	0.006035115649247587	0.014492544347762964	0.00796231461479121	0.008916662506235554	0.007506091341619032	0.006692111712679291	0.008683818589861317	0.006560126829374943	0.006734687019829468	0.01135532012687446	0.01031407759456887	0.012031597648071561	0.009017922519069937	0.013263096842121567	0.013191345045013028
G60	0.0068426849448274315	0.010391979971303165	0.011314763622669135	0.006739110862749175	0.01793463297370259	0.0096228667900135	0.009480175838115305	0.01915302997150631	0.008859838420255567	0.006087433885670579	0.012232117583470248	0.007680827352733527	0.01184981904677346	0.006573743569907497	0.00979384770150921	0.008904227483162306	0.006786755745565795	0.006715901765029329	0.009295646485280569	0.007830911732401274	0.006621910075288788	0.014764231359631409	0.008285312174672621	0.005172192802284857	0.007498033029388994	0.013437924201500445	0.011258987583696341	0.01111332951340984	0.010462817675794154	0.008408975298649701	0.012327665220893772	0.008464013005411735	0.00731487845039592	0.007242894828175623	0.006362638377750967	0.007711514058846481	0.008096708501352122	0.007176128501421554	0.010567725503475475	0.008327264000502991	0.008135089463886797	0.007643897262993885	0.007229562295095068	0.007841941588338766	0.009961801064064399	0.008772184186365658	0.01215784012464382	0.006349334567776589	0.011484079519070163	0.005930175822712379	0.010213157486574916	0.0068019635464715315	0.007885100968669461	0.010498769783000942	0.012634998333822936	0.023559271748444494	0.007915159498692039	0.006698974252888386	0.011470341871353568	0.00790187061081003	0.009336852447183944	0.009806073723860586	0.009065793340010854	0.010811656963531311	0.007611231275870258	0.01213914495656808	0.009400549305068836	0.005139682575015783	0.007249445234692841	0.01282689389670072	0.009442884672387216	0.0062330019935786475	0.011817718624151503	0.011568384634100865	0.005444126630819949	0.011175890262282339	0.006223307668896374	0.00897752914755036	0.01032361970811701	0.011077528857496704	0.015019217447033703	0.013902180094545512	0.01860616370836493	0.008945264530315442	0.0162500843037372	0.007015344472271724	0.006158954852410854	0.009932184234263957	0.006922105218900569	0.008133196456452753	0.015161229498426089	0.00623335817742274	0.0186783875812919	0.011155694004300108	0.010736051496436715	0.00853843150201469	0.01165771185107908	0.011727622798780755	0.007895432816703647	0.012654065369998427	0.0232150297624995
G61	0.004642599079267498	0.030442671559013798	0.0068160218113141845	0.010546622602008062	0.013432163438531144	0.01168788419930942	0.007323083172381112	0.01618560844579881	0.008459619241552597	0.007999972482246997	0.006954524138067748	0.0039240651888972295	0.015843728689146963	0.011843861258102212	0.016618832511831657	0.01078411901849292	0.01626615273764699	0.017938891515896165	0.007140332803123678	0.008914706718355465	0.010713341438958622	0.008708865140336282	0.008884867067127948	0.008463922441858956	0.007507350280263124	0.006947456348665642	0.014075848650495815	0.010303790157672644	0.008642440673988424	0.011891634952747915	0.008966882791066888	0.007466404083574567	0.00946571392884455	0.007876388791295975	0.004743387199547062	0.014036077153346859	0.009821800240897422	0.01212745812940655	0.0052718239349945194	0.010022689168599263	0.009034424137394312	0.007139285024617767	0.007001853174863445	0.0087851864714184	0.008340371178035476	0.005528250869459903	0.011175231546617204	0.009567487164615392	0.021983471259648748	0.01041594969133842	0.00940525078223914	0.006017764552826181	0.006756014656857666	0.00528039077209123	0.01184012668976705	0.00819300573405731	0.003830758313410778	0.005409321722923309	0.008220724477296593	0.006384339098506331	0.012682349883480507	0.006775563783499506	0.006571114831325447	0.006299268375940751	0.009021770411488739	0.022850314984305772	0.021746981053395006	0.006234512628693213	0.015956648626674994	0.008608717664160631	0.009159055711065157	0.012554017680836327	0.009788692443850543	0.013593040035640892	0.010442117430570386	0.010482104402859944	0.011523027735403582	0.01739197019226487	0.008246724884896866	0.00813862162733112	0.00823747072411694	0.005020074214233415	0.006672806977276107	0.006663407041021737	0.006848601858162675	0.007209241644064046	0.007707277940412435	0.010668351591972608	0.013819949642461948	0.007490849012470293	0.012338633687317403	0.009489870459670077	0.006226235659356375	0.007296838324049347	0.009831683650539168	0.007211796301234706	0.005884290005716654	0.016183933136727013	0.008046197896458789	0.00918437098021878	0.009888694362176844
G62	0.006445969934512999	0.00818371439028956	0.0076284828876377235	0.0151733867420309	0.004224537117143665	0.013380865241129258	0.014823284353659257	0.01168524543756028	0.0045305783989289024	0.005170235512326228	0.005907970199941766	0.004837952777110651	0.011716644686984986	0.008349692277992211	0.02938332859401863	0.027966207923452138	0.020675332847500325	0.07324816409787153	0.004057104342122974	0.008782701299497379	0.0036192248399167437	0.006484353719069472	0.007745126781105878	0.004044781215153645	0.003467645337041483	0.005315532118462783	0.004443935124606811	0.0064443629653017295	0.004655346567432683	0.005848037491626569	0.013006133222749664	0.005039844519370063	0.005483288534101485	0.00976213182572448	0.004068897294689973	0.008885896505970109	0.005973412408187875	0.009141028416624421	0.004077426164772161	0.005107493065032683	0.004364009669152882	0.004995570396284422	0.006994405440513146	0.015095268498325478	0.03087775676371529	0.018250345950448887	0.012551672384941074	0.005145532847494319	0.014803061303274277	0.02048418970668124	0.0150409978156664	0.006915785789393772	0.004800309367324644	0.005420961282353274	0.007922572297455724	0.005548676841611951	0.007043300385864735	0.010008146406565227	0.004769222277099556	0.004540376350226548	0.004802382142203239	0.00697759071088252	0.0035310434444974907	0.005845243371947677	0.017193707504884973	0.02558803044526968	0.02498437150036341	0.00686461796453001	0.006128997422881455	0.006668202227487466	0.011061700680622892	0.0062118585792093695	0.00733188375235837	0.00550060135126503	0.021919571670746724	0.00987825479198617	0.027834666893991455	0.01121534369988023	0.007708267718438886	0.01275415716907636	0.00682635053357804	0.004402926264113885	0.005470549188961061	0.011281910800500668	0.011633141926729915	0.00459141302313341	0.005622852688095044	0.006208906686235858	0.009102294847742897	0.006209430390578351	0.005246431612264274	0.004316814698953577	0.008363713819340072	0.006648203102867096	0.01101832751553191	0.0038849464881047903	0.004826822122705247	0.004687672388981488	0.0156365451941837	0.011927503496027059	0.007735291215803275
G63	0.005810279157742602	0.009025265788997148	0.007003628283120119	0.006542481253885375	0.003439224881924119	0.049055181304863034	0.011604439829873747	0.0067076767742305955	0.00508806258795846	0.0068293733606050845	0.014145670788960625	0.011390477686313212	0.008278594701779014	0.012317030801804092	0.006776748798254712	0.0047140647730113715	0.009748864675195323	0.006133755195829455	0.010322297688007305	0.02778248152076706	0.006640168715959387	0.01281730322613216	0.005794645352718233	0.008878248377315297	0.0064835707174812	0.020772772263935826	0.008243802517490696	0.006886404016872741	0.004433681873294228	0.005921299353991375	0.009708710444902012	0.02411087649728442	0.017888169678976062	0.018574490096612543	0.00791105494835211	0.012391582838902347	0.005384972389595347	0.005338389639271025	0.006255333573137895	0.013201891433010482	0.0051115432342845836	0.006195488158810346	0.01928734646378477	0.012851640254086014	0.007267951275566722	0.013225733517995901	0.006316166608505022	0.005891089609785507	0.013050082300722101	0.027637252543289727	0.02213294840017578	0.006796801594402309	0.005568237869182283	0.007899930919455313	0.006039013354901402	0.0071934936455701525	0.010047154861889963	0.012017254648621111	0.007968076644535608	0.009384621946484298	0.009510881259364935	0.0064992156317050616	0.007693737880352607	0.005014355098665054	0.006720087589529509	0.007658221079722274	0.00794247072196152	0.008385270688797292	0.007656985912524081	0.013425854392483819	0.008157746493997952	0.006861144894401905	0.004097646602466565	0.014805311625213416	0.00831207504033773	0.005977869861221298	0.005993728218655388	0.006745222547290639	0.014659530026216084	0.00876954468427681	0.005683009397060915	0.005358125639274236	0.005842669409273102	0.004858427323333757	0.0054238076932075704	0.008097664752490283	0.004376659123807082	0.01184323545999797	0.008907862665661945	0.008506160311029623	0.008164456835849956	0.007661464102467877	0.00919351797923982	0.01401792200788787	0.007403331753969657	0.012761234641804738	0.01736685401654304	0.008180624926371094	0.0078961741198903	0.025837485926093747	0.00549761600515481
G64	0.03550785142690716	0.003130768858828575	0.0037504040856052414	0.01699616171286184	0.005067051144338342	0.0058604904013334555	0.020288419664116014	0.005177657454335235	0.006179566872925143	0.009084374797616057	0.008869093366420153	0.006587422659942685	0.007868059923212567	0.018361676209561313	0.006312864508434684	0.009929058901015355	0.007054807768404974	0.010649106247173511	0.0020940255379055515	0.011349965015644243	0.004736164751783871	0.00428876944285172	0.00856991997277942	0.0019304663142594874	0.003254546699482907	0.008172636084315068	0.009326739920996197	0.007707055921717331	0.0030116366782169056	0.005777530347009376	0.00586683733790891	0.002479187251530876	0.005675247887102914	0.005300821226218194	0.0025062703442045933	0.008120520560682932	0.007401463228791391	0.0048507681133306245	0.007174107526552767	0.0084421575260807	0.005361766164086744	0.004506475309633579	0.009145488074039407	0.010684599616942542	0.006806103006380745	0.04310503370896355	0.012273482794589334	0.003986839786896758	0.016678759901024316	0.015636453958166003	0.018234628514457694	0.0019213818873582483	0.00840833910925207	0.001966154530805833	0.005493044619496298	0.006958032183015083	0.007301233587597184	0.0042591783735046376	0.0018801168921820717	0.003530096531517527	0.002627516469865504	0.08148746494485196	0.0024206171917538015	0.025802161424246413	0.0073785826265035884	0.007534281201700902	0.01955668496093699	0.0071684070692305275	0.0029589690659486854	0.003765248792106432	0.03667391995885881	0.003218421807252078	0.004390899841715385	0.0024664652282291423	0.05897921304311906	0.0034439370272077796	0.01451983230173357	0.008878482511156135	0.003944066298060205	0.019459495675030164	0.007045672887080769	0.004361701552291875	0.0032975288740015405	0.004983463848087802	0.004026401594191276	0.004178074179304335	0.007430389294488298	0.007690891853776177	0.004996471265959296	0.00546227482529925	0.00444580245387521	0.004540401022013499	0.005749164830879722	0.005836583058295083	0.06864328574423091	0.00835946754529758	0.0063644267248724766	0.005570897909134379	0.003977720944929152	0.011454956565900292	0.0020608733442760625
G65	0.005031216885299302	0.002729858086649114	0.0018857941729530944	0.03597300507916399	0.002257211704174013	0.006427597979321244	0.018126044301548832	0.0027212076045801926	0.004050264288221048	0.0049502327233765945	0.0022201186000163804	0.00979679165330816	0.005817355919826346	0.002367311196527515	0.013002255385689573	0.05047006842630615	0.009001583394050324	0.004725699483951702	0.0033376468086551278	0.0024035008907906394	0.0029542381580930834	0.03301675905466	0.0036319808120961277	0.005759926710575191	0.0020491175679836294	0.021840896629919355	0.008371578784347414	0.002382420356997009	0.01075792105356809	0.006587767357759054	0.002663854674964958	0.004270437257560112	0.0047842957937760605	0.011238800093903226	0.003358795609769537	0.002513085493730775	0.004326357869869008	0.0028720801887247246	0.029810607431801393	0.01820681475680654	0.015120071825763637	0.0028026848411706004	0.032501569602158116	0.0026235982027246548	0.0033987741522217953	0.004445481252394137	0.0022335119040067393	0.0033824488660571497	0.004208146632450894	0.011407805700990691	0.005097701031641786	0.0013968056063035114	0.13241658224960395	0.004496657406364456	0.006784693613480356	0.0032709760412124476	0.0029705727060295208	0.010661303753024896	0.004209413739870256	0.0015892300715278599	0.0026337205611691255	0.002873549763424228	0.005842054243607998	0.006729420452944844	0.004151970828048671	0.008688386549459897	0.054099435322596916	0.004218496503236149	0.004061711589717959	0.004626494342704539	0.0031627669129186626	0.003748650925667493	0.00378866128679977	0.002186444947013192	0.00345549336375191	0.0027550953507362802	0.020373664152451582	0.01753633802697997	0.005425781710853034	0.018281013405069806	0.006621011679938446	0.0034538851891967913	0.01653723762350585	0.0032545480296992755	0.008649195696764884	0.0033337332175832524	0.0025843876702112438	0.06302614027352131	0.0028606062178408555	0.008297502054786653	0.004260121549345247	0.003045843406447219	0.0020833479114706144	0.004951888857992289	0.030810446384857006	0.009007687265640841	0.0021753354612436705	0.0022614516382789217	0.002987633493059814	0.01237453647285409	0.005073780226297564
G66	0.007028164406505331	0.0069845212138630345	0.010643354923295214	0.012137567640739698	0.008198874064922762	0.005503227171815463	0.009832781956622374	0.005354827827768081	0.01111213639695155	0.009627073032827378	0.00846260877123361	0.006764050658237312	0.007463443728564487	0.008057165258073797	0.006043192729022517	0.008798669314562592	0.008482840918698463	0.0058560639380652365	0.009702984636573915	0.011114837279306043	0.010142627472017818	0.01243444922453591	0.011320045473473992	0.00924699411201506	0.008847108691380648	0.007376285798276422	0.008329910534651073	0.010099269514222797	0.005645208195784157	0.010288320371451066	0.007520746085514803	0.005933024982278048	0.01339555211359163	0.008837737331380307	0.0060438416885820545	0.012834230111407387	0.010507525122393429	0.008321007282475139	0.011941376692238862	0.009456119444490095	0.008366165037940928	0.01088563446092004	0.006734143298212357	0.006958679187965123	0.013600117157677838	0.006344493074188934	0.009557101585066997	0.0142758934194785	0.010345330552653664	0.009100451123905628	0.0049441127296358	0.008784758852025044	0.008378647307784039	0.007641605948072959	0.01596025726947966	0.01102064725743236	0.00818556028881652	0.01066762132200876	0.019559335677701916	0.01120284158019993	0.01376111278107875	0.00786344593218627	0.009963959401677824	0.016076828097627345	0.010088311589616547	0.00819949578502361	0.008545613797457718	0.009121538788965206	0.011050585838373258	0.014592364354774278	0.011280246097797066	0.01140535707462211	0.013296209782849911	0.005979228388178085	0.004270150790824202	0.013100016173442282	0.013828040592112461	0.013774144196103599	0.010992655288697693	0.008364238471053208	0.008342997217637555	0.007892784447186031	0.008085135497102214	0.01590538330541545	0.008133200572232444	0.015141025631243666	0.014452853992546652	0.013611503855728856	0.005771637324387903	0.009143068996768328	0.011937277929870234	0.010636277173547752	0.012773963203579687	0.0160440775688959	0.00871961205505712	0.012507768189585627	0.007255410722836706	0.010849697857401155	0.010716670327062581	0.008938589347861558	0.009384358320614574
