edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,ss_ranked,edge_exist
G34_G69,0.0021384114225373,0.0,0.3440166870400606,0.0034747569713799,2990.0,0.505538,0.155987022772694,0.4029393137253239,0.0,0.0585776026397961,0.0326871812880864,0.0020899342739463,0.0,0.2651294101279807,-0.4294269426942694,0
G34_G70,0.0019110563061117,0.0,0.6468856253098941,0.0037030238847892,1760.0,0.447177,0.284373881576436,0.4387358191377212,0.0,0.361179523580892,0.0460506196686109,0.0334886850109878,0.0,0.015327152969631707,0.14690669066906686,0
G34_G71,0.0032190037110142,0.0,0.1924719557595808,0.0045002018103347,4922.0,0.433513,0.134754877291594,0.1172929598315016,0.0,0.20911179564608,0.0534074978406605,0.0145186190665592,0.0,0.1274719426408376,0.1430170213417216,0
G34_G72,0.0045679752174301,0.0,1.8210856108354785,0.0100994846580006,3880.0,0.439223,0.188887578372091,1.5152811312840495,0.0,0.0394404345793433,0.0033214311387653,0.0,0.0,0.10180898476419278,0.23300466633945285,0
G34_G73,0.0048862063119286,0.0,0.5395947356510715,0.0063984858312209,4007.0,0.485549,0.301537784649397,1.0957071203122122,0.0,0.0417776619364122,0.0181790619736045,0.0005384882783637,0.0,0.03131343064510139,-0.19739573957395737,0
G34_G74,0.0066425362906641,0.0,2.189270406458932,0.0119995690328723,369.0,0.42901,0.135008615744755,1.346058060309934,0.310476466495864,0.110052609188106,0.0252975525736543,0.0,0.0,0.15641653440287964,-0.27000505035394384,0
G34_G75,0.0036370540883938,0.0,0.8532314330230485,0.0081033703902449,6624.0,0.430558,0.249225344585885,1.0449862979172393,0.0,0.834377335167824,0.0103292526444368,0.0004312094006185,0.0,0.0340564600688778,0.15204320432043203,0
G34_G76,0.0013102290648547,0.0,0.9068157872064414,0.0018399277679559,1084.0,0.904599,0.262725912457579,0.0065582002693215,0.0,0.117250770902307,0.0205422431709706,0.0014869603327264,0.0,0.1604960472973981,-0.3241164116411641,0
G34_G77,0.0116381959676788,0.0,1.890253658045532,0.0093604560691363,3857.0,0.437975,0.171647639217878,0.7950132281250997,0.0,0.206240553729284,0.0254772801770233,0.0,0.0,0.012818419819717243,0.07788778877887786,0
G34_G78,0.0071887271729361,0.0,0.3342671452227524,0.0073015020298391,6165.0,0.761616,0.200322396670326,0.808480796281227,0.0,0.140203306748179,0.0420423312854918,0.0,0.0,0.19778986351677932,0.3946954695469546,0
G34_G79,0.0030479576852619,0.0,0.3279198642563044,0.004100508034586,2157.0,0.442039,0.270781923302039,1.195187518075744,0.0,0.181788764897202,0.0266146212486502,0.0,0.0,0.052439627866554143,-0.19162968032574068,0
G34_G80,0.0167658612184047,0.5756919233321622,15.186188661712166,0.0286986445435905,9784.0,0.855969,0.326333512645447,1.8888604235792144,0.0,0.905830919264049,0.0424985306805546,1.92538607778393e-36,0.0,0.15363790424699447,0.3902670267026702,0
G34_G81,0.004666838856891,0.0,2.91691930834619,0.011521685141808,7406.0,0.483288,0.263699737053841,1.6834603638999488,0.0,0.656654830284611,0.0745859021704473,0.0,0.0,0.15646830151529176,0.3193159315931593,0
G34_G82,0.0028387900633743,0.0,0.2606914694385251,0.0027813466330132,6434.0,0.819551,0.206268509814249,0.2343528858023986,0.0,0.133925508825793,0.0293321741464905,7.21179476966093e-37,0.0,0.12418221023212833,0.24609660966096603,0
G34_G83,0.0052138185154704,0.0,5.977426440055278,0.0137016590517375,8006.0,0.551735,0.328445320415808,1.7778481031718956,0.0,0.173562717300566,0.0828009839456955,0.0,0.0,0.04909885443290687,0.18681068106810678,0
G34_G84,0.0025340805467189,0.0,0.4018353260380855,0.0033510583992156,3056.0,0.431773,0.282975664031378,0.7214664550054755,0.255019765007637,0.191428406207462,0.0168168150315262,0.0041283765116578,0.0,0.007962495365584162,0.03871587158715871,0
G34_G85,0.0070465712694159,0.0,3.098849231653803,0.0095262356179519,3415.0,0.739277,0.507809989244043,0.581430188653347,0.0,1.03730944291615,0.109669999559313,2.1944722620219697e-36,0.0,0.029036144154564156,-0.17215721572157214,0
G34_G86,0.0145023048024274,0.0,4.224809936502946,0.0066797497543447,9424.0,0.51076,0.489581154705927,1.0305829323475768,0.0,2.48076373545602,0.14051114973536,0.0073001413939185,0.0,0.033705069688337426,-0.23018301830183016,0
G34_G87,0.0019107510556169,0.0,0.6784207249111841,0.0055371009054142,3517.0,0.887578,0.265457664139558,1.190217835197347,0.0,0.380120080168049,0.0404253340723335,0.0487222126171069,0.0,0.07464206322080989,-0.2524212421242124,0
G34_G88,0.0119645978296824,0.0,2.870261698415498,0.0077994622762695,8561.0,0.43938,0.397504254791608,1.5034768370774252,0.0,0.893162239770737,0.0614596897692009,0.0349872292981155,0.0,0.003209598094573795,-0.04074407440744073,0
G34_G89,0.0029061509565572,0.0,0.8922783977198544,0.0039189284467748,761.0,0.422877,0.244675020594565,0.4018202057408634,0.0,0.278310920682558,0.0192308594039037,0.0,0.0,0.12052093909578562,-0.3951155115511551,0
G34_G90,0.0020402638691564,0.0,1.787604786815806,0.0048438384906087,8718.0,0.426323,0.220221517415102,0.5569906723971327,0.0,0.598048164217399,0.0386324168385928,0.0005005434109262,0.0,0.006499139769963329,0.08588058805880587,0
G34_G91,0.006377884366845,0.0,1.017716407539378,0.0070153984234331,6421.0,0.916659,0.251317356873492,1.160072167926685,0.0,0.0893452318116124,0.0495707110797544,4.5997229435732e-06,0.0,0.0005738512311111282,-0.07217521752175217,0
G34_G92,0.0073210271171951,0.0,6.003129979122554,0.0167034909282289,7300.0,0.451238,0.391586228009172,1.5593498847425924,0.0,0.147844341616945,0.0452675975741924,0.0,0.0,0.03151125671465982,0.1542758904174073,0
G34_G93,0.005146194394856,0.192957801459968,3.1052044279303965,0.0112985001708628,253.0,0.445444,0.4000605158505,1.7168044022736129,0.0,0.0233960240606831,0.0748866105207466,0.0,0.0,0.5265213824526196,-0.5329732973297329,0
G34_G94,0.0070809461524035,0.0,0.4051706793379248,0.0066800352346006,1777.0,0.656439,0.231265927294889,1.017217503533504,0.0,0.411303517995804,0.0401114718689519,0.0,0.0,0.549622036990275,0.6236063606360636,0
G34_G95,0.0049273335885266,0.0,1.215673558668061,0.0080989403621727,162.0,0.438619,0.301556672684323,0.7978009273817653,0.0,0.172534619750348,0.0179886219261847,0.0,0.0,0.516640817385305,-0.5147794779477948,0
G34_G96,0.0078818666188884,0.0,0.4251977915795163,0.0091126376760462,1608.0,0.504889,0.174202690227122,0.0203182706388092,0.0,0.11937357240095,0.027715143639419,0.0,0.0,0.4300796673187546,0.45195319531953193,0
G34_G97,0.0386135876115447,0.0,3.306964632782167,0.0095278700437302,6643.0,0.566257,0.441318595753504,1.4906984541518145,0.0,0.443414836314149,0.0093524397368451,0.0017425257402904,0.0,0.3507367705489961,-0.5976237623762376,1
G34_G98,0.0059484569647555,0.0,0.8548464561576735,0.0039171145869303,5005.0,0.572796,0.31493546452406,0.1268240676041485,0.0,0.371314488256813,0.0065657982293314,0.0,0.0,0.0033854035394813224,0.03815181518151815,0
G34_G99,0.0020414659096786,0.0,0.0826073803958782,0.0037680024417332,65.0,0.420591,0.186549204029471,1.1108851509842466,0.0,0.083643128462298,0.0031388903005238,0.0,0.0,0.14971771281702725,-0.17006900690069002,0
G34_G100,0.0110037838234856,0.0,0.0,0.0077063578140196,1895.0,0.57857,0.161016951534562,1.1340433859359431,0.0,0.103614511905157,0.049065015756638,0.0007554273224405,0.0,0.14863662656864218,0.2680828082808281,0
G12_G1,0.0052318930128498,0.0,0.5461499033865499,0.0054411129941215,8191.0,0.370879,0.178296607549867,1.3873125246384248,0.0,0.1801572342461,0.0244457686338404,0.0,0.0,0.00016776073480894381,0.008281325026913077,0
G12_G2,0.0033248667883336,0.0,0.4250854907969014,0.0044531930383379,1505.0,0.590502,0.187363652109013,1.3841412685279944,0.0,0.287398806945466,0.0996990466439073,0.0117142836744903,0.0,0.0006547256251107623,0.06539453945394538,0
G12_G3,0.0062874402760385,0.0,0.6878810025318182,0.0057485125757076,3438.0,0.40192,0.28455339669908,1.6333230174550666,0.0,0.0643626707670824,0.0357312963820997,0.0002294992545911,0.0,0.0011170608878159727,-0.0685148514851485,0
G12_G4,0.0046291255864055,0.0,2.4149176290067955,0.0076456900800979,1913.0,0.379523,0.281456682869646,0.915629565890584,0.0,0.120587841113752,0.0148890409915395,0.0,0.0,0.00014336141938847978,-0.04547868430468805,0
G12_G5,0.0204789737790742,0.0,18.858202020733568,0.0267263670708164,3716.0,0.756259,0.36079860571544,1.260151827935668,0.0,0.279091511796592,0.0622623661945081,0.0,0.0,0.00013560741843036744,-0.05204920492049204,0
G12_G6,0.0075319449453454,0.0,0.0,0.0075032583150324,8168.0,0.392912,0.12875702285066,0.92526999277743,0.0,0.30247216862584,0.0214716280670576,0.0,0.0,0.0004906929354944648,-0.053765376537653765,0
G12_G7,0.0115841269772899,0.0,0.7578293531418197,0.0106262797560634,9517.0,0.369247,0.443663302119551,1.7969209503168488,0.0,0.982573339447926,0.0692432406033098,0.044778366655696,0.0,0.0015991018620361722,-0.00384038403840384,0
G12_G8,0.0067152469817194,0.0,11.550869994340388,0.0352713706798982,1926.0,0.520621,0.576073291676732,1.848016101238891,0.0,0.601895489405333,0.200605426203484,0.0034934019374701,0.0,0.017673163663516123,-0.17002677341032227,0
G12_G9,0.0135350984324425,0.0,7.875111420033026,0.0265003086250131,9074.0,0.3742,0.525664985264541,1.1035517860291173,0.0,0.104579440503154,0.0173497364348408,0.0,0.0,0.11646315513904062,0.03707170717071707,0
G12_G10,0.0165575955538813,0.0,3.038941621312272,0.0133749847569192,5122.0,0.397137,0.305552211169043,1.643742260004739,0.0,0.344320958844451,0.0796727442700474,1.16697448579127e-36,0.0,0.180361570208235,0.12945694569456945,0
G12_G11,0.0088463085633267,0.0,4.1320493647874565,0.0144969802886242,9236.0,0.370661,0.28881133857324,1.5760161763836225,0.0,0.269654500419198,0.0728240512741161,0.0,0.0,0.056767065302311036,-0.002772277227722772,0
G12_G12,0.2663030714322405,0.0,0.0,0.0,8356.0,0.790475,0.0,0.0,1.0,1.05255745339412,0.0,0.0,0.0,0.9999999999999991,0.9999999999999999,0
G12_G13,0.0126217265960707,0.1942655267986103,7.443737381854755,0.0251104735071363,4045.0,0.769477,0.669876970074494,1.79788217870555,0.0,1.18513712571805,0.0355749147864789,0.0,0.0,0.10835340970302834,0.24498795888483044,0
G12_G14,0.0192234475059453,0.5877151891322169,16.671014409001028,0.0406163566848512,3165.0,0.378881,0.537290671511717,1.6952518080992565,0.0,0.562009931504141,0.0113247447178301,0.0,0.0,0.015324838509493203,0.12435643564356434,0
G12_G15,0.0037643883268345,0.0,1.6408602241260049,0.0053764447874911,9287.0,0.373823,0.201321632641711,1.3914216706590414,0.0,0.785347803093335,0.0900187736264498,0.0,0.0,0.006239224355270041,0.007116711671167116,0
G12_G16,0.0027641484925386,0.0,0.9382544316312555,0.003871243033532,1972.0,0.430234,0.320784540059823,1.5369643945790905,0.0,0.792814240765737,0.0112940619233242,0.0013798646282934,0.0,0.057436552271050406,-0.09587758775877588,0
G12_G17,0.0150081342056654,0.0,2.8036649104588385,0.0160059149408398,2144.0,0.545573,0.281049362260492,1.2827572696595393,0.0,0.032147353110175,0.0104117086507526,0.0275992169921486,0.0,2.0074164332667277e-05,0.06591923002260165,0
G12_G18,0.0058882143592939,0.1921965882031463,3.741682231464018,0.0103617771456171,2837.0,0.368017,0.221272299473251,1.5458867315867684,0.0,0.362576629626397,0.189273285784584,0.0018571421412066,0.0,0.009792080662812265,-0.038379837983798376,0
G12_G19,0.0188353307468107,0.0,8.276291312614141,0.0484047604358474,7836.0,0.479132,0.628516712153332,1.905433204161571,0.0,2.04154863407592,0.184338227927511,0.0017548493977125,0.0,0.20829438757144997,-0.2674107410741074,0
G12_G20,0.0031138466168789,0.0,1.2644726245986138,0.0070540531850614,9942.0,0.377553,0.227280509928536,0.8760892962907896,0.0,0.973743921939944,0.173607567867506,0.0,0.0,0.033222627011462946,-0.12784878487848783,0
G12_G21,0.0100423900267754,0.7894562204785884,38.23472195813365,0.0748810593665735,2226.0,0.997554,0.670290038409861,1.873911369722261,0.0,1.08010664988571,0.0910275610713067,0.0,0.0,0.018850781656859533,0.16055205520552052,0
G12_G22,0.0048801987784796,0.0,6.791360645405642,0.0278167424577103,9196.0,0.634662,0.585212518601549,1.8171198115319056,0.0,0.890907553187378,0.0724231519182216,0.0025691567362158,0.0,0.1614417927500961,0.18279096097249478,0
G12_G23,0.0045063975500143,0.0,1.895066276536252,0.0059538371253285,1808.0,0.406599,0.493529983905861,1.6485165443082304,0.0,0.693738540828311,0.106842402702005,0.0034847446175436,0.0,0.0011243095280656454,-0.042467381857798234,0
G12_G24,0.0127955774764843,0.0,20.921294738001325,0.0511638902421005,9809.0,0.392438,0.495886291558493,1.8000365669074991,0.0,0.559493064737086,0.0861743808070024,0.0,0.0,0.10652866304690543,-0.10684668466846685,0
G12_G25,0.0169862784031094,0.0,0.9685255491705334,0.0144464870042897,2928.0,0.434003,0.196265473754516,1.0649691399742054,0.0,0.565930538263233,0.0607335849845837,8.96450242065975e-37,0.0,0.023429439878223435,0.16344434443444342,0
G12_G26,0.0045166310329312,0.0,1.6401159583051204,0.0102985597548141,2686.0,0.605863,0.17090110772239,1.1745004336460994,0.0,0.332939479568279,0.0471540744892,0.0008453463240239,0.0,0.002410261210928931,0.048082120892766096,0
G12_G27,0.0115642502928346,0.0,1.5928662178819633,0.0054726418974484,2019.0,0.527042,0.366777900098079,1.13192444026118,0.0,0.478024468766342,0.0026221246855023,0.0,0.0,0.0016699305727529265,0.13277293637158544,0
G12_G28,0.0072896167465417,0.1931139477690596,0.1420823774478801,0.0066317130415622,3084.0,0.454471,0.161630177791294,1.2400249154474012,0.0,0.310677669915202,0.0174802475843236,0.0093244747486005,0.0,0.018440292638487937,0.12504050405040504,0
G12_G29,0.0078975385784298,0.1974665261349885,2.871395919649719,0.0145891245347107,2404.0,0.440138,0.558358357637368,1.6524256352344997,0.0,1.04475825061796,0.027354513436213,0.0,0.0,0.017330469745101922,0.19010452087212354,0
G12_G30,0.0067248962316453,0.0,3.1082853921244378,0.0067240532292221,6652.0,0.484504,0.411442561475791,1.120521509621235,0.0,0.493528440688763,0.0025485849432828,0.0,0.0,0.006532641724826114,-0.19242724272427242,0
G12_G31,0.002902696122444,0.0,2.0664816552713567,0.0051698448891193,4791.0,0.46797,0.450498121435397,1.461167061699291,0.0,1.14999293740851,0.0140730680376559,0.0,0.0,0.0038211243061541207,-0.06463846384638464,0
G12_G32,0.0140434037226948,0.0,6.618552284243705,0.0250753787364559,2183.0,0.510431,0.398485950588804,1.3821935709891715,0.0,0.271692725078716,0.0422188013472775,0.0004055857779011,0.0,0.011542013044798422,0.15731173117311728,0
G12_G33,0.0106880592314236,0.0,0.3411704870094107,0.0076065592941885,4258.0,0.389765,0.159646796109586,0.5737737175975862,0.0,0.385708335953349,0.0324501378703601,5.545361923820399e-37,0.0,0.005193775117160545,0.1867386738673867,0
G12_G34,0.0083798913019122,0.0,4.042785374690126,0.0151819468038234,6671.0,0.467939,0.432691813118997,1.258970210382306,0.0,0.127534935361987,0.0479097337634362,0.0,0.0,0.00019236711741060618,0.1073027302730273,0
G12_G35,0.0164803636360298,0.0,4.159989794988065,0.0194035053177832,2938.0,0.566386,0.431267841410557,1.7502853618073158,0.0,0.399671055585043,0.0581097303228968,0.0009449932655298,0.0,0.026999588153209908,-0.010466145617558056,0
G12_G36,0.0122917908994144,0.0,16.848855531120396,0.0437771140400283,3440.0,0.657638,0.65182152557339,1.8347124780522377,0.0,1.71288160639805,0.213026257114424,0.0021424945139368,0.0,0.17500035405147554,0.19686657138566255,0
G12_G37,0.0081311870948423,0.0,5.30901949619656,0.010778292687335,2935.0,0.365899,0.422614797147615,1.522701809290587,0.0,0.294622234062424,0.0622398231954103,9.78237955867295e-37,0.0,0.004178582279728567,0.10437443744374436,0
G12_G38,0.0046407548007517,0.0,8.615213532316067,0.0219040653690411,730.0,0.394098,0.225945390208602,1.488565687810015,0.0,0.0841530106228684,0.0070691611372022,0.0,0.0,0.015616428088835949,-0.1563119136139362,0
G12_G39,0.0029568621072314,0.0,0.7401608405525184,0.0028830076333226,9065.0,0.370048,0.252369935942255,0.8203385432910998,0.0,0.569001337026638,0.0010093148546976,0.0,0.0,0.026777768569509572,-0.13755775577557755,0
G12_G40,0.0067213418336734,0.0,0.9078970138415152,0.0054521570410285,7237.0,0.382639,0.160388805679798,1.4992482737728896,0.0,0.0923103901027057,0.0279334122230672,4.70247901127618e-37,0.0,0.0016417665128168914,0.072656137492631,0
G12_G41,0.0270369170666957,0.0,11.016165873790982,0.041785129447895,7567.0,0.476453,0.54109536220657,1.78055297039657,0.0,0.283368411965427,0.0105303364453829,0.0,0.0,0.012452330726621393,0.030579057905790578,0
G12_G42,0.0061456838896918,0.0,3.463305512455273,0.0081844366699418,5719.0,0.558974,0.355727646584132,1.6183222823096424,0.0,0.724517318903685,0.0315387612913637,0.0,0.0,0.012372273807128208,-0.06712271227122713,0
G12_G43,0.004437343591441,0.0,0.7362608101148029,0.0078747303426288,7230.0,0.37144,0.366213792430098,0.8582600467768836,0.0,0.15448473775815,0.03046857120115,0.0,0.0,0.0020717978516416984,-0.03322542221863804,0
G12_G44,0.0111155792682764,0.0,2.1223610013476155,0.0101182935532324,642.0,0.381764,0.249832994507337,1.475756551034181,0.0,0.0162924615865741,0.0255945357110631,0.0,0.0,0.004179498297468501,-0.06619957127711178,0
G12_G45,0.0080273186903195,0.0,6.678785671027224,0.0130941640595055,5425.0,0.524369,0.503296532981304,1.5700715238220937,0.0,1.21863792957181,0.0196335968114873,8.844167951112899e-37,0.0,0.023118235634134607,0.08347711326848198,0
G12_G46,0.0027898989949457,0.1975641175781707,15.534662935153008,0.0328940684489599,9025.0,0.991266,0.455133589175078,1.7289660251682988,0.0,0.679617797374273,0.0549580273146435,0.0,0.0,0.0074900145003581565,-0.052133213321332125,1
G12_G47,0.0103559044019537,0.0,4.660018756081675,0.0120802712798878,8900.0,0.386738,0.515680135142187,1.6766494333016833,0.0,1.33876416954169,0.0859666644704548,0.0578827072356221,0.0,0.005597873094594846,-0.11949594959495947,0
G12_G48,0.0042350349461651,0.0,3.0659461453731995,0.0095614213013995,836.0,0.42187,0.422166320171273,1.4122519686589372,0.0,0.294497559699866,0.0379784670805271,2.99961319536519e-37,0.0,0.0004481109853993844,-0.05479747974797479,0
G12_G49,0.0075580909519574,0.0,1.3984828126360218,0.0073121303122358,9910.0,0.383926,0.483254725098205,1.6216537259784007,0.0,1.52532334097304,0.0040946825496338,0.0053272902061162,0.0,0.0006160669339653955,-0.10618661866186618,0
G12_G50,0.0034187666679441,0.0,2.2177496221188933,0.0057664426622998,7132.0,0.393889,0.287340222161921,0.8679508464994635,0.0,1.08505120332192,0.0273222729744887,0.0262239090976348,0.0,0.0002099342363223018,-0.02173417341734173,0
G12_G51,0.0046531639326687,0.0,11.189175104210712,0.0281096525202714,5109.0,0.570479,0.499942665999193,1.5850236616053577,0.0,0.482296130732028,0.136229257232451,0.0008672312613914,0.0,0.03649410528497098,-0.02439053700820973,0
G12_G52,0.0042082390546836,0.0,3.442045257407734,0.015183347363671,8008.0,0.372349,0.355849954365513,1.5705079196977496,0.0,0.576214869819713,0.134032522326867,0.0024435504416471,0.0,0.04661671055083066,-0.08565256525652565,0
G12_G53,0.0042968801495411,0.0,1.1340798155345024,0.0073484413568804,9829.0,0.586468,0.388137338949225,0.5459575005197048,0.0,1.01202311230337,0.0535173759740054,0.0050060818956222,0.0,0.054749038349076885,-0.14553855385538553,0
G12_G54,0.0042961630751878,0.0,1.428117970450982,0.0039554261971018,6662.0,0.407294,0.166508690755311,0.5490655165575855,0.0,0.386175222300435,0.126905901708605,1.07565606560918e-36,0.0,0.0014359015425286963,0.03431143114311431,0
G12_G55,0.0070255255217311,0.0,1.649384904593039,0.0117516635881663,8708.0,0.487787,0.41385014170641,0.831093116464219,0.0,1.33784536149782,0.0557039878224373,0.001358337272834,0.0,0.007555401535891545,-0.08664866486648665,0
G12_G56,0.0052075327349422,0.0,3.0554158828528832,0.0225669124392871,4026.0,0.863537,0.446437762599515,1.0722624051805003,0.0,0.955793263463748,0.0564208727987293,0.12857255870063,0.0,0.006488292343337361,0.12058805880588058,0
G12_G57,0.0040381396567518,0.0,1.019977740238749,0.0080363124449437,9339.0,0.84219,0.498402799410647,1.5088749512375834,0.0,1.7919783078401,0.149931600383407,0.005151076190469,0.0,4.826340678186045e-05,0.06707470747074708,0
G12_G58,0.0023030575759039,0.0,4.047506070454117,0.0118311647579195,5501.0,0.434751,0.323909133047473,1.767256817231187,0.0,0.539312345624821,0.10592341738494,0.0051007502646875,0.0,0.002163813110212653,-0.09654965496549654,0
G12_G59,0.0104784202190448,0.0,2.6009969000654163,0.0122692107589423,529.0,0.357882,0.357712092600314,1.5910489709844953,0.0,0.0247024539420864,0.0469146239129133,0.0,0.0,0.01105306604670226,-0.06934293429342933,0
G12_G60,0.0051927655584069,0.0,0.1401249568308505,0.004966586244433,3894.0,0.493989,0.253063664442069,0.2982268354125632,0.0,0.248161715939103,0.100787177544357,0.0,0.0,0.019431776694553864,0.1338373837383738,0
G12_G61,0.0069123361581632,0.0,8.334216441434265,0.0232020282450772,3106.0,0.420556,0.524606743107279,1.7985739154346252,0.0,0.624159771256642,0.0648374292088885,0.0167595654145342,0.0,0.00932245297013646,0.08703270327032701,0
G12_G62,0.0069677755585784,0.0,4.31080052081764,0.0120557994969142,9027.0,0.430522,0.305042189958787,1.7682014236305834,0.0,0.136723108050867,0.065729447595157,0.0,0.0,0.0001453527360535841,0.014497449744974496,0
G12_G63,0.004717620734508,0.0,0.8217303952004333,0.0110727324446811,1976.0,0.362958,0.204858579032247,0.6311792650964634,0.0,0.0738331537245341,0.0777247601009051,0.0,0.0,0.0035265626243824173,-0.11531953195319529,0
G12_G64,0.0046930424436676,0.0,0.7182115547830855,0.0067836666737902,2086.0,0.504255,0.279263840837812,0.8171497719104013,0.0,0.532261184860956,0.0795139322863893,0.0,0.0,0.0014688075616301913,-0.05492533546268624,0
G12_G65,0.0068108768651669,0.0,3.601494453933698,0.011518442858614,4810.0,0.543328,0.354861795881273,1.3058235251810906,0.0,0.255210478167471,0.11137021621201,1.22153013248259e-38,0.0,0.07443735404186949,0.16917399269518857,0
G12_G66,0.0033902564338622,0.0,4.4018649248402175,0.0106290304661779,5407.0,0.754673,0.378373057785729,1.0597924135043808,0.0,0.267832798900486,0.0591893618666737,0.0,0.0,0.053648619511110766,-0.08163216321632162,0
G12_G67,0.0021428369282339,0.0,2.706394655740025,0.0072774862334058,2313.0,0.6557,0.32669711648639,0.7093727343460754,0.0,0.422057018764159,0.0922870091118,7.40403402454929e-38,0.0,0.051028127187735195,0.09234923492349234,0
G12_G68,0.0058230462967533,0.0,7.926674475047087,0.0200825679132756,1109.0,0.450665,0.381236752102038,1.8428450305730364,0.0,0.137575062053628,0.0794285398910042,0.0,0.0,0.00042194343041210275,-0.028910891089108905,0
G12_G69,0.0031079655263041,0.0,0.6655139459653443,0.0058281935026247,3599.0,0.66049,0.109593996357478,1.4850088742213952,0.0,0.0524339607803439,0.0230763746672129,0.000948506227989,0.0,0.0014675967104634524,0.022598259825982594,0
G12_G70,0.0263023089083944,0.1963149471054378,12.957514574629752,0.0393519451539528,1260.0,0.739214,0.520452457124453,1.700518706954525,0.0,0.386297859734562,0.0959705583013155,0.0193796974884122,0.0,0.07355718971368731,0.11515151515151514,0
G12_G71,0.0099587363338667,0.0,1.7260760252955365,0.0069938899169753,3240.0,0.540266,0.184769958847209,0.7877757583678279,0.0,0.22357856133472,0.0044261318046563,0.022060094910057,0.0,1.3478081086185144e-05,0.003330442950726114,0
G12_G72,0.0041824877780777,0.0,1.5368038612203236,0.0026448458374213,2039.0,0.636427,0.124622209414843,0.5089733263186883,0.0,0.0331492392264935,0.006248010484575,0.001073243466182,0.0,0.08217247547723265,0.20957272145983408,0
G12_G73,0.0027320272848022,0.0,0.8205576187764078,0.005103190348052,1647.0,0.50625,0.182629756467114,1.1954507070632134,0.0,0.042472145124405,0.0160853077892882,0.0,0.0,0.07974526378936392,0.16988898889888984,0
G12_G74,0.0100661696269069,0.0,0.100384705761031,0.0048907249574131,390.0,0.357643,0.155490042165608,0.5512865120480349,0.0,0.106169418688998,0.0248651584494579,1.15450747679116e-37,0.0,0.0014565361893948028,-0.043137185659526386,0
G12_G75,0.0033139427313469,0.0,2.979966567779765,0.0059583109487584,7444.0,0.382726,0.265175024079156,1.1382069197317897,0.0,0.852027724662565,0.0004101057235973,0.0002975480088169,0.0,0.00010506517652698984,-0.012205220522052205,0
G12_G76,0.0007422457636399,0.0,1.2544464484844218,0.0065564342604915,2158.0,0.363982,0.239313300473146,1.5581272684655154,0.0,0.139629676174064,0.0165442212514602,0.0011749208098931,0.0,0.0008208130808678767,-0.016717671767176718,0
G12_G77,0.0129037734918014,0.0,0.3963797504174524,0.006813336566819,1458.0,0.391785,0.236107368926813,0.53170755163424,0.0,0.214279366759603,0.0722288855042902,0.0006670456917818,0.0,0.0021894833452919117,-0.011977197719771975,0
G12_G78,0.0106690473903616,0.0,1.9818546333913387,0.0088790609423618,6032.0,0.408452,0.16447063337032,0.7208316601956297,0.0,0.1241929377847,0.0455434762107995,0.0,0.0,0.001917123212010135,0.03890789078907891,0
G12_G79,0.005579953073959,0.0,1.5238594985009837,0.0064210388199658,4382.0,0.56996,0.331369705353805,1.4223472617417854,0.0,0.210148175737328,0.0582627940082742,0.0,0.0,0.0014123669524593627,0.09517235173162217,0
G12_G80,0.0059133333143044,0.0,4.7606931296225605,0.0097265787412465,9817.0,0.374439,0.205700253167831,1.4830393694350228,0.0,0.876142055813672,0.0699827312842363,2.74070721875889e-37,0.0,0.004823531622147317,0.14805880588058803,0
G12_G81,0.004373925916867,0.0,1.0860223328679857,0.0087978225891153,2977.0,0.459828,0.178333679721624,0.9252612764171078,0.0,0.677997231935198,0.0980162419631709,0.0,0.0,0.01123746785243027,0.08726072607260725,0
G12_G82,0.0045004801219628,0.0,3.5811549242747778,0.0098750937970702,8083.0,0.618161,0.32033841872346,1.2702191240083889,0.0,0.167734507707323,0.1361094795295,5.12267093509547e-37,0.0,1.0777725615571244e-05,-0.027710771077107708,0
G12_G83,0.0036591655342642,0.0,0.1728555404135549,0.0035190463960501,6973.0,0.511029,0.283365988187534,0.5891830234404433,0.0,0.225403866878453,0.103020336462401,0.0,0.0,0.008039771503544726,-0.014305430543054304,0
G12_G84,0.0045665384863037,0.0,2.3711081354549544,0.0142609658920975,1632.0,0.473377,0.31784702635223,1.0321649945594444,0.0,0.224585219963852,0.0685053862595347,0.001977392804733,0.0,0.0013769104433438502,0.053213321332133204,0
G12_G85,0.0060520750980112,0.0,8.372116594372821,0.0197616839436374,3386.0,0.678012,0.460274289962873,0.7453711379486216,0.0,1.12236810846288,0.18881138695397,1.22432369678791e-36,0.0,0.12803368023150147,-0.2672067206720672,0
G12_G86,0.0029202084847823,0.0,5.648709218578605,0.0234176536767286,9550.0,0.578014,0.46993362823568,0.9316199850571968,0.0,2.57756719437034,0.229494746865213,0.003916766783593,0.0,0.21609313995185048,-0.2777077707770777,0
G12_G87,0.0049469924206305,0.0,5.193182631488165,0.0129500381356316,6432.0,0.439077,0.299354402063171,1.8659230800467244,0.0,0.347156296623886,0.0356880986069661,0.0402543050401261,0.0,0.02818246205440069,-0.1682088208820882,0
G12_G88,0.002064008007273,0.0,3.425323950784602,0.0134719371058766,5706.0,0.367137,0.418695227974811,1.595371863880306,0.0,0.931856709229256,0.0286070286095313,0.0209137976975415,0.0,0.0899942680496861,-0.11434743474347434,0
