isTs	is1stLast	prevCol	del.t	condName
TRUE	m	TS_6_0	10	TS_6_1
TRUE	m	TS_6_1	10	TS_6_2
TRUE	m	TS_6_2	10	TS_6_3
TRUE	m	TS_6_3	10	TS_6_4
TRUE	m	TS_6_4	10	TS_6_5
TRUE	m	TS_6_5	10	TS_6_6
TRUE	m	TS_6_6	10	TS_6_7
TRUE	m	TS_6_7	10	TS_6_8
TRUE	m	TS_6_8	10	TS_6_9
TRUE	m	TS_6_9	10	TS_6_10
TRUE	m	TS_6_10	10	TS_6_11
TRUE	m	TS_6_11	10	TS_6_12
TRUE	m	TS_6_12	10	TS_6_13
TRUE	m	TS_6_13	10	TS_6_14
TRUE	m	TS_6_14	10	TS_6_15
TRUE	m	TS_6_15	10	TS_6_16
TRUE	m	TS_6_16	10	TS_6_17
TRUE	m	TS_6_17	10	TS_6_18
TRUE	m	TS_6_18	10	TS_6_19
TRUE	m	TS_6_19	10	TS_6_20
TRUE	m	TS_6_20	10	TS_6_21
TRUE	m	TS_6_21	10	TS_6_22
TRUE	m	TS_6_22	10	TS_6_23
TRUE	m	TS_6_23	10	TS_6_24
TRUE	m	TS_6_24	10	TS_6_25
TRUE	m	TS_6_25	10	TS_6_26
TRUE	m	TS_6_26	10	TS_6_27
TRUE	m	TS_6_27	10	TS_6_28
TRUE	m	TS_6_28	10	TS_6_29
TRUE	m	TS_6_29	10	TS_6_30
TRUE	m	TS_6_30	10	TS_6_31
TRUE	m	TS_6_31	10	TS_6_32
TRUE	m	TS_6_32	10	TS_6_33
TRUE	m	TS_6_33	10	TS_6_34
TRUE	m	TS_6_34	10	TS_6_35
TRUE	m	TS_6_35	10	TS_6_36
TRUE	m	TS_6_36	10	TS_6_37
TRUE	m	TS_6_37	10	TS_6_38
TRUE	m	TS_6_38	10	TS_6_39
TRUE	m	TS_6_39	10	TS_6_40
TRUE	m	TS_6_40	10	TS_6_41
TRUE	m	TS_6_41	10	TS_6_42
TRUE	m	TS_6_42	10	TS_6_43
TRUE	m	TS_6_43	10	TS_6_44
TRUE	m	TS_6_44	10	TS_6_45
TRUE	m	TS_6_45	10	TS_6_46
TRUE	m	TS_6_46	10	TS_6_47
TRUE	m	TS_6_47	10	TS_6_48
TRUE	m	TS_6_48	10	TS_6_49
TRUE	m	TS_6_49	10	TS_6_50
TRUE	m	TS_6_50	10	TS_6_51
TRUE	m	TS_6_51	10	TS_6_52
TRUE	m	TS_6_52	10	TS_6_53
TRUE	m	TS_6_53	10	TS_6_54
TRUE	m	TS_6_54	10	TS_6_55
TRUE	m	TS_6_55	10	TS_6_56
TRUE	m	TS_6_56	10	TS_6_57
TRUE	m	TS_6_57	10	TS_6_58
TRUE	m	TS_6_58	10	TS_6_59
TRUE	m	TS_6_59	10	TS_6_60
TRUE	m	TS_6_60	10	TS_6_61
TRUE	m	TS_6_61	10	TS_6_62
TRUE	m	TS_6_62	10	TS_6_63
TRUE	m	TS_6_63	10	TS_6_64
TRUE	m	TS_6_64	10	TS_6_65
TRUE	m	TS_6_65	10	TS_6_66
TRUE	m	TS_6_66	10	TS_6_67
TRUE	m	TS_6_67	10	TS_6_68
TRUE	m	TS_6_68	10	TS_6_69
TRUE	m	TS_6_69	10	TS_6_70
TRUE	m	TS_6_70	10	TS_6_71
TRUE	m	TS_6_71	10	TS_6_72
TRUE	m	TS_6_72	10	TS_6_73
TRUE	m	TS_6_73	10	TS_6_74
TRUE	m	TS_6_74	10	TS_6_75
TRUE	m	TS_6_75	10	TS_6_76
TRUE	m	TS_6_76	10	TS_6_77
TRUE	m	TS_6_77	10	TS_6_78
TRUE	m	TS_6_78	10	TS_6_79
TRUE	m	TS_6_79	10	TS_6_80
TRUE	m	TS_6_80	10	TS_6_81
TRUE	m	TS_6_81	10	TS_6_82
TRUE	m	TS_6_82	10	TS_6_83
TRUE	m	TS_6_83	10	TS_6_84
TRUE	m	TS_6_84	10	TS_6_85
TRUE	m	TS_6_85	10	TS_6_86
TRUE	m	TS_6_86	10	TS_6_87
TRUE	m	TS_6_87	10	TS_6_88
TRUE	m	TS_6_88	10	TS_6_89
TRUE	m	TS_6_89	10	TS_6_90
TRUE	m	TS_6_90	10	TS_6_91
TRUE	m	TS_6_91	10	TS_6_92
TRUE	m	TS_6_92	10	TS_6_93
TRUE	m	TS_6_93	10	TS_6_94
TRUE	m	TS_6_94	10	TS_6_95
TRUE	m	TS_6_95	10	TS_6_96
TRUE	m	TS_6_96	10	TS_6_97
TRUE	m	TS_6_97	10	TS_6_98
TRUE	m	TS_6_98	10	TS_6_99
TRUE	l	TS_6_99	10	TS_6_100
TRUE	f	NA	NA	TS_7_0
TRUE	m	TS_7_0	10	TS_7_1
TRUE	m	TS_7_1	10	TS_7_2
TRUE	m	TS_7_2	10	TS_7_3
TRUE	m	TS_7_3	10	TS_7_4
TRUE	m	TS_7_4	10	TS_7_5
TRUE	m	TS_7_5	10	TS_7_6
TRUE	m	TS_7_6	10	TS_7_7
TRUE	m	TS_7_7	10	TS_7_8
TRUE	m	TS_7_8	10	TS_7_9
TRUE	m	TS_7_9	10	TS_7_10
TRUE	m	TS_7_10	10	TS_7_11
TRUE	m	TS_7_11	10	TS_7_12
TRUE	m	TS_7_12	10	TS_7_13
TRUE	m	TS_7_13	10	TS_7_14
TRUE	m	TS_7_14	10	TS_7_15
TRUE	m	TS_7_15	10	TS_7_16
TRUE	m	TS_7_16	10	TS_7_17
TRUE	m	TS_7_17	10	TS_7_18
TRUE	m	TS_7_18	10	TS_7_19
TRUE	m	TS_7_19	10	TS_7_20
TRUE	m	TS_7_20	10	TS_7_21
TRUE	m	TS_7_21	10	TS_7_22
TRUE	m	TS_7_22	10	TS_7_23
TRUE	m	TS_7_23	10	TS_7_24
TRUE	m	TS_7_24	10	TS_7_25
TRUE	m	TS_7_25	10	TS_7_26
TRUE	m	TS_7_26	10	TS_7_27
TRUE	m	TS_7_27	10	TS_7_28
TRUE	m	TS_7_28	10	TS_7_29
TRUE	m	TS_7_29	10	TS_7_30
TRUE	m	TS_7_30	10	TS_7_31
TRUE	m	TS_7_31	10	TS_7_32
TRUE	m	TS_7_32	10	TS_7_33
TRUE	m	TS_7_33	10	TS_7_34
TRUE	m	TS_7_34	10	TS_7_35
TRUE	m	TS_7_35	10	TS_7_36
TRUE	m	TS_7_36	10	TS_7_37
TRUE	m	TS_7_37	10	TS_7_38
TRUE	m	TS_7_38	10	TS_7_39
TRUE	m	TS_7_39	10	TS_7_40
TRUE	m	TS_7_40	10	TS_7_41
TRUE	m	TS_7_41	10	TS_7_42
TRUE	m	TS_7_42	10	TS_7_43
TRUE	m	TS_7_43	10	TS_7_44
TRUE	m	TS_7_44	10	TS_7_45
TRUE	m	TS_7_45	10	TS_7_46
TRUE	m	TS_7_46	10	TS_7_47
TRUE	m	TS_7_47	10	TS_7_48
TRUE	m	TS_7_48	10	TS_7_49
TRUE	m	TS_7_49	10	TS_7_50
TRUE	m	TS_7_50	10	TS_7_51
TRUE	m	TS_7_51	10	TS_7_52
TRUE	m	TS_7_52	10	TS_7_53
TRUE	m	TS_7_53	10	TS_7_54
TRUE	m	TS_7_54	10	TS_7_55
TRUE	m	TS_7_55	10	TS_7_56
TRUE	m	TS_7_56	10	TS_7_57
TRUE	m	TS_7_57	10	TS_7_58
TRUE	m	TS_7_58	10	TS_7_59
TRUE	m	TS_7_59	10	TS_7_60
TRUE	m	TS_7_60	10	TS_7_61
TRUE	m	TS_7_61	10	TS_7_62
TRUE	m	TS_7_62	10	TS_7_63
TRUE	m	TS_7_63	10	TS_7_64
TRUE	m	TS_7_64	10	TS_7_65
TRUE	m	TS_7_65	10	TS_7_66
TRUE	m	TS_7_66	10	TS_7_67
TRUE	m	TS_7_67	10	TS_7_68
TRUE	m	TS_7_68	10	TS_7_69
TRUE	m	TS_7_69	10	TS_7_70
TRUE	m	TS_7_70	10	TS_7_71
TRUE	m	TS_7_71	10	TS_7_72
TRUE	m	TS_7_72	10	TS_7_73
TRUE	m	TS_7_73	10	TS_7_74
TRUE	m	TS_7_74	10	TS_7_75
TRUE	m	TS_7_75	10	TS_7_76
TRUE	m	TS_7_76	10	TS_7_77
TRUE	m	TS_7_77	10	TS_7_78
TRUE	m	TS_7_78	10	TS_7_79
TRUE	m	TS_7_79	10	TS_7_80
TRUE	m	TS_7_80	10	TS_7_81
TRUE	m	TS_7_81	10	TS_7_82
TRUE	m	TS_7_82	10	TS_7_83
TRUE	m	TS_7_83	10	TS_7_84
TRUE	m	TS_7_84	10	TS_7_85
TRUE	m	TS_7_85	10	TS_7_86
TRUE	m	TS_7_86	10	TS_7_87
TRUE	m	TS_7_87	10	TS_7_88
TRUE	m	TS_7_88	10	TS_7_89
TRUE	m	TS_7_89	10	TS_7_90
TRUE	m	TS_7_90	10	TS_7_91
TRUE	m	TS_7_91	10	TS_7_92
TRUE	m	TS_7_92	10	TS_7_93
TRUE	m	TS_7_93	10	TS_7_94
TRUE	m	TS_7_94	10	TS_7_95
TRUE	m	TS_7_95	10	TS_7_96
TRUE	m	TS_7_96	10	TS_7_97
TRUE	m	TS_7_97	10	TS_7_98
TRUE	m	TS_7_98	10	TS_7_99
TRUE	l	TS_7_99	10	TS_7_100
TRUE	f	NA	NA	TS_8_0
TRUE	m	TS_8_0	10	TS_8_1
TRUE	m	TS_8_1	10	TS_8_2
TRUE	m	TS_8_2	10	TS_8_3
TRUE	m	TS_8_3	10	TS_8_4
TRUE	m	TS_8_4	10	TS_8_5
TRUE	m	TS_8_5	10	TS_8_6
TRUE	m	TS_8_6	10	TS_8_7
TRUE	m	TS_8_7	10	TS_8_8
TRUE	m	TS_8_8	10	TS_8_9
TRUE	m	TS_8_9	10	TS_8_10
TRUE	m	TS_8_10	10	TS_8_11
TRUE	m	TS_8_11	10	TS_8_12
TRUE	m	TS_8_12	10	TS_8_13
TRUE	m	TS_8_13	10	TS_8_14
TRUE	m	TS_8_14	10	TS_8_15
TRUE	m	TS_8_15	10	TS_8_16
TRUE	m	TS_8_16	10	TS_8_17
TRUE	m	TS_8_17	10	TS_8_18
TRUE	m	TS_8_18	10	TS_8_19
TRUE	m	TS_8_19	10	TS_8_20
TRUE	m	TS_8_20	10	TS_8_21
TRUE	m	TS_8_21	10	TS_8_22
TRUE	m	TS_8_22	10	TS_8_23
TRUE	m	TS_8_23	10	TS_8_24
TRUE	m	TS_8_24	10	TS_8_25
TRUE	m	TS_8_25	10	TS_8_26
TRUE	m	TS_8_26	10	TS_8_27
TRUE	m	TS_8_27	10	TS_8_28
TRUE	m	TS_8_28	10	TS_8_29
TRUE	m	TS_8_29	10	TS_8_30
TRUE	m	TS_8_30	10	TS_8_31
TRUE	m	TS_8_31	10	TS_8_32
TRUE	m	TS_8_32	10	TS_8_33
TRUE	m	TS_8_33	10	TS_8_34
TRUE	m	TS_8_34	10	TS_8_35
TRUE	m	TS_8_35	10	TS_8_36
TRUE	m	TS_8_36	10	TS_8_37
TRUE	m	TS_8_37	10	TS_8_38
TRUE	m	TS_8_38	10	TS_8_39
TRUE	m	TS_8_39	10	TS_8_40
TRUE	m	TS_8_40	10	TS_8_41
TRUE	m	TS_8_41	10	TS_8_42
TRUE	m	TS_8_42	10	TS_8_43
TRUE	m	TS_8_43	10	TS_8_44
TRUE	m	TS_8_44	10	TS_8_45
TRUE	m	TS_8_45	10	TS_8_46
TRUE	m	TS_8_46	10	TS_8_47
TRUE	m	TS_8_47	10	TS_8_48
TRUE	m	TS_8_48	10	TS_8_49
TRUE	m	TS_8_49	10	TS_8_50
TRUE	m	TS_8_50	10	TS_8_51
TRUE	m	TS_8_51	10	TS_8_52
TRUE	m	TS_8_52	10	TS_8_53
TRUE	m	TS_8_53	10	TS_8_54
TRUE	m	TS_8_54	10	TS_8_55
TRUE	m	TS_8_55	10	TS_8_56
TRUE	m	TS_8_56	10	TS_8_57
TRUE	m	TS_8_57	10	TS_8_58
TRUE	m	TS_8_58	10	TS_8_59
TRUE	m	TS_8_59	10	TS_8_60
TRUE	m	TS_8_60	10	TS_8_61
TRUE	m	TS_8_61	10	TS_8_62
TRUE	m	TS_8_62	10	TS_8_63
TRUE	m	TS_8_63	10	TS_8_64
TRUE	m	TS_8_64	10	TS_8_65
TRUE	m	TS_8_65	10	TS_8_66
TRUE	m	TS_8_66	10	TS_8_67
TRUE	m	TS_8_67	10	TS_8_68
TRUE	m	TS_8_68	10	TS_8_69
TRUE	m	TS_8_69	10	TS_8_70
TRUE	m	TS_8_70	10	TS_8_71
TRUE	m	TS_8_71	10	TS_8_72
TRUE	m	TS_8_72	10	TS_8_73
TRUE	m	TS_8_73	10	TS_8_74
TRUE	m	TS_8_74	10	TS_8_75
TRUE	m	TS_8_75	10	TS_8_76
TRUE	m	TS_8_76	10	TS_8_77
TRUE	m	TS_8_77	10	TS_8_78
TRUE	m	TS_8_78	10	TS_8_79
TRUE	m	TS_8_79	10	TS_8_80
TRUE	m	TS_8_80	10	TS_8_81
TRUE	m	TS_8_81	10	TS_8_82
TRUE	m	TS_8_82	10	TS_8_83
TRUE	m	TS_8_83	10	TS_8_84
TRUE	m	TS_8_84	10	TS_8_85
TRUE	m	TS_8_85	10	TS_8_86
TRUE	m	TS_8_86	10	TS_8_87
TRUE	m	TS_8_87	10	TS_8_88
TRUE	m	TS_8_88	10	TS_8_89
TRUE	m	TS_8_89	10	TS_8_90
TRUE	m	TS_8_90	10	TS_8_91
TRUE	m	TS_8_91	10	TS_8_92
TRUE	m	TS_8_92	10	TS_8_93
TRUE	m	TS_8_93	10	TS_8_94
TRUE	m	TS_8_94	10	TS_8_95
TRUE	m	TS_8_95	10	TS_8_96
TRUE	m	TS_8_96	10	TS_8_97
TRUE	m	TS_8_97	10	TS_8_98
TRUE	m	TS_8_98	10	TS_8_99
TRUE	l	TS_8_99	10	TS_8_100
TRUE	f	NA	NA	TS_9_0
TRUE	m	TS_9_0	10	TS_9_1
TRUE	m	TS_9_1	10	TS_9_2
TRUE	m	TS_9_2	10	TS_9_3
TRUE	m	TS_9_3	10	TS_9_4
TRUE	m	TS_9_4	10	TS_9_5
TRUE	m	TS_9_5	10	TS_9_6
TRUE	m	TS_9_6	10	TS_9_7
TRUE	m	TS_9_7	10	TS_9_8
TRUE	m	TS_9_8	10	TS_9_9
TRUE	m	TS_9_9	10	TS_9_10
TRUE	m	TS_9_10	10	TS_9_11
TRUE	m	TS_9_11	10	TS_9_12
TRUE	m	TS_9_12	10	TS_9_13
TRUE	m	TS_9_13	10	TS_9_14
TRUE	m	TS_9_14	10	TS_9_15
TRUE	m	TS_9_15	10	TS_9_16
TRUE	m	TS_9_16	10	TS_9_17
TRUE	m	TS_9_17	10	TS_9_18
TRUE	m	TS_9_18	10	TS_9_19
TRUE	m	TS_9_19	10	TS_9_20
TRUE	m	TS_9_20	10	TS_9_21
TRUE	m	TS_9_21	10	TS_9_22
TRUE	m	TS_9_22	10	TS_9_23
TRUE	m	TS_9_23	10	TS_9_24
TRUE	m	TS_9_24	10	TS_9_25
TRUE	m	TS_9_25	10	TS_9_26
TRUE	m	TS_9_26	10	TS_9_27
TRUE	m	TS_9_27	10	TS_9_28
TRUE	m	TS_9_28	10	TS_9_29
TRUE	m	TS_9_29	10	TS_9_30
TRUE	m	TS_9_30	10	TS_9_31
TRUE	m	TS_9_31	10	TS_9_32
TRUE	m	TS_9_32	10	TS_9_33
TRUE	m	TS_9_33	10	TS_9_34
TRUE	m	TS_9_34	10	TS_9_35
TRUE	m	TS_9_35	10	TS_9_36
TRUE	m	TS_9_36	10	TS_9_37
TRUE	m	TS_9_37	10	TS_9_38
TRUE	m	TS_9_38	10	TS_9_39
TRUE	m	TS_9_39	10	TS_9_40
TRUE	m	TS_9_40	10	TS_9_41
TRUE	m	TS_9_41	10	TS_9_42
TRUE	m	TS_9_42	10	TS_9_43
TRUE	m	TS_9_43	10	TS_9_44
TRUE	m	TS_9_44	10	TS_9_45
TRUE	m	TS_9_45	10	TS_9_46
TRUE	m	TS_9_46	10	TS_9_47
TRUE	m	TS_9_47	10	TS_9_48
TRUE	m	TS_9_48	10	TS_9_49
TRUE	m	TS_9_49	10	TS_9_50
TRUE	m	TS_9_50	10	TS_9_51
TRUE	m	TS_9_51	10	TS_9_52
TRUE	m	TS_9_52	10	TS_9_53
TRUE	m	TS_9_53	10	TS_9_54
TRUE	m	TS_9_54	10	TS_9_55
TRUE	m	TS_9_55	10	TS_9_56
TRUE	m	TS_9_56	10	TS_9_57
TRUE	m	TS_9_57	10	TS_9_58
TRUE	m	TS_9_58	10	TS_9_59
TRUE	m	TS_9_59	10	TS_9_60
TRUE	m	TS_9_60	10	TS_9_61
TRUE	m	TS_9_61	10	TS_9_62
TRUE	m	TS_9_62	10	TS_9_63
TRUE	m	TS_9_63	10	TS_9_64
TRUE	m	TS_9_64	10	TS_9_65
TRUE	m	TS_9_65	10	TS_9_66
TRUE	m	TS_9_66	10	TS_9_67
TRUE	m	TS_9_67	10	TS_9_68
TRUE	m	TS_9_68	10	TS_9_69
TRUE	m	TS_9_69	10	TS_9_70
TRUE	m	TS_9_70	10	TS_9_71
TRUE	m	TS_9_71	10	TS_9_72
TRUE	m	TS_9_72	10	TS_9_73
TRUE	m	TS_9_73	10	TS_9_74
TRUE	m	TS_9_74	10	TS_9_75
TRUE	m	TS_9_75	10	TS_9_76
TRUE	m	TS_9_76	10	TS_9_77
TRUE	m	TS_9_77	10	TS_9_78
TRUE	m	TS_9_78	10	TS_9_79
TRUE	m	TS_9_79	10	TS_9_80
TRUE	m	TS_9_80	10	TS_9_81
TRUE	m	TS_9_81	10	TS_9_82
TRUE	m	TS_9_82	10	TS_9_83
TRUE	m	TS_9_83	10	TS_9_84
TRUE	m	TS_9_84	10	TS_9_85
TRUE	m	TS_9_85	10	TS_9_86
TRUE	m	TS_9_86	10	TS_9_87
TRUE	m	TS_9_87	10	TS_9_88
TRUE	m	TS_9_88	10	TS_9_89
TRUE	m	TS_9_89	10	TS_9_90
TRUE	m	TS_9_90	10	TS_9_91
TRUE	m	TS_9_91	10	TS_9_92
TRUE	m	TS_9_92	10	TS_9_93
TRUE	m	TS_9_93	10	TS_9_94
TRUE	m	TS_9_94	10	TS_9_95
TRUE	m	TS_9_95	10	TS_9_96
TRUE	m	TS_9_96	10	TS_9_97
TRUE	m	TS_9_97	10	TS_9_98
TRUE	m	TS_9_98	10	TS_9_99
TRUE	l	TS_9_99	10	TS_9_100
