	HSF1	JUND	ZNF143	TFAP2A	PAX6	TEAD4	EOMES	TCF12	GATA6	GATA4	RNF2	BCOR	LEF1	SMAD3	RYBP	KLF4	FOXA1	POU5F1	SP1	REST	EGR1	HDAC2	JUN	NR2F1	NRF1	E2F6	TP63	CREB1	TCF4	FOSL1	PRDM1	SIN3A	SOX2	SOX17	OTX2	ATF3	HEY1	ZNF274	ZNF207	MAX	TRIM28	BRCA1	CHD2	BACH1	CTNNB1	TAL1	TBP	PDX1	TAF2	YY1	TP53	SNAI2	FOXA2	HNF1B	HNF4A	SUZ12	KDM5A	NUP98	MXI1	AR	RBBP5	GABPA	SP4	UBTF	NIPBL	PCGF1	SMAD2	MAFK	TAF1	HAND2	KDM5B	SMC1A	SAP30	GATA3	EP300	ZFP42	RXRA	BRD1	SMARCA4	TET1	STAT3	HDAC6	CHD7	KLF5	USF1	NR5A2	BRD2	TAF7	USF2	CTBP2	FOXH1	PHF8	NANOG	FOXP1	KDM2B	SMAD1	SMAD4	CTCF	SMC3	THAP11	ATF2	SIX5	RAD21	FOXM1	CHD1	MYC	MLLT3	GTF2F1	TFAP2C	SP2	HAND1	RFX5	PAX7	BCL11A	GATA2	KDM4A	CEBPB	SRF	DNMT3B	SIRT6	EZH2	SOX9	BRD4
NLGN4X	0.0044820582314841085	0.011148688555471612	0.005224712963046049	0.008652855146719611	0.0007094665002115618	0.0038014928155888335	0.021756844088368497	0.007308068049869133	0.03455675663652518	0.035932818848007225	0.007037912363748274	0.005769919799853684	0.004886620148168942	0.004482095363426742	0.007289570292905986	0.0024877777418857924	0.0001740723900112849	0.06399625513305023	0.008010298842404328	0.006245480572350077	0.0041476055854853516	0.007835534088859971	0.0034055986369227863	0.0002548837385354256	0.004706198487884997	0.003985735463945199	0.0003001650512786193	0.007314447930028982	0.007943822076673721	0.001133919624359666	0.028541590165676756	0.009705427706789666	0.0334878410704498	0.010833137972331767	0.013315630542381277	0.0023345186732769106	0.0023145261890230823	0.0035934746553363947	0.00967876915787254	0.004923855286029002	0.010016397839514381	0.006805321050304053	0.00863643852849757	0.005494464269578199	0.006734255383824301	0.004875439948244562	0.006756847734096187	2.266331091923361e-05	0.006218293857386123	0.009918329683878475	0.01192857008314861	0.007514352797028814	0.0006852323469144654	0.00037582605215746265	0.00020031830499991985	0.008060693941576201	0.00821564081673975	0.006818798142842393	0.004433200710470759	0.004426763573037296	0.0080540994532876	0.005837341328680802	0.007703013254012119	0.01115469825778917	0.009575971788194729	0.0035006401203320535	0.013035253480878603	0.00022140717900283227	0.0051442444145556945	0.0021613757845363006	0.007487651482214753	0.008474963627076306	0.003101488698911909	0.007079545473409626	0.007571456684970048	0.013142883056479553	0.003973515788106319	0.004890681219172139	0.006841984691399894	0.00666721197174223	0.010316164437431816	0.004722935112381795	0.007665861794687915	0.002872794583997011	0.0022940014732428116	0.0043481260194147085	0.006925397539044889	0.007315349513337943	0.0037806198667525354	0.008584870431276634	0.014156540495247902	0.004007895940421718	0.04987178597355071	0.005529545265833524	0.006980935381488502	0.0058445175911052	0.006506332586177882	0.006903298068537604	0.007668709056830544	0.004108893392850202	0.006640494680258619	0.0038622555919652453	0.007830736279655645	0.007931499659226206	0.008284736734226378	0.006901122407108432	0.021290840765376684	0.006651484904164376	0.00394602607674786	0.004226701690631715	0.012588712615691642	0.004211105351305381	8.501381066617795e-05	0.007770204823005804	0.003097275517938516	0.005384409118983585	0.0033779365934542786	0.005927396859840183	0.03325552937965182	0.0013935153778486722	0.008715205135457042	0.0021712956222132078	0.006584203764820021
NMD3	0.007510993973683666	0.008392479180773663	0.006468805201395893	0.004006351776793303	0.0010242172012335043	0.005607764921035224	0.00794136427486389	0.013704208595946931	0.009428563508443458	0.006488837177961075	0.01230477489841212	0.008542350827135732	0.004326104537109127	0.007600932573079743	0.009977001179942456	0.0034074243481557066	0.00026508932896126414	0.011965157939784114	0.010250949247051557	0.01003058096444173	0.00697308843530329	0.011646423139247191	0.005330917668935565	0.001391278527945762	0.005897219268406196	0.006551081775829221	0.0005723129140073523	0.009490827106306454	0.010313686502111799	0.0007926816507763284	0.006103680463373487	0.015407603010770331	0.0029834068577286503	0.005495069801781367	0.008824493888360442	0.0025778957635814725	0.004926797738137784	0.004820451684446917	0.01370310309567041	0.008126317584655391	0.01054386515211369	0.01135594828076011	0.014844696169680814	0.008996356298481967	0.010367956629073439	0.009322928477461901	0.009278624521189507	4.2149171464988156e-05	0.011776537153248912	0.010618455767037805	0.015292409969686793	0.003706312380461574	0.0012320908030393116	0.0015006821714549873	0.001087246367706321	0.012480937007411248	0.010867081759696928	0.010777568351219208	0.0076542339294187476	0.004428338058816383	0.008927228648319784	0.010285332007754881	0.01189593592598948	0.013314021040067422	0.00977032722394879	0.005970367898552414	0.009433845934777347	0.0008600737545064639	0.007876224803560828	0.004304940863666876	0.014354433450089936	0.012803005570024428	0.004640339363243494	0.007176339415578682	0.011846882060289528	0.018282083910242695	0.009341311351708896	0.008702537891199083	0.01065638251299172	0.010890729673586447	0.00871538025604498	0.01005164547549107	0.012068957183824733	0.0032635054537601565	0.003302668153770867	0.0046522901754231126	0.010586559558008203	0.01162881290901466	0.008298220197477986	0.010029709976987697	0.007347451230998776	0.010001231549065319	0.009482678348388365	0.011079170794619978	0.008256025649714454	0.007884922908779615	0.011222446899727491	0.015353654424089414	0.010445110373346231	0.007708306575875816	0.011357729385052898	0.005918985212939375	0.009344239367602467	0.014797703384243343	0.011034580983398979	0.008147260405661173	0.0110072343581774	0.012068843426659408	0.0057012388469520146	0.006004787828572807	0.005229098612841705	0.007150786884685839	0.00011018828264675104	0.009885558426143611	0.005891580383430389	0.00736586715977856	0.006166451921201127	0.007361707541364421	0.009824288173176795	0.0033170239286183572	0.008967753899884842	0.0034681988006058035	0.009821094438849471
NME7	0.0074270642302231606	0.010865992275197413	0.008503697437389025	0.0036373161526771034	0.0017216691110720156	0.005731304590813612	0.008947858770000322	0.011162102353260804	0.010005778227046682	0.00807980455623087	0.012158658054843131	0.00920786422691901	0.0075461550819768495	0.0065512693616664045	0.010005445373987376	0.004842843364943407	0.00017851524479503016	0.008872932439210978	0.011875479225306658	0.011720932258049927	0.008840839846517652	0.012193052109340009	0.004917874828333433	0.0006529914851062131	0.008367675037026052	0.00792185535888428	0.0002646801232347783	0.012072609718160548	0.010276531653048988	0.0014140905420487744	0.0063664087623430425	0.010206138766317506	0.0036891121091483206	0.0051696533557175125	0.009178227281391034	0.0033979597892754344	0.004271701071380462	0.00706533921517222	0.011240804386505942	0.008734004767066756	0.012395222659749098	0.008868964530074509	0.010103666113815276	0.00969641008854973	0.01136438920037038	0.006894543974302886	0.008578292549488616	0.0001002160912178175	0.01073433416649033	0.01207950322357492	0.01239575779675229	0.0036880817438420597	0.001859145426652619	0.0007424654212335535	0.0019956851222432603	0.011353466914776374	0.012168822403043745	0.01061684215351178	0.0069517311420971015	0.00417272027675245	0.012138589634891683	0.009267688501265962	0.012473434994905948	0.00813130485373931	0.01217080986701171	0.006008784419598542	0.016779354885943967	0.0005802927869793581	0.00896255269255511	0.0015182393786576961	0.011348828164507514	0.01032888854837966	0.004575779573868439	0.011304773939978082	0.012126457180935794	0.014860845094010543	0.007498561534288031	0.006479710624314415	0.013572116049385352	0.010763748181336892	0.013724827668040328	0.006405398659147179	0.009445188944036655	0.0037813289075865476	0.0038758095421329666	0.005463745193618393	0.009926119336532195	0.012204973461824701	0.007387723347417276	0.009057704182536565	0.007140128421056527	0.007483734919657868	0.009812675810240418	0.007448993338972612	0.009947977115259458	0.008581087321044905	0.010748934667694771	0.011510273347798172	0.009601230327471233	0.008866040329908032	0.011726499387911553	0.0062125981005420015	0.010623290647996346	0.014083696711768092	0.012104959596852333	0.008615334065228632	0.007846704336482714	0.011412766929117005	0.006178174090712071	0.005963388320367711	0.005017971834569627	0.008086914310461631	0.0001754502401411598	0.009321459437077087	0.004435431214064824	0.00868439883312856	0.004804818653868091	0.011837893167279727	0.010032417980643733	0.0022059615661151975	0.009786875089002067	0.002923010821043275	0.01257083537692809
NNT	0.0060331339815609996	0.009205199974498802	0.008350238377801626	0.004263967689898569	0.0016511815445895202	0.004548592610674817	0.011234768402981326	0.009996502482146695	0.008717071395718928	0.007946927471725962	0.011691453675462793	0.009045041600894392	0.006768548923548858	0.005952274710978102	0.013188055689957862	0.004314980423638272	0.0006561215843819792	0.012327849496565391	0.010747712341333353	0.009951458661640317	0.006434753052841563	0.012594988544077115	0.0041089952744124145	0.0006120428418434008	0.008873848102409742	0.007500202697615349	0.00046638324562553446	0.012385822195701415	0.012499635836881127	0.004457976305661081	0.008908228526761323	0.01420946803482134	0.003929919396347027	0.007066886977411194	0.013391078526877464	0.003064059157923348	0.0034500645733759926	0.004758924288155021	0.013233390061387629	0.008909736712021868	0.012555468992733179	0.009832478249475798	0.013589486751120108	0.007582846925737118	0.01455909987614728	0.005258205044869626	0.009746071927535337	0.00011777488548799269	0.009782327610639494	0.012594641981542977	0.013760816901145634	0.003298557110216352	0.00176863529048361	0.0010059534812509796	0.0004011680236907085	0.011710690491877016	0.009742763860041335	0.010371928690076316	0.006962900179844285	0.005143216331214748	0.013552258772368637	0.007714009745839614	0.010141958019901504	0.009010738420146094	0.009998874858876166	0.005881643104417931	0.013098222690971596	0.0005650307839749139	0.009139531710467684	0.0018295922361629539	0.011031912218075817	0.010160383859152503	0.0048467669931328864	0.007873979071803485	0.010853108339635067	0.010346217078453993	0.007546389978010922	0.007356320800738526	0.01165906779896073	0.011624070392077416	0.010585778791600433	0.0074242351688552834	0.011752587378069194	0.0062929068646425165	0.005663478830617387	0.01050961266414103	0.011496655811800538	0.013024496683820875	0.005509018355964684	0.010821279323123953	0.010634627419578489	0.007074348134843669	0.009926931983109424	0.00681403279539393	0.010655199886347165	0.005770292380341838	0.0118927934039987	0.011494666522912974	0.01379936529521336	0.00732135739184244	0.009291998555541891	0.005315389574888607	0.01046529786981484	0.009748957407595635	0.011532259021977971	0.010657112480798194	0.008626116891249778	0.011556732543086892	0.0056268872253146685	0.0050608894891020035	0.005445997340179034	0.007711242017373803	0.00014402992538307884	0.008736008610190962	0.005261165496998882	0.0066473016256673005	0.004227157870291363	0.00825609392789808	0.010176543161647856	0.002377233730728882	0.009405616159790634	0.002477799620007719	0.011325909497806257
NOC3L	0.006958745042877801	0.01326464063487526	0.005251941679955196	0.0036064503122861607	0.0012948263789132883	0.006633312628347195	0.009548348053631476	0.008433498852089012	0.006780587191979609	0.005999501666660749	0.008714149761846365	0.01336523247450693	0.006148003999073361	0.00631956524329321	0.007948403463086708	0.003251439049807882	0.00014323915365641534	0.026227706947915874	0.008814261603833865	0.011135620570705551	0.005984729053905439	0.010628982204969894	0.0029033592496115466	0.0012950853038377456	0.005277052419257811	0.0050715728727105495	0.001175547969457429	0.009235008026825557	0.012604388712266304	0.0019810574274657156	0.020924898332314257	0.00929447144634923	0.003102792055288054	0.008846090753105988	0.009536138561349225	0.002939490081913548	0.0028298264050238774	0.003465057943488073	0.017503815982548188	0.007066363074917669	0.020321241803533445	0.01831358162351552	0.00834218090737824	0.007413436238739552	0.011690757819618158	0.005369393144116007	0.008302051355324453	6.8647580590393e-05	0.010081821192216263	0.011089575843355733	0.009990761755435312	0.003041510366491543	0.0010029953324948544	0.000593893089390255	0.0012537890205691574	0.010110553288188816	0.008694736519099923	0.007012739974284055	0.006350092908914762	0.004489753864806857	0.011463400755269724	0.0077523780030897965	0.008264385553685066	0.028516374771714006	0.008852520731096507	0.003074985420053124	0.010566164221461326	0.0003236370505280545	0.006710947484551614	0.002547816583202567	0.011092094214229763	0.00874999412901073	0.003956026075056989	0.00905077021080064	0.009424909202364322	0.028682898094467342	0.005485344321851826	0.006547047687176944	0.00838136345487621	0.011604660347038732	0.00859485203600643	0.005649918396130062	0.010778733076742684	0.0030563288147756077	0.0034224162729145254	0.0065950223803699975	0.008635658359304601	0.010343127318926924	0.004453428584408598	0.008906194206386097	0.009254945409510737	0.006803117425721206	0.014800235526467547	0.005672608750703267	0.009884363968691499	0.007267036907896282	0.012544043303120644	0.01196210151975245	0.011672094288091142	0.01061507337193567	0.008887105540211548	0.003839615418371576	0.007839746435101854	0.01426529757381899	0.01343267583693674	0.008413642285261647	0.00940075872345522	0.010113808801034031	0.005340051453281359	0.004969320790909539	0.0070118401177443074	0.005631942348272531	3.5709167665121316e-05	0.015012444834914016	0.004786376221184336	0.007420484235377578	0.0034038395421885923	0.009152016197943274	0.021889585032240883	0.0019780023143946665	0.009701146168086086	0.002289890159184479	0.008186966359029086
NODAL	0.004302769715298937	0.010260620740927519	0.005884850840475113	0.03472817392209404	0.0015114893085876452	0.004745476089908955	0.021987486231586306	0.008179565765774553	0.0125882919519374	0.01439477524417046	0.009000206552693783	0.006248763622386069	0.00667291301028266	0.005800681390684121	0.006586807936109766	0.002313408405393452	5.1662686092803855e-05	0.04120716642280865	0.006761738774924153	0.008678400374215788	0.005494488697070561	0.009313946679210136	0.0036339523489797142	0.00047846662774312233	0.005048106022398821	0.00474310360584024	0.00038607354730639396	0.010673732203969449	0.010458862876529954	0.0009262040392492007	0.009599339740434028	0.007931882071463097	0.0074273944888661025	0.005101765330918887	0.019566421521793533	0.002106457389541085	0.0029042333271591904	0.004594583728551363	0.00840475813248014	0.006480765195187612	0.010306478164584165	0.007103783640877516	0.012539661506000065	0.005882474512287358	0.020084849724768445	0.006542180278218277	0.006416853726460213	5.1947417248016875e-05	0.007949629403699717	0.008877819230426017	0.01305913391572769	0.004881151917794413	0.002321471087804549	0.00033176976206338536	0.0006769495938656048	0.008096510728316932	0.01018518684641553	0.008703306977947148	0.0058969480360090845	0.0025559100709263167	0.023507154977369375	0.005999984170311815	0.00849634611855815	0.01300006453491821	0.00998912258098212	0.004302662939767033	0.030471419935445943	0.0004033061626943509	0.008209887610763291	0.0020603770685515793	0.010993074494981821	0.007560385944301905	0.004311800528730912	0.012647612018057435	0.0071767951691921895	0.011240394245883098	0.003925430172153525	0.005614636310392241	0.008972508496502241	0.011664502942859862	0.008777848387969604	0.005301452407626013	0.011527910480380812	0.0026114143083371543	0.0027220616437329576	0.006211211556220662	0.011618446974478527	0.006885883028476903	0.003912456397094855	0.009272222900750294	0.0070328860143748515	0.005154290143695022	0.015902970838221224	0.006182790990212644	0.00556083236197649	0.004543630306840157	0.010423335525504767	0.008805910052166363	0.021294144882049316	0.006356744572791315	0.007469749358192252	0.005694821423567335	0.008330255420113898	0.007729118078047169	0.008671038508610876	0.007007309632006705	0.013727864181085443	0.005749081346391523	0.004268524783199412	0.004279211008365904	0.013817795232354163	0.005996261137820368	0.00016160285357549832	0.02131873712759352	0.004204942882280293	0.008308074044053452	0.0031079832633858486	0.00797790158474731	0.011388391692378132	0.001571328261445782	0.007419756175717183	0.0033479494358014013	0.008162589271464177
NOL11	0.007351176298757184	0.01132562688199617	0.006600776832418405	0.004544686037014586	0.002366656110388052	0.005184040641055117	0.019043601030488667	0.010318712612604015	0.013140263185480177	0.008541107695572099	0.009203250171780097	0.007896017309825167	0.006977209139793029	0.006230936349167358	0.01800532370285725	0.002015501134486848	0.0007919362881491089	0.02620802025471998	0.008456914817720906	0.012318596442817792	0.007418616623743678	0.01636376404315374	0.008351124852663512	0.0006460542684904011	0.007092754126930223	0.005380182064786993	0.000300418910701549	0.011756629852872848	0.008949759138866285	0.0007928602229287131	0.012017606925719125	0.00874164982774386	0.008861529275052498	0.007273057113128582	0.007671572012676073	0.0030376799029352085	0.0030967014696646187	0.0033189623097500272	0.015344191661355564	0.008008943435022356	0.008686813421149643	0.011753597892944636	0.009483080517469187	0.008337103285175297	0.008164503246261072	0.006304540251046593	0.020098112812865426	3.345945930046756e-06	0.007720743453308447	0.0073696668275908825	0.012237880995039368	0.003969108930267237	0.0012070097520719837	0.0002305078056913636	0.0005690433451891885	0.009962633195348918	0.008943833438370736	0.010099763147217746	0.005170037223889117	0.0035799685711796606	0.010818187731026718	0.009961184856363632	0.013482000623013898	0.014222056321050752	0.011743605614679117	0.006345141599111858	0.010283089918052773	0.000380680022803727	0.008520792128454656	0.003124076348235576	0.00936025899200811	0.008817697023125945	0.005627026433872722	0.006322711365007501	0.009850218233709709	0.02123993054515946	0.006362711376789758	0.0057309588203363895	0.010269259235136467	0.00864913096704696	0.009495010598879448	0.006111304579155808	0.009316824246891777	0.0024231063106777027	0.0028205870511198673	0.004888167257716952	0.009922216417080016	0.011638598157469853	0.003996203962266932	0.014002881973880738	0.007902889003234303	0.006894742254080548	0.01297578350368972	0.006485836924276568	0.009719514931821197	0.005408684491568866	0.008424154153014528	0.01067380064735692	0.014516982435407309	0.005813828046764307	0.010316919496036395	0.0030671502239430844	0.015101679298631343	0.011279464304697832	0.011896268745209578	0.009798591925347653	0.009282797277598056	0.007073025340525876	0.009956379663247167	0.004644311134919553	0.0072094279724198235	0.004887152791782083	0.00010922152857775993	0.010697869791341803	0.004949437379143291	0.006840884043691143	0.0052625001746346625	0.006963468168899403	0.01002271430378611	0.0016568668081285932	0.017633695208665194	0.002701646805591897	0.009270987478558278
NPAT	0.0055877903949621745	0.009452164493125642	0.00736536040114801	0.0037971556407468184	0.0015118077114394427	0.005288643031040857	0.009871793290803607	0.009679940959470073	0.008818604003125605	0.008516976457536386	0.011216876116674868	0.011596798641746828	0.006375167176901382	0.009349661696847868	0.01004133591881975	0.003952487190545954	0.00020261457847164282	0.01827223124890747	0.015533742844758692	0.010062976456391898	0.007412793443162157	0.011753599522669782	0.0036762812415881848	0.000626784060699586	0.00874081508917568	0.010350671084299193	0.00022780188546559442	0.010910341856033576	0.011168147260134698	0.0014965436846901738	0.012143829524773709	0.011799559185468586	0.0034135425988870245	0.004781302570718152	0.010576913813276417	0.004232787710509445	0.004824474727501608	0.004721130544300264	0.01063923001676217	0.009025187562156674	0.01033010570076905	0.010560408001587626	0.009460457132725796	0.0095373474049733	0.011218882192564273	0.005221692743135221	0.009069173204487807	5.46388830368223e-05	0.010373777808285533	0.009844466436649631	0.015669823255757515	0.004557233889313779	0.0017802623736007219	0.0003773591913306843	0.0005550128830730358	0.010555762190455436	0.010520341094160975	0.012155831907140272	0.00737469378420381	0.004404175711228812	0.011490714427208016	0.010626034056142163	0.010315252234895237	0.008631605362346207	0.01000498551796586	0.005487615118686633	0.011402115566414446	0.0003914591301317414	0.009172447805450665	0.002338054918907333	0.011810636305151953	0.012969298767956912	0.005008365715858406	0.00755525094826756	0.011333123446798063	0.014655767345094767	0.007196509189869493	0.007139320233094778	0.011388052095145467	0.010889294437338977	0.009965411594591873	0.007312956716096896	0.014266880999625031	0.003567257164088123	0.004506673077245089	0.009038474091638975	0.012081905188784584	0.0107168648595004	0.005529397680792449	0.010823638976092455	0.007581079943495795	0.006096107672323562	0.009733764234145405	0.008356489450738096	0.00694410217808345	0.007636597550285366	0.01057174451320271	0.008869109923745825	0.010020426362598141	0.009394061924976825	0.01390493340333556	0.00552298526861599	0.01400057161334902	0.01291245176889558	0.016589163966415476	0.007980095642618378	0.006616461910851197	0.009531813853587973	0.005964841890428815	0.005713664310378389	0.006014891119931592	0.0068646192021093	9.902236725776569e-05	0.009555174669448992	0.005908959288641474	0.007647212356811485	0.004487258342589611	0.007354561088919204	0.00996029124284111	0.0018820635745241067	0.011610095332301637	0.003528857997801019	0.01089385163935289
NR2F1	0.0033394834252858563	0.01300454237954119	0.003344894053931866	0.008523123253735707	0.00512840845319034	0.0029013163262207914	0.0035529965541160357	0.0031739055926709972	0.004085172849338467	0.005868061649366151	0.012072591659291546	0.008488775381568092	0.024092392064934996	0.007324637905658795	0.0032792182041185866	0.0012302391328006758	0.0	0.01681100434447229	0.04298667485293526	0.012516764506741017	0.0072797651332725385	0.03544810452698718	0.0025742094315673396	0.032189552207775085	0.008631838894241397	0.010340600590740243	0.0	0.021158592819696277	0.01402566405355028	0.012987344615707969	0.003653205701179716	0.005305913782475293	0.011914293740982981	0.0012271477472702791	0.014361662927890251	0.00878884977935444	0.0014153917812382113	0.0012080355694195945	0.005907636165051688	0.005684903037871588	0.036244759740214016	0.004753822278627839	0.0112060419408931	0.0018693638161266502	0.010809332321432812	0.002705099441855152	0.0025501968689974064	0.0	0.004857887680105872	0.010054696648395317	0.012460005638498885	0.005499278749215733	1.776644710010516e-05	0.0	0.0	0.0078011705366926596	0.013565280747123879	0.012095238602059202	0.003433327602215187	0.006107901245650238	0.012195004989696194	0.011926975827647797	0.004532039432979418	0.005724142223945947	0.008384262249228332	0.034692659233230616	0.00478856900557595	0.0	0.00624672815120754	0.0	0.00523152461997377	0.0037690324313894366	0.004913959643388658	0.0025988541773649156	0.004075133752523576	0.0022258850663843368	0.008080169273991626	0.0020128877362765134	0.008979500927874765	0.0028882992560979944	0.007544362347564855	0.0015273747670649224	0.01007306579472999	0.005331909627649085	0.03474584484009336	0.0027574937957993034	0.006652095825534215	0.01153489289490861	0.002818592066952438	0.004865043136984945	0.003317616274399595	0.013760349049032242	0.018494669863266085	0.00480616465588265	0.028614978437729394	0.006584473245059621	0.004282567959055893	0.003203400606499218	0.03052829491697712	0.003515877777213705	0.006040838611468603	0.003343507796832952	0.0071143814421487615	0.0051413108119747804	0.010635064829801576	0.009437851195166064	0.005693938062876823	0.014197325924001193	0.0019081891281214085	0.000549097035725214	0.017986619624616514	0.004018067519025924	0.0	0.003785735754704742	0.0013236196927632212	0.013404620464618267	0.0017496629107081607	0.004127626232350767	0.0032855465326417418	0.005356449706858107	0.006052910122441244	0.000564544532266008	0.004200310786318321
NR5A2	0.006692361085940609	0.008293614271581628	0.006948499385806988	0.0030043677237516085	0.0017610851941815737	0.004177075093176401	0.00836886137943336	0.007217596008558069	0.007610235063349973	0.026804280433227426	0.03087277467792668	0.006679687230044611	0.005866326178919287	0.004649820227040896	0.007612033220675109	0.003898731979378599	8.855941673197495e-06	0.00930703301454116	0.007128043798564354	0.044215934921066805	0.005505801543907819	0.010386587726830123	0.0025847520830745273	0.0013675617047759078	0.005560350408031849	0.005336869660504606	0.00017540767764430735	0.008776141694750356	0.007277476418125269	0.005650983248574028	0.009437192348649643	0.017019396712629472	0.0033906554501454554	0.007150915326225684	0.011778680154197122	0.0028689093873992266	0.0018095260239758561	0.004502485094843392	0.007102518595379387	0.007799120086206733	0.01553877836504831	0.007305318343611197	0.010103251545008615	0.005279028802939798	0.009597502202316798	0.005231399156552086	0.00923818599171937	0.00021203744674849615	0.0120256097566819	0.009260704867404138	0.013117623396785103	0.0034832040267375034	0.0027984843190777963	0.0003837472107458137	0.0015056789655474008	0.007670297902290521	0.0068590944534301385	0.008649576633883603	0.006803469239548688	0.0028452773980863527	0.008683331952266433	0.009031878985155685	0.007447901073272976	0.010039812568139872	0.006303895622514	0.014983934102982972	0.01590142296486633	0.00046765107360860237	0.005377224944949197	0.001045251031730808	0.006818018160652455	0.00822529523834363	0.0033828232159957587	0.007189592351978177	0.008901448563926826	0.01003712577329417	0.00432868155351676	0.004747629906565609	0.009158352463795098	0.008172268787855505	0.007754501796670969	0.0067556873312106785	0.007939986805235671	0.00203129040820136	0.009092062210660324	0.05676988577436598	0.007772665099527938	0.012213720879738725	0.004796571665913249	0.007474632477651874	0.005245223857808406	0.005792382024137501	0.007006976637400586	0.004148139762111052	0.024470655360808762	0.008008680809285696	0.008532080160093785	0.010691499050009415	0.008445192819049851	0.007328289586293135	0.008676940232821173	0.004235257668488384	0.00849981289495756	0.009735232382643871	0.03156118691851226	0.006111586432545448	0.005957792743937289	0.00861237901572963	0.0071552762103224135	0.00550166063943025	0.004887108055298733	0.009040958632107939	0.0015499615151313786	0.009880904724705089	0.004284280145091997	0.005990824397151817	0.0017450483328169386	0.007424938068419785	0.007585487343771058	0.0022047678677585177	0.009039630282967974	0.002720442346675696	0.010578040098256329
NRF1	0.004563722366064359	0.026179852372844894	0.006276867640749386	0.001977854133136032	0.0010623934049818883	0.0035073840670994767	0.00539346370303828	0.0068218270130796736	0.004196139557646395	0.005288177090129844	0.006548974606558336	0.005084461071095032	0.004814004567757849	0.004015061704746437	0.00588231176450472	0.0025981627275919565	0.0005397966480426176	0.00973841979851927	0.0065504189878024185	0.024476811175818614	0.004806280045456698	0.007490371133093012	0.003912114235676964	0.0010445543133554933	0.01967175996343246	0.018989232850565235	0.0001755867733050629	0.035150030297514984	0.006137628348234391	0.0015219186275259539	0.006169139931911943	0.0073145135480341406	0.0020201850387186106	0.0022958098416484708	0.02241934713972543	0.0031514711389918856	0.0024429807337881687	0.00242143444954193	0.005710209923424018	0.021312340282912547	0.028238553888769155	0.007163917316705294	0.0057004348767701616	0.02782809458189062	0.006259613732903307	0.003428099869765246	0.009738479754347976	4.625541409677492e-05	0.004987502573624792	0.02789206440816515	0.01076705767301572	0.0022598018918770875	0.0010952898636920722	0.0002656736608869646	0.0006712434226045744	0.005946885470860264	0.005860733715402689	0.00693287018392094	0.00446637458611936	0.002135813320973599	0.028807816107929738	0.004440419407473373	0.005360231096573988	0.005695786944822651	0.006240059072972766	0.013758684167282747	0.024761677627616656	0.001039918462622351	0.006917980123210428	0.0022684609296511286	0.006140184322819325	0.007307625158093418	0.009935236285420214	0.004812274512780718	0.0064639329424047666	0.006898975919382044	0.004406402908782375	0.0037197365773496455	0.0064670219129343365	0.006223336923026712	0.008694813365785887	0.003980317889642173	0.005507839739103304	0.002902588410389653	0.002626656066407664	0.0049068288644153425	0.008714937664247212	0.028043943847285358	0.0038366865344328332	0.007066492834787198	0.005863187370006472	0.004471506184584445	0.022969043063005658	0.005323510076249959	0.02432945652608899	0.0041275095827531345	0.0061405445408635505	0.03067048120759867	0.005650806002112937	0.006664040833022001	0.005945349338345876	0.0026323758729245835	0.006135353542537896	0.00807154820257642	0.029423772273816807	0.023116860798788934	0.004159152817772985	0.005463525513242282	0.0036136527103652126	0.004623444604199591	0.006091520666535912	0.004096740113895226	0.00039232605706828046	0.006322736708630077	0.004476547331761365	0.019779179089235484	0.0054946438475524375	0.00608129196380238	0.005333115754449254	0.0016719347069822695	0.010755951129252369	0.0034014797051477963	0.007402772020728102
