Gene1	Gene2	Score
malQ	chbR	-0.372954498970646
acnB	nanM	0.372783465697627
nanM	acnB	0.372783465697627
hupB	nanM	0.372692804515259
nanM	hupB	0.372692804515259
mtlR	gapA	0.372369479754542
gapA	mtlR	0.372369479754542
galM	chbA	0.372147998772359
chbA	galM	0.372147998772359
aceB	iclR	0.372125115509606
acnA	glk	-0.372014087281755
glk	acnA	-0.372014087281755
nirD	mtlD	0.371719817182701
mtlD	nirD	0.371719817182701
galM	eno	-0.37171532817316
eno	galM	-0.37171532817316
gapA	malP	0.371595937454013
malP	gapA	0.371595937454013
nanE	dgsA	0.371481891112242
dgsA	nanE	0.371481891112242
glgP	galK	0.37127023345326
galK	glgP	0.37127023345326
ilvB	fbaA	0.37119530583402
fbaA	ilvB	0.37119530583402
glgP	malS	0.370958975870534
malS	glgP	0.370958975870534
nanT	mtlA	-0.370882480113051
mtlA	nanT	-0.370882480113051
nanR	manZ	0.370794992455332
manZ	nanR	0.370794992455332
aroF	aroP	0.370600807687325
gapA	ptsH	-0.37042882609959
ptsH	gapA	-0.37042882609959
mglC	cysG	-0.369978046617072
mpl	galP	-0.369733602990818
galP	mpl	-0.369733602990818
glgP	aceB	-0.369718805751316
aceB	glgP	-0.369718805751316
glgS	galT	-0.369512330688166
nanE	fruK	-0.369497636562809
seqA	chbR	0.369471242133639
galP	fbaA	0.36930316993259
nanT	malG	0.36922663258674
malG	nanT	0.36922663258674
fbaA	manY	0.369106774244373
manY	fbaA	0.369106774244373
hupB	chbB	0.368908884004728
chbB	hupB	0.368908884004728
nanK	chbR	0.368849670092755
chbR	nanK	0.368849670092755
aroF	malZ	-0.368777560004619
malZ	aroF	-0.368777560004619
aroF	fbaA	0.368431203423473
iclR	yahA	-0.368398851186212
glgC	malP	0.368251098577777
malP	glgC	0.368251098577777
nanR	dgsA	-0.368250806218778
dgsA	nanR	-0.368250806218778
glmU	chbR	0.368099723319846
tyrP	gapA	-0.367877206829953
gapA	tyrP	-0.367877206829953
pgk	malZ	-0.367751393597725
malZ	pgk	-0.367751393597725
mglC	mtr	0.367536233917414
mtlD	yahA	0.367528149471335
yahA	mtlD	0.367528149471335
mtr	galR	0.367354727425997
galR	mtr	0.367354727425997
galK	glmU	-0.367307861817204
glmU	galK	-0.367307861817204
galE	cysG	-0.367115873673085
cysG	galE	-0.367115873673085
tyrP	pck	0.367105909646398
pck	tyrP	0.367105909646398
mpl	aceK	-0.367041984393721
aceK	mpl	-0.367041984393721
aroF	tyrR	-0.367030425541829
tyrR	aroF	-0.367030425541829
nirB	eno	0.366870541697376
eno	nirB	0.366870541697376
nagE	fruB	-0.366838084071785
mtlA	lamB	-0.366768727850318
lamB	mtlA	-0.366768727850318
nirC	ptsG	0.366616488956494
ptsG	nirC	0.366616488956494
galM	nagE	0.366468586668446
nagE	galM	0.366468586668446
ilvN	nanT	0.366344004660946
nanT	ilvN	0.366344004660946
nanA	fruK	0.36621475515283
fruK	nanA	0.36621475515283
galS	aceB	-0.366111593343281
aceB	galS	-0.366111593343281
glgP	malZ	0.365835498271645
malZ	glgP	0.365835498271645
malF	chbR	-0.365835310353305
fbaA	cysG	-0.365834759627436
aceB	acnA	0.365759504647688
acnA	aceB	0.365759504647688
hupA	yhcH	0.365621313462025
yhcH	hupA	0.365621313462025
nanT	malE	0.365577467757009
malE	nanT	0.365577467757009
glgS	fimB	-0.365494264428762
fimB	glgS	-0.365494264428762
acnB	malT	0.365249563176747
malT	acnB	0.365249563176747
iclR	edd	-0.365237787039849
nanK	malS	0.365086982497927
malS	nanK	0.365086982497927
ilvB	manX	0.365013322355152
manX	ilvB	0.365013322355152
nanE	eno	0.364809897130015
eno	nanE	0.364809897130015
acnB	glmS	-0.364599174325691
glmS	acnB	-0.364599174325691
nanT	nagC	0.364521166436653
nagC	nanT	0.364521166436653
nirC	tyrP	0.364034358972731
galE	ptsI	-0.363918948619772
ptsI	galE	-0.363918948619772
cysG	fimB	0.3636028229282
fimB	cysG	0.3636028229282
hupB	gapA	0.36351726507811
gapA	hupB	0.36351726507811
seqA	chbA	-0.363476140653237
chbA	seqA	-0.363476140653237
nagC	malP	0.36342839457247
malP	nagC	0.36342839457247
malF	malZ	0.363426644352002
malZ	malF	0.363426644352002
pgk	glk	0.363301448322573
glk	pgk	0.363301448322573
fruB	galT	0.363180746530259
ilvB	aceK	-0.36309913327362
aceK	ilvB	-0.36309913327362
nagE	iclR	0.363000345822111
nagB	ptsI	0.362988849750458
ptsI	nagB	0.362988849750458
glmU	mtr	-0.362985348614382
mtlR	malM	-0.362966818011065
malM	mtlR	-0.362966818011065
galK	nagD	-0.362880709472598
nagD	galK	-0.362880709472598
mtr	aroF	0.362842304577879
galS	eno	-0.362284280775657
eno	galS	-0.362284280775657
galE	crr	0.362255422790919
fbaA	aroF	0.362138155736713
nirC	malQ	0.362001769523335
malQ	nirC	0.362001769523335
hupB	nanE	0.361863466354346
nanE	hupB	0.361863466354346
glmU	manX	-0.361407925242669
manX	glmU	-0.361407925242669
nagC	crr	0.361354965936404
crr	nagC	0.361354965936404
fbaA	eno	0.361352141213893
eno	fbaA	0.361352141213893
nirB	acnA	-0.361186879564211
acnA	nirB	-0.361186879564211
nanE	nanA	-0.361131570295096
acnB	crp	0.361031911424298
crp	acnB	0.361031911424298
epd	crr	-0.361012462374135
mtr	iclR	0.36071348386406
glmU	ptsI	0.360515849992043
ptsI	glmU	0.360515849992043
galM	malQ	-0.36045501280432
malQ	galM	-0.36045501280432
cyaR	hupB	0.36044480154995
hupB	cyaR	0.36044480154995
cysG	lamB	-0.360272796152052
lamB	cysG	-0.360272796152052
galS	galP	-0.36012337181014
galP	galS	-0.36012337181014
galM	aceB	0.360077982951464
nanE	aceB	0.359536202510909
mtlR	pykF	0.35953499979272
pykF	mtlR	0.35953499979272
glgS	galK	0.359481441856934
galK	glgS	0.359481441856934
nagE	yahA	-0.3592788704251
glgC	acnB	0.359250700504964
acnB	glgC	0.359250700504964
yhcH	yahA	-0.359207580316344
ptsG	crp	0.359041512034757
crp	ptsG	0.359041512034757
nagE	malQ	-0.359028962896846
malQ	nagE	-0.359028962896846
aceB	cysG	-0.358102840633856
aroF	chbC	0.3580795145851
chbC	aroF	0.3580795145851
tyrR	pykF	0.357906213985122
pykF	tyrR	0.357906213985122
galE	pgk	-0.357703343755965
pgk	galE	-0.357703343755965
ptsG	glmS	-0.357651426536488
glmS	ptsG	-0.357651426536488
ptsG	manZ	-0.357535781972138
manZ	ptsG	-0.357535781972138
cyaR	hupA	0.357505483182728
hupA	cyaR	0.357505483182728
glk	tyrP	0.357382631628467
yhcH	malZ	0.357344215658941
malZ	yhcH	0.357344215658941
glgS	ptsG	0.357244718170293
ptsG	glgS	0.357244718170293
ptsG	malG	0.357131903684295
malG	ptsG	0.357131903684295
aceB	nanK	-0.35700025879032
chbB	aceB	-0.356981534675513
mtlR	eno	0.356816421216437
eno	mtlR	0.356816421216437
nanK	manZ	-0.35661078588909
manZ	nanK	-0.35661078588909
galS	malE	0.356249370748814
malE	galS	0.356249370748814
mglC	galE	0.35595561825091
nagD	galM	0.355759427647932
tyrP	chbF	-0.355658767128052
chbF	tyrP	-0.355658767128052
ilvB	crr	0.35547470288835
crr	ilvB	0.35547470288835
mtlR	icd	-0.355400813703192
icd	mtlR	-0.355400813703192
ilvB	acnB	0.355226483436809
acnB	ilvB	0.355226483436809
aceK	malQ	-0.354952561210097
malQ	aceK	-0.354952561210097
malM	malQ	0.354916420326007
malQ	malM	0.354916420326007
chbA	glmU	-0.354815422403749
glmU	chbA	-0.354815422403749
galT	nirB	0.354149124274763
nanE	nagD	0.354119499983757
galT	nirC	-0.354031880658519
nirC	crr	-0.35400100159859
crr	nirC	-0.35400100159859
galK	chbF	0.353954626889246
chbF	galK	0.353954626889246
nanC	malG	-0.353914200513578
malG	nanC	-0.353914200513578
tyrP	crp	-0.3538662804663
crp	tyrP	-0.3538662804663
galP	lamB	-0.353717753845963
lamB	galP	-0.353717753845963
hupB	nanR	-0.353580869946722
nanR	hupB	-0.353580869946722
crr	malK	0.35351565692566
malK	crr	0.35351565692566
aceB	nanR	0.353150509406665
pck	malQ	-0.353104094143373
malQ	pck	-0.353104094143373
mglA	mglC	0.352994531655334
mglC	mglA	0.352994531655334
mtlR	malQ	0.352832581044516
malQ	mtlR	0.352832581044516
nagE	malF	-0.352831126110711
malF	nagE	-0.352831126110711
malQ	malZ	0.352789214025417
malZ	malQ	0.352789214025417
nanE	galE	0.352595279430809
nanK	nagA	-0.352547989950392
nagA	nanK	-0.352547989950392
nanE	mtlR	0.35230433276873
mtlR	nanE	0.35230433276873
cyaR	cysG	-0.35201553780798
cysG	cyaR	-0.35201553780798
nirD	malQ	0.351791524144817
malQ	nirD	0.351791524144817
mglA	chbC	0.351753703314664
chbC	mglA	0.351753703314664
fbaA	galP	0.351571424355949
glgP	nanE	0.351512799908395
nanE	glgP	0.351512799908395
ptsG	pgk	0.351483472308808
pgk	ptsG	0.351483472308808
manY	nagD	0.351333231016365
galS	fruA	-0.351218504573616
fruA	galS	-0.351218504573616
chbB	manY	-0.35110151138869
glgP	hupA	0.350995375735873
hupA	glgP	0.350995375735873
nanR	acnB	0.35099145841211
acnB	nanR	0.35099145841211
hupB	nanK	0.350974424291897
nanK	hupB	0.350974424291897
nanA	glmS	-0.350964281160411
glmS	nanA	-0.350964281160411
galP	iclR	0.350879550007317
glgS	mtr	0.350802814030859
nanT	glmS	-0.350744758939678
glmS	nanT	-0.350744758939678
mtlA	aroP	-0.350362568538107
aroP	mtlA	-0.350362568538107
chbR	malZ	-0.350273892953845
malZ	chbR	-0.350273892953845
galM	cysG	-0.350250268328504
galK	cysG	-0.350166005419784
cysG	galK	-0.350166005419784
ptsG	fbaA	-0.350056364824044
nagA	galT	0.349795493862288
iclR	galP	0.349556487456669
nanK	malK	0.349529404428904
malK	nanK	0.349529404428904
epd	mtr	-0.349511003578774
mglC	fruK	-0.349359702419339
nanM	nagE	-0.349340597616103
nagE	nanM	-0.349340597616103
cyaR	malP	0.349226853582843
malP	cyaR	0.349226853582843
galM	ptsG	-0.349213292754772
ptsG	galM	-0.349213292754772
aroP	manY	-0.349169641738102
manY	aroP	-0.349169641738102
malS	lamB	0.349155093661681
lamB	malS	0.349155093661681
chbB	malE	0.349096589091398
malE	chbB	0.349096589091398
nanC	nagD	0.34889292688371
nagD	nanC	0.34889292688371
fruB	tyrP	0.348794636336133
fbaA	glmS	-0.348740559843877
glmS	fbaA	-0.348740559843877
cyaR	chbF	0.348691759023285
chbF	cyaR	0.348691759023285
chbF	lamB	0.34849832836425
lamB	chbF	0.34849832836425
nanT	mtlR	0.348460112608256
mtlR	nanT	0.348460112608256
nanA	aceK	-0.348366999875691
aceK	nanA	-0.348366999875691
ilvN	iclR	0.348277049907092
iclR	ilvN	0.348277049907092
chbB	chbA	-0.348233383773691
glgC	galP	-0.348176795228917
galP	glgC	-0.348176795228917
yahA	galT	0.348153020004161
mglC	edd	-0.348121072529337
aceK	malF	-0.348069301579548
malF	aceK	-0.348069301579548
nanM	manZ	-0.347784918179165
manZ	nanM	-0.347784918179165
aceB	nanT	-0.347763561071913
glgC	nanT	0.347565075495938
nanT	glgC	0.347565075495938
fbaA	manZ	-0.347539793145754
manZ	fbaA	-0.347539793145754
nagB	ilvB	-0.347514747754196
lamB	malZ	0.347514268372292
malZ	lamB	0.347514268372292
galS	pykF	-0.347387401802137
pykF	galS	-0.347387401802137
ilvB	fimB	-0.347343410575519
fimB	ilvB	-0.347343410575519
chbF	ptsH	-0.347329297917066
ptsH	chbF	-0.347329297917066
mtlR	edd	0.347309125590314
edd	mtlR	0.347309125590314
ptsI	malZ	-0.347248207709097
malZ	ptsI	-0.347248207709097
pgk	iclR	-0.346750038891791
nirB	fruA	0.346640505171272
fruA	nirB	0.346640505171272
galT	pgk	-0.346265890709502
pgk	galT	-0.346265890709502
fimB	lamB	-0.346194941148685
lamB	fimB	-0.346194941148685
fbaA	galE	0.346157052153821
nanE	ppsA	0.346098607997331
mglC	nirC	-0.346096029395836
galP	aroP	0.346066328918291
hupB	aceK	-0.346022305278564
aceK	hupB	-0.346022305278564
nagD	nanK	-0.345911558321904
aceB	ptsG	-0.345893223434725
ptsG	chbF	0.345844706137091
chbF	ptsG	0.345844706137091
fruB	nirB	0.345583258459285
cyaR	malQ	0.345390730988534
malQ	cyaR	0.345390730988534
iclR	nirC	-0.34536061393878
yhcH	crr	0.345249866580386
crr	yhcH	0.345249866580386
glgP	mtlA	-0.345231533189975
mtlA	glgP	-0.345231533189975
galE	nirC	-0.345196147388289
nirC	galE	-0.345196147388289
hupA	aceK	-0.345176363359201
aceK	hupA	-0.345176363359201
iclR	fruR	0.345118544639454
nirB	cysG	0.344803396895472
fruR	chbF	0.344756460155222
glgC	malQ	0.344694725413808
malQ	glgC	0.344694725413808
aceK	nagC	-0.34452339634008
nagC	aceK	-0.34452339634008
mtlD	nagC	-0.344446108670867
nagC	mtlD	-0.344446108670867
nagC	ynfK	-0.344329627893678
ynfK	nagC	-0.344329627893678
nanA	ppsA	-0.344234856707442
ppsA	nanA	-0.344234856707442
chbB	fbaA	-0.344226152604157
acnA	ptsH	0.344156784328248
ptsH	acnA	0.344156784328248
yhcH	fruB	-0.343797993730511
ptsI	glk	0.343712810299355
galM	galP	0.343697315760162
glgP	crr	0.343642547979267
crr	glgP	0.343642547979267
nirC	nanA	0.343535261521111
nanA	nirC	0.343535261521111
ilvN	acnB	0.343522284780056
acnB	ilvN	0.343522284780056
malF	galT	-0.343488999146581
mglB	fbaA	0.343239252030458
fbaA	mglB	0.343239252030458
acnB	acnA	-0.343232200070853
acnA	acnB	-0.343232200070853
nanE	ptsI	-0.343041339020124
malT	nagB	-0.342985789915061
nagE	nirC	-0.342799575772714
nagE	mtlR	0.342642804733321
galP	glmS	0.342625141215369
glmS	galP	0.342625141215369
chbB	ynfK	-0.3425586713617
ynfK	chbB	-0.3425586713617
glgC	crr	0.342490766256594
crr	glgC	0.342490766256594
glgS	acnB	0.342482105131047
acnB	glgS	0.342482105131047
mtlR	ppsA	-0.34232942804158
ppsA	mtlR	-0.34232942804158
mglB	nagD	0.342313392670954
nagD	mglB	0.342313392670954
galE	galP	0.342122713624667
galP	galE	0.342122713624667
aceA	glmS	0.342110336505673
glmS	aceA	0.342110336505673
tyrR	fruA	-0.341970866579302
acnB	galP	0.341969734236413
glgP	chbF	0.341937013912276
chbF	glgP	0.341937013912276
acnB	nagC	0.341895392346415
nagC	acnB	0.341895392346415
mglA	nagD	0.341807310822385
nagD	mglA	0.341807310822385
aroP	crr	0.341756502884211
galP	fruB	-0.341584133729221
fruB	galP	-0.341584133729221
nagE	manZ	0.34137081580983
manZ	nagE	0.34137081580983
malT	mtr	0.341258074601545
iclR	cysG	-0.340826818178306
nanT	iclR	-0.340818597469251
galP	chbA	-0.340748045903458
chbA	galP	-0.340748045903458
nanT	malS	0.340689166377354
malS	nanT	0.340689166377354
nanA	nirD	0.34068730145647
galK	pgk	-0.340607222051637
pgk	galK	-0.340607222051637
fbaA	nagE	0.340542740163709
mtlD	fruB	0.340401354541226
fruB	mtlD	0.340401354541226
ilvN	galT	-0.340189280995844
mglA	fruA	0.340065116312594
fruA	mglA	0.340065116312594
nagE	ptsI	-0.339835944961833
galP	fruR	0.339805376333842
fruR	galP	0.339805376333842
glgC	iclR	0.33978872283612
iclR	glgC	0.33978872283612
iclR	fruB	-0.339705481028189
mtlR	mtr	0.339591696207431
mglC	ynfK	-0.339570060052577
ynfK	mglC	-0.339570060052577
mtlA	ptsI	0.339506521055059
ptsI	mtlA	0.339506521055059
acnA	seqA	-0.339344797801659
yahA	tyrP	0.339106661576723
crp	aroP	0.339049021033892
aroP	crp	0.339049021033892
edd	malE	0.338687587688077
malE	edd	0.338687587688077
manZ	ynfK	0.338497593352849
ynfK	manZ	0.338497593352849
fbaA	galT	-0.338185146008671
galT	epd	-0.338139270346278
epd	galT	-0.338139270346278
aroF	galT	-0.337982080022906
aroF	nanC	0.337860353559568
nanC	aroF	0.337860353559568
cyaR	nagB	-0.337758746292895
nagB	cyaR	-0.337758746292895
chbB	tyrR	-0.337735039634385
crr	fruR	0.337569797296701
nirC	nagE	-0.337386065381676
fbaA	fruB	-0.337276843340061
dgsA	galT	-0.337167852703141
galP	cysG	-0.336954426049907
nanA	nanK	0.336896752843552
nanK	nanA	0.336896752843552
nanR	chbR	-0.336815280499006
chbR	nanR	-0.336815280499006
nanT	cysG	0.336736717657654
crp	galT	-0.33662931036954
mglA	malZ	-0.33661350961797
malZ	mglA	-0.33661350961797
seqA	fimB	0.336573048937588
fimB	seqA	0.336573048937588
galK	glk	-0.336560653516482
glk	galK	-0.336560653516482
galK	galP	-0.336489038328332
galP	galK	-0.336489038328332
mglA	pgk	0.336294670481845
pgk	mglA	0.336294670481845
mtlD	dgsA	-0.336282928193717
dgsA	mtlD	-0.336282928193717
galM	fruK	-0.336000867297042
fruK	galM	-0.336000867297042
fbaA	epd	-0.335967126479377
nanK	nagE	-0.335840197493765
nagE	nanK	-0.335840197493765
mpl	nanT	0.335807150884406
nanT	mpl	0.335807150884406
ilvB	nanT	0.335738935945015
nanT	ilvB	0.335738935945015
nanA	aceB	-0.335721308156015
seqA	fbaA	-0.335593057964723
fbaA	seqA	-0.335593057964723
edd	fruA	0.33524178656225
mtlD	malZ	-0.335151441441093
malZ	mtlD	-0.335151441441093
yhcH	eno	-0.335057996611343
nanA	lamB	0.335001686202419
lamB	nanA	0.335001686202419
aceB	galE	0.334961535102878
manY	fruA	-0.334914438854618
ptsI	nirB	0.334677243730049
nanK	glmU	-0.334591811881349
glmU	nanK	-0.334591811881349
mpl	iclR	0.334390008590723
iclR	mpl	0.334390008590723
acnB	chbR	-0.334373116724573
chbR	acnB	-0.334373116724573
hupA	malQ	0.334325849340595
malQ	hupA	0.334325849340595
galM	yahA	-0.334305934078584
yahA	galM	-0.334305934078584
glmS	eno	-0.334296532583602
eno	glmS	-0.334296532583602
iclR	dgsA	0.334296086685151
dgsA	iclR	0.334296086685151
acnA	crr	0.334163873048655
crr	acnA	0.334163873048655
aceB	ptsH	0.334001394233713
ptsH	aceB	0.334001394233713
iclR	pgk	0.333910358246162
fbaA	nanK	-0.333778918029252
fruB	fruA	0.333741797596526
dgsA	malP	0.333727956846363
malP	dgsA	0.333727956846363
glgC	galT	-0.333701683800234
ilvN	ptsI	-0.333555540533758
ptsI	ilvN	-0.333555540533758
nanM	ptsH	-0.333333166341242
ptsH	nanM	-0.333333166341242
galM	ptsI	-0.333251673811117
nagE	manY	0.333206352592941
manY	nagE	0.333206352592941
chbF	malP	0.333180190386848
malP	chbF	0.333180190386848
yhcH	galT	-0.333169181208787
nanA	malK	0.333163646929882
malK	nanA	0.333163646929882
nanK	malM	-0.333080699149591
malM	nanK	-0.333080699149591
nanM	epd	-0.333061960711515
mtlR	chbA	0.333042177753001
chbA	mtlR	0.333042177753001
nanA	gapA	0.333031325433064
gapA	nanA	0.333031325433064
nanT	ynfK	-0.333004672889253
ynfK	nanT	-0.333004672889253
nanK	acnB	-0.332986285826376
acnB	nanK	-0.332986285826376
galP	ptsI	-0.332817384905899
galS	malK	0.332694649176755
malK	galS	0.332694649176755
fbaA	chbB	-0.332637038834159
nagE	nirD	-0.332593256571608
glgS	fbaA	0.332427880256976
fbaA	glgS	0.332427880256976
glgC	epd	0.332359845287138
epd	glgC	0.332359845287138
cysG	aceB	-0.332331258145965
yhcH	nirC	-0.332233241045315
ilvN	fimB	-0.332200008416157
fimB	ilvN	-0.332200008416157
fimB	nanM	-0.332166987663234
nanM	fimB	-0.332166987663234
aceB	pgk	-0.33184294978466
mglA	nagE	0.331668246924852
nagE	mglA	0.331668246924852
chbA	glk	-0.331643960071816
glk	chbA	-0.331643960071816
galK	malF	0.33161558713061
malF	galK	0.33161558713061
mpl	crr	0.331589490931746
crr	mpl	0.331589490931746
nagA	chbR	0.331237864826998
ilvB	ptsG	0.33109399363377
ptsG	ilvB	0.33109399363377
nagD	cysG	-0.331004173111584
mpl	acnB	0.330996823346402
acnB	mpl	0.330996823346402
yhcH	nanK	0.330861296604723
nanK	yhcH	0.330861296604723
cysG	galT	0.330851331076906
crp	nagB	-0.330751190322589
galE	fbaA	0.33070308259174
glgS	nagE	-0.33058569961824
nagE	glgS	-0.33058569961824
fruB	chbF	-0.330434109683664
mpl	fbaA	0.330410761688071
fbaA	mpl	0.330410761688071
fruK	malQ	0.330350356528335
malQ	fruK	0.330350356528335
nagE	malT	-0.330272576434221
malT	nagE	-0.330272576434221
ptsG	manY	-0.330173908812933
manY	ptsG	-0.330173908812933
malE	malP	0.329911659726768
malP	malE	0.329911659726768
acnB	mtlR	0.329910080714893
mtlR	acnB	0.329910080714893
malM	mglC	-0.329823903528115
glk	chbB	0.329809120614115
galE	malM	-0.329772571603423
chbA	gapA	0.329680608359842
gapA	chbA	0.329680608359842
nagE	edd	-0.329594481980297
chbF	nagE	-0.329342468773129
nagE	chbF	-0.329342468773129
aceB	nanA	-0.329190728467103
fruR	malZ	-0.329092971557771
malG	malQ	0.328989743002965
malQ	malG	0.328989743002965
crp	galS	-0.328972133418628
seqA	aceA	0.328948462125055
aceA	seqA	0.328948462125055
malP	malT	0.328935489735973
malT	malP	0.328935489735973
crp	crr	0.328888745813264
crr	crp	0.328888745813264
fimB	aroP	-0.328844628431535
aroP	fimB	-0.328844628431535
galT	aceA	0.328839677418104
aceA	galT	0.328839677418104
nanM	nanA	-0.328760601726426
aceK	crp	-0.328511853016149
crp	aceK	-0.328511853016149
aceA	tyrP	-0.328307739768247
iclR	nanE	0.328131832919994
aceB	mtlD	-0.327973718183053
mtlD	aceB	-0.327973718183053
glgS	nanK	0.327938679403085
nanK	glgS	0.327938679403085
fruB	seqA	0.327910333057983
acnB	nagE	-0.327847836277359
nagE	acnB	-0.327847836277359
nanT	ptsH	-0.327818051313846
ptsH	nanT	-0.327818051313846
iclR	glgP	-0.327814159617413
acnB	manX	0.327761273179642
manX	acnB	0.327761273179642
fimB	glmU	0.327671027655967
glmU	fimB	0.327671027655967
tyrP	fimB	0.327367189186524
fimB	tyrP	0.327367189186524
edd	tyrP	0.327277311167426
fbaA	acnA	0.327255730312583
chbB	malM	0.327247417487006
nagB	malT	-0.3271966470479
chbF	fbaA	0.326980958164842
mtr	crr	0.326858436500096
nanK	mtlD	-0.32677823174338
mtlD	nanK	-0.32677823174338
nanR	iclR	0.326742915038331
nanA	cysG	0.32665804083774
fruB	mglC	-0.32652205996354
iclR	acnA	0.326328686721426
nanA	manY	-0.326239634090906
mtlR	epd	0.326026697415386
epd	mtlR	0.326026697415386
chbA	eno	-0.3259694098477
eno	chbA	-0.3259694098477
chbB	malQ	0.325909295497622
aceB	glmS	0.325808195597263
glmS	aceB	0.325808195597263
pck	crr	0.325741141184756
crr	pck	0.325741141184756
nirB	yahA	0.325666304136856
yahA	nirB	0.325666304136856
chbB	tyrP	0.325540229731407
aceA	malK	-0.325496010337605
nanE	pck	0.325488070788777
aroP	fruR	0.325470553167449
fruR	aroP	0.325470553167449
seqA	nanK	-0.325338838587615
nanK	seqA	-0.325338838587615
aceB	aroF	0.324932609852914
fimB	yhcH	-0.324864694120015
yhcH	fimB	-0.324864694120015
crr	malE	0.324848753303821
malE	crr	0.324848753303821
mtr	malZ	-0.324843650054423
malZ	mtr	-0.324843650054423
nagC	mtr	0.324825493239988
epd	mglC	-0.324621051338834
nanT	malF	0.324569807272227
malF	nanT	0.324569807272227
nanK	iclR	-0.324565338943595
dgsA	malS	0.324512699198954
malS	dgsA	0.324512699198954
aceA	nagA	0.324341468638839
yahA	chbF	-0.324310100269412
glgS	aceK	-0.324262383577413
aceK	glgS	-0.324262383577413
mglC	fruR	0.324145761162968
malP	chbR	-0.324142835841839
galR	fbaA	0.324086124598226
fbaA	galR	0.324086124598226
chbF	manX	0.323854080166129
manX	chbF	0.323854080166129
tyrR	nagE	0.323845697160983
nagE	tyrR	0.323845697160983
aroP	ppsA	0.323835742897563
ppsA	aroP	0.323835742897563
ilvB	malQ	0.323789130280624
malQ	ilvB	0.323789130280624
mglC	pykF	-0.323777775999177
fruK	manX	0.323707159968086
manX	fruK	0.323707159968086
galK	eno	-0.323645920980643
eno	galK	-0.323645920980643
pgk	nagE	0.32357999027333
nagE	pgk	0.32357999027333
chbF	nagB	-0.323509370488069
glgC	nagE	-0.323374730255163
nagE	glgC	-0.323374730255163
glgS	crr	0.323319486746071
crr	glgS	0.323319486746071
malP	galT	-0.323262210904817
aceA	nagE	0.323196585792814
tyrP	aceK	0.323111965120071
aceK	tyrP	0.323111965120071
malS	nanM	-0.322924624442141
nagD	nanR	0.322684380292689
manY	iclR	0.322390288564477
fimB	crp	-0.322383325416014
crp	fimB	-0.322383325416014
galM	aroF	0.322374936385289
galM	fbaA	0.322348996510357
nanR	fbaA	0.322310295555191
fbaA	nanR	0.322310295555191
galS	nagA	-0.322280507750575
nagA	galS	-0.322280507750575
nagD	fruA	0.322278187646996
fruA	nagD	0.322278187646996
aroP	nirB	-0.322116312870737
glgP	fbaA	-0.322028586077067
nirB	aceB	-0.322007224307121
aceB	nirB	-0.322007224307121
fruK	chbF	-0.32194961403028
glmU	malS	-0.321941920919738
malS	glmU	-0.321941920919738
crr	malM	-0.32171040246499
malM	crr	-0.32171040246499
aroP	galT	-0.321641694698134
nagD	nirD	-0.321639987016152
malG	mtlA	-0.321572695719231
nirC	mtlD	0.321505483548484
mtlD	nirC	0.321505483548484
galK	chbA	0.321393576195583
chbA	galK	0.321393576195583
nagD	nanE	0.321348262530418
nagD	nanT	-0.321330222753567
glgC	chbA	0.321284952644299
chbA	glgC	0.321284952644299
galR	ptsI	0.321149892789857
ptsI	galR	0.321149892789857
mtlD	nanC	0.32112046643747
aceK	nanC	-0.320981425138431
ptsI	malT	-0.32087233070035
malT	ptsI	-0.32087233070035
glmU	galS	0.320871360698019
nanR	epd	-0.320839801168483
pck	galT	-0.320760367439353
chbB	mtr	-0.320717428921193
fbaA	lamB	0.320683663634148
lamB	fbaA	0.320683663634148
glgC	galS	-0.320659660503344
hupA	nanM	0.320602350540465
nanM	hupA	0.320602350540465
lamB	galT	-0.320537499792612
epd	glmS	-0.32048467303426
glmS	epd	-0.32048467303426
mtr	cysG	-0.320458478095696
iclR	ptsI	-0.320377230763934
ilvB	nagE	-0.320316955596393
nagE	ilvB	-0.320316955596393
galE	chbA	0.32031247681349
chbB	manZ	-0.320080545017347
manZ	chbB	-0.320080545017347
fruK	mglC	-0.320004162411632
mglC	nanA	-0.319975332580487
yahA	malQ	0.319862913438678
malQ	yahA	0.319862913438678
mglB	dgsA	0.319857501388233
dgsA	mglB	0.319857501388233
galT	nirD	0.31978364388536
aceB	ptsI	-0.319572025435724
nanE	aroP	0.319443923418326
gapA	dgsA	0.319343386235303
dgsA	gapA	0.319343386235303
aroF	pgk	-0.319252288824343
iclR	mtlD	0.319251705186405
mtlD	iclR	0.319251705186405
mtlR	nagB	-0.319197425034275
chbB	nanE	-0.319190550179853
glmU	crr	-0.319182670162529
crr	glmU	-0.319182670162529
galK	fruA	-0.319166552477285
fruA	galK	-0.319166552477285
nanK	pykF	-0.319057795513508
pykF	nanK	-0.319057795513508
mpl	mtr	0.318839305063655
fruR	mglC	0.318824560777029
galE	fruK	-0.31880553766645
fruK	galE	-0.31880553766645
glgP	galS	0.318755731439955
galS	glgP	0.318755731439955
galM	fruB	-0.318740944003406
galS	acnA	-0.3186819741235
hupB	epd	0.318651000082293
epd	hupB	0.318651000082293
eno	tyrP	0.318522917583401
aroP	epd	-0.31845994897763
nanR	pykF	0.318440764655373
pykF	nanR	0.318440764655373
nagB	mpl	-0.318352736848056
tyrP	galS	0.318328992401317
