edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,ss_cor,ss_ranked,edge_exist
G28_G64,0.0086671317681886,0.0,0.1419466778472466,0.0062356640420347,3680.0,0.3135,0.112186726823748,1.355834532023894,0.0,0.160269260386818,0.0393311143458053,0.23615013545397673,0.5064462851787279,0
G28_G65,0.0042125503561354,0.0,13.39728118302562,0.0450769400669217,5974.0,0.433577,0.188915675922753,0.5655159255952957,0.0,0.439414465551207,0.0330550026355969,0.10202626807368138,0.3146389031990218,0
G28_G66,0.0038314107381103,0.0,11.415249822463345,0.0283685687565968,7900.0,0.726401,0.132341910807614,0.3905845381988658,0.0,0.546072942769049,0.0407392656598769,0.1113855829329456,-0.3834503450345034,0
G28_G67,0.0021310064601998,0.0,3.8719830627164287,0.0206588268890266,9067.0,0.990329,0.252063174243012,1.1503148568521735,0.0896507254947038,0.792728941357489,0.117525998184266,0.009992038428262772,0.020474047404740472,0
G28_G68,0.0059474257641281,0.0,0.7665475649969425,0.0043039472713095,669.0,0.277324,0.117070219043938,0.5119953493135064,0.0,0.0417251561045498,0.0216577511405233,0.08021575817454872,-0.2903810381038104,0
G28_G69,0.00473610408116,0.0,3.875292878768368,0.0211420000539418,5455.0,0.38207,0.126680182607013,0.8396339032963107,0.0,0.306551956753251,0.0555493888324195,0.11298247879355962,-0.44637263726372634,0
G28_G70,0.0015199418106377,0.0,14.236175995463716,0.0589608248928224,2527.0,0.98056,0.145334491808485,0.233785950935994,0.0,0.531757471273925,0.0567657994302383,0.04150214154525257,0.14888688868886887,0
G28_G71,0.0122310323752704,0.0,0.2705786838898737,0.0144209640178095,5382.0,0.999502,0.109941115924786,0.8592595643236477,0.0,0.0436395282804754,0.024488332657651,0.10313817976949163,0.3364397373172688,0
G28_G72,0.0032232159494081,0.0,1.5310943882527237,0.0121947734354512,8724.0,0.456074,0.140083974494879,0.4417523221809668,0.0,0.276952705406068,0.0816259797100573,0.09058766720936019,0.28216792450476114,0
G28_G73,0.0056015959543279,0.0,0.8500819124118545,0.0044380548254752,3951.0,0.990528,0.110991447344543,0.2440001482411209,0.0,0.102221665194755,0.0272883109745248,0.0018313908385565573,-0.08964896489648964,0
G28_G74,0.0051611714466066,0.0,0.6512827157749322,0.0130057752544649,566.0,0.305643,0.122203485372755,0.6001580075122448,0.0,0.0271865662761299,0.0390725031904166,0.09431910119464364,-0.24623068102078902,0
G28_G75,0.0037457934335454,0.0,1.1622922667155573,0.0065534058853695,3028.0,0.997919,0.0921509305085581,0.7305283079870923,0.0,0.17027972469998,0.0502200114418324,0.05370027576291859,0.23937593759375936,0
G28_G76,0.0023044727806878,0.0,0.4119560507807608,0.0080690603838137,7132.0,0.99985,0.156058874237204,0.2822790243633607,0.0,0.415474884637166,0.0250140960127328,0.08433800624377422,-0.1737413741374137,0
G28_G77,0.0078565551927717,0.0,2.3516908090931588,0.0081227128411156,5184.0,0.443228,0.167706182155478,1.515618207920861,0.0,0.1876286130145,0.0743619217460676,0.0013038340914254879,0.059357935793579356,0
G28_G78,0.00425552431634,0.0,2.1803945714410538,0.0069384356147169,7014.0,0.343058,0.0925855827528275,0.5301462436098197,0.0,0.245383517285142,0.0373865367179545,0.06347448146802384,0.2921452145214521,0
G28_G79,0.0055232457449611,0.0,2.799821767027692,0.0084539652479112,2361.0,0.554153,0.125509377908579,0.4828860492244196,0.0,0.184528613528348,0.0673233425894549,0.04615428119947645,-0.24840383072997868,0
G28_G80,0.0038107320417508,0.0,17.22830496636492,0.0307646950575718,7935.0,0.971238,0.130629360696226,0.1466299228714721,0.0,0.69538989760733,0.0403374340617949,0.05400611842136233,0.27449144914491447,0
G28_G81,0.0052733115687314,0.0,1.5637903131306046,0.0143372798736349,7497.0,0.738958,0.0922904427652729,0.99345661234847,0.0,0.158000401283266,0.0188416682062648,0.12197994219406816,0.35102310231023093,0
G28_G82,0.0050336401506398,0.0,20.882830695212444,0.0565360801787791,5898.0,0.206644,0.180893142275361,1.4089764542921943,0.0,0.0323441468349061,0.0622148370657495,0.10277992758658915,0.3223042304230423,0
G28_G83,0.0046093375954315,0.0,7.920303285703983,0.0428742651986367,4079.0,0.996296,0.112866569244137,0.4853456850552248,0.0,0.222002261147898,0.0325941267912081,0.0011804957948456547,-0.024098409840984093,0
G28_G84,0.0010995211496926,0.0,1.2714217167697133,0.0039347078565924,1942.0,0.273096,0.170855495472147,0.7391100257031076,0.0,0.263808841439227,0.0614445986734318,0.001003151099130012,0.018925892589258923,0
G28_G85,0.0049926303762482,0.0,4.09717455221474,0.0075797850544457,7345.0,0.316692,0.157007760057287,0.1569613377432434,0.0,0.717643331031223,0.0468432256680999,0.06094234874808763,-0.3046864686468646,0
G28_G86,0.0062708017614159,0.0,0.4728604100449906,0.0023682750157954,8130.0,0.330672,0.167509937331175,0.909483255564896,0.0,1.36198165403794,0.0402369599673166,0.0007393094777519109,0.038763876387638764,0
G28_G87,0.0159775802590322,0.0,0.6327682563661177,0.0024971097858766,8070.0,0.575934,0.0948226277455094,0.4746690387922921,0.0,0.136524506743036,0.0108382840840547,0.06749018076438028,-0.27872787278727873,0
G28_G88,0.004763994251959,0.0,1.2867969426786918,0.0037143244605053,6192.0,0.280246,0.172237264601596,0.294235080490035,0.0,0.897681994789631,0.0868367033148133,0.022151481338831738,-0.11378337833783377,0
G28_G89,0.0029683806791675,0.0,0.7304417576328796,0.0027522188798605,404.0,0.986231,0.102448711142194,0.9243761242585335,0.0,0.0371606746860858,0.0272273431876309,0.0138544687960506,-0.13020102010201018,0
G28_G90,0.0026925600374025,0.0,4.112623528766158,0.0146099049374269,9164.0,0.280497,0.175328256373805,0.4722987775183573,0.0,0.842403399023656,0.0115715583488544,0.00766021724746323,-0.07774377437743775,0
G28_G91,0.0032198039517338,0.0,0.0007877600590796,0.001521090714701,5452.0,0.471532,0.0948857404153214,0.7478204932053738,0.0,0.10253132123011,0.0284498539550283,0.005077709423634526,0.04759675967596759,0
G28_G92,0.0070751820904808,0.0,0.4227579862466826,0.008867338683373,7390.0,0.42912,0.185837387234021,1.4662530416391484,0.0,0.156746378243969,0.0196872131209309,0.006461829948922904,-0.08350460097427614,0
G28_G93,0.0083764342796068,0.0,1.486482030794916,0.0127927861685703,307.0,0.801778,0.116086244155045,0.432334752723877,0.0,0.0513878736880523,0.0182293370469092,0.26227176782155487,-0.4945934593459345,0
G28_G94,0.0071480250354258,0.0,1.1688619954349195,0.0080555711912008,4539.0,0.312811,0.134968263262914,0.3384318868611309,0.0,0.336386871146218,0.0517663574535119,0.23482199999116696,0.5039303930393039,0
G28_G95,0.0100017027238892,0.0,0.6595027572739801,0.0032316112837119,205.0,0.608987,0.297289666556131,1.907003006371558,0.0,0.0507003942840381,0.0163376826240051,0.26766166694703497,-0.5244524452445244,0
G28_G96,0.0068485546881099,0.0,0.2306520615401791,0.0052040762494237,4071.0,0.986368,0.114795512490803,0.2468921040752464,0.0,0.227070636206775,0.0364189131392388,0.2596558921455463,0.5615721572157215,0
G28_G97,0.0079394136025314,0.0,0.7763985687871777,0.0049791256134908,3756.0,0.610398,0.110372269473984,0.3895199240737775,0.0,0.0980485342239651,0.0303943819773515,0.16508644006296633,-0.4757995799579957,0
G28_G98,0.0069563899544705,0.0,0.0973453838143843,0.0035031275154317,4223.0,0.826252,0.107138172353408,0.7639296897813455,0.0,0.0826327321166328,0.0341760280312054,2.3877547317229067e-05,0.004164416441644164,0
G28_G99,0.0054011521341693,0.0,0.2614691436297749,0.0064415801798463,73.0,0.283713,0.140329170923354,0.0618117499976794,0.0,0.0429107912163845,0.0318549242219245,0.08250769964515908,-0.1467146714671467,0
G28_G100,0.0163542997059301,0.0,0.088537337623405,0.0115592175886129,4713.0,0.851017,0.104040801987618,0.9734506421279452,0.0,0.101513341008708,0.0156370266103207,0.09209546099902821,0.2421242124212421,0
G65_G1,0.004072807331825,0.0,3.657106139740314,0.0120747221724477,2106.0,0.370058,0.177805822107676,1.2251017416540018,0.0,0.256198842632295,0.0607084556708385,0.24755868697040864,-0.4808353589346146,0
G65_G2,0.0064611273633341,0.0,6.868187087320521,0.0376781420238891,8693.0,0.267778,0.201325290962026,1.5428235790708746,0.0,0.300095952891726,0.134910729102715,0.4808831600047831,0.6413873806481462,1
G65_G3,0.0033498298290601,0.0,0.3249502316299881,0.010434913626126,2486.0,0.597465,0.165120940878224,0.8181555861137002,0.0,0.133857417018961,0.0860997073605559,0.20229496910931435,0.2944162742481568,0
G65_G4,0.0052083001791998,0.0,1.8570691711617389,0.0124033906818016,5310.0,0.96906,0.116156739351273,1.5490750277629246,0.0,0.212749468578211,0.0797985457578053,0.20347925706764053,0.4523461622044753,0
G65_G5,0.0050144754724634,0.0,19.785024684264062,0.0388679298792162,1570.0,0.65959,0.215108237788976,1.0408387769732967,0.0,0.0849153113119585,0.10566999713091,0.2349766866822397,-0.3674457681152271,0
G65_G6,0.0052958685379277,0.0,2.027013269553596,0.0112871951159067,5570.0,0.816745,0.207563856975921,1.0010987363522468,0.0,0.216853396808266,0.0192173587555838,0.0510446780957351,-0.24387770421130672,0
G65_G7,0.017793323845465,0.0,1.6943797693821503,0.0059252244501858,6066.0,0.304054,0.390167512543717,1.586694910074355,0.0,0.25021208250435,0.0880615072585599,0.171185536803344,0.33138708046960463,0
G65_G8,0.0073179726328938,0.0,2.225311627037537,0.009629352660462,1766.0,0.335306,0.361309160904891,1.3433239797655092,0.0,0.467625085594757,0.149905683576,0.1456420558128609,-0.4393771669757161,0
G65_G9,0.005410565737085,0.0,6.165115818865994,0.0186006935589829,6601.0,0.880349,0.208743305723265,0.1860615331950605,0.0,0.087810584216235,0.0488696035156788,0.006522667133389277,0.029505835771929702,0
G65_G10,0.0041285544479249,0.0,13.987661191666056,0.0444717748502775,6460.0,0.355821,0.141157458496596,0.926513785538486,0.0,0.130545783994077,0.072398252217589,1.5527505179000617e-05,0.011311470496255336,0
G65_G11,0.0201119202711415,0.0,1.8189581558522847,0.0095197446040161,5073.0,0.927407,0.363771598595874,1.555992024846127,0.0,0.0994701577937612,0.0656518660429181,0.003613455453104102,-0.08263074203365305,0
G65_G12,0.0066352410831968,0.0,2.1401059877277606,0.0065508083581436,1436.0,0.308377,0.288002406170106,0.8146286645124948,0.0,0.44590329446635,0.0793072281033436,0.08810096240531723,0.31531099057068257,0
G65_G13,0.0172404377667682,0.0,1.6421774465579495,0.0075550513130816,2203.0,0.469674,0.493455930447778,1.7082080908325217,0.0,0.719516451350211,0.106380776457923,0.27610256518458876,0.41305905543338484,0
G65_G14,0.0060907347147425,0.0,0.7179644337783724,0.0039012841346882,5235.0,0.350408,0.307801303032917,0.7871957591979124,0.0,0.354613606350721,0.181009478517153,0.2749212948447483,-0.3713042697221725,0
G65_G15,0.0151232585211856,0.0,2.6774488280608417,0.0055562565467878,1245.0,0.308473,0.369078330808233,1.7875205987231555,0.0,0.286101314338775,0.0179154510233696,0.5122905679583537,-0.5266824689580025,0
G65_G16,0.0061240968043249,0.0,1.4802666964416282,0.0143026416449206,1228.0,0.710748,0.148097777207845,0.9442196578197624,0.0,0.187967400307171,0.154049539669371,0.4051535187733533,-0.5865162473761255,0
G65_G17,0.0100689569073911,0.0,0.127176964225102,0.0043019878897916,3518.0,0.892385,0.221209022715645,0.5426649797272444,0.0,0.224621018444893,0.0356995130254801,0.21329424318732745,0.33077677126551125,0
G65_G18,0.0224338003980456,0.0,6.985394089779736,0.0258030412885424,1513.0,0.256667,0.34563964609102,1.3561367668679791,0.0,0.0859285460724898,0.125402645388223,0.01768183360608227,0.0998109754717321,0
G65_G19,0.0199986893469083,0.0,7.637804096085526,0.0205393238327938,8319.0,0.282726,0.398496487546664,1.055272981725816,0.110836992234451,0.85527306692163,0.161047020401766,0.023486592792570586,0.0456059287912682,0
G65_G20,0.0041016804519239,0.0,0.5234001671419571,0.0043957900544935,8438.0,0.990676,0.151473229218972,0.507007964265314,0.0,0.172416297488452,0.101159580048545,0.03134425292645849,-0.13615770056235202,0
G65_G21,0.0189086306850627,0.0,0.2650673214153816,0.0042136321947971,2032.0,0.270746,0.473388739244827,1.7809603717947198,0.0,0.621732920889799,0.193939067801877,0.4774758002341727,0.625257283728287,0
G65_G22,0.0204139956238111,0.1962719513391543,2.448514553931533,0.0048762911445597,6227.0,0.258348,0.557805083779649,1.755689066990756,0.0861587590862047,0.809370167217523,0.144452712768651,0.38051596695074763,0.41734178289545326,0
G65_G23,0.0166022810510235,0.0,0.6430085337552333,0.0036808420655271,2055.0,0.297381,0.396899659015374,1.3411976771751597,0.0,0.540146281760044,0.152511292189233,0.03156987168021471,-0.21387973819915332,0
G65_G24,0.0153865678506748,0.0,10.355401865985062,0.0223143456943096,4373.0,0.255028,0.464289076872008,1.341680214062121,0.0,0.215310592292689,0.227548121368284,0.16986017032250256,-0.20246031993271027,0
G65_G25,0.0263928804590919,0.0,0.7031097364009756,0.0072969182811573,4562.0,0.955617,0.32410211298242,1.2922957325641449,0.0,0.253213132655696,0.0874077736444333,0.07873922722585706,0.23967715813842672,0
G65_G26,0.0063511308291233,0.0,3.92117708307606,0.0115654122181685,2640.0,0.368599,0.164309505174377,0.7139207294625944,0.0,0.0540756786673246,0.020769115090948,0.33718960480603755,0.48051747974207787,0
G65_G27,0.0066722726996785,0.0,0.7192660786019586,0.0041760910456466,1793.0,0.323088,0.25983816870232,1.257501845717388,0.0,0.203784863727776,0.0396006118440014,0.19116225640838663,0.3506771045595014,0
G65_G28,0.0101957800631631,0.0,3.1007690045434075,0.0184802692101723,1187.0,0.293269,0.151699716207603,0.5655159255952957,0.0,0.0300206685085165,0.0784727215524519,0.10202626807368138,0.31463890319902177,0
G65_G29,0.0054214061635086,0.0,0.8092448147927013,0.0018564748650347,3096.0,0.320855,0.299546900083465,1.5149670531147446,0.0,0.45296976137115,0.184584876905308,0.10925902854406103,0.2792686777200906,0
G65_G30,0.0116629440881139,0.0,13.688957325492009,0.0155446823293993,5999.0,0.476223,0.273300210393349,1.7044207337702968,0.0,0.508637898491954,0.125193565500982,0.0091259096074545,0.027249542452782747,1
G65_G31,0.0060172812916326,0.0,0.5846524634153376,0.0032130978007296,1712.0,0.288709,0.332398535712942,0.7272276585306987,0.0,0.608931157277842,0.149642205861366,0.15058807581519743,0.33752587851611354,0
G65_G32,0.0057699655125647,0.0,0.0844980534668331,0.0057333287264235,1883.0,0.496423,0.116870809944411,0.0860019868749647,0.0,0.167540075012214,0.0884439473865035,0.00011115872356079202,0.047766209628749334,0
G65_G33,0.008239042487102,0.0,0.3062912417218029,0.0095789776280812,2291.0,0.352107,0.100398988520493,0.6007749540371193,0.0,0.133395307957449,0.0189170585077107,0.18481670359999677,0.3282006662343199,0
G65_G34,0.0182064403362479,0.0,0.3019461810310268,0.0036864895245965,6570.0,0.261275,0.485687008727206,1.7399757417977093,0.0,0.29263903487404,0.156295235560032,0.1777512730972058,0.34641903463041074,0
G65_G35,0.0060432395144297,0.0,0.7853221603984879,0.0040257541926498,1155.0,0.948143,0.350926259194251,0.4913351822100841,0.0,0.378417559531544,0.0536088152172977,0.01614530151225645,0.24785909333929226,0
G65_G36,0.0171354186036369,0.0,2.4822019326263853,0.007846107817297,6980.0,0.421183,0.376699895546559,1.0164506386740146,0.0,0.877302340409646,0.065101908816736,0.33806800456445724,0.3942672124124568,0
G65_G37,0.00548563685906,0.0,1.947803464472928,0.0124966440006829,2943.0,0.306763,0.188599333593579,0.7847262669384185,0.0,0.185892789535999,0.162294587082312,0.454895284258415,0.40854511104830543,0
G65_G38,0.006055129392352,0.0,8.312978543472815,0.0205975456590989,1087.0,0.231613,0.2054713742694,0.754699096640093,0.0,0.0335503100273726,0.0447057862904533,0.331281847336306,-0.44102412584720196,0
G65_G39,0.0094778636694166,0.0,1.3738349464616657,0.0280191490632555,1600.0,0.584468,0.0825058301872537,0.4443964898353357,0.0,0.0427968531262741,0.0177442021946673,0.02853329278882056,-0.18930660994449183,0
G65_G40,0.0047295216967632,0.0,9.661124221954625,0.0282199319882395,2114.0,0.648106,0.237436173776148,1.4824155360179971,0.0,0.101348232900316,0.0553510307214969,0.0013098523666593696,0.0566600457356747,0
G65_G41,0.0039205859904669,0.0,10.020595238242308,0.0418399918749437,9754.0,0.880444,0.289268148156346,0.5540846280629743,0.0,0.4152683129657,0.245823286552825,0.0210243431449189,-0.15483212824635553,0
G65_G42,0.0140235754698953,0.0,9.154417577145116,0.0277321366019328,3654.0,0.257208,0.541967166247796,1.691196143269441,0.0,0.515301290937255,0.105043438873284,0.04870770947795276,0.250250532681876,1
G65_G43,0.0356629605510516,0.0,4.895186668155355,0.0192136775395596,9870.0,0.28739,0.613747823452411,1.858048247773387,0.0,0.464204010621772,0.0925455443287457,0.0004165659759866267,-0.007999063878411875,0
G65_G44,0.0063655912200329,0.0,1.7300931025927684,0.0102649040901776,967.0,0.321324,0.215253916116333,0.7875960689134857,0.0,0.0419657199713294,0.0872910906103713,0.15398594033605684,-0.4259140910095522,0
G65_G45,0.0053023910856942,0.0,8.70272479422966,0.0211941227714554,6246.0,0.302528,0.308267185752125,0.5200632636210376,0.0,0.636092783945632,0.213475306502731,0.0024216365381346918,0.08957705085894654,0
G65_G46,0.0050880783755525,0.0,1.8818053235300605,0.0063220341215383,9372.0,0.284172,0.323282117220644,0.2583723968684592,0.0,0.657381978927926,0.194273749149217,0.0018709270968453792,0.001116145099365248,0
G65_G47,0.0047751957334592,0.0,1.1263742745023198,0.0042758250625536,9512.0,0.29122,0.292410778255431,1.0668934443149287,0.0,0.620892267265334,0.174086385197024,0.5028490960762145,-0.34655705257280545,0
G65_G48,0.0053995770966167,0.0,0.9475991436169326,0.0034313566231368,901.0,0.256612,0.311369996220472,1.4058431949098205,0.0,0.32302902025846,0.0787217349997332,0.17038203615195746,-0.40768699949341713,0
G65_G49,0.0054491799560885,0.0,11.46729826677016,0.0285380298495029,7668.0,0.446048,0.31794609109242,0.510991181700932,0.0,0.630369364047954,0.104569353725457,0.08944636932696338,0.23595667447387592,0
G65_G50,0.0135166395015237,0.0,2.9431088626154174,0.0110296440068846,3256.0,0.296386,0.456380296936614,1.5257148312423787,0.0,0.539721235775144,0.226702120320734,0.3845948974572222,0.32463620285247613,0
G65_G51,0.0957147357473571,0.9963111939566368,26.513147174853323,0.0667141521365461,8828.0,0.301294,0.813189894789703,1.9446110808953183,0.179293938924991,0.607864160935228,0.233208847874857,0.6518248775924852,0.7255044955974265,1
G65_G52,0.0182265335934257,0.0,7.562866052097624,0.0180587275628115,5220.0,0.716464,0.433772472869109,1.4975303550050452,0.0,0.581843405403145,0.242386622577319,0.10473091050846757,-0.2570914220005663,0
G65_G53,0.0649822641939955,0.0,2.9709521600902518,0.0256674998352972,8009.0,0.376833,0.605877985843874,1.8001428554491468,0.0,0.310621990506041,0.0441006410938709,0.10821591270475998,-0.26969306021920614,0
G65_G54,0.0075191631047502,0.0,3.09940283581314,0.0100036664867178,9582.0,0.969911,0.217032688704592,0.1329267744103987,0.102560612174881,0.673745060960077,0.0759359893199212,0.14047417826653372,0.26300819118322294,0
G65_G55,0.0308079125206382,0.199332875502796,0.5847877579185952,0.0071591621870825,7134.0,0.772526,0.524116971273293,1.664977035969871,0.0,0.703473485509687,0.188866628696582,0.0007097245314870778,0.004638603020480306,1
G65_G56,0.0087272713732727,0.0,0.7467761522474574,0.0048929664626449,8951.0,0.256855,0.26984503964694,0.3883880343325984,0.0,0.88509669855367,0.0782052197364197,0.12527791245854442,0.28464100345855475,0
G65_G57,0.0061283691863517,0.0,3.175886819238681,0.0050335366571303,8389.0,0.327623,0.289106106265213,0.7395287808393567,0.0,0.529288908986443,0.0753129329663406,0.02351864625452148,0.186216208190873,0
G65_G58,0.006240747771282,0.0,0.9944949051496208,0.0097251279376185,2379.0,0.254236,0.265003878428379,1.1791054914368102,0.0,0.27957220226268,0.0788951724533207,0.07867103725601153,-0.2640223230208182,0
G65_G59,0.004891748719047,0.0,0.4742047896758498,0.0145530737541188,811.0,0.239787,0.198809402612143,0.5386930025725645,0.0,0.049169351297256,0.046978426618485,0.25557356373281154,-0.39621350793435073,0
G65_G60,0.0067640424821098,0.0,0.3753809075312849,0.003050987329421,8712.0,0.345777,0.294083088997819,0.4801001976613656,0.0,0.503197759893327,0.0866675997780525,0.0002222482026166614,0.05146269017288369,0
G65_G61,0.0060846200010684,0.0,0.8651426512990118,0.0016395097493579,1590.0,0.253663,0.310034477005264,1.3670447653915196,0.0,0.286055368506183,0.0778378603802152,0.056327067850657275,0.10156320326213346,0
G65_G62,0.0068826711437434,0.0,1.084371074563513,0.0094842323504998,8115.0,0.547742,0.221556174218029,1.7831887751485536,0.0,0.248989896191075,0.114887527431729,0.028603190428719207,0.09993129089811925,0
G65_G63,0.0060208434802544,0.0,1.743367988442402,0.0154708117227416,5254.0,0.912713,0.224073749318432,0.9315660886603616,0.0,0.179488679916114,0.0538428849202824,0.13670939545646055,-0.27828617732829775,0
G65_G64,0.0071391201477496,0.0,2.6349483049865863,0.0161435705696062,700.0,0.495075,0.14691409724052,0.3042784129684582,0.0,0.132193258276431,0.0132977380174225,0.20553521371969838,0.28641741851446784,0
G65_G65,0.0953372835409822,0.0,0.0,0.0,9505.0,0.329812,0.0,0.0,1.0,0.43244989871092,0.0,1.0,1.0,0
G65_G66,0.0351709952053903,0.1957814186206219,8.16615022189317,0.0360819928427776,6458.0,0.799949,0.445044353757517,1.8976365746908503,0.0,0.464739858001342,0.170469498966006,0.5176226058337243,-0.6016262116782851,1
G65_G67,0.0111547054066786,0.0,20.44611205712932,0.0621264971951698,8317.0,0.999935,0.323809903602304,1.7888508117866535,0.0,0.726300873815056,0.356119730979438,0.11133908151895149,0.14622100879695163,1
G65_G68,0.0056317185442762,0.0,1.4995388233901346,0.0098563010516655,632.0,0.369805,0.227617184123011,1.1462246745553473,0.0,0.0316130161638366,0.0396169221555877,0.6197682560552403,-0.5053076902271476,1
G65_G69,0.0828673299736563,0.0,23.844867307992565,0.0590682553616375,1827.0,0.259077,0.737209337075032,1.9398127914446783,0.112608965418096,0.265814469815273,0.0711249770315823,0.1943031719332674,-0.22110474371619315,1
G65_G70,0.038592040226685,0.79544785637202,19.76182312716752,0.0606456238178744,2760.0,0.279772,0.720416722957958,1.9031692385299743,0.0,0.461280100937159,0.218053732049345,0.20211297842696116,0.2880494465576916,1
G65_G71,0.0089235875414186,0.0,0.0,0.007139543712504,3466.0,0.843266,0.125123262734711,0.3772166270524308,0.0,0.0400631145951952,0.0059721724829288,0.6554673396846725,0.4887602016322612,1
G65_G72,0.0313686104855552,0.1964877857353085,7.877119030288484,0.0231344397201958,5647.0,0.252348,0.674019487543771,1.8965241664005656,0.152135047616067,0.269420240130369,0.127748301887058,0.8044826625833438,0.6892188363324833,0
G65_G73,0.0176492176964911,0.0,0.6576429828951216,0.0030697148182366,8429.0,0.306175,0.551391863164982,1.635759737843908,0.130562535656194,0.112504994436304,0.124855680305979,0.0008471406723391222,-0.08497104627425758,0
G65_G74,0.0137865690830119,0.0,0.8963326085602094,0.0089461063976113,529.0,0.24087,0.423033480158414,1.6323990931258472,0.0,0.0141710882260146,0.0430640352383835,0.7033539249487444,-0.6506845775489206,0
G65_G75,0.0137843531946517,0.0,0.985198405018949,0.0051204253720721,5967.0,0.976532,0.416243812168051,1.66208771707645,0.0,0.0964809604960373,0.0476750192676659,0.26161805833476154,0.37681298585774936,0
G65_G76,0.0042285746306422,0.0,0.3690486274780361,0.0085960385218972,9103.0,0.405525,0.25968590907554,1.5551004435843865,0.0,0.432720018962962,0.15346417602466,0.659239095620033,-0.3922649946258436,0
G65_G77,0.0066981154915009,0.0,1.0126345426668093,0.0040987104662756,1363.0,0.667507,0.23881815394344,0.2525715937469487,0.0,0.137808102902192,0.0715541121900557,0.18210823700503698,0.24019922600748464,0
G65_G78,0.0072658736421384,0.0,1.836449906044308,0.0140220751331843,3224.0,0.26946,0.101382967959637,0.9765751578350292,0.0,0.137462328289612,0.109907418986652,0.5101334532967086,0.5236880796860495,0
G65_G79,0.0247122207621928,0.0,0.3266157349365544,0.0072180695217727,9350.0,0.352513,0.599456420770827,1.852472264519233,0.0,0.208669113356717,0.085216529433443,0.24512287576972022,-0.42163156534049046,0
G65_G80,0.0052267671750735,0.0,7.770454294822172,0.0220873347388125,9197.0,0.916347,0.174919640336889,1.2315547396151958,0.0,0.454927589245196,0.114406731987586,0.21777869903661834,0.4708392093091154,0
G65_G81,0.009584614370856,0.0,1.8811522806282723,0.0077826071808776,475.0,0.318756,0.13472709628643,0.0911481772693052,0.0,0.133817364409413,0.0532067556505267,0.5676074626234326,0.5090281738916984,0
G65_G82,0.0072392720561544,0.0,2.3838272167737715,0.0095240750924309,449.0,0.24119,0.127673320883783,1.4286735234958634,0.0,0.0240173563979591,0.074995719502706,0.5354071500941271,0.5317591289260831,0
G65_G83,0.006941739415047,0.0,6.59743643632339,0.0176273649207905,3423.0,0.383151,0.168678640596431,1.414948029344444,0.100595019479839,0.12763600970237,0.0389304694324865,0.003311503699212202,0.03572264395979205,0
G65_G84,0.014743362083126,0.0,0.3766937929315839,0.003300066826989,6402.0,0.265063,0.572089515082614,1.813675244864125,0.0,0.253087867790846,0.111887978895846,0.11980204733892162,0.21473791602572798,0
G65_G85,0.0265952948644765,0.0,0.1942080005862592,0.0019714709988389,6302.0,0.31041,0.45332567239403,1.4998289870295718,0.0,0.570662486920001,0.101625599787322,0.3487253194864249,-0.5120885717447966,0
G65_G86,0.0185968902352464,0.0,4.586513067436541,0.012197841711204,9790.0,0.349891,0.384864132618865,1.3218948930358794,0.0,1.08317429801139,0.101625154646548,0.18960202381137467,-0.2586996310684688,0
G65_G87,0.0091123426314976,0.0,6.334138285552547,0.0152478237726078,1534.0,0.25404,0.152693420903592,1.0153329695180993,0.0,0.0952057629300491,0.0008160679454624,0.27144516037314936,-0.449596447740551,0
G65_G88,0.0477180322381906,0.0,2.775429466322663,0.009291058341884,5987.0,0.297051,0.576374525326398,1.79643184089405,0.146192950369805,0.795194056378797,0.218814109327409,0.09170275066990792,-0.17396861599837588,0
G65_G89,0.0059480904123908,0.0,0.3995421247959146,0.0047667614391223,368.0,0.408399,0.222824111548677,0.5823179668478657,0.0,0.035641911961274,0.119737772161404,0.11370065883528578,-0.27870623193558575,0
G65_G90,0.028557974485443,0.1927793583832041,1.0745028494044555,0.0098135623423017,9968.0,0.257186,0.632384221705596,1.840593341288053,0.0,0.586333079255696,0.0955109018998785,0.00774712818711422,-0.02025263285138555,0
G65_G91,0.005849977277534,0.0,1.6752956047311642,0.0080185375785252,8746.0,0.488476,0.284475603189258,1.346797115503887,0.0874199281148329,0.0542593815110642,0.0345284695411969,0.0008227174312781733,-0.015319991605803647,0
G65_G92,0.012720447762453,0.0,0.3813018467427861,0.0077001703839868,7292.0,0.370667,0.26541722634894,1.3361377591662218,0.0,0.0941442112790083,0.0536897621982099,0.0009330170797973919,0.03875315418363383,0
G65_G93,0.0073129422087183,0.0,0.5802767063726856,0.005017963468305,272.0,0.246657,0.222748509427133,0.0936702897324731,0.0,0.0468897245969795,0.0751738628354893,0.2175212364602984,-0.3036094693676598,0
G65_G94,0.0097543455311802,0.0,3.682311512506002,0.014893149910139,1907.0,0.36449,0.239766612674058,0.5279775553129641,0.0,0.292472968539756,0.147184418938466,0.19361488791282,0.29186594270390825,0
G65_G95,0.0070167654543425,0.0,0.6499654983879195,0.0053742070953874,169.0,0.536803,0.188925890265376,0.4551898268756791,0.0,0.046498534242673,0.0496385539431044,0.2146626504407272,-0.3450388552064645,0
G65_G96,0.0101280192084662,0.0,1.81731945799532,0.0151779245287556,1457.0,0.475661,0.307760802220545,1.119763278469606,0.0,0.199079855972539,0.0573597332641543,0.2146516054123523,0.35315791068733104,0
