	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10
G31	0.5191887	0.5083347	0.5180622	0.4099898	0.363435	0.4984263	0.3792779	0.6105403	0.5970659	0.5792529	0.5098528	0.5804585	0.5268432	0.6132675	0.5636685	0.6053328	0.5130326	0.5327315	0.5488849	0.5300127	0.5707784	0.7447891	0.5048783	0.6905218	0.5447401	0.608599	0.7242299	0.6425233	0.4830225	0.61396	0.6769308	0.6248822	0.5729425	0.5808916	0.4886497	0.5454205	0.5149856	0.7563186	0.5015112	0.6263905	0.5155354	0.5791291	0.6433534	0.5556881	0.7137011	0.5918765	0.4905706	0.5023312	0.6008787	0.4999114	0.4307279	0.5653759	0.6145043	0.5768809	0.5757439	0.6638181	0.6340163	0.5561302	0.7075808	0.4941928	0.6123312	0.580069	0.6081058	0.6582197	0.51886	0.522499	0.4804106	0.565127	0.5958956	0.569291	0.6952208	0.642088	0.5850573	0.5940573	0.5590958	0.6736865	0.6561974	0.6161931	0.5581696	0.6307933	0.5662343	0.5314754	0.7703856	0.6316658	0.5842352	0.6928246	0.6645836	0.5318679	0.6521041	0.5812943	0.5531078	0.527389	0.5931623	0.4225114	0.5889755	0.6104532	0.5621733	0.5515909	0.5834058	0.7179475	0.585856	0.5514442	0.6124413	0.560079	0.5551651	0.4947214	0.5416111	0.5710684	0.4465889	0.7428573
G32	0.0076106	0.003044	0.0006167	0.0001366	0.0006766	9.41e-05	0.007208	0.0119787	0.0129655	0.0167005	0.0082962	0.028125	0.0036871	0.0136182	0.0054868	0.0052724	0.0056135	0.0056016	0.0110277	0.0243987	0.0174329	0.0044329	0.0135279	0.0073299	0.0178734	0.0066129	0.017753	0.0149975	0.0062332	0.0139643	0.0038295	0.018793	0.0078586	0.0066897	0.002675	0.0006814	1.79e-05	8.48e-05	0.0001957	0.0272798	0.0071799	0.0051696	0.0163666	0.0040071	0.0134105	0.0190292	0.0028842	0.02205	0.0033069	0.0113513	0.0097754	0.0264548	0.0052719	0.0368394	0.016982	0.0112718	0.0125032	0.0316868	0.0015642	0.0173818	0.0267716	0.0154727	0.0172445	0.0085163	0.00387	0.0132617	0.0135499	0.0034847	0.0	0.0002908	0.000719	0.0004883	0.0161292	0.0109478	0.0144703	0.0174868	0.041073	0.0282737	3.5e-05	0.0005867	0.0002699	0.0008025	8.22e-05	0.0159133	0.0172072	0.0391839	0.0248151	0.0243413	0.0175386	0.00181	0.0001508	5.52e-05	9.2e-06	0.0001361	0.0056086	0.0156322	0.0025904	0.0199	0.0057074	0.005467	0.0019814	0.0001384	0.0005674	0.0002159	7e-07	0.0146575	0.0082168	0.0156411	0.0060325	0.0103159
G33	0.4186862	0.3861884	0.4462077	0.328231	0.2093171	0.2598706	0.2141374	0.3127836	0.2521311	0.2620378	0.4793679	0.4466737	0.3409435	0.3478756	0.3771138	0.4498861	0.3264915	0.3569304	0.3177156	0.4426942	0.328141	0.5070731	0.4213696	0.5010502	0.3582156	0.3867598	0.4829441	0.4362886	0.3866739	0.2984392	0.3526575	0.3182517	0.3725509	0.3689381	0.4835799	0.3610156	0.3973054	0.472025	0.4437265	0.4161531	0.3898695	0.3479713	0.3465993	0.2956049	0.4876881	0.6019684	0.4524092	0.6034049	0.6038075	0.5969359	0.2937291	0.2908008	0.35002	0.4081206	0.3853367	0.4401898	0.3519277	0.3631401	0.3758003	0.453919	0.4472909	0.4129802	0.409299	0.5392206	0.3871201	0.4676304	0.3829431	0.5284095	0.6157538	0.8314743	0.5650192	0.6681821	0.5004464	0.4665141	0.4508423	0.3462524	0.4745081	0.49241	0.3376298	0.2935442	0.3519176	0.4034043	0.334666	0.3548683	0.2901855	0.3518387	0.3902703	0.4898247	0.4356271	0.3340462	0.328618	0.4570012	0.3761618	0.4473959	0.3810635	0.4229962	0.3632213	0.3915487	0.3583741	0.4130157	0.5236658	0.3951824	0.3932142	0.3489317	0.3933704	0.3878292	0.3099303	0.3495276	0.3596559	0.3699604
G34	0.8541531	0.7605407	0.6814604	0.6746466	0.6750956	0.5448747	0.6709093	0.6266089	0.8192879	0.6445401	0.5955559	0.7225637	0.6957678	0.6277508	0.7959264	0.7942126	0.5817377	0.7396529	0.6178174	0.5956986	0.6198522	0.7352704	0.6763444	0.5405301	0.616272	0.6515076	0.657598	0.6745601	0.6809315	0.644229	0.6233818	0.818204	0.5619226	0.6326669	0.7612733	0.589681	0.6740782	0.688844	0.7936435	0.5832407	0.8010401	0.5622364	0.6437719	0.6606782	0.6966787	0.5409881	0.5473168	0.5772485	0.5889381	0.5589237	0.6422607	0.7145697	0.5618246	0.7248779	0.6683418	0.7603897	0.5593371	0.6500947	0.7095617	0.6442801	0.5429301	0.6061393	0.5777134	0.7942451	0.6815971	0.6333463	0.6946689	0.7156822	0.6361163	0.7786376	0.6698383	0.7217945	0.7183258	0.6617299	0.6741702	0.6695522	0.6194701	0.7665476	0.713286	0.6248022	0.6019381	0.7703145	0.5634463	0.7784812	0.7416068	0.6362837	0.6581079	0.6718069	0.8844374	0.6006928	0.6212753	0.5647483	0.6056499	0.6258318	0.7529011	0.8078837	0.7197321	0.6206188	0.6982311	0.7172358	0.6394763	0.6301992	0.7177252	0.673995	0.8590357	0.6291385	0.6518112	0.6649448	0.637746	0.6938743
G35	0.0054095	0.0113309	0.0162737	0.0184842	0.0078036	0.0133751	0.0028798	0.0217908	0.0082351	0.0087692	0.0101695	0.0259562	0.0023464	0.0006132	0.0	0.0015771	0.0022978	0.0060882	0.0538935	0.0110792	0.0075596	0.0227089	0.0135932	0.0117018	0.0164315	0.0196153	0.0053242	0.0111917	0.0157906	0.0125977	0.0042931	0.0117093	0.0236656	0.0064704	0.0013365	0.0033369	0.0003703	3.48e-05	0.004736	0.0324289	0.0032561	0.007522	0.0117485	0.0131494	0.0068007	0.0193394	0.0113001	0.0077675	0.016592	0.0087936	0.0111482	0.0078989	0.0024544	0.016626	0.0140908	0.0181386	0.0144146	0.0294647	0.0050714	0.0102535	0.0017756	0.0045057	0.0104512	0.0157269	0.0152866	0.0200783	0.0180853	0.0277805	0.0040182	0.0086193	0.0045703	0.0037437	0.0070227	0.0136464	0.0209884	0.0141416	0.0112564	0.0059238	0.0028401	0.0078607	0.0070715	0.0232327	0.0056549	0.0149348	0.0335923	0.0056211	0.0113298	0.0099154	0.015535	0.0104326	0.0214636	0.0149252	0.0073002	0.0142113	0.0044367	0.0126024	0.011925	0.0012815	0.0169088	0.0131507	0.0001327	0.000155	0.000908	0.0039026	0.0008328	0.0131644	0.0095734	0.0058052	0.0216125	0.0134317
G36	0.5655277	0.5878706	0.5093415	0.4730029	0.514424	0.541181	0.4724499	0.5763735	0.4767809	0.5198492	0.526995	0.5585177	0.4926914	0.563524	0.5446405	0.510744	0.4744676	0.5377569	0.7260037	0.5161621	0.6552907	0.5620331	0.5374685	0.5483577	0.625723	0.656722	0.5545297	0.6843033	0.5405724	0.6199974	0.7034965	0.5985278	0.5938263	0.5722185	0.5312385	0.5878479	0.5421244	0.5856973	0.6017142	0.5691292	0.433337	0.611861	0.6198295	0.5646293	0.6037903	0.6959161	0.6328281	0.5830402	0.5725835	0.6444563	0.6574609	0.6790859	0.5584065	0.4679059	0.6324944	0.6277035	0.5760508	0.4261216	0.6180699	0.7165786	0.6052652	0.6030797	0.4674581	0.5360716	0.6087549	0.506204	0.5854075	0.5657717	0.5489149	0.6051966	0.6340671	0.5599138	0.6812186	0.4544506	0.4780309	0.489341	0.6098582	0.5894188	0.4935892	0.6099795	0.5451275	0.467805	0.5885157	0.4810354	0.5656239	0.6025547	0.5253707	0.5106142	0.5503205	0.5182429	0.6043464	0.5847774	0.5657002	0.6931234	0.5779269	0.5640428	0.5748845	0.6414453	0.533759	0.6184718	0.5612514	0.6994197	0.5106875	0.51678	0.5928014	0.5799178	0.5545849	0.6870792	0.5864507	0.5096259
G37	0.5408997	0.4882495	0.5264828	0.4766286	0.5335224	0.5764527	0.5123886	0.4345667	0.5586793	0.5536149	0.5168398	0.4852907	0.462484	0.5055542	0.5237667	0.4959922	0.4829969	0.4726973	0.5813934	0.5083441	0.6035579	0.4542787	0.489573	0.7691116	0.6199192	0.855648	0.6821969	0.6232445	0.5552499	0.5090206	0.6323599	0.4796651	0.4690777	0.5448898	0.5830587	0.5907063	0.5644132	0.6124496	0.6163651	0.5552141	0.4374788	0.4339083	0.494528	0.4870927	0.5105072	0.6267922	0.5761291	0.4857868	0.3198584	0.4097125	0.3105711	0.4718692	0.4939073	0.4951364	0.6172148	0.4455309	0.7361185	0.6480049	0.5426765	0.64008	0.6106843	0.5567208	0.5750897	0.4471451	0.5173099	0.5574038	0.5113834	0.4835632	0.6313451	0.5316274	0.5358309	0.4977238	0.5409334	0.4339459	0.55136	0.5139029	0.5250304	0.4901574	0.5905761	0.5925594	0.6249316	0.5267694	0.578464	0.554144	0.6015013	0.5438471	0.6106935	0.4950928	0.5615251	0.7760114	0.6934776	0.6713391	0.6449631	0.6470927	0.4970092	0.4681073	0.5797439	0.5181695	0.5967149	0.5323569	0.5320337	0.4574563	0.5867609	0.4815956	0.5568086	0.538137	0.5338857	0.5784081	0.5298066	0.4369003
G38	0.0046841	0.3528373	0.3196357	0.331939	0.3502991	0.3518172	0.0040292	0.0120022	0.0052151	0.0058074	0.0017035	0.0065665	0.0100758	0.0074142	0.0047482	0.0141611	0.0032697	0.0141233	0.0123278	0.0015183	0.0047426	0.0021718	0.0032434	0.1886927	0.1965482	0.2191249	0.2685167	0.2109893	0.0174778	0.0006702	0.0048965	0.0118424	0.0030006	0.0089383	0.4238681	0.3964529	0.3880555	0.3948309	0.4949493	0.0061638	0.0155272	0.0145784	0.0048802	0.0037205	0.0180429	0.0038107	0.0030778	0.0035626	0.004273	0.008139	0.0130484	0.0045239	0.0248226	0.0093796	0.0105791	0.0012033	0.0082774	0.0090751	0.0031848	0.0035384	0.0155322	0.0021473	0.003456	0.0033508	0.0080197	0.002466	0.0049789	0.0050847	0.0111007	0.0101741	0.0076589	0.0197492	0.0113083	0.0066507	0.004728	0.0103314	0.0036889	0.0048316	0.238119	0.278304	0.3131314	0.2898866	0.2465385	0.0051122	0.001145	0.0120173	0.0055803	0.0039737	0.0060242	0.0151332	0.0160309	0.0053334	0.0165386	0.0119422	0.0055986	0.0078284	0.0061608	0.0056425	0.0190724	0.0075924	0.0047564	0.0101102	0.0158911	0.003093	0.0197476	0.006942	0.0085595	0.0118591	0.00979	0.0053033
G39	0.2975284	0.4306172	0.4374453	0.4635641	0.4244498	0.4900005	0.2376735	0.2262983	0.2362079	0.2802371	0.2411981	0.3329287	0.3411732	0.3084677	0.2522528	0.3007795	0.2047489	0.2673322	0.2973075	0.2718564	0.2192808	0.3453301	0.2437947	0.284782	0.2633411	0.2695137	0.3314777	0.283946	0.2688845	0.2619419	0.2824143	0.3241372	0.2676204	0.3208471	0.2635011	0.2652136	0.2477383	0.2697984	0.2711504	0.264557	0.282746	0.2908312	0.2648071	0.2796574	0.2521179	0.1970924	0.1272827	0.0566024	0.0524931	0.0537905	0.1347446	0.215212	0.3061786	0.2975547	0.2175844	0.2161917	0.3336599	0.2933674	0.2838119	0.2293793	0.2588059	0.2223065	0.252909	0.3209803	0.2929733	0.2557719	0.3087698	0.1872586	0.3197844	0.3110545	0.4277895	0.3609148	0.3553847	0.3217631	0.2217542	0.2663491	0.2544162	0.2720509	0.2857901	0.2644767	0.4204795	0.3261494	0.2816326	0.2780666	0.3238006	0.228394	0.25986	0.2333675	0.2450335	0.3310731	0.3733277	0.3802484	0.3894774	0.397438	0.3277888	0.2697185	0.3267411	0.2654055	0.3032203	0.2574283	0.3403592	0.3265932	0.4239364	0.3650344	0.1922074	0.3567368	0.2486407	0.2541802	0.3380884	0.339058
G40	0.4761312	0.577609	0.4107706	0.5006624	0.3692212	0.4944631	0.4160662	0.426019	0.4185157	0.4913477	0.4726288	0.5145011	0.4497269	0.4594657	0.4696261	0.4685943	0.4772445	0.4511695	0.4581888	0.5260229	0.5354204	0.4650656	0.4175304	0.6236565	0.6470123	0.573712	0.7361403	0.6682524	0.486746	0.5607258	0.5377079	0.4944913	0.4218744	0.4645287	0.5232786	0.4998054	0.4540217	0.3870681	0.3679355	0.4462543	0.4719122	0.5482201	0.4473628	0.5827024	0.5193767	0.5791035	0.6639306	0.6735845	0.6396822	0.6397596	0.3022443	0.417186	0.447088	0.3973667	0.4833026	0.549738	0.4738854	0.4246292	0.4300155	0.5383794	0.4877286	0.5677605	0.4930915	0.5405818	0.5095085	0.4995625	0.4945932	0.6715665	0.6532551	0.6199101	0.7526747	0.7903602	0.5041871	0.4416034	0.4729626	0.4547176	0.5304114	0.412867	0.427726	0.4818966	0.5382048	0.3902095	0.4508736	0.5020894	0.4228137	0.4146554	0.4128818	0.4534122	0.4919014	0.5750849	0.7325942	0.6755431	0.6841236	0.5761492	0.4248507	0.5366134	0.4666186	0.3878769	0.6537426	0.4750106	0.6089785	0.5064726	0.6463338	0.6571711	0.6386297	0.5288075	0.3522244	0.4595338	0.5169418	0.355861
G41	0.0613606	0.0423036	0.0198803	0.0220279	0.0373202	0.0409795	0.0359511	0.0368554	0.0164744	0.0269271	0.0228165	0.0367908	0.028508	0.0273335	0.0273349	0.0322228	0.0307125	0.0227341	0.02857	0.028539	0.0137906	0.0445312	0.0375757	0.5370772	0.4638372	0.5634193	0.4857182	0.5151801	0.0979075	0.0315226	0.0180233	0.0172642	0.0347166	0.0490487	0.0293327	0.018658	0.0157095	0.019974	0.0494752	0.0442332	0.0200737	0.0141472	0.0303674	0.0277005	0.0316909	0.0327707	0.030038	0.0278141	0.045634	0.0275283	0.0211061	0.0264856	0.013423	0.0582071	0.020246	0.0360207	0.0247805	0.0762912	0.0404232	0.0147995	0.0523346	0.017257	0.0222428	0.0115031	0.0296429	0.024791	0.0597652	0.1396053	0.0920046	0.1771139	0.1304133	0.1808391	0.0582353	0.0346207	0.017538	0.0552974	0.0096585	0.0220157	0.0079317	0.03722	0.0419468	0.0269108	0.0255592	0.0445373	0.0480089	0.0291034	0.0330039	0.0214316	0.0261012	0.0270207	0.0209854	0.0202321	0.0330514	0.0172961	0.0201097	0.0679016	0.0135601	0.025633	0.0183508	0.0403766	0.0206561	0.0204298	0.0068178	0.0101209	0.0126934	0.013287	0.0117263	0.0375581	0.0253935	0.014005
G42	0.110909	0.0037458	0.0063683	0.0018181	0.0019242	0.01202	0.0934804	0.134775	0.1973958	0.2104918	0.1305716	0.1815238	0.1686499	0.0730362	0.1669399	0.205155	0.1812648	0.2204142	0.2186396	0.1611866	0.2094971	0.1406067	0.1061578	0.0559835	0.0661433	0.122272	0.0628266	0.0583566	0.135794	0.1577444	0.1210499	0.1433157	0.1749725	0.1626269	0.1765048	0.2222203	0.2109993	0.1499587	0.1365975	0.121274	0.1124355	0.1631517	0.1579183	0.1981327	0.1479605	0.1734078	0.2449767	0.2603915	0.2480604	0.2346525	0.3222508	0.257883	0.1688916	0.1877944	0.1370796	0.1280552	0.044678	0.0249451	0.0175554	0.0383686	0.0243323	0.1748852	0.1675535	0.1528232	0.1234956	0.2040991	0.1398253	0.1819958	0.1272552	0.1393984	0.0906436	0.114361	0.1337692	0.1514504	0.1365396	0.1101387	0.1825121	0.1491363	0.1388418	0.1612804	0.1209875	0.1215825	0.081218	0.0786472	0.1911698	0.1147544	0.0937252	0.074642	0.1821369	0.1158926	0.0707921	0.1193574	0.1255178	0.1138722	0.1164411	0.1172707	0.1746078	0.2170413	0.147915	0.1593684	0.1288119	0.1884838	0.1564716	0.1449412	0.1365022	0.2042323	0.226805	0.1731281	0.1493827	0.221218
G43	0.5481511	0.2062731	0.1695798	0.1941901	0.1127931	0.1519164	0.5365967	0.5268596	0.623104	0.4921497	0.4526104	0.5293557	0.5337904	0.505119	0.5565892	0.5123422	0.5605255	0.476204	0.5025908	0.5244105	0.5388121	0.4544935	0.5871328	0.4659458	0.5096364	0.4806617	0.5024154	0.442159	0.3818903	0.5338742	0.4624689	0.5324279	0.5388321	0.5862912	0.4988455	0.4156454	0.6973626	0.4585241	0.4928917	0.4451208	0.493116	0.3813321	0.4325983	0.4446157	0.5020624	0.6575231	0.566407	0.5768655	0.6685572	0.6121285	0.6876224	0.537636	0.4873628	0.5559494	0.4841782	0.6050333	0.5596354	0.4881776	0.4567578	0.4180886	0.436694	0.5160696	0.4901484	0.566403	0.4778522	0.4877146	0.5727231	0.2444319	0.2726892	0.2849053	0.2392946	0.2717074	0.456787	0.4368268	0.6037298	0.5531381	0.4487534	0.5109526	0.2205689	0.1601161	0.154092	0.1145299	0.1671749	0.417202	0.4629563	0.5561228	0.6599985	0.5023294	0.6148772	0.5607544	0.4201191	0.4355064	0.5174625	0.4976341	0.5972225	0.3188535	0.5384554	0.5221324	0.5322535	0.5089196	0.1538157	0.1875534	0.1622115	0.1642548	0.1109606	0.4529924	0.544954	0.4765233	0.5737807	0.5873453
G44	0.5427937	0.3599899	0.1860865	0.1247393	0.1200117	0.1260387	0.3346749	0.3009027	0.5795907	0.5122201	0.5121679	0.5523925	0.4765956	0.4821599	0.4415737	0.4025167	0.3701465	0.2774917	0.450343	0.5154736	0.5305454	0.4601074	0.5311547	0.4065363	0.4977943	0.5260348	0.5374595	0.4039353	0.6181991	0.559107	0.4713683	0.5199364	0.516275	0.4914179	0.6020844	0.4136562	0.5290209	0.5100232	0.4750462	0.5501707	0.5254103	0.4594605	0.4898591	0.4986442	0.5159154	0.3455994	0.1640925	0.1120677	0.1125688	0.1750774	0.5124408	0.4386435	0.4779012	0.5493045	0.6262731	0.606631	0.7225163	0.6991337	0.5500097	0.4985356	0.4881935	0.4127907	0.5406637	0.5449408	0.4650123	0.4792523	0.4762165	0.6869183	0.7185904	0.6710749	0.7711744	0.758908	0.6879801	0.484899	0.6545183	0.5322276	0.4990124	0.4838016	0.3994018	0.539407	0.4510331	0.4688697	0.5808657	0.529559	0.4829242	0.6289061	0.6278072	0.6325737	0.5534623	0.593969	0.5638813	0.5176963	0.563143	0.5622463	0.5096396	0.4784461	0.4717728	0.4289138	0.6040256	0.4911216	0.5579905	0.5904742	0.5444839	0.4861736	0.50495	0.5262195	0.4901774	0.539008	0.4932387	0.3906637
G45	0.605938	0.5959426	0.6496605	0.5684681	0.4781603	0.4641547	0.4894023	0.7135088	0.6323412	0.594482	0.8095478	0.8380465	0.6673179	0.6818788	0.6291636	0.6243222	0.6077549	0.5804009	0.640073	0.6885156	0.4956331	0.6905539	0.8271364	0.50225	0.6635729	0.5899776	0.6008552	0.6875615	0.721278	0.7218357	0.5950226	0.6620025	0.614495	0.6540081	0.7133232	0.7503611	0.6400817	0.6813899	0.7624926	0.7334808	0.6459189	0.7409691	0.7210843	0.6581798	0.6209834	0.5804613	0.6000433	0.6010793	0.5733459	0.5922916	0.5599136	0.6403253	0.5793368	0.7343677	0.5998391	0.6345761	0.5852057	0.6805944	0.6589537	0.6323762	0.7096489	0.5079877	0.5134188	0.6081218	0.6319066	0.636255	0.7111694	0.7497655	0.7692603	0.7256374	0.6478676	0.7151818	0.746579	0.5186458	0.5711865	0.653854	0.6557568	0.6488735	0.6964122	0.7190658	0.5902424	0.7389208	0.6870523	0.6380911	0.6607795	0.6485867	0.6655078	0.7058192	0.670003	0.640356	0.6323753	0.679088	0.6629359	0.7669571	0.7323859	0.6252994	0.6063005	0.6376307	0.7466085	0.5972183	0.6197613	0.5646622	0.6242969	0.7345762	0.7716031	0.6558126	0.6099819	0.679402	0.6549757	0.6113227
G46	0.5170016	0.5602876	0.6558002	0.5469483	0.3424147	0.3479546	0.3037833	0.5406682	0.4573193	0.5791473	0.5577875	0.5729647	0.7262246	0.5706071	0.6219748	0.6824249	0.6484372	0.5821005	0.5415584	0.7066824	0.6475911	0.7197545	0.6342705	0.6868167	0.6898406	0.6292443	0.5404118	0.6391114	0.6059093	0.6161947	0.6990652	0.7318209	0.6980631	0.5689901	0.6465765	0.5995535	0.6141962	0.5400161	0.5631876	0.5705916	0.7240312	0.740275	0.5524141	0.6476727	0.7240688	0.7695552	0.6350589	0.6311378	0.6516404	0.6598051	0.5100992	0.5392775	0.7443134	0.8178709	0.6872701	0.5792567	0.6730561	0.5616685	0.493188	0.6528309	0.6274761	0.7176824	0.6096085	0.602783	0.7359941	0.5796867	0.7766971	0.7630688	0.7220279	0.7607959	0.5739865	0.6222622	0.5247129	0.6818454	0.7828428	0.6023339	0.6934399	0.5701641	0.6303183	0.7380461	0.633621	0.6150964	0.6416885	0.5745865	0.6472904	0.5681968	0.5509596	0.5394801	0.58872	0.6264363	0.609537	0.6695009	0.6841379	0.6600666	0.6631303	0.5937573	0.5372451	0.6532532	0.6818299	0.5735863	0.6561822	0.6531217	0.612732	0.6918057	0.5426938	0.5682004	0.5747145	0.6702235	0.5707125	0.7164814
G47	0.6587039	0.6588038	0.6979511	0.5669028	0.6691544	0.7511221	0.5739783	0.5903615	0.4838205	0.5861819	0.6252518	0.6870709	0.618267	0.7051078	0.6653551	0.647804	0.6554859	0.7395082	0.5334139	0.4893867	0.684408	0.6006045	0.6230044	0.5751274	0.5595237	0.5518127	0.6291575	0.6460171	0.5655639	0.5922956	0.5738666	0.6576425	0.5785152	0.6284014	0.5906516	0.6090796	0.610546	0.5690969	0.5432174	0.5894475	0.6026659	0.6704695	0.6087617	0.6999619	0.6403754	0.59041	0.6012491	0.6332112	0.6521334	0.6172042	0.6269978	0.6302973	0.6567438	0.5611821	0.5919799	0.7554731	0.3738802	0.2896825	0.3297497	0.2608043	0.3246619	0.5124762	0.5132599	0.640823	0.5649502	0.4404395	0.6926849	0.7133742	0.5719812	0.6370053	0.6383039	0.6183569	0.6528298	0.6944919	0.596396	0.6947649	0.6272592	0.9105941	0.5988753	0.5666456	0.5874195	0.5702156	0.6179261	0.7179606	0.6425151	0.6772355	0.6398749	0.6267194	0.6109043	0.6768778	0.6555941	0.7075084	0.6564051	0.6820692	0.4131332	0.7079186	0.6369675	0.5738032	0.6310448	0.6951188	0.1937276	0.1812889	0.1913927	0.1146306	0.1575015	0.6331633	0.5105103	0.7960503	0.6605359	0.6387115
G48	0.6314492	0.6144856	0.6134043	0.5822748	0.6937576	0.689706	0.5283676	0.763333	0.5400425	0.6281873	0.6351529	0.6457005	0.75199	0.6292205	0.6894729	0.628939	0.6107415	0.7309384	0.7707401	0.7287257	0.5668421	0.6798604	0.6986062	0.6320655	0.6681453	0.602736	0.7217725	0.643352	0.6491548	0.6786725	0.742717	0.6228063	0.5591999	0.7275609	0.6873079	0.5684037	0.6232411	0.6454293	0.5913053	0.5391372	0.6241139	0.7127151	0.7511387	0.7546565	0.645047	0.1481904	0.0872598	0.1210447	0.0801106	0.144613	0.5974508	0.6498169	0.6854901	0.7309223	0.6578161	0.6232114	0.6568896	0.6565168	0.6344325	0.6696765	0.6496614	0.6046818	0.5945298	0.5989539	0.6429788	0.6887422	0.6601445	0.1029147	0.083387	0.1247553	0.1170941	0.1342939	0.6784776	0.5988773	0.8728008	0.5794006	0.6801723	0.6522177	0.5474401	0.6706513	0.5728789	0.6584082	0.6850678	0.6895533	0.6863474	0.6172389	0.7035419	0.660865	0.6384494	0.0172891	0.0019101	0.003519	0.0038882	0.0033701	0.6397876	0.7868616	0.6254062	0.6123155	0.7025139	0.6872996	0.6348756	0.8042471	0.6390045	0.6661631	0.6290971	0.7334014	0.7094622	0.6629845	0.7305055	0.6719229
G49	0.5012951	0.4054194	0.4506139	0.4187824	0.3166323	0.3253394	0.2374927	0.387872	0.4003378	0.4273105	0.5026905	0.5102993	0.5126038	0.5020837	0.6099903	0.5611103	0.5667682	0.5182684	0.4840684	0.4378997	0.575863	0.3916994	0.4637883	0.5146113	0.5782355	0.4185866	0.6125023	0.474266	0.5154372	0.4742668	0.542802	0.4731258	0.5031134	0.5740169	0.5362629	0.4736643	0.489919	0.4320003	0.3461158	0.4292191	0.5259334	0.5490285	0.5451386	0.4855028	0.4817473	0.5701198	0.6112881	0.602773	0.4655359	0.6784187	0.3414414	0.3767511	0.4139329	0.507855	0.4773177	0.5057973	0.4134961	0.6115386	0.5123116	0.4373122	0.4272021	0.4799872	0.411447	0.49679	0.639382	0.5212551	0.4722375	0.5282398	0.8173641	0.6141583	0.6665342	0.55416	0.5030916	0.5878752	0.4836312	0.5124192	0.531104	0.5561717	0.5588382	0.5740367	0.6093111	0.499041	0.682229	0.5448852	0.5220901	0.4880165	0.5667906	0.5456256	0.6010283	0.5215467	0.5526371	0.4443479	0.416277	0.2982512	0.4900323	0.5239723	0.4871829	0.4832522	0.5659711	0.4851619	0.5659669	0.5163818	0.557277	0.5161397	0.4542502	0.5496868	0.430176	0.5315441	0.5377092	0.5694714
G50	0.6895032	0.3656112	0.2893709	0.3563112	0.3487334	0.3417223	0.6272722	0.6692491	0.6388771	0.7479923	0.6562979	0.6576444	0.1967245	0.1725002	0.1233579	0.1820402	0.1520748	0.6046509	0.5466244	0.7061977	0.7276339	0.5874512	0.699305	0.5768129	0.7236887	0.5274999	0.5832813	0.6170893	0.6478817	0.6257571	0.6921036	0.7426223	0.677792	0.657774	0.7049169	0.5477889	0.6808814	0.7135315	0.6553046	0.5547208	0.6003547	0.7196505	0.5982803	0.5938532	0.5886971	0.3355555	0.3066862	0.3444192	0.3436499	0.3826051	0.6030612	0.6316444	0.7915867	0.7328475	0.661012	0.7390564	0.6124746	0.6144211	0.5821379	0.717708	0.6559487	0.6570408	0.646353	0.7490763	0.6585726	0.6780423	0.6046975	0.7146588	0.7605047	0.6396818	0.7193051	0.6399394	0.6392124	0.6800922	0.6791015	0.6943912	0.649884	0.6505105	0.5650788	0.623468	0.6311414	0.6924867	0.5997395	0.6858719	0.7897563	0.6680708	0.7285994	0.7709864	0.6660621	0.7960549	0.6196899	0.723767	0.6264048	0.5356488	0.7798401	0.7383115	0.5586309	0.7022953	0.6799015	0.7257509	0.6102613	0.6598712	0.6221274	0.5422037	0.6875173	0.6758583	0.6342787	0.7084177	0.6266998	0.6317924
