	NR2F1	TFAP2A	CHD2	RBBP5	TCF4	BCOR	RXRA	FOSL1	MYC	GTF2F1	NUP98	ATF3	KDM4A	SIN3A	MXI1	CEBPB	KLF5	KDM5B	RYBP	EOMES	LEF1	SNAI2	HSF1	TAF7	EGR1	SP1	TEAD4	TP63	NANOG	FOXH1	SMC3	HAND2	EP300	CTNNB1	SUZ12	PRDM1	SOX9	PAX6	FOXM1	HAND1	JUN	CHD1	SMARCA4	CHD7	MLLT3	ZNF274	HNF1B	BRD2	JUND	GATA6	SMAD3	TET1	TRIM28	BRD1	GATA3	KLF4	TAF1	PHF8	ZFP42	PCGF1	CTBP2	KDM5A	CREB1	HNF4A	SRF	FOXA1	FOXA2	AR	KDM2B	SIX5	HDAC2	MAFK	SP4	PAX7	NR5A2	BACH1	TP53	USF2	SMAD1	CTCF	E2F6	SP2	ZNF143	BRD4	GATA2	HEY1	SIRT6	SMAD2	USF1	DNMT3B	RAD21	TCF12	TBP	FOXP1	POU5F1	SMC1A	NRF1	THAP11	RFX5	REST	EZH2	MAX	STAT3	TAL1	PDX1	NIPBL	ZNF207	SOX2	SAP30	SOX17	UBTF	TFAP2C	BCL11A	TAF2	GATA4	HDAC6	OTX2	BRCA1	SMAD4	GABPA	RNF2	YY1	ATF2
HPRT1	0.0009018472137623164	0.01092673013520025	0.005959658453882339	0.00673861760200485	0.008719548629408179	0.020269629024564105	0.0031220309403336894	0.0007465626214016607	0.006986787710467316	0.007588442174118617	0.008525699617514487	0.0019563076040192947	0.02382828007128363	0.006097249445225871	0.004373655666076973	0.0025844038761560664	0.0017267738993602334	0.01368434446428027	0.02328541841922154	0.01566749633911044	0.005933488225899179	0.004693783783826096	0.004282312240076895	0.008218671704055061	0.0049142966322078	0.007530377149062996	0.0037482582019513315	0.0006417907797873643	0.0143074753592888	0.008821455430211919	0.0071788156230616325	0.00346976021637971	0.006065496128501746	0.008644107855735154	0.0071724238226890825	0.024540699673223847	0.0025909957416619203	0.0013110414215137013	0.009710693281394673	0.005516703719176941	0.004483872782142908	0.008073445331832333	0.006651356478901476	0.0062246154606805095	0.012241859646662228	0.0036606313730531124	0.00046869371422281723	0.006304971175364103	0.013487148140379473	0.009759275808992648	0.004551373833208701	0.0077882297049797385	0.014213862942271751	0.0030963817180166414	0.006403527755950023	0.00260387995558581	0.022357898505005303	0.005737853974879859	0.028049815634336218	0.0049134965248674905	0.007681867474840383	0.0074796426893974114	0.007657890624135989	0.0008197827222651944	0.006042075159196167	0.00013891655518327896	0.0018735473451911367	0.0026421708027527116	0.02532672798135264	0.003715042923019024	0.007821725855744545	0.0002685025625865255	0.00580698403832552	0.0001658673746187172	0.0046195122988783015	0.009341226210010354	0.00829465467830037	0.0030397819708620323	0.004671177283922524	0.006805370214950671	0.014965591652171572	0.0035026378541671457	0.004959822887761519	0.006970279763890035	0.007025261335008083	0.0036956093587531395	0.00290777355958243	0.008240700272201402	0.003040923433589877	0.00800613490844022	0.00832008574343869	0.007316931202495613	0.006396474648532941	0.004301951146399099	0.020287461500293428	0.008110728503709657	0.0047331491751533014	0.007501698715569863	0.004552569491890727	0.02755958379713465	0.01414792027039506	0.018828354139645547	0.006541507539163429	0.003098199325859498	0.0003380182819129895	0.007015990417513963	0.009770883034620615	0.006855114309862219	0.0035599038454061796	0.006337634127237447	0.0188609600694128	0.010037738295699986	0.013604960168962505	0.006719090715422094	0.01186019526666099	0.00343762549203671	0.022356122879278777	0.008363825305962084	0.007048594313406559	0.0064238892531130985	0.008209416309767561	0.03913191809557422	0.006789981468937633
HPS3	0.00021853047713383077	0.004575018017091617	0.011225579733319325	0.010015474395387275	0.01646595799667256	0.011870704500096424	0.007721346738611668	0.0009131270412409145	0.009366704043109705	0.01011346478949708	0.019883861374598733	0.002800832615663133	0.008853203573063049	0.013535010799437086	0.0076867831716388125	0.003933641076691645	0.00411951844382026	0.010497655020926372	0.011755361270859258	0.009217438301060765	0.005791125968447964	0.0044680814874247625	0.007461144812943843	0.010367660101881821	0.007542540192239105	0.010856996817196925	0.005785224352050091	9.021279765288833e-05	0.008579820229170716	0.005604725786960977	0.016063084629680674	0.0024786255683677525	0.012524246816334747	0.009767607544263137	0.012040305886446556	0.007390417050851499	0.003960980368931432	0.003235079083253643	0.010122424964329387	0.0057944939221712495	0.006054616632948069	0.01162976310046022	0.012438251130959149	0.01019330166582983	0.007946464586888025	0.0047589171965232106	0.0006194963892798879	0.01118838638223644	0.008261658765089224	0.007801861528283213	0.006662825942820719	0.010784487966075649	0.013574695911080445	0.009539074134537208	0.008102803175929136	0.005962437867524965	0.009135597951621333	0.007045954940263008	0.010565815425317128	0.00541801674988425	0.010746381993124618	0.012041724719634066	0.012150780195679334	0.0003271490092444944	0.008373028288589796	0.0004149836423473645	0.0017434601846765304	0.003200364505195345	0.009503564905901984	0.00539637727840715	0.012067469675983431	0.00039071463663374254	0.011171740326949363	9.294363772617172e-05	0.005390946093469291	0.00863114740734922	0.010681959903328512	0.006329408306409902	0.010535373758468343	0.01080164531441963	0.013489969601848313	0.005380883974793936	0.008032835705053032	0.010380645509026048	0.0048904120327319354	0.003134474752891206	0.0025203615948872675	0.00975867611139326	0.003786388739491705	0.010350427643614489	0.010789721874361467	0.009384611104669188	0.007723096957017572	0.009053272624809457	0.011021620662386688	0.009198545183597046	0.00935535530921063	0.008473831832035537	0.007790323698599111	0.01648560303094195	0.009893883876930597	0.009446172050669872	0.012352972331905566	0.004937448265818127	7.942531563430233e-06	0.012598684889344047	0.012589466079809935	0.0034665376112889192	0.004658811977713797	0.00452872063148831	0.010964269004921125	0.0054207934562278005	0.008965837469281777	0.009536622808565414	0.007423680820844382	0.007826936016081762	0.007690420267852009	0.009540792661991454	0.013241354474470071	0.008724833189893269	0.011208961646153402	0.010474551374856504	0.0111296456313604
HSD17B11	0.0014337054211016203	0.009655939081240761	0.009119617318764327	0.03731180136697822	0.0076629406138066505	0.024149846632911753	0.004353732630876674	0.002029896599765352	0.005479074693603785	0.005123348185193148	0.006861368483897877	0.003081322573749785	0.020721376075425398	0.00920171568627786	0.0036414716916618414	0.0094696844040292	0.003006401387726828	0.006476478962269861	0.005698517488477339	0.052637954574192264	0.0035143790010620226	0.0060070479995446135	0.004273046447140643	0.00643391396463222	0.004424438030215611	0.005852136281691374	0.002486359961219308	0.0005127976131364182	0.014552972901573652	0.004428764494193111	0.0058505691918064925	0.0018393415397445787	0.021599765323691802	0.0059170374832110805	0.005973229029791032	0.00875807494559043	0.0015282969111965344	0.0013373208896771027	0.005406154333763391	0.01119674210280719	0.010818624659226006	0.006925755381378033	0.02783395069754959	0.006796074645914918	0.0063677996342335575	0.0022601458675495455	0.0008298088386785211	0.005685705019609824	0.0259582414250167	0.019951840236466192	0.003742089234864748	0.0062681867244560145	0.00825633859320301	0.003809840712506233	0.015478343090740278	0.0023912476409099536	0.022083633515415313	0.0035028052082414483	0.0076574291821119075	0.0032854468645691485	0.0076428641096502456	0.005677394847178756	0.02268614450486745	0.000682360511608296	0.005361939581788489	0.00014855944881479217	0.0029486763851235605	0.002578274308247144	0.017802270339027235	0.004050374324843001	0.005785589980906889	0.000444171230597812	0.006302701704860091	0.00014125164696041824	0.004161480202441364	0.004671256018156967	0.00921977127652275	0.0030918902183910114	0.004646274147762013	0.007622946881336525	0.014981210848402317	0.0033124858965929	0.004268283404303878	0.005827902175188719	0.0032945506474126108	0.002479069676977639	0.0013853651204586077	0.014882014254096205	0.0022327325194329236	0.008091903719740563	0.028069099733978604	0.008402225326408212	0.006534439633026483	0.00365742408790918	0.019264046483743486	0.006382511474063086	0.004199562154756631	0.006163883361913327	0.004058680706449089	0.006324962374984667	0.005268935548162059	0.015659021167935154	0.006122066605640639	0.004893326357924118	7.74777558381158e-05	0.005650218335285072	0.006765995081881275	0.005795436340540634	0.0029987591277728957	0.00451267873446326	0.004965149124129241	0.0035494299408348647	0.0065076173622994685	0.006788667774723905	0.013614169459636762	0.003901825296416504	0.051703984818529336	0.00599508309443698	0.008821743232649674	0.005246551122918098	0.006873150326594164	0.006690600490440775	0.00920767814174276
HSDL1	0.0010286202997308903	0.011772026562228165	0.012233211426372313	0.013594935958636428	0.012006950620513353	0.009373537114232	0.008058650120313196	0.0015517010923350246	0.007160631587688652	0.009889704919757946	0.010784617970656144	0.0031680184976446476	0.0077654782965495195	0.01102015226613732	0.006052746137102396	0.004614576996363593	0.003977966668507889	0.0117449770304017	0.014415045113627342	0.009353569053560405	0.006042361167247728	0.003992239189441332	0.006542995942304087	0.010591895613567229	0.006362044749680073	0.012939827563340289	0.006575187197054032	0.0005105849653517697	0.012120882666055741	0.007496492575502314	0.009241415108992073	0.0011372294147907632	0.01110010674499446	0.010868504604660687	0.010209490702006926	0.0072148701524845735	0.003311161697948301	0.003119152881467147	0.009175471450909365	0.007366950594620041	0.003966940522524731	0.010802970487898186	0.01039018165626075	0.01112319545372465	0.008916904920460055	0.006739952870275695	0.0007700091699553605	0.009770571411468372	0.010218435160788537	0.006269241393932827	0.006519110746978275	0.011370936365175655	0.017171120078368882	0.007477493124553153	0.01034312753515393	0.003206099723005998	0.00744384218482913	0.0063836914176761414	0.009972880733374672	0.004810672511006573	0.012548063142169937	0.009885492990798243	0.012760868414267778	0.0010825730225688202	0.008787619180337753	0.0001033220407452289	0.002991449882006986	0.004534224750729671	0.008666451466019754	0.004611414535190976	0.012023074534597576	0.00025356859258732136	0.009674014212240845	0.00014344909946211219	0.008418356377127584	0.008799680162670995	0.010783582981561683	0.004280886251212157	0.007081418061159524	0.01249333830257634	0.006336398998894101	0.006153553716598976	0.010826973351165486	0.009517745023480082	0.006019319050827113	0.002968942385919823	0.002718270612083128	0.01781511343536554	0.00283258965199078	0.00947228190048229	0.013272421152414659	0.010642637445592483	0.008401385603454012	0.006110325998974678	0.01934972074527035	0.00930737769154691	0.006686253995658217	0.007937970000604007	0.007549973673403165	0.00978289126698004	0.01126458019555681	0.00882111924998013	0.00987652764071623	0.004605824488322428	1.724339387747394e-05	0.012068601101960365	0.010909381531844193	0.0036195459146475405	0.003948765993511703	0.007877915285590713	0.009094644241584293	0.004678512418530684	0.01066537413658944	0.012103657502825533	0.011022677656364008	0.0068389623291088796	0.020094605015461123	0.0090523223390391	0.010537095232641024	0.007499760453903814	0.013769232765839514	0.009259240170730019	0.009596057058448416
HSF1	0.0006049955020242757	0.01724739963526859	0.006853799240729774	0.021485454938620505	0.007028769253339604	0.02100888536746309	0.00463481644131053	0.0012291104088462874	0.008807849068053784	0.005891320493433614	0.005888034243378449	0.002179345592499604	0.019004227422567823	0.0254942967665585	0.00442706583052549	0.0051647488388073095	0.002872997155590223	0.02839248907728204	0.021902748293647304	0.005112292934855187	0.005047275877158551	0.0030605469121000564	0.028595762949600468	0.007550653431566334	0.004142574874240333	0.006788003344362426	0.0037719153030159385	0.002016509580074627	0.006508406846071635	0.008721993065874257	0.006708108108270465	0.0009467246699761628	0.02370613999622293	0.006984051961777693	0.0065308416762918245	0.005766424279127985	0.001869096086427006	0.002710175900579458	0.006736124074227872	0.005125932029536636	0.005111299732666329	0.027357181498071467	0.007408138235259618	0.005366564720669827	0.0034182189673881954	0.0024871626021025868	0.0002914595518990493	0.006772225633558563	0.031155477357023974	0.0048543524032189644	0.004106115214302743	0.006210663412137139	0.01287872889777408	0.004359273119934968	0.009866158672255595	0.0015684775306502121	0.02307693973254825	0.005405836101713564	0.008901488507019717	0.004261206267371544	0.010000406231000963	0.005747981480456472	0.02882338862789396	0.00027295989204848513	0.008940932143140326	0.0022591468036261236	0.0026862983070967106	0.002715596064917234	0.02257735808397465	0.003979769062523991	0.007380224627550332	0.000617570579296847	0.005834878463088329	0.00047924746847107815	0.004497062281490545	0.004662144345958551	0.006599708440057453	0.005562115557662929	0.004914328275433278	0.005706734148792819	0.005939299679361972	0.0038111215206633746	0.004954015101801966	0.014294987500147769	0.0036403068100013245	0.0019240303314241676	0.0034741470004979766	0.01076930078660623	0.012216927123510414	0.006249632123622161	0.005610025481380323	0.007753121360960582	0.005538951430266152	0.003928788660422405	0.0094225689772121	0.006761653476382088	0.00378057379644464	0.00868742927942406	0.0031987762862097043	0.026242411638488596	0.005638156446647706	0.02616798113460186	0.005174937117400808	0.0026548356532204048	9.171438498112667e-05	0.006421257660264449	0.00988333339159974	0.0026606393197016417	0.0089725172412948	0.005417304052686365	0.009964954725850364	0.010821574198397514	0.006990196317767792	0.0063801355763131755	0.004252577827949045	0.004468039016924096	0.0070821894890310344	0.005226715912651667	0.005822911510207831	0.005210455128427044	0.007956893840797319	0.030924196752352032	0.005985688422752058
HSF2	0.0006843572490274246	0.00918736966421921	0.03685301681616157	0.023255692071462428	0.005785545493342362	0.019524937276486243	0.0035164177626504298	0.0017423826570269582	0.0051788077136694895	0.006444407369006272	0.005936631087734983	0.0023275690770536385	0.018928571997712668	0.023271109597937194	0.004975834454853698	0.004767146658135436	0.0035362333242659246	0.00632310158348806	0.025248835545186445	0.0065781556744955285	0.004004273416010948	0.0028151315023087404	0.004282192913813937	0.006806161530663175	0.003912726944621381	0.023603045488677917	0.0034730549170665713	0.0003308934771194111	0.057988412237107496	0.0036507672240052957	0.006043716303102015	0.0013684254063458178	0.02488289477248599	0.007138185306995106	0.006025689601399114	0.009456562678912666	0.0026928951612478587	0.0013181801578802897	0.005973846187701618	0.0032213795431260367	0.0027300291561433462	0.006438212470067246	0.006306143833045494	0.006257284807201036	0.004529184280942189	0.002407844850037032	0.0008692342413934065	0.00658617121744003	0.006151967755382401	0.0074073618605191675	0.005223655166053764	0.006494220463292747	0.011191958006255383	0.005600250411687638	0.006283139105488697	0.0028683925270798862	0.022718273341419147	0.004270417402066998	0.007845075629819998	0.004081083266735776	0.005847307990241116	0.008144401518439993	0.024481540297588242	0.00044714905458818536	0.024236663325611477	5.178280028942187e-05	0.003405034798066616	0.002581669022382531	0.022156076712597953	0.0035137719673824044	0.008127232755059425	0.00043520639491369484	0.023173081052080418	0.00015592678790442646	0.0044756258646218485	0.0047485577506012466	0.005970144121376659	0.012793227209945197	0.004115819924142389	0.005037917221194623	0.01587589918451567	0.005063148753031774	0.004319318969509856	0.005392690979679693	0.0022767626801683885	0.00212787045263137	0.002207708449661513	0.010813560084310097	0.007141812130999577	0.006596825469421706	0.02146879016843519	0.006114033098735818	0.004653223738722679	0.0038278011300974897	0.010489009782085428	0.00595765585047778	0.0039153438757502925	0.005326429406764168	0.005005713185163931	0.0306622639060333	0.006592996645816307	0.022938750260082668	0.0065361471148436484	0.0042693640712497755	6.764578154106766e-05	0.006354319884071293	0.007922105672406535	0.003346196256598496	0.002243067633869896	0.005501283880780008	0.005804974740452899	0.007354402435675216	0.004379183348472858	0.005889496360275031	0.00744633993037529	0.004341822068520001	0.013386167796413145	0.005814368648128986	0.007299741680188545	0.0051325293726294414	0.007345348275985647	0.007434428886059195	0.010150863753761804
HSPA13	0.0007178570272416704	0.004727719043962522	0.015283896823519955	0.010899406651854817	0.01012759958726754	0.009399944346527925	0.006922062288054291	0.001138800410585935	0.011561833789058422	0.010322564578850772	0.009056978201651144	0.002812555120268571	0.008301017713420124	0.011118595465138386	0.007759841120097899	0.0042204131797205086	0.004778164976870126	0.009186942095946773	0.012105366247590501	0.011162978975567376	0.005236786465135975	0.005586269394179067	0.00712090668152209	0.012298364670411958	0.008308683808889248	0.010410501519428439	0.004662929606560912	0.00010078883622368974	0.013618054971729208	0.006676362918239768	0.009091888386272756	0.001663821346604199	0.011365907136962557	0.015573929875685226	0.011065855562971166	0.011908045987292504	0.0032111551915486214	0.001714629135507053	0.011576754671337794	0.005888885916288798	0.003879032467598522	0.009353141319841952	0.011409006782672496	0.009963763993918583	0.006639419365628204	0.005159683726412004	0.00033957484897980273	0.012673457481265651	0.009353317869330647	0.009849076350630582	0.0077978750813715025	0.011445070470777032	0.013480784592675734	0.006528839553296324	0.006773485796605602	0.004913438919592945	0.01058042804610526	0.011971815486836884	0.010420072597205657	0.005311656292366293	0.014585151316021675	0.010669924503145814	0.010222228678728861	0.0009123829847988606	0.008921085766921242	0.00023973664875163693	0.001161375371986871	0.004544769678071962	0.007964140245591295	0.004281145461743783	0.0077073664033682765	0.0006784182441474258	0.011176480779293544	2.4617607952851068e-05	0.0043847442727113495	0.01127490000269339	0.01294930675397524	0.006535421349399667	0.006920065917127651	0.010527049467397959	0.006673101631343251	0.005172087853125991	0.007946051625693144	0.009951038380805778	0.006349033513309964	0.003274817693217309	0.002856536083651399	0.012715131861160535	0.004895580477407898	0.01101617117527936	0.00999456090951114	0.011040648600563871	0.008499216231730373	0.00730991569725098	0.01769067530870382	0.009682354424104247	0.007846845071784568	0.007535694677706982	0.00775334575989554	0.011138619324877475	0.011518708277561102	0.007322257194513318	0.010478373235276004	0.006332823366898391	8.344686824112922e-06	0.01051621957300018	0.012724377682043575	0.007869987242021335	0.0049249196672944695	0.004660947412537306	0.008013818362461298	0.006393795805406165	0.014096799701774755	0.010350860854607827	0.010474919059139854	0.011005345090267434	0.010487815970911182	0.009211424053624809	0.010099294412129272	0.010214138124426784	0.011668311324390928	0.008821067240093987	0.011255713138744988
HTRA1	0.0010350397587611992	0.0048103575092785286	0.005403001091081928	0.011255060629557142	0.008799143024441146	0.005436204541570942	0.003822713485172443	0.0009769939030595711	0.00816031907589756	0.0049444105975294875	0.010854335246745072	0.0020893890203953114	0.004359244611175154	0.005252635085443904	0.005320613313615307	0.00181352277957019	0.002235082232648532	0.0074233115844885905	0.006451967269033924	0.016174152625666224	0.008540697212214524	0.008574977022797574	0.0038858948123756255	0.007286230524784579	0.004197783167214408	0.0051811613012079085	0.006440766296796288	0.0002586713326569199	0.039021857224401824	0.012682591961894576	0.008496667764670176	0.00556817648784144	0.005825968275778198	0.007187732138831764	0.006974307449324712	0.043737198464976035	0.0029065810359834407	0.0009009589979853325	0.013351887977612142	0.015282117746608969	0.002599323088013761	0.005535678445423024	0.005107654416800425	0.005548474354623924	0.0328061606723537	0.0031770901047650374	0.0003408508527699336	0.0066563942250262185	0.015235391800707817	0.02398895314048503	0.0043250925619998815	0.005559091828172164	0.013887902167192068	0.0030673538201411357	0.014493360344087696	0.0029008493443833066	0.004102154080692596	0.004611594532560894	0.051978559156685325	0.005921698849161206	0.0057027268466804506	0.006536199454027149	0.006306447762408133	0.0003811725429979195	0.005974845673395564	2.4027556224146387e-07	0.0008715037852744282	0.0019778382164477005	0.004602930674016373	0.0022075026335623762	0.006039943022366802	0.0003368454328339452	0.006971460488152272	0.00015683854040261878	0.0042484763117164705	0.004335010865759195	0.012746731657426544	0.003378890610395277	0.00827817989564405	0.008253691712810096	0.0032361104982616407	0.0029710765228863996	0.004489776955068245	0.006010581328470604	0.005012466281340372	0.0025278695827342284	0.001897542123617666	0.009952892464023234	0.001587281456888552	0.01164137629607768	0.007055016610211824	0.005451587721940175	0.005596098050222446	0.004022987310584348	0.07237800597438387	0.006040909994224603	0.003136575866901785	0.00768140088758892	0.004613181686339905	0.006501546852569165	0.006413811956592265	0.005641357533128545	0.0055404285396295425	0.0033646817969215266	5.4234771298131405e-05	0.005614020391707124	0.010065969008145248	0.018335009682899483	0.0026616104325405034	0.014960228134137986	0.011574620921866926	0.0030340655641153363	0.02579157235172465	0.005147776718720737	0.02557834263227898	0.005778566135810241	0.01755633689021542	0.009118668983595332	0.006045725552899805	0.004333960052954524	0.005623589506136023	0.006047678969627281	0.005842630239705447
ID2	0.00014176307812565484	0.039116352274948495	0.008632108552211394	0.011691340713924922	0.009404234654454013	0.005641533126146203	0.00434039274193043	0.0009527102218375998	0.006434516193492967	0.0056876519630051706	0.007830148651804468	0.0016421068594408895	0.006465572973663809	0.006035368882187465	0.004176461493320271	0.001673451556187424	0.002906213696121733	0.0075397913474367	0.008484059578412424	0.02180741702876843	0.01362464193323509	0.006871614670399513	0.003123076263830579	0.005551821230261781	0.0051618358882961875	0.006576901908582936	0.005605143473569186	0.0004085563108656357	0.01971909735045107	0.01144788412704267	0.007611572812240567	0.002946318804653227	0.00740182861432514	0.009138612713095367	0.007292264569868918	0.02138889041245693	0.0032920148893718277	0.000802391856984521	0.008710713207372866	0.02126371211127343	0.0026028012326718797	0.006597444934579332	0.007836381412599635	0.008705661765057503	0.02129899172085751	0.002814311289101535	0.00034118237028457203	0.007699259985524995	0.011592281371865399	0.008224237251969179	0.0055411095156029004	0.007055838607534902	0.016218728512748415	0.0036979875266219295	0.04571122891654866	0.002174951520202213	0.005955635537551353	0.0044533869328271455	0.03074046300741914	0.003150295883994369	0.007921086587810865	0.008507793789094897	0.006060296749100364	0.0009274655527643427	0.01515644659334052	4.7874327540733254e-05	0.002188404879502843	0.0021124964483392877	0.004958970821394513	0.002873927803100225	0.00769772937867743	0.0002706175757657584	0.005891792093276336	0.00014119166069766415	0.005506563904161313	0.007383172051212321	0.008091786704554679	0.003158060831052146	0.0052856941524762596	0.006373400977130667	0.0035970125258531402	0.0036568147835271654	0.004408377246164831	0.006651776981917666	0.01595426066791143	0.002006079727792243	0.0012077594736754702	0.033434767682253265	0.0017438909425003006	0.012034003151526501	0.006567341452321187	0.007910493844572403	0.005483412882550155	0.004069035214490555	0.04081696730355487	0.0058983611925957895	0.004047735254800191	0.009869746013073607	0.005157764406563738	0.00688725711775339	0.006602872431491006	0.005871024930952582	0.005996141521836526	0.004417620907565651	6.820520905401398e-05	0.008925408872347681	0.011064858570328101	0.005204127359187133	0.0019243763582561975	0.009767533561931165	0.03001001763586806	0.0027328605376643455	0.017230080218970233	0.006178720898228916	0.006531414382713495	0.007137374415410076	0.01619434390243474	0.008622169218066866	0.007719759191678134	0.0039817853001541765	0.006640628541513058	0.007352606126028352	0.006914171130767793
IDE	0.0016905163593387328	0.003106598448227536	0.014395555366005279	0.011891774416153834	0.0110162445176921	0.008595421035858536	0.006948364128059633	0.0016155606001337815	0.00787798935584038	0.013968112804941047	0.010197812095801352	0.0026067823149569435	0.008241629968460932	0.01347011128793752	0.0067690915408544	0.002425619618099523	0.0040776282823195755	0.010112365361735941	0.009904386157552325	0.009793797046560212	0.0064972788648808965	0.002788026809424874	0.00846602984003641	0.014256112559770119	0.00642745170584734	0.00985586797080461	0.0046670331229914635	0.0005411180771317422	0.0074732386539808696	0.006256016715847695	0.009951053256027955	0.003482695940983596	0.009602292058487798	0.014645635791840651	0.012922623251850758	0.010718180244893639	0.0024680492960926326	0.0015029318978326263	0.012908613751269837	0.00505333016437296	0.0038874794844086687	0.011938734943218975	0.012210585096247837	0.010092690158463124	0.006405847859064263	0.005358734491590726	0.0015574095740169328	0.011302077349924434	0.012221758294333336	0.007255371795467031	0.008048853722035662	0.01109353023702962	0.01406376952544598	0.007716821644051059	0.006967473970142358	0.0027672514378753784	0.009702039621359347	0.010543954572866962	0.01696546799530194	0.006005370236871915	0.009874478157228963	0.009156607942716197	0.013062445930675666	0.000624774992187011	0.0076841682435853315	0.0005531200644614478	0.0013914638249163413	0.0035389259397209595	0.009299757126847571	0.007313754810892858	0.011061831826815288	0.0011048731914714946	0.009169671991725145	0.00010627690850524655	0.006733021224755246	0.00987978704238447	0.011772966160082486	0.005467382167055072	0.007522582659089367	0.008849649575562358	0.005290803954337165	0.00489704565318951	0.007783158285001987	0.010208510893636762	0.004497095353728134	0.002982519356918867	0.0043646693148694455	0.010664623509001126	0.003002029651304029	0.012954143704868554	0.015546272108406412	0.01141459302716903	0.008632531309604802	0.006310424483786383	0.0155427513736629	0.011194286005003449	0.006512938328782386	0.013263994066269354	0.007464403563609232	0.010924736171620904	0.00854579383013632	0.011849000125116067	0.009465234873518566	0.0056626266334856784	4.15460950783827e-05	0.010414756869211683	0.01811219160684661	0.005265139726218491	0.0033537528902179555	0.005227347439337082	0.00949382780305848	0.005834192100290722	0.009636510289016593	0.009894246816958394	0.009177803745386208	0.0073375093115327725	0.008191128934127368	0.010958987623226071	0.010004032955899026	0.010108346683312579	0.014606580974526238	0.0116092268812159	0.012296983206220167
IDH3A	0.00041713828286579085	0.004278321855170638	0.012010870793663954	0.01314630786199269	0.01098249900838533	0.010668131651262727	0.005675576335336533	0.0035280842903440664	0.009053435905610398	0.01635458223082799	0.010568476364887195	0.002924863436527204	0.00754490002997358	0.008962439926821145	0.007028908099645224	0.007125864536800285	0.003374698055495813	0.010209336541011652	0.009839415468727035	0.009876552055090144	0.00742015688613177	0.005009946599365628	0.007240925048514603	0.010372111359377429	0.005483311915848121	0.009955564409414471	0.004878481729399058	0.0003846558161016489	0.007101930744865523	0.010022631526162212	0.01005399888970154	0.0016143115156697677	0.01509729720182325	0.0118179173567362	0.016545193862739564	0.007837637922481933	0.002526159594145618	0.0016506422098253976	0.01009875023974214	0.005591759809259472	0.004175999949191126	0.009864966737673285	0.008950837007302367	0.008819081658293296	0.007762286693894907	0.00520612478492817	0.0009289641710657113	0.011549701653010658	0.008566081691499383	0.007063016771672096	0.007981503260166155	0.009604596082619928	0.011894948199109563	0.007597465726839693	0.006761081862697657	0.003965536033665289	0.010285318474180823	0.007410538468186449	0.013952267432067341	0.004835919060575246	0.013962371743092014	0.011788542721357041	0.010272470211769674	0.0006818056178184362	0.00904467948652143	3.2829200531142615e-05	0.002032924910329199	0.0037466722404579825	0.010332868437266893	0.007228642178585026	0.011390635222866008	0.0006903318036429382	0.012537522963270155	0.00020911041033340572	0.007177921493746356	0.011960963040055977	0.011514420396053401	0.006112949477304471	0.00641665992005259	0.014971231658051014	0.006487511077367915	0.00552553586685156	0.010942708715728095	0.009404130493467172	0.00441510727316247	0.007908537109246863	0.002449362176824829	0.010423123983790404	0.004096184340780315	0.012339737491602552	0.01345242288085555	0.01409366145610242	0.007231202007826313	0.005920420933688283	0.01110928534803802	0.01035125537473528	0.007616817786479823	0.008051426596368703	0.006550526272658785	0.013426462973232536	0.009959138414946283	0.010792470974178382	0.009797427218837739	0.0055282802251732585	2.3650699485450755e-05	0.011190426404714507	0.016790976469241922	0.0047914145581917054	0.005752839028122796	0.003588823989289765	0.007867651558764	0.004758225838628425	0.009901201088880074	0.009772840358677103	0.006759932393954362	0.006249529218368643	0.009873489492477532	0.010174654607751084	0.016530458250703896	0.009012201690166113	0.012641500430713104	0.010707155810756071	0.012184714899680994
