	CTBP2	GABPA	NRF1	HDAC6	SMAD4	KDM2B	GTF2F1	OTX2	TAF1	ZNF274	BRD4	JUND	PDX1	RAD21	FOXH1	BRCA1	TCF12	MXI1	RYBP	SIX5	EP300	KLF5	NUP98	PAX7	YY1	ZFP42	FOXM1	HAND1	SOX9	TET1	KDM5A	CEBPB	SP2	TAF7	BCL11A	ZNF207	GATA6	CTCF	MLLT3	TEAD4	SMAD1	HNF1B	CHD1	EGR1	SNAI2	TFAP2A	SOX17	TAL1	THAP11	BCOR	LEF1	EZH2	USF2	TAF2	RFX5	NIPBL	FOXP1	REST	GATA2	NR2F1	TBP	PAX6	POU5F1	PRDM1	SIN3A	DNMT3B	FOXA1	JUN	TCF4	KLF4	PHF8	SAP30	USF1	SIRT6	MYC	PCGF1	E2F6	SUZ12	MAX	GATA3	SMC1A	ATF3	EOMES	AR	HAND2	KDM4A	HNF4A	FOSL1	NANOG	RXRA	SMC3	KDM5B	FOXA2	CREB1	TP53	CTNNB1	HSF1	BRD1	UBTF	HDAC2	SRF	SOX2	SMARCA4	MAFK	ZNF143	CHD2	GATA4	BRD2	ATF2	HEY1	RNF2	SP1	SP4	TRIM28	NR5A2	RBBP5	CHD7	SMAD2	BACH1	STAT3	TFAP2C	SMAD3	TP63
MYC	0.0061076866451291074	0.005353933316266206	0.005557524846800291	0.003116603429249755	0.029945731237423223	0.021183648814832194	0.008898462835463885	0.006271860572705104	0.008993337442015375	0.003035896789590635	0.006786482006446774	0.026320463723904144	9.339633258094747e-06	0.024159692761806243	0.007489162243312614	0.009684050110830348	0.0065879073813284745	0.004595106643037525	0.0054056684697900885	0.002688963887759961	0.02809083921753294	0.002431604059091749	0.011175173647202677	0.00013605411474724836	0.02311979897234442	0.021729772207719388	0.012293930831579581	0.01048215613488375	0.0020108112783238526	0.011337411074983192	0.0058664496610409955	0.0022215467199787602	0.0035221002913812835	0.005972389421408401	0.010685796392584834	0.009230160639769548	0.004003269748261194	0.04090401513454219	0.005039615671707565	0.0031486849629434083	0.003797908373827676	0.0005567668156057152	0.008781299368717792	0.0046982585281811215	0.002666337590757133	0.0052566716757661116	0.0038606784040532425	0.002815605272237748	0.004116612371171589	0.00401802353250164	0.0034086489235324183	0.005768272823426108	0.003652690838814559	0.005672332576533821	0.0036166217848984236	0.006299629713642234	0.0029593554339000625	0.028837437976056916	0.0028859165864229936	0.0001298910543404664	0.02540349647324595	0.0009806017273291158	0.016341991439905987	0.007169750861457347	0.035729164328685316	0.00916299504708044	8.668796421535108e-05	0.002370694561299925	0.00918694705004311	0.0017025611131084352	0.00763300055576499	0.0029726497156897114	0.0027237943038056827	0.0012910863860689525	0.028929149358517973	0.011502360553145444	0.003457535125984319	0.005853972104027389	0.004867727892414319	0.004709697189641678	0.00790951594607389	0.0018525076583175224	0.024882443049616922	0.002682125052111187	0.0020486918213655503	0.004310158654923381	0.00035977089052415613	0.0009175223769681035	0.0062372296923182005	0.0033934231478214036	0.008721113772867758	0.007733323175156048	0.0006904789553197165	0.006042293553460337	0.008603744021767112	0.007230821622743783	0.0036196890946764843	0.005081009692914582	0.01074079238157875	0.009883058181392604	0.004277113034777279	0.0018372942645140313	0.007843992140524546	0.00029300442613931896	0.0038735525155215262	0.005729812131163306	0.004868818494709052	0.0068798583418672125	0.023608213241069913	0.002084886275904852	0.00564563006057447	0.022969723982468642	0.0067648277403871155	0.011307418081270587	0.0032112157559107957	0.005809315731429181	0.00841886897311006	0.02977852854602545	0.006132546207487825	0.006901803696335066	0.002956349064712061	0.014030412199504991	0.0003691759838790151
MYNN	0.009728160528108468	0.007691303454732299	0.007326096971115228	0.005778651493798178	0.00982339578288541	0.00941762378869191	0.008402376173139126	0.00921286519760038	0.007785608871449744	0.003881479867050295	0.012114149031598147	0.009440223350648496	0.00040037349669201855	0.010892648641337403	0.006337234918966564	0.010306966344654058	0.011403509845639377	0.008603145167824629	0.010674113789719308	0.00530203969417527	0.008829488793601712	0.003424863154087587	0.009076417740620929	0.00016247125054611952	0.010280268536264773	0.01960967330785068	0.017735370195961515	0.004795915733954594	0.002791638483104529	0.010538618644689274	0.010213111292367606	0.0028454246134039583	0.0077520350613032914	0.011500626413615772	0.011685235506797164	0.014914773670475499	0.009474027977913593	0.008175646491247817	0.007122976682190169	0.006032892434907896	0.007481774133722486	0.0002863053290793475	0.015507256797683902	0.0072226775209353064	0.004416071148178485	0.0037945611824757503	0.003715277772389262	0.005498785074717611	0.0067890211525361115	0.008657458105965441	0.008573717169097285	0.011207314812081624	0.004746792113818592	0.00957549602587569	0.006592049806316361	0.011643828611577395	0.006421835031636031	0.012402472051230915	0.005271737456589907	0.000856845568265074	0.01755200528311441	0.0016603523503195337	0.014727904915825641	0.007103708766448897	0.00963203903810489	0.01597170750416126	0.0002806711882643268	0.004801453384100622	0.010809823676787348	0.005096124140457147	0.006614381346104837	0.004335384534963952	0.0033369891042947363	0.002521856054306543	0.006787722886861465	0.0057777167252434525	0.005503403600223613	0.01171778131122181	0.008994859096859703	0.00941808686861545	0.008922181349908862	0.0031352575969246514	0.02118629143151649	0.004582056785183185	0.0018672662303607106	0.007973741730917309	0.0008710733890895799	0.0017815645471379853	0.009362962824541913	0.00559196223284162	0.010430901208710828	0.011144927562355642	0.001327844420541237	0.010916613251943015	0.012758323627875292	0.011349752820905619	0.006514144099495799	0.006558101031056968	0.007593128990119906	0.010144249555367134	0.008084927808692594	0.0054772060703191655	0.008690165249590237	0.000874938820866119	0.011232453996958115	0.009280666439710122	0.007155336857330716	0.009007885041044349	0.012322768491332856	0.003044375143312546	0.017406976928602488	0.009831670864134834	0.01073398888822446	0.013978665374404677	0.004933307659206207	0.019813229360835457	0.014004394249853681	0.015751798207306232	0.007266587376617704	0.009254317041121604	0.00525958603613815	0.007066625625119845	0.0007270927473011561
MYOCD	0.007431688799860702	0.004766635038687688	0.003716475373951817	0.0041196365102132895	0.006476728189149108	0.0049256179375395445	0.004726594467604286	0.020764390325089158	0.008830976921338298	0.002892644203622029	0.004314253409252577	0.011406507946978776	2.3606680043023125e-05	0.008238720163029243	0.004797169068359155	0.005160861433643899	0.006718815245929039	0.005585338186847279	0.0050146812509509996	0.003215142244443093	0.005558352305780384	0.002393333837737812	0.005287190267246376	9.544230162295124e-05	0.005525261732142585	0.009032946942786616	0.005415351394108739	0.025801413644099744	0.002485432616256792	0.005689854418740471	0.00814026897963741	0.0031169839358084483	0.002947830759459994	0.008310002580616668	0.006625392639754428	0.0090988444766667	0.05189450165013377	0.006329514211357192	0.02205007342596038	0.003856428392163763	0.003405974563942718	0.0005077169365959197	0.005264448874440581	0.004973021964679408	0.013897297841396568	0.007037662129448154	0.008754794261644496	0.005013628025053973	0.003896747292107113	0.0050881334281803765	0.004972107266499867	0.006735716590627592	0.0031394076410056794	0.008881877368893816	0.004236828722565641	0.007868352959699754	0.0038661883668507408	0.006493009705307053	0.0033201670456796586	0.00011860192960733601	0.003495246486041047	0.0007953711491548509	0.0738071572659733	0.031081701265442494	0.005029971186785263	0.023623577162441067	0.00022007186054768903	0.0029145796509410047	0.015129173711059301	0.0017972564673612392	0.003903670463872009	0.0030384063698887507	0.0013296687175126055	0.0010301376331112609	0.00432584737401726	0.003447365249003677	0.0021959008881180467	0.006145881913160774	0.004259980605725254	0.0056684271252386105	0.005256314359551419	0.0028143577486566115	0.02273545703183334	0.0024255771421802736	0.0023296850556620632	0.004846560466814477	0.0005181531668160079	0.0004729876991488756	0.06658240682382685	0.004052246003866799	0.0055687818151790944	0.009598692283731367	0.001026680284065166	0.00628844885988589	0.015120382421880173	0.008068298489686826	0.0036692834212812536	0.0030436366848686533	0.003699137762771262	0.006396200095791434	0.005149814664086625	0.03190181402516982	0.007262822848327838	0.00048455805077846987	0.004336385480909326	0.008603535212631207	0.055304746964969176	0.009553431413151467	0.006900757165433122	0.0031720490950487607	0.0071509354944583195	0.005198821560599808	0.00575894572463751	0.009462334554096678	0.003914422594924171	0.006549084019867044	0.005779878855560217	0.014896742270813322	0.004983409456963228	0.0058942363586828375	0.004457095680387238	0.005009933937231191	0.00026897758553860805
NAA30	0.00604397276663951	0.00543662587848883	0.005436830675885564	0.0046847031965776146	0.010821076375790512	0.027248505551744795	0.007680270660098183	0.005800953915852191	0.0052290567499346	0.004152540287916682	0.00967864332091459	0.007162621897215241	4.322500703895766e-05	0.008503503901665956	0.021029137595137214	0.007682538822504235	0.007542159335466883	0.007116326360796576	0.025436429068619697	0.003671399294367641	0.03187482801529426	0.0035278265173656668	0.008013739804940018	0.00015393141452934856	0.008482701086803794	0.007242761084905799	0.007014535637185098	0.0035321299881048438	0.002677659899821507	0.007688152335546579	0.007183330940782762	0.007915129773135762	0.0056557483180391345	0.007365549042311123	0.006342110182517826	0.007971986798898703	0.004201046451311411	0.026980033091120764	0.005047827655604191	0.003951979276871914	0.005649703983233364	0.00020999518447896128	0.04182508662790661	0.005548429569932707	0.003173839488996868	0.006764640166635588	0.0030394865588638472	0.00374879369756168	0.00611030414244208	0.005876752243701684	0.00370747049775844	0.005965428911177657	0.003744252921473812	0.00893570084124422	0.004422921622992267	0.008054013190971961	0.005094115499704219	0.02943250105571383	0.004686938547619148	0.00028365513085325033	0.034670566748999966	0.000903873861714875	0.007779936614075107	0.006773743814181008	0.03205398969133765	0.007133953648783995	0.00016645992715034027	0.0032578701407142666	0.00722439461006439	0.0029583499831332153	0.0050565569694949915	0.003383381816748401	0.0026337076368886376	0.0022528674207380503	0.006735589927958638	0.01298974538405616	0.004987857773495228	0.007529010474105836	0.005936941481023515	0.006577627573304535	0.008097147517184355	0.003839855089605609	0.006495095937233043	0.0036429379659144406	0.0020925149190129384	0.018518621786841445	0.0006706511046577709	0.0013281088520436745	0.006520190795110408	0.0048875762183319595	0.006545234634529023	0.009035876714503574	0.0015050696439238662	0.029326967457138833	0.008439076918550914	0.007541638324724222	0.00436847746917679	0.005512334348460862	0.006617928193675648	0.008270252495255561	0.004715114728277328	0.0031152330841771906	0.007236195150911537	0.00048421326945804344	0.004886958406195065	0.0071592610948309566	0.0047956740002514575	0.005767472456842049	0.006010588602432016	0.0029614846092884182	0.007300025650355073	0.007259702055050387	0.007449307181853181	0.008733021295927613	0.004454867206630238	0.029170231858590186	0.009492498611287568	0.03304327348413895	0.02407519518961669	0.008504791271114058	0.004743651848111585	0.004718189519607065	0.00016350968020155765
NAB1	0.010616380087927686	0.009568637062216934	0.00593787022000142	0.01586485890223273	0.009587215623446619	0.009193777839337931	0.010046580585578845	0.009418440764040154	0.01034147962095702	0.0047660177139665656	0.010653432942636652	0.011465971313211512	2.3631066054540233e-05	0.011402712327463546	0.006590587392945437	0.008907129924188035	0.011057005555436853	0.0080001674015642	0.009490155329035011	0.00537284600116553	0.010872035141592245	0.003753926691765671	0.011683626965303201	4.343540854041886e-05	0.009785024096550224	0.012252002085856669	0.012492543990900279	0.004432559397424167	0.003279365460931332	0.011591117870653159	0.010268952689820183	0.003995004274042961	0.005575053970108984	0.010090614404781147	0.008767439970046616	0.01036818688143148	0.006679803681793273	0.016462157746904713	0.010126625142340223	0.0066273888144748674	0.010605567336072482	0.0012546041180219575	0.009899568670476437	0.007522420870571235	0.006308674981721293	0.003615980210615507	0.0051351945156683084	0.004571166886125254	0.009428438084103147	0.008647136029094386	0.005104680690750188	0.0098022275672743	0.005848242493845198	0.009127719378741028	0.007601159368873163	0.01143490784315047	0.006875094272109006	0.012867937920897243	0.004333374759909565	0.0011734708928737246	0.00811444706201588	0.001264154422634547	0.01185728340180014	0.0076163525041410525	0.009561045207435621	0.010657246830810188	0.00015324282831836867	0.004673389097671682	0.009747827661506366	0.0034549678262295962	0.007417341631986867	0.00643700392582803	0.0031774452237630715	0.0024054864200726144	0.008654594235363102	0.005491218954079235	0.0073084124664659425	0.011668772209929647	0.008511935808516164	0.008144919649389223	0.01098868610482527	0.003315910250991172	0.011112130005848153	0.004712789400307744	0.002562267274477307	0.007134178322375598	0.00021539381359184806	0.0012829073264288477	0.008145861065117494	0.006891196559581226	0.011153622160465289	0.0106502003861548	0.001963187035498034	0.011415892276533385	0.014324501146795263	0.012610524565750396	0.006352668129944451	0.007538285452384002	0.017213778860135906	0.010915993665932265	0.008914224824558989	0.00336915699549699	0.015291972805260316	0.0006544862405968811	0.006782392846956907	0.01035692991107682	0.006906673925477454	0.011129373201647069	0.014569157825980743	0.003744721955811607	0.010527576877172078	0.012187036354713012	0.011682548255137482	0.01886666960206759	0.007293074166057771	0.013399162471117903	0.010209130175374096	0.0128057841456469	0.011059620608456723	0.011642287052296784	0.006035304714882032	0.006680899559299362	0.00046542506425566513
NANOG	0.00248633341054098	0.001833177130923597	0.0012473105226118665	0.0016646744217512206	0.008554442386422587	0.002169974723094634	0.0017510529807609752	0.05481337883325066	0.0026004359268069436	0.0010041249855397682	0.0023602483182259067	0.04829346767329533	2.0106741476872444e-06	0.00966700655223194	0.011671618289622454	0.002688238189935304	0.001762042665248571	0.001616138004912464	0.0015867893921656575	0.0008448814424996259	0.008294366258009252	0.0007361748966721128	0.002368341485271046	3.0812461061037586e-06	0.0021068433916896453	0.006214784201855902	0.002896026925737428	0.009320795175041079	0.0005709382405292351	0.0019916497054928276	0.002247857055221244	0.0013408673053837026	0.000977213125644591	0.0021558102654122857	0.001894920803219511	0.00523851996308427	0.05327994955193955	0.008494416636130833	0.01100803153895391	0.005420680347268947	0.0016054825599475411	6.759172675485996e-05	0.002015799553722134	0.0023386859148991877	0.004518083367975888	0.0055967588658597444	0.00252983068564321	0.0013319808430304675	0.0014564468961180532	0.001740107590264126	0.0023168876792064143	0.0024689056397985782	0.0013874834746648768	0.001877351476971668	0.0012355158908121768	0.002264628714551984	0.0014519327326759997	0.008518393853162222	0.002866935399617107	3.99536393136637e-05	0.0020593177752195125	0.00036949153800861417	0.06242525458667778	0.019171901561666337	0.001984820929217555	0.011458985503516633	0.00030269350062622514	0.0013690454142837659	0.0031306821046008467	0.0012410232101858194	0.0012862714270419175	0.001057291555104692	0.0009700063902250807	0.00044910313479487585	0.0019373430512939975	0.001150357675989536	0.0011017102794068268	0.001981843318587202	0.0015130381294840077	0.0026266343084054094	0.002072465110040897	0.0006860500305063722	0.07719781242613002	0.0012769350766622027	0.0013938198464810878	0.0014101512281627804	5.98872170848377e-05	0.0002637426981857506	0.30262358608639833	0.0011273438420706997	0.0025999222495318823	0.0028184263257030294	0.0005940330828102086	0.0017002646313947038	0.003924265532732892	0.0025715912953511487	0.0014613432743526284	0.0013300639751507284	0.0020052857490592893	0.002275893441480569	0.002131178042026628	0.03982023451261031	0.002042472475292247	0.00012265635813352613	0.0018464230175713654	0.002600598404167621	0.027061827398352768	0.0026066054707847056	0.0018471691324044254	0.0009385724721937744	0.002015981868199501	0.007663718395916716	0.0016495700246027616	0.002689240321777594	0.0009838782398632938	0.0023795615199942036	0.002105370072727994	0.027847487932293805	0.003134331198187231	0.0023810343580956445	0.00137864736726176	0.00476583929102302	0.00020053246525111613
NAP1L3	0.009301529262223864	0.008678279602090617	0.005269852166365276	0.005105166911156996	0.007619309245939024	0.009307855266993155	0.00898501390498042	0.009752008145367757	0.007621590706224289	0.004724282264705737	0.007423851766392073	0.013060863255074478	4.1781113356358855e-07	0.0110616774233337	0.012742748673723544	0.010360620576615076	0.008567949887980368	0.00546982618056345	0.009186823677686048	0.0039157813949582424	0.00770512431798412	0.004829378304750962	0.011417645943599604	0.0008572155625550477	0.007752427101674314	0.016329870478432214	0.009549538397434072	0.005787302935432287	0.0023831513477686195	0.009237415745293317	0.009444756737183358	0.0034553954570396184	0.00785275140630231	0.009533906381255217	0.013612978298999443	0.009752575708817934	0.016409310954949463	0.007416054491152467	0.009945612976767396	0.009388231843656778	0.00678886634261733	0.0012864651431290124	0.008327739351778215	0.0061923052063749436	0.004829773732518501	0.004909358206853357	0.005910184789789287	0.004120905769238649	0.007366091483880521	0.0067038561192761205	0.00733007873429044	0.010120190833118077	0.005512916307442294	0.007538353101380188	0.004831043331137726	0.008137297097216275	0.0052299951563579946	0.008363932412520156	0.0038552376251500984	0.00031977051895970977	0.010714426875908086	0.00142357964086141	0.027914248257020446	0.020584304193105224	0.011121070873621228	0.025916900589213105	5.7653406872603594e-05	0.002933674587074864	0.009337567339271515	0.0023933311449017844	0.006547874108579741	0.005033063851584476	0.0036444476202788724	0.0021664072613788443	0.008521196802739913	0.005235080876308803	0.005616598716543969	0.010842603760876991	0.008799955377059746	0.009572525373594968	0.009101331032670948	0.002318207070580995	0.016864250361075205	0.004166947591490875	0.0021817561115964287	0.006630731874552525	0.0004813251310452098	0.0014497930033976272	0.033287178669642044	0.006721457843833142	0.00901874740878245	0.012311792635055809	0.0010173960338384096	0.009459731788587398	0.011332758597310356	0.011483763910231065	0.004437501859428186	0.006917429080962656	0.009452930937429672	0.011888667727065054	0.008007230488371998	0.03252390544489015	0.009889012490425862	0.0005206078245794766	0.005439426459004326	0.00786570746855519	0.012532401517213248	0.008222359495500186	0.007131163928294736	0.002777345450851651	0.01128630485146625	0.010835328670736022	0.010383193190819633	0.010432868211226784	0.005726515433761022	0.008595032953872239	0.0075712197153295245	0.012968582616546575	0.008883002678426656	0.00880079649998883	0.0049632699755447285	0.0069277993026904015	0.00032626222894647827
NBEA	0.009545266247915159	0.007108204331117525	0.006456805356599263	0.00813928475581042	0.011678918856590802	0.010873889203031385	0.008216753854933834	0.014643522071290518	0.011546947673068238	0.004405741767815725	0.009946711065536287	0.010926524298658027	2.706382570882868e-07	0.008588620116680096	0.005952843022869615	0.008289830246636713	0.009617505254091366	0.0059815876573971775	0.013567204007390726	0.0036272307150904738	0.012980649163438485	0.0032020188951710506	0.011840758424881876	0.00010110733661378493	0.012032671904819022	0.015145756640798898	0.015159110697915982	0.018819729792903552	0.0028667494385112456	0.009958824211978953	0.013118969343572278	0.0035095309645308517	0.005512297107522716	0.014924161377037424	0.011525889720770129	0.010292193024213856	0.006792883641357118	0.00885191879472635	0.007827639636190155	0.003351025636018448	0.007131074970823474	0.0008432550325018835	0.013278723869352036	0.012137357873251226	0.004769762954744709	0.009360553296741021	0.007047641651623436	0.004826554341241516	0.007014879633263053	0.008849175759811876	0.005839526254391502	0.010714979814691524	0.005372035514806443	0.008742977493806555	0.0075872235248746365	0.011203814718979929	0.007865775764220047	0.009499554235528673	0.006413646890971668	0.00014572166089382745	0.007905673682872592	0.0013298640418910098	0.011195022100950488	0.008647717671766867	0.00955279366619663	0.010925738303165457	4.368652956952061e-05	0.0037687230643235013	0.01034339323842215	0.0023353563604620953	0.006472148669143993	0.004070362090140818	0.0031482225082492613	0.0016103302567933105	0.007577733932754445	0.004719480459387727	0.007703176565181089	0.009848980529900265	0.00839864167969726	0.0209140132048956	0.010816365116297787	0.0021591467809339835	0.013445662234534582	0.003519570352022947	0.0022470688208484535	0.007778983045945356	0.0005908201655276164	0.0012997663241596288	0.008193190949158059	0.007934754853395842	0.009450821734352742	0.018139104709856923	0.0016289146468955785	0.008804234439228781	0.010579906195336506	0.009225758654518515	0.006218867694896019	0.005507180221102451	0.01039268440979239	0.011401575500557082	0.009181367050224808	0.0031296778226047755	0.0138702361919753	0.0005065187665844466	0.00897752250614019	0.015556374451286903	0.006243873146167367	0.010791011398736491	0.010864530354448733	0.0027147760797403765	0.009011090007030183	0.010280345844249512	0.009663562243595806	0.011597147889796945	0.009273362946668216	0.011162470863632317	0.010647394989396085	0.01929811090849664	0.00867582952170159	0.009606188229418465	0.0053782154146196914	0.007604702091998211	0.0005484737260897514
NBN	0.012130647888065584	0.009288837639736858	0.005554026057888791	0.006305724462336935	0.009973344096852787	0.007506735769703838	0.010707197728972367	0.00865449207414533	0.007459923202559226	0.0047184861489758655	0.011898232624891938	0.010460304684904075	3.0449659824006182e-05	0.010941592759274506	0.005863957344696845	0.01383325756113781	0.013546710506283135	0.0063213192750499825	0.008847932580443866	0.005644103278213019	0.014528624763315713	0.0038983062445120996	0.01012495474286121	2.95986625414093e-05	0.009595169653943726	0.02324089152945182	0.016595541576313134	0.010382203538430909	0.0023267907767070507	0.010925737732477615	0.01249026861172467	0.004803385822394653	0.0066756321703602475	0.010884622805815179	0.009708150790353766	0.012664310284851111	0.006980361955502815	0.010696297618685605	0.005776399919235927	0.004123661598014261	0.005722354484897399	0.0004297020064838835	0.01218419130981737	0.007484955959357333	0.0040112493379875136	0.007928967790135655	0.004856355600509309	0.003833551985041788	0.007223915719721437	0.008171454970533561	0.004766452337358345	0.007563663666311975	0.008740888309535861	0.014304721169733213	0.00562961088968843	0.0122433570994545	0.0059422060817024315	0.016087919029024268	0.004686276246579074	0.0009919694344892717	0.009046500171508473	0.0025172111640824903	0.011127808645441356	0.007628452928045355	0.010321258088895972	0.009751110749517705	0.00021509917556664971	0.0026895144424071388	0.011935167696064774	0.002386498748958428	0.007689245941272654	0.003527222719162374	0.0028243484251871554	0.001361135528585367	0.01088926113522758	0.005312636962490561	0.005959357591478403	0.01370262113277666	0.009155575902561513	0.007936830841582941	0.008981492998965307	0.003182481973467998	0.0077950665897474365	0.003322784260641781	0.002137640995759793	0.010044965139992925	0.0011882246138305735	0.0016886376180348852	0.008012411809921878	0.0074569039955731725	0.01507820028789073	0.009526880296692181	0.0015482090264716754	0.012863613125506747	0.010605868523161604	0.010846189321255386	0.005657156359081289	0.004793346062058335	0.008712588024718382	0.01049523749870781	0.007628688917971864	0.0032180601894706076	0.014972992793857543	0.0007387971235864347	0.007074435970053613	0.014339314267395759	0.008214201196961573	0.013121430614351974	0.015223238719845189	0.0069401125861512205	0.012265893851878179	0.011384993403166342	0.010633887001759525	0.009764055838970533	0.005719368498873749	0.02686236977184636	0.010741821623104534	0.013172999460648977	0.009418220200029203	0.009221104786281393	0.003930711190467291	0.006120398986862686	0.0004361969243596695
NCAM1	0.005924103033844369	0.004446720418675746	0.003940138054480592	0.00405149969455448	0.004581593952665275	0.0044927709975362325	0.005535694581615523	0.02457651555616234	0.00704277279191587	0.0029505683690251353	0.005473884326923659	0.011249194174064359	2.362586192522695e-06	0.005379863358401265	0.006075552853354167	0.0041000921003561735	0.006027402723280393	0.004244948540912584	0.004777606950087263	0.0026219340757001656	0.005514710754149043	0.0017891471772626584	0.005283649010918445	1.5732442148769364e-05	0.0043930913167112015	0.009149026428460844	0.005892300424875568	0.02508420904854547	0.0024159197787026543	0.00704663312189379	0.007124398895317726	0.0026759157511714537	0.002632399792494838	0.004521426083975109	0.005555300930369179	0.011660864007609635	0.04643094142373105	0.0047846265009081415	0.02314026765983202	0.006689055700687321	0.003488991109936733	0.00043413275563311874	0.007488784059432651	0.00447765098734003	0.009755668652515466	0.016737771935391076	0.007650873904045404	0.006665942849852821	0.0038558381964825285	0.004239257376470148	0.003290658584044387	0.0043098423441198285	0.0028103519186759626	0.0074643969542617546	0.004504709176484466	0.01062519614591217	0.0029468728487940378	0.005524717284268359	0.0026315013479786473	0.0007229848304916423	0.003550236498927163	0.0011878912975154194	0.0944095541650374	0.039856337005466064	0.005207155700273579	0.01567934019397942	0.00026783966177577325	0.0022446165399071186	0.010009691731842645	0.001933172169590007	0.00348227484549848	0.00262779143504925	0.0014133240720327165	0.002173737460948253	0.005110380952357195	0.0028311344326274242	0.0037705191917068765	0.004293530137306568	0.0045424089003924485	0.003567562831349805	0.005405000521559406	0.0017299802488453025	0.019068724481783598	0.0030199286102999224	0.001561191906208682	0.005121163391458317	0.0003109810781421982	0.0009489960101843779	0.07649825153104162	0.0036202481100857382	0.006023320627473449	0.006777666176814914	0.0012853247022783626	0.005816674636367623	0.013406599831495968	0.007547296308861879	0.0037918292794312776	0.003173619561385901	0.004728170906496644	0.006459444143689394	0.005804312343247626	0.031749375524989805	0.006597428249183631	0.0008018404516072102	0.0030651253684401566	0.009060568352680248	0.05145006745398893	0.008019904263835167	0.005330341730897263	0.0030517757285792946	0.005832606650586583	0.005280168570047853	0.005307350519931895	0.011688549498918252	0.0032103046756287727	0.007423827239091939	0.006392684824044053	0.017236112240674877	0.005048919611568925	0.005485918994356429	0.003231967154931115	0.0052277610597228985	0.0003291995539146914
NCAPG	0.010053253740482045	0.008451957801310748	0.005404058419784146	0.005807639339742662	0.009567713666670676	0.010599826989498662	0.008507062545465204	0.008543780907558264	0.007697251421286946	0.004674559201292837	0.008360129136536864	0.010822784833553553	0.00010348383898246236	0.009137279638338169	0.007976515792992604	0.015298638640269065	0.008771044008373504	0.00807761878721052	0.01004190331848704	0.004185381210153183	0.012210715829372392	0.0028612622580055595	0.013965214118715532	0.0002647254160763589	0.010686591912513881	0.02736494114302892	0.01162920846280536	0.011501742805478136	0.0038169015945895206	0.014197592387998118	0.00831558534610105	0.0032516927423017444	0.005256471466995288	0.008892698229358674	0.011584360396377837	0.011695510819683747	0.007248341620154149	0.011223775148597431	0.007174334167376916	0.005270990710397264	0.006438677823638002	0.0005701494281801129	0.014200850496956366	0.006004455548745417	0.004116715183257355	0.004612091067139706	0.007884153397863018	0.004020864346206066	0.008249833270181101	0.009115255519789827	0.006447812855532246	0.010364524112876179	0.0066210263918270555	0.00862491382049729	0.006749363286203289	0.009205900956475986	0.006536090238527344	0.010881810041106435	0.0039468919770853875	0.0005404602526584524	0.008036805035048326	0.0011304211318518631	0.014821133844560424	0.011904475180717276	0.01244632198524699	0.012293478649027061	4.066225372318838e-05	0.0036228681514706737	0.009278202006399141	0.0024901249008097972	0.007262487430133447	0.003931243279048544	0.003291533722230144	0.001595099009223505	0.018036704268351033	0.004553710453947927	0.007230023638719613	0.008928168103735125	0.009549011258365324	0.0070877490642032095	0.014706173514239614	0.0021039773786685812	0.009838104664036973	0.0030975359237141683	0.0031350962438993894	0.008845580461817614	0.00032780899476266814	0.0011646478140129313	0.0076418282470236435	0.005705885614729235	0.010803446243455661	0.0098110210541874	0.0011003962464299444	0.010124292750453356	0.011209201500982376	0.008823693735330568	0.008266806997454343	0.006773468792996335	0.022969523192752014	0.017071426660936435	0.0084385784694533	0.002981946238743214	0.01055790110927655	0.0007504784464421154	0.007372080997315393	0.010913454515441928	0.008738981231789752	0.012317110235021722	0.008667192394951818	0.0035892197818406693	0.008550005095978802	0.011314182299991008	0.01060406892070638	0.01677937631805224	0.0058743786029859385	0.012210258936487457	0.011817320138598774	0.013787463672469724	0.012002078419382497	0.010662423918875015	0.005273027795446681	0.009820076486095468	0.00030187674729419383
