,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10
G31,0.7331399,0.5568253,0.4188606,0.4366093,0.4274109,0.4808063,0.5314222,0.5817241,0.6423948,0.5073652,0.643433,0.6910981,0.6324729,0.6780427,0.4870774,0.7026725,0.6607413,0.5297815,0.5897138,0.6821328,0.6937125,0.6593704,0.6136347,0.7281009,0.663899,0.7555885,0.6733681,0.6656105,0.6477962,0.6531796,0.6728687,0.6791771,0.5428224,0.5314686,0.6260061,0.7544316,0.6525383,0.6487756,0.6256387,0.6012931,0.5719858,0.6693398,0.7722639,0.5442328,0.6242426,0.7408306,0.6751659,0.7086119,0.7256461,0.6943605,0.7751903,0.5244439,0.6792773,0.5259968,0.6330291,0.7063061,0.6966654,0.5754153,0.6668674,0.6404027,0.6075998,0.5923275,0.6509929,0.6159002,0.7375632,0.5330345,0.651203,0.6420523,0.6960526,0.6365297,0.6881711,0.6710922,0.5398475,0.6608598,0.5092596,0.6352744,0.6229838,0.5996448,0.7331781,0.67136,0.6897873,0.7723234,0.5912469,0.5483942,0.636772,0.6037639,0.6398207,0.5176806,0.6644242,0.560304,0.5832164,0.5152469,0.4896651,0.4608787,0.5008652,0.712423,0.6589723,0.5616964,0.690016,0.5851661,0.5698555,0.6078789,0.6188009,0.4761888,0.5684139,0.6226715,0.6241005,0.6886076,0.6619353,0.6759653
G32,0.0172238,0.0127379,0.013126,0.041145,0.0158552,0.0194206,0.0146012,0.0077986,0.0137989,0.0070811,0.0131988,0.0110244,0.0227585,0.006716,0.0080124,0.0144675,0.0058166,0.0111222,0.0338478,0.0092962,0.0014523,0.0028794,0.0111811,0.0063546,0.0202287,0.0135823,0.033119,0.0127996,0.0131043,0.0153908,0.0110719,0.0243734,0.0093444,0.0137853,0.0049397,0.0213127,0.0195797,0.0314099,0.0307727,0.0137344,0.0042699,0.009488,0.0125048,0.0136412,0.0209681,0.0125745,0.0047501,0.0066455,0.0095965,0.0040964,0.0289713,0.0184084,0.0345241,0.0099697,0.0238716,0.0234595,0.0186107,0.0042226,0.0109152,0.0165597,0.0099303,0.0385405,0.0101851,0.0157566,0.0076712,0.0070955,0.0096091,0.0008413,0.0067868,0.0,0.0068749,0.0075743,0.0060949,0.0187017,0.0045411,0.0112677,0.0083318,0.0230448,0.0075731,0.0161659,0.0132102,0.0018915,0.0027253,0.019987,0.0105001,0.0167297,0.0061869,0.0244813,0.0094545,0.0113045,0.0086699,0.0535568,0.0111229,0.015646,0.0105505,0.0183804,0.0050133,0.0097211,0.0039451,0.0149319,0.0090609,0.0170735,0.0163421,0.0100547,0.005556,0.0289158,0.0120826,0.0044162,0.0148087,0.0099998
G33,0.5349493,0.5578056,0.6602226,0.5513806,0.663439,0.5360435,0.516092,0.6758148,0.5903292,0.6582657,0.6397566,0.7249127,0.6589246,0.5718193,0.5813961,0.6579387,0.6088214,0.6540384,0.6871865,0.6259148,0.6127365,0.7470089,0.5860737,0.6314235,0.6775319,0.6458214,0.5761276,0.5112628,0.4947111,0.6355799,0.6997195,0.6617879,0.6680102,0.5914756,0.6655451,0.7342595,0.7516482,0.7187293,0.6841387,0.7489249,0.6454583,0.670628,0.6541699,0.4891867,0.7104235,0.585598,0.6665163,0.5915218,0.6756785,0.6623587,0.5863152,0.5162057,0.8005472,0.5804749,0.5577497,0.5752047,0.7150298,0.6297751,0.7085437,0.7651848,0.5954196,0.6677152,0.6375839,0.658357,0.6418545,0.6472933,0.6206277,0.7428133,0.5198704,0.5572138,0.530088,0.6080127,0.6442873,0.622387,0.5509057,0.4558607,0.5753865,0.5698933,0.7248874,0.6726367,0.5706199,0.679406,0.6866118,0.6685891,0.6439818,0.6434024,0.6351016,0.6313366,0.5543525,0.7715832,0.6932997,0.7097723,0.6602599,0.5250658,0.5156395,0.5037711,0.6248467,0.73006,0.6328459,0.6196235,0.4457745,0.384565,0.2810345,0.3394746,0.3530517,0.5221805,0.7998464,0.6979854,0.6768124,0.711465
G34,0.2175533,0.2589126,0.3271207,0.284181,0.2023998,0.1723408,0.1684848,0.140302,0.2440122,0.2169369,0.2301747,0.2190283,0.2790218,0.3487189,0.4231542,0.4206685,0.5632595,0.5317271,0.2738709,0.2188667,0.2069354,0.2087337,0.2711551,0.070684,0.0528221,0.0416347,0.0570299,0.0521375,0.232558,0.2626149,0.3238007,0.3069614,0.2366115,0.201298,0.1273187,0.161937,0.1764692,0.0921212,0.1198611,0.1948929,0.2079124,0.2068735,0.1514248,0.2221771,0.2066352,0.2030859,0.2363268,0.2331084,0.2234063,0.1763293,0.1880433,0.1525717,0.2646358,0.1564336,0.2271409,0.2511628,0.1572646,0.167536,0.1975688,0.2770314,0.2209391,0.3682437,0.3864412,0.2587842,0.219371,0.1521216,0.2213524,0.0333021,0.0698101,0.0582177,0.0571714,0.0697715,0.157751,0.1878528,0.2445743,0.2236484,0.2125234,0.2173402,0.2212945,0.1567411,0.194786,0.2284767,0.1703348,0.1271835,0.1333232,0.1909622,0.2363406,0.2203255,0.2364769,0.4078547,0.4043255,0.4058418,0.5438362,0.420478,0.2620574,0.206237,0.2498398,0.2275225,0.2637917,0.2064158,0.2607596,0.3134342,0.3586914,0.3429145,0.2535501,0.1890245,0.1998511,0.1489654,0.2018168,0.2777904
G35,0.4539737,0.6797821,0.5560763,0.7308169,0.5939212,0.6294762,0.4034061,0.3855729,0.4504406,0.4693147,0.4899744,0.3869074,0.4120921,0.2450747,0.1042751,0.0353276,0.0181912,0.2177674,0.417011,0.4025114,0.424454,0.3150498,0.4098004,0.312839,0.3864916,0.2787869,0.3112178,0.3176979,0.3389624,0.4724124,0.3072174,0.3234357,0.462561,0.4569801,0.6957543,0.5963835,0.6031943,0.6667854,0.6033402,0.470081,0.3866224,0.3717924,0.3712108,0.3582953,0.353623,0.2869289,0.3385516,0.3840384,0.4123025,0.4469328,0.429398,0.356336,0.4252352,0.4927529,0.4414805,0.3542518,0.3713957,0.4963208,0.3776174,0.4132292,0.4080127,0.3528906,0.3102805,0.4109963,0.3817146,0.333695,0.3974564,0.4484712,0.3160411,0.4629873,0.4148783,0.3592235,0.3755477,0.4101513,0.5079241,0.3814481,0.3661362,0.3957327,0.3783061,0.4911056,0.3558377,0.4495895,0.5001145,0.3779896,0.3669875,0.3421564,0.3890641,0.3905684,0.3443236,0.4105702,0.3960863,0.3802454,0.3438486,0.4463992,0.5007334,0.3763762,0.3998941,0.4204974,0.343176,0.4165642,0.1888815,0.1961886,0.1158521,0.1080307,0.1911312,0.2968125,0.4262974,0.4467093,0.4962359,0.3760804
G36,0.5190335,0.515597,0.4302183,0.4988609,0.5799343,0.4856947,0.4040736,0.4194546,0.5374911,0.6909506,0.5705694,0.4378748,0.6022615,0.5283176,0.6872556,0.6334087,0.7000223,0.5853791,0.5419066,0.4927957,0.4712569,0.5265753,0.5576833,0.3525676,0.165814,0.2941433,0.2448368,0.4686731,0.5022315,0.551182,0.536812,0.5000164,0.4921801,0.506045,0.4529988,0.4647285,0.4777154,0.421879,0.3545201,0.5436072,0.5174251,0.5784173,0.4374698,0.5206673,0.6685374,0.5272005,0.4554166,0.4471216,0.5915573,0.6195146,0.5032556,0.3615532,0.5625268,0.4408502,0.4445214,0.6228286,0.4637414,0.5315794,0.5187301,0.5291238,0.6186806,0.5815151,0.538396,0.5617573,0.4970775,0.5397271,0.6074681,0.3462612,0.2057984,0.2208137,0.2206416,0.1708462,0.4395092,0.4250875,0.5305281,0.5534327,0.5194969,0.5253439,0.7413246,0.6322411,0.6297098,0.7123009,0.7035309,0.4818605,0.6144601,0.3710767,0.4001195,0.5601319,0.5195325,0.6185648,0.6210451,0.5699697,0.6258712,0.4712979,0.495303,0.4375549,0.5229695,0.519938,0.4942852,0.5336519,0.4698753,0.5472536,0.5668467,0.6190519,0.6001336,0.5498593,0.5229602,0.4884565,0.3582062,0.5150902
G37,0.1778604,0.0316453,0.0373121,0.1271186,0.1181125,0.1433472,0.1676803,0.2220211,0.0962965,0.1131083,0.1420315,0.2322266,0.0095958,0.0019006,0.0019786,5.1e-06,0.0002353,0.1423282,0.238086,0.1143559,0.2352659,0.1039377,0.1781029,0.1591719,0.1135794,0.0749745,0.064353,0.0861067,0.0839601,0.0736348,0.0770347,0.1315987,0.1299929,0.1756594,0.1235491,0.184639,0.1715249,0.1942374,0.125771,0.1312443,0.1248739,0.13838,0.1568667,0.1514296,0.1744363,0.0796568,0.1656046,0.1300497,0.1243584,0.1803473,0.1544106,0.1715097,0.1803126,0.1232888,0.1105457,0.2099829,0.1500088,0.176511,0.1101917,0.0607668,0.0303679,0.0806915,0.1051525,0.0723222,0.1249354,0.1682283,0.2461074,0.1716893,0.157571,0.21972,0.1413819,0.1967584,0.1022954,0.1705083,0.1873907,0.1413748,0.153382,0.171316,0.1820903,0.1517583,0.2004698,0.1548766,0.1745769,0.2660188,0.1757362,0.1218446,0.1005437,0.1787864,0.1789444,0.210865,0.12768,0.1674576,0.1076757,0.0878719,0.1820927,0.124308,0.1457246,0.096881,0.1043437,0.1688171,0.1298177,0.161306,0.2229253,0.275524,0.2462456,0.1814486,0.1280585,0.1102759,0.128628,0.18646
G38,0.6316016,0.6366589,0.5671005,0.5965598,0.4419034,0.4950371,0.615865,0.7715626,0.7241649,0.6995398,0.7031902,0.6300126,0.6641275,0.6768241,0.7108154,0.5773877,0.8103682,0.5922027,0.618409,0.6135337,0.6104994,0.755358,0.684837,0.5826201,0.5462921,0.5988302,0.6343328,0.5647638,0.7106053,0.642192,0.6269537,0.6544403,0.6850881,0.7483016,0.7213206,0.6445914,0.6538377,0.7499058,0.6201803,0.6062014,0.6960607,0.6228369,0.6643166,0.7359215,0.7055595,0.5655348,0.5263076,0.5475597,0.4970575,0.3980442,0.6522984,0.6547033,0.6447325,0.6671331,0.634791,0.6808623,0.7189722,0.6285803,0.563845,0.743188,0.5997319,0.5968183,0.646593,0.7260091,0.7353183,0.6797057,0.5970268,0.7420937,0.6693484,0.7573169,0.6277011,0.5872587,0.6648528,0.7313724,0.6575758,0.6762138,0.7199046,0.6636168,0.7231868,0.7453226,0.7836845,0.8678037,0.6124733,0.6626607,0.5867195,0.6895474,0.62082,0.8073129,0.7162543,0.6422266,0.5716649,0.7818611,0.7056553,0.6299818,0.7379557,0.6354213,0.6552442,0.5469514,0.5718322,0.7258395,0.8503348,0.7260797,0.5733245,0.5328778,0.715844,0.6116766,0.5993057,0.6366886,0.6337882,0.8099723
G39,0.5967507,0.7973301,0.6788115,0.6143239,0.573157,0.619758,0.6336201,0.6732267,0.6471758,0.685801,0.6096547,0.5664455,0.6535803,0.645604,0.6278264,0.6586319,0.6305947,0.5802616,0.6095868,0.7983644,0.7401798,0.6219333,0.65871,0.5644655,0.6282672,0.514599,0.5965302,0.7014085,0.54849,0.5697856,0.6220946,0.6926053,0.5101772,0.6326213,0.6442928,0.6981895,0.7260876,0.6283297,0.5922822,0.7164493,0.6402107,1.0,0.7186164,0.6524422,0.6138362,0.6859043,0.5817166,0.4793066,0.554818,0.5922852,0.6437078,0.6724522,0.6878804,0.6566344,0.6148546,0.6324115,0.5923346,0.6574833,0.6090742,0.5802797,0.5793297,0.6355413,0.6374764,0.6542345,0.6709917,0.6621775,0.5911379,0.5939269,0.7435409,0.5797888,0.6092959,0.7141047,0.6528173,0.72009,0.706961,0.6346314,0.6252256,0.7522215,0.7231092,0.6445798,0.5351671,0.565755,0.6288372,0.6208839,0.5671463,0.6737293,0.6705249,0.5944896,0.59616,0.736059,0.6419373,0.6388676,0.6877702,0.6267801,0.603117,0.6331305,0.5862427,0.6393365,0.5931118,0.5846689,0.5502112,0.6696017,0.5882112,0.5631762,0.6103295,0.6780811,0.5452724,0.5904615,0.7370626,0.6472806
G40,0.7382983,0.5914272,0.6953013,0.6736141,0.772766,0.5961754,0.8848839,0.5582677,0.7327706,0.5834736,0.6812722,0.6473417,0.7538056,0.6942707,0.6876046,0.7118984,0.7785205,0.6212617,0.8112657,0.7347361,0.641178,0.6732646,0.7364649,0.612387,0.634229,0.6570104,0.5850876,0.6520544,0.7018244,0.5406664,0.6626776,0.6009143,0.6727808,0.6155631,0.3875926,0.4160703,0.4627843,0.4066265,0.4405464,0.7016731,0.6846845,0.7423477,0.6912998,0.6170627,0.6835108,0.5579281,0.7136136,0.6976009,0.5598394,0.6976285,0.6191092,0.7895707,0.68472,0.7617756,0.6842963,0.5617325,0.717633,0.6436397,0.5685557,0.8116252,0.722691,0.5997199,0.5816554,0.6752278,0.6320119,0.542287,0.8067626,0.6907906,0.6512913,0.6843226,0.7025554,0.644242,0.6863039,0.7643578,0.6346207,0.7675842,0.8176186,0.7104706,0.5105491,0.4236463,0.5559236,0.5503306,0.5299394,0.5375779,0.6723074,0.6637838,0.6330283,0.6088427,0.7748075,0.109435,0.0312776,0.0468004,0.0408533,0.0724766,0.6381229,0.8029971,0.6813644,0.6149039,0.7077975,0.7090906,0.5951425,0.4659872,0.5184199,0.5102271,0.4933036,0.6388229,0.6405958,0.7023273,0.6159296,0.6775907
G41,0.4519253,0.4314248,0.4370952,0.3618155,0.339147,0.3665469,0.5110426,0.3581307,0.5259628,0.4876219,0.4285415,0.4642629,0.5160656,0.5366277,0.4683883,0.4453815,0.4542275,0.4674622,0.473132,0.5826874,0.6038476,0.5242003,0.6026365,0.6714442,0.544456,0.5568803,0.6647269,0.4757689,0.4600128,0.5300186,0.5528609,0.4891879,0.4609144,0.4777429,0.5446118,0.4380444,0.5113995,0.6333157,0.4533617,0.5724383,0.6763505,0.5667779,0.5377767,0.4966964,0.5159223,0.2284184,0.1088846,0.1357764,0.1371099,0.088568,0.4249189,0.4815257,0.5770072,0.505361,0.5673857,0.5625075,0.5081194,0.5355776,0.4517275,0.479626,0.4756017,0.5606773,0.4273484,0.5614253,0.4527199,0.492736,0.4751875,0.3752479,0.3212663,0.2382727,0.2954492,0.2588476,0.458712,0.517877,0.5104615,0.509141,0.5122611,0.5459951,0.2935073,0.2627292,0.2174156,0.2258257,0.2324939,0.4239398,0.5149091,0.5069871,0.597751,0.5059262,0.5408095,0.4171045,0.4356677,0.3787207,0.2736085,0.2605837,0.5997069,0.5136674,0.5682854,0.5945586,0.6048934,0.4743917,0.4815075,0.4996263,0.5150866,0.4084074,0.4248149,0.4671058,0.4373905,0.6240373,0.4554814,0.4248547
G42,0.0471367,0.0364099,0.0375079,0.0815672,0.0610844,0.0779781,0.0394117,0.0560731,0.0300707,0.0453941,0.0456403,0.0395617,0.0295693,0.058559,0.0388607,0.0524909,0.0592205,0.0642255,0.0785313,0.0574345,0.0311805,0.0391813,0.0412285,0.0005075,0.0022347,0.0001269,5.3e-05,5.27e-05,0.0756427,0.0714022,0.0412762,0.0517132,0.0464302,0.0292466,0.0607012,0.091779,0.0516646,0.0513562,0.0475101,0.0319082,0.0590602,0.0331955,0.0434661,0.030775,0.0362727,0.0022856,0.0001453,1.35e-05,1.07e-05,1e-06,0.0545526,0.0146326,0.0486755,0.0752541,0.0774105,0.039691,0.0481403,0.0186681,0.0439181,0.0476107,0.046297,0.0411246,0.0380725,0.040367,0.0376273,0.0169039,0.0433215,0.0519998,0.0503783,0.0669459,0.0606572,0.0596419,0.0708753,0.0622377,0.033355,0.0298618,0.0495858,0.0334133,0.0093278,0.0001879,0.0023191,8.5e-06,0.0004781,0.034547,0.0646679,0.0222843,0.048938,0.0785828,0.0303386,0.059343,0.033806,0.0478404,0.0562718,0.0638901,0.0627037,0.0427875,0.0572196,0.0605242,0.0336946,0.0173251,0.0545013,0.0449583,0.0387488,0.0436666,0.0642901,0.0660224,0.0754962,0.0640783,0.0674943,0.0544518
G43,0.0825482,0.004552,0.000212,1.66e-05,0.0001561,0.0,0.1081517,0.0843661,0.1094087,0.0844988,0.11971,0.0906773,0.1378379,0.0734647,0.1261971,0.0719101,0.126047,0.107179,0.0513708,0.0668518,0.072672,0.1063373,0.0510936,0.0779244,0.0690425,0.0989206,0.0646954,0.0592535,0.0723227,0.0587548,0.0886249,0.1361519,0.0640106,0.0700362,0.003893,0.0034427,0.0,0.0028874,0.0067769,0.0825327,0.0979364,0.0720917,0.0927011,0.0911674,0.0509204,0.0863641,0.0718582,0.1221824,0.1276824,0.0837957,0.0690295,0.0819051,0.1126055,0.0884221,0.1528408,0.0531384,0.0027403,0.0002324,0.0046518,0.0031343,0.0004367,0.1475477,0.0576238,0.1103589,0.0713961,0.0711975,0.0313227,0.050461,0.0691067,0.0963732,0.0726343,0.0637662,0.064362,0.096452,0.0728114,0.0930344,0.0701462,0.1118897,0.0037001,0.0016711,0.0001186,0.0056215,0.0008186,0.0797689,0.0982313,0.1377138,0.0809133,0.103227,0.0637547,0.1137644,0.3147383,0.5758791,0.6642522,0.5359418,0.1327839,0.1050858,0.0802602,0.1289475,0.0499965,0.0526387,0.0017344,0.001537,0.0070164,0.0044722,0.0004066,0.072155,0.0768464,0.0850203,0.0527763,0.0692878
G44,0.8225045,0.6256189,0.696633,0.7184169,0.6603372,0.655691,0.5670648,0.5426573,0.6933286,0.5654186,0.6096451,0.6627065,0.5959969,0.625663,0.5599503,0.5801929,0.5174302,0.6595659,0.7317798,0.7043167,0.7640962,0.7170558,0.5731081,0.6213105,0.6035936,0.5330073,0.6588058,0.6520855,0.6653779,0.5319592,0.5730882,0.6498345,0.6336248,0.5958507,0.5571279,0.6133549,0.5480763,0.6076018,0.628104,0.5755298,0.7044067,0.5640203,0.5698111,0.6250456,0.5616788,0.6992582,0.7134906,0.6558969,0.7232207,0.5497337,0.6964048,0.6821785,0.6689219,0.5636308,0.8388176,0.7205522,0.5929784,0.5828028,0.7690953,0.6291587,0.5403144,0.6112467,0.7664949,0.7203025,0.7059211,0.5249097,0.6817632,0.6025115,0.7344705,0.6047676,0.6761438,0.7239612,0.6778261,0.6756658,0.7682446,0.6305997,0.6299883,0.7021974,0.6429204,0.4920266,0.6934178,0.6932994,0.7195428,0.5002943,0.6410261,0.5277,0.5924366,0.8555355,0.7845521,0.4573043,0.1086416,0.0780099,0.0418936,0.0597652,0.6980468,0.6502968,0.7419665,0.6115926,0.4788142,0.5626114,0.5683057,0.736673,0.5566371,0.5114458,0.713979,0.727952,0.6940251,0.7109782,0.6250897,0.5798001
G45,0.6030063,0.327538,0.2720284,0.2631258,0.2817646,0.2567363,0.5763086,0.7299573,0.7285217,0.7145318,0.6510977,0.6317277,0.5043906,0.6492085,0.584838,0.6358447,0.5718629,0.579872,0.7914278,0.751133,0.6992904,0.7795558,0.6350035,0.8251658,0.7239368,0.7235013,0.7427836,0.6165816,0.5798117,0.7555372,0.6162313,0.6397084,0.784632,0.6228599,0.6494192,0.63288,0.6443205,0.881081,0.7368322,0.6999608,0.6141129,0.6073234,0.6935752,0.6869554,0.7038811,0.6227201,0.5482718,0.6683922,0.6428842,0.7752136,0.7095937,0.536199,0.6273891,0.643519,0.7113984,0.713588,0.6646203,0.7426926,0.5659808,0.6162911,0.689208,0.6888912,0.6992283,0.6299301,0.743876,0.6752803,0.6828948,0.2672462,0.2826881,0.2392779,0.2598506,0.3012157,0.5644945,0.5893625,0.6402753,0.7965048,0.6449981,0.6331606,0.3705605,0.5816336,0.4789919,0.3949119,0.4004217,0.5465041,0.7531836,0.5936511,0.7081311,0.7238062,0.6848875,0.2239395,0.2205079,0.2300079,0.1856436,0.2095254,0.5486252,0.6553808,0.6270082,0.584625,0.628851,0.6663636,0.5866441,0.7192621,0.635746,0.6346387,0.559458,0.6369113,0.6491921,0.6629377,0.614344,0.8407431
G46,0.7047755,0.1412258,0.0372713,0.0625218,0.0491355,0.0569631,0.6873105,0.7198248,0.6389365,0.6663381,0.8033288,0.7094784,0.6054003,0.5627872,0.6891229,0.7567501,0.6121817,0.7431226,0.6939283,0.6982534,0.7061821,0.7185941,0.6352634,0.7250483,0.6481927,0.6207236,0.6778979,0.61227,0.6310834,0.619067,0.7436865,0.6803123,0.6674695,0.6798799,0.4631374,0.3836025,0.4080135,0.4149874,0.4851773,0.6235269,0.5741276,0.6250593,0.8234789,0.6355094,0.5544523,0.4328209,0.5370441,0.4072461,0.4880925,0.3862148,0.6714666,0.6971367,0.6600265,0.7235834,0.6911142,0.6976268,0.6537089,0.6554073,0.6215156,0.7569569,0.6629248,0.7381398,0.6223659,0.6353401,0.6193069,0.7127446,0.6414846,0.399168,0.4885441,0.3868337,0.4233637,0.4819581,0.7190714,0.6494192,0.7273609,0.6211023,0.6181378,0.7267966,0.6601087,0.6290596,0.6007187,0.7022476,0.5995897,0.6243916,0.5815624,0.6216315,0.7380271,0.6334322,0.658849,0.6704483,0.6170597,0.7273817,0.6554445,0.6772555,0.7189426,0.5690736,0.8106462,0.6303709,0.6627938,0.71106,0.5832215,0.7185473,0.7753643,0.7894397,0.5095773,0.6923,0.7497693,0.5634911,0.6614734,0.730506
G47,0.7095708,0.6271687,0.6156087,0.6548694,0.6216122,0.5873197,0.634272,0.6339474,0.6021102,0.6702044,0.599525,0.8080574,0.5600831,0.6663755,0.5874363,0.6565735,0.8221205,0.6048125,0.6862976,0.7351839,0.5914891,0.6500128,0.7105377,0.674963,0.6723002,0.5273986,0.5620747,0.6265244,0.698848,0.7716046,0.6163658,0.5586327,0.7394048,0.6983852,0.7134682,0.5397187,0.4465205,0.4599325,0.4500337,0.6224855,0.5785721,0.6750506,0.7620073,0.558171,0.727771,0.6183529,0.6465303,0.8082035,0.6967874,0.7054531,0.5956659,0.5723708,0.6299556,0.7838661,0.6889201,0.6534517,0.6583527,0.5575694,0.7529223,0.7737694,0.6495773,0.7444987,0.5949218,0.6020856,0.624792,0.6934869,0.7432184,0.6834084,0.8373377,0.6979903,0.7097103,0.6278662,0.5686629,0.5790308,0.6031484,0.5799194,0.6256969,0.7629903,0.5642094,0.6315394,0.7092073,0.6837597,0.7252052,0.7209369,0.6785768,0.5899779,0.605179,0.7499984,0.7758098,0.7463807,0.5344397,0.3000086,0.309951,0.306093,0.721131,0.7734417,0.7349496,0.6518259,0.6376983,0.8819022,0.6504184,0.7635626,0.686304,0.6746189,0.7358437,0.6318069,0.7348848,0.5856713,0.5872239,0.7296477
G48,0.0441883,0.0373804,0.023734,0.0212451,0.0406668,0.0214965,0.0227244,0.0270464,0.057044,0.0359326,0.0328163,0.0212871,0.0429092,0.0118377,0.0237962,0.0463803,0.0183276,0.0367338,0.03185,0.0591613,0.0322757,0.0509402,0.0259403,0.0497148,0.0253367,0.0264967,0.0192061,0.0134084,0.0109076,0.0232309,0.0295651,0.0360941,0.0287583,0.0225884,0.424001,0.6157249,0.5871658,0.5125516,0.4227877,0.068009,0.0365897,0.0225211,0.0112658,0.0376348,0.0141826,0.0222674,0.0381362,0.0244952,0.0208843,0.0208218,0.0122561,0.0515885,0.0247232,0.0239245,0.0250756,0.0241002,0.6277284,0.6822883,0.7508923,0.7028602,0.6442885,0.1073575,0.0223,0.0502604,0.0597179,0.025873,0.0313474,0.0332455,0.0139863,0.0220563,0.0502065,0.0290133,0.0225461,0.0210415,0.0643391,0.0263514,0.0288542,0.0227384,0.0325655,0.0289283,0.0286157,0.0288504,0.040033,0.0502989,0.0272039,0.0139349,0.0285275,0.0309926,0.0288038,0.3619007,0.4351129,0.3789646,0.4941191,0.5191459,0.0414423,0.053001,0.0308808,0.0242165,0.0158764,0.0180491,0.1619914,0.17223,0.1426268,0.2200621,0.2203132,0.0334028,0.037438,0.0227317,0.0388297,0.0252566
G49,0.0403413,0.0006889,0.0002767,0.0008336,0.0004462,0.0004578,0.0243689,0.0222987,0.0496288,0.0305241,0.0528197,0.0220606,0.0148469,0.0133721,0.0210514,0.0318087,0.0202818,0.0291302,0.0365809,0.0137692,0.0108967,0.0264087,0.0424429,0.0356921,0.0168804,0.0465713,0.0152939,0.0457294,0.0202924,0.0298883,0.0326549,0.028951,0.0374533,0.0371764,0.519223,0.6830652,0.6638915,0.719392,0.6826708,0.3684166,0.0282956,0.0231634,0.0183795,0.0422119,0.0334472,0.0316425,0.0256452,0.0342006,0.062358,0.0520287,0.0416568,0.0620045,0.0291581,0.0203624,0.0363436,0.0317924,0.5860424,0.5833493,0.6943304,0.7156656,0.6576717,0.2799122,0.0406332,0.0517941,0.0486643,0.0431033,0.0218819,0.0338441,0.0347043,0.0351748,0.0335132,0.0259211,0.0293759,0.0289717,0.0233807,0.0291571,0.056523,0.0338748,0.0352024,0.0336191,0.0197101,0.0418766,0.0581109,0.0179801,0.0082264,0.0342129,0.0093008,0.0242592,0.0249337,0.4921314,0.6766707,0.7618318,0.6862006,0.736807,0.297555,0.045793,0.0282713,0.0329188,0.0294386,0.0178972,0.0290168,0.1376702,0.1536285,0.1033143,0.078031,0.0349445,0.0274784,0.0326507,0.0191134,0.0310746
G50,0.0529136,0.382359,0.4588644,0.4253093,0.4411943,0.5654284,0.1041163,0.0693607,0.1041803,0.0701113,0.0443902,0.0552089,0.0476975,0.0478276,0.0556208,0.060841,0.0586188,0.07963,0.0711645,0.0689914,0.0549645,0.064623,0.0555782,0.0545495,0.0360696,0.0585415,0.0673572,0.07966,0.1553605,0.0654753,0.1436547,0.0862771,0.0876596,0.0623812,0.328218,0.5001549,0.6374102,0.5703478,0.6107039,0.6430092,0.3570197,0.0773351,0.0693305,0.0525005,0.0542449,0.092198,0.0897083,0.1058124,0.0798483,0.0653316,0.1029966,0.085512,0.0969913,0.0950821,0.0916716,0.0413834,0.2895229,0.4845207,0.5827458,0.5184357,0.6238486,0.5241604,0.4060122,0.124275,0.0903617,0.0960289,0.0509175,0.2605327,0.1545963,0.1579762,0.1655281,0.1497461,0.0641593,0.0746031,0.0529941,0.0547569,0.1105008,0.0721043,0.4164695,0.3844665,0.4635923,0.4312834,0.4491768,0.158174,0.1140373,0.097054,0.0530836,0.0523091,0.0391891,0.2862644,0.593225,0.5784656,0.4603911,0.6613014,0.4695157,0.2600207,0.1051093,0.0431855,0.0398687,0.0498852,0.0470498,0.1477109,0.1554345,0.2104989,0.2490219,0.2071368,0.1024295,0.099987,0.0496389,0.0402108
