	SIN3A	RAD21	GATA6	ATF3	SP1	MXI1	TEAD4	USF2	PAX7	KLF4	HSF1	KDM5B	SNAI2	CTBP2	KDM5A	BRD1	HEY1	SIX5	SMAD2	USF1	TP53	TET1	PHF8	GTF2F1	BCOR	SMAD3	CREB1	E2F6	SOX17	HDAC2	SOX9	GATA3	ZNF143	NANOG	POU5F1	RBBP5	REST	BRD4	NRF1	ATF2	RYBP	SIRT6	TFAP2C	BRCA1	FOXH1	TAF2	RNF2	JUND	RFX5	MAFK	THAP11	JUN	GATA4	CHD2	HAND2	KLF5	TBP	HNF4A	NUP98	BACH1	SMC3	TP63	SAP30	FOXP1	AR	FOXA2	MYC	CHD7	NR2F1	TRIM28	SOX2	TCF12	PRDM1	HAND1	NR5A2	FOXA1	LEF1	SP4	MLLT3	OTX2	DNMT3B	GATA2	BCL11A	ZNF274	SMARCA4	GABPA	TAF1	FOXM1	CTNNB1	NIPBL	FOSL1	PCGF1	TAL1	EP300	EOMES	KDM4A	YY1	SMAD4	SMC1A	TCF4	ZNF207	SRF	HNF1B	STAT3	KDM2B	PDX1	TAF7	BRD2	RXRA	CEBPB	UBTF	CHD1	SMAD1	MAX	CTCF	EGR1	SUZ12	TFAP2A	ZFP42	PAX6	HDAC6	EZH2	SP2
NAA30	0.02897968712695245	0.00797006215587994	0.005117887113359546	0.002958207602744067	0.0065892358326937244	0.00572421720165899	0.0038233290978259846	0.0033417845491069157	6.829226145032057e-05	0.0027735831135458524	0.0035001889361232765	0.0073538549594426815	0.003058884945256463	0.006228078080581028	0.005673784779354404	0.004916720036160733	0.0028247141473944355	0.002987160440680815	0.028050830005591675	0.00241521759287105	0.007826842623062772	0.007035935520365794	0.004131604884452794	0.007331417877650331	0.006055881143097118	0.004309957154712573	0.006924427980245036	0.0044089154588010755	0.0026437091650083687	0.0068756058356747	0.0023843230408691937	0.004527444756348032	0.005417226927216723	0.0049574739944106844	0.007390446486132136	0.02894536362960864	0.027050326426459097	0.0076380559737690935	0.004948821188123889	0.006316791488804755	0.022775280220206175	0.002678258193277476	0.003514520174281941	0.007823473578603836	0.018290767315326053	0.007177296101802507	0.007372204497612689	0.006975543157361371	0.004907935532692006	0.0006919673161970009	0.005517828486318974	0.0033978635863294994	0.004564031748504301	0.006022986050785557	0.0021332147761109195	0.0031881658884392195	0.033325823580135444	0.0003937515730137322	0.007137609518525591	0.02266234436645676	0.006470462055543112	0.0003488012032004655	0.0024357300755927977	0.004951500049601195	0.0033564112734532415	0.0016168764919327495	0.024026407390319277	0.008232358299083115	0.0005788543750273039	0.008001856912842931	0.0025589536768197323	0.02864172913297819	0.007102397879289374	0.0031514121759066375	0.00429128808069523	0.00016808061541137486	0.003828920349166024	0.00624704666161444	0.004217326991723533	0.005782669185597323	0.005943144576763755	0.004128377699508047	0.005453054413841754	0.004128491889778064	0.006592922038692782	0.005309798667821379	0.02200425967100996	0.007259730181372216	0.0073721877156083	0.00724180637769956	0.001506431741593191	0.004003213733430363	0.005252565368191862	0.03125944023458672	0.006311943673899919	0.019264697622882607	0.00662122526430496	0.009864380115003742	0.008063788193896075	0.006470420512245194	0.008794713830437948	0.005046611045605762	0.00033068778630883583	0.007441214518708206	0.028734327419088126	9.627257328891393e-05	0.029347133888870613	0.006817933453606686	0.0037085440449861253	0.007753245012471191	0.0068906388198256415	0.038078853355288454	0.005597107448168956	0.022299322264541746	0.025871917004312107	0.00494062558321579	0.006542257832308108	0.008302049755907141	0.006124749580818066	0.0009915650508686617	0.0041374500402568595	0.006023432676875927	0.004041227250843326
NAB1	0.010510062388701318	0.010662075919254808	0.007062606366374864	0.0035863110741959922	0.012191179245911864	0.007691318953908722	0.006821222496466195	0.006762059802106365	0.00018673900578118415	0.004816361426994969	0.00575996505507771	0.010975858812592552	0.007291855470259791	0.011999663476005526	0.009832222056725244	0.00767497281331803	0.003830148543339264	0.004901647724567974	0.012045999575327933	0.0032652639772430664	0.014456176937098966	0.01145266821196245	0.007129802462261115	0.009464314697322994	0.009315187337627791	0.006490317610068178	0.012642207131098303	0.00842471182783833	0.005041091844388404	0.011666001492144843	0.0030800447234851087	0.007665897971644904	0.007128621562449812	0.008549251914045361	0.01264416591219601	0.011660009838826531	0.011833609057411616	0.009030929645174084	0.00603400844618486	0.01200448178543388	0.010881462230239423	0.0029996315490671203	0.004919326310220604	0.00999376354713258	0.006296444260317801	0.008523086303427688	0.01002893061700399	0.01172683242116541	0.006891639768806278	0.0006859486688189328	0.009137751413189194	0.004916091677015403	0.007491040923829324	0.009980713643329697	0.0026006438352658206	0.0036171425513578763	0.008268340490447897	0.0006025796256725755	0.010185952701331866	0.012796287254766007	0.011200126303896966	0.0003983096718163706	0.005373675765655819	0.007563393851792243	0.004456017401827343	0.0011228159167406748	0.009447185779750367	0.00990275129330177	0.0007535045106348579	0.019488426753954027	0.0034490155353719856	0.010885210825044676	0.007640111595430963	0.005610272577369008	0.006362232500740313	6.612016409802165e-05	0.005513519707374809	0.010842647809120079	0.01121458955529576	0.008462532642941249	0.011535992380925085	0.004523105216282233	0.009179854202849997	0.005006921266768818	0.014576056854471213	0.008257127259727381	0.010818897969608299	0.010159864721779772	0.011132643650843063	0.01198734818315005	0.0012309905501021708	0.00523087691845096	0.0048162907420778635	0.012912530000975713	0.011940075123574099	0.007912999532480888	0.009601581822034494	0.009447061650324924	0.010449234220123385	0.010360705108762544	0.011283461631034645	0.008840747887338747	0.0007808010760748756	0.011802343694647112	0.01003286145172269	5.913244754563865e-05	0.009766119069088147	0.01257289433840957	0.005690179593557983	0.004043871641440647	0.01617704183869002	0.009942674483698311	0.00896818114222444	0.008328714266077812	0.017864475906818018	0.006774235919857188	0.010895863106828867	0.004406179146520421	0.011157130210629662	0.0013762882504760254	0.016778588121465574	0.009850792777191017	0.005650160075969936
NANOG	0.0018674793051255943	0.009334938195937515	0.04180892451254489	0.0007692894859189338	0.002081030396368902	0.001423680177997469	0.005036016139148294	0.0012602011208066508	5.662063519496783e-06	0.00108215964120841	0.001336715565046723	0.002309780033985543	0.0027094610000116524	0.001874399331876377	0.0026300704317727117	0.0013584532670477731	0.0009450095747040556	0.0012576125064881353	0.021938465800921306	0.00082216879417244	0.0027851112522124712	0.002110985605764425	0.001831983325025743	0.001715112946225651	0.0021421637823481575	0.001356198625544425	0.001762230215409265	0.0011100414003942963	0.003110825208334268	0.0025404561844309943	0.0004961573800049108	0.002503126510932176	0.00237991009543123	0.21693391098524728	0.27525473565211084	0.0023502165232822006	0.009090903235609987	0.002583846176417833	0.00139033432702885	0.0019629782477512286	0.0017898342275610181	0.0004214365707495406	0.0012006315458573016	0.002542648403146638	0.006346611343500261	0.002096994257698478	0.002067419055302865	0.006337008755718205	0.0012197724783913617	0.0001918243907753084	0.0019891245942786125	0.0015278953359151907	0.009010882322211658	0.002395207694958491	0.0009855039316262887	0.001046664053336623	0.001608553078662287	7.114381037998953e-05	0.002400108238448708	0.0022932711799328815	0.0030372408830399832	0.0001496479870111761	0.001235217128210681	0.0012592039095920295	0.0014354345143792753	0.000694992931806681	0.0017036186267807272	0.002237064809667478	7.504389886781901e-05	0.002834247695508489	0.11280728173122702	0.0018590068521467098	0.005679261945324577	0.010094104394825804	0.000866050536193506	0.00015378192473273223	0.002745451327209591	0.0018041098031116077	0.006831393439205934	0.006997817246513912	0.006972359794669417	0.001745935363747045	0.0021272157322246854	0.0010261966914451351	0.0023070349526520583	0.001525267803160747	0.002536745519741056	0.002659211109034598	0.0024681636841337225	0.0028479325138006553	0.00040311985347046917	0.0012093131130896397	0.002316650669500629	0.008898430362158618	0.047815933019305486	0.0013559231858407126	0.0021038905536012523	0.001996519124152496	0.002212386235174923	0.002836484387499609	0.0049523042447669205	0.001651214521114069	8.857778671987294e-05	0.002530065922752192	0.0018844763520428501	3.684934653167976e-06	0.0021392655330945798	0.0027089861719369157	0.0011861498173448989	0.0014289467617486424	0.001864907299545875	0.0029676797613646024	0.0017694564786072857	0.0016123945392611642	0.008795700860253426	0.0025260522439532374	0.0018013831105365432	0.004079469571182099	0.0032960007251381213	0.0004370502984761497	0.0017744069890880485	0.0029404425121344092	0.0008914180179655343
NAP1L3	0.010820973087538762	0.010384964234866293	0.02136564211250039	0.002298464157974152	0.011775812772002046	0.00548957266736965	0.007510483482705891	0.0052306204171115	0.0009362835582914849	0.002714304307472204	0.0044282341955903795	0.011421410328632368	0.0037172020998294687	0.00945924728782221	0.009908374967199129	0.00639169554680324	0.003166641054122831	0.0030427998000128386	0.013752591771084387	0.0032760130421405544	0.010844612378049156	0.008510721873802526	0.007044226574999059	0.008484048132786798	0.007828696864254307	0.006654380740181091	0.009387784525584277	0.006024250055927464	0.00499750339169339	0.010508753319124459	0.0025655772522642857	0.012259534342657934	0.00534894661220631	0.03152186347515394	0.02683493509306878	0.009367799228869511	0.007995523671334109	0.0075013219741005945	0.004891610622652937	0.006514378729188693	0.009772896623257398	0.0020544163445589654	0.004400460978395378	0.009670380883815353	0.012541182572511252	0.006958745942397826	0.01154180565424438	0.014461224777215911	0.0053113722683640905	0.0003881011259944572	0.007815018246201868	0.0032078101388324488	0.010796263803981191	0.00753203652247172	0.0015692993426500268	0.005250509659888522	0.010127982501518515	0.0003817834173701796	0.009574017158840245	0.00768213856437183	0.009066444212621415	0.00035423482898354314	0.00443763287992941	0.005453498391952173	0.004041329555369588	0.0013558544135895262	0.009506614029685237	0.00770504808246828	0.00038965361923754623	0.010043431978095813	0.03789915895867693	0.0076556560180842505	0.0170214218660883	0.00563219795739813	0.005687755205145708	0.0001837716140460542	0.007810029464073295	0.00969801356373993	0.009749007980693258	0.009893435143326653	0.02475387028002382	0.00448123780009751	0.012468255350999147	0.004945360491829671	0.009113969773897097	0.007936777012392466	0.008169170874550907	0.010100120431893431	0.011218904285314192	0.008093176026710181	0.0015317916942442645	0.0047745356740944225	0.0046997063073931705	0.009071939311738286	0.019137093315717654	0.00741835310642766	0.00827262363620957	0.007336220776315797	0.008915331389426727	0.009505308523413698	0.009472800090109541	0.008412579352863851	0.001061231500599049	0.00992261859728192	0.009915643739027123	1.0452414316672644e-05	0.009198543680108438	0.008601524029683106	0.004947573586339197	0.00330078103540452	0.010250697823218047	0.008389198513912077	0.0073795997000068	0.009932233385193182	0.007420535737269283	0.006242148560804404	0.01115519616709239	0.004924206996977698	0.0165835172654882	0.0014368496106056574	0.005083036282791837	0.009573199977435803	0.008042649851726001
NBEA	0.009245982111816313	0.008551722526796344	0.007654284579190425	0.0028226314949156323	0.011047103109421039	0.006052622477140583	0.0033788113573600662	0.0061402604139906905	4.911436324482625e-05	0.002370317559464572	0.006418835872315573	0.017439161437181164	0.005020896097554873	0.010929433117885957	0.01208410854418804	0.0062822262006804325	0.0025900291675229176	0.003708388403755236	0.021419312375573957	0.003097959004873746	0.00984543442583828	0.011368395502287161	0.006431957131761587	0.007558358922488177	0.009123815704147588	0.006676646487448619	0.009315370023441951	0.007415586817155372	0.00692736470404864	0.011731366505561506	0.003387162904714867	0.021382851988020656	0.008132150566950627	0.00911721395160437	0.011831865846304288	0.010026888142103675	0.008623136677276804	0.009418790561337716	0.006306147935289682	0.010828932233948249	0.013697056887135982	0.0020784585097852314	0.005401827999394227	0.007329329899180449	0.007639418052901667	0.00859343299679302	0.008760791244686334	0.010676265369252974	0.007080957286649466	0.00025761617297044754	0.00635062001942884	0.004145143301431961	0.006616686800461043	0.015084387303304714	0.0019496818261770655	0.004610638163718652	0.007792244408510343	0.0005945621550380586	0.011345836403000116	0.007831202795800785	0.00998319025698588	0.00047830575188893013	0.003567372417253263	0.007920634984620735	0.0038520138765274652	0.0018861423719264327	0.007256888412037792	0.010114429640683228	0.000360545828650298	0.01294144471868951	0.002917310107746734	0.009045525832899106	0.009059534460629886	0.015861397490514056	0.010197578888288044	0.00010489842640523768	0.006633568169344655	0.009206696588989139	0.00781553785729166	0.014436109703653183	0.010519735228393508	0.006282647329847206	0.012366102761164397	0.004613091811079436	0.015885128890114456	0.008113397178332026	0.010293240327468528	0.013520031754392592	0.00951667678388372	0.010544371002418184	0.0013992297191822026	0.005144697850355085	0.005026313671279269	0.01248498386686868	0.013157344762145343	0.006726515619001154	0.012818082754539035	0.010915208458841339	0.009286888293033313	0.009646814035875839	0.009597214753376888	0.009385823709631702	0.0005475076490166497	0.009283582911358243	0.010111587588079963	3.8803570114328286e-05	0.01565262548375227	0.011098735402288978	0.008405775693085975	0.0037720668667457742	0.011313963196162811	0.01310290311870057	0.008014023123511032	0.008604578416092506	0.009184209788985154	0.011462003860819187	0.009438416544570115	0.009566725411607307	0.014779295936591084	0.0014894087646450155	0.008600277219979758	0.008989546248388028	0.006072502017032608
NBN	0.010453129571328844	0.011124010936119135	0.007200789802518666	0.0028468400421190333	0.01043567963744786	0.0062394967375886375	0.005371385558074427	0.008687793097324379	5.962879349703568e-05	0.0023719004721965524	0.004881194322742309	0.009100013038940515	0.004167960953958005	0.011113204546842568	0.011075310319568148	0.005163443531126011	0.007507584746688553	0.0064692297040448744	0.014159474591655764	0.0030644619081798626	0.010479130125713325	0.011279501909080131	0.008393013383500552	0.00988574133121002	0.007500065728074273	0.005726024365007685	0.013106249446829416	0.006334499815564544	0.004565959074578539	0.011329191631630193	0.0020623195104094603	0.006795018587726539	0.007063881960351752	0.00818646659062775	0.013547607877593829	0.02308844846780958	0.016175991948734172	0.012138512771498921	0.00514330196885941	0.015127318931246138	0.010031186233194692	0.0014380279479649597	0.005305879284449856	0.014224589523558014	0.005986271323966537	0.01182146041017327	0.013340931099801974	0.011030717132793121	0.005943522852885396	0.0008206140746716992	0.008485854916923937	0.003806527651857905	0.008605012654621396	0.014457442916196469	0.0022868679208365044	0.0037604429174070294	0.008484649499107674	0.0012672137651514503	0.011162976442718098	0.009305543171977034	0.015717279448000106	0.0003341427666142584	0.0029331605463051667	0.006175121205012913	0.0022849870011806893	0.001344124533860937	0.01077604872528652	0.010619491553795664	0.0005881980383156034	0.01089860960326149	0.0027434324903799793	0.01399475682919263	0.008734677889045597	0.012335559304022635	0.00651894915529541	5.448620095681864e-05	0.005017344518034006	0.011158186538624904	0.006730674019461788	0.007409142399160092	0.009156186419753755	0.004156151190406133	0.00996228914804175	0.004774064219070056	0.013862607319216924	0.00818175751981082	0.006969987840493936	0.01589856520813056	0.012572532376939234	0.011975184086725628	0.0026422395518686205	0.003815775144913893	0.003945653016669133	0.014366107472904958	0.008585629087564902	0.0077911332828873615	0.008019500176974646	0.010419912100608816	0.00788963762723411	0.013711574881562502	0.015367309660630817	0.006094481819049564	0.00041627635448237513	0.009537662046579352	0.007917005840385306	7.17811698730667e-05	0.011441509004410185	0.013997043847044475	0.006324665138006976	0.00409747797485377	0.00722292336548132	0.013166446862510929	0.006299196809431219	0.010867129752873926	0.010031738248594027	0.00655863688904324	0.011179224494870955	0.008446964452976252	0.022359668001192618	0.002553826775843643	0.005148429021873792	0.008456661343030959	0.006392571211111873
NCAM1	0.0060998103459602975	0.005019742579714741	0.06066533557446545	0.0018667363451326244	0.005021929902297727	0.004861101822436522	0.004388068877442211	0.0026935914097317186	5.9202972385830906e-05	0.0016187990998225827	0.003629015718711711	0.007231709088266749	0.010927230254560194	0.00631890783026523	0.006696682546597728	0.002823809261218381	0.0033684663499583055	0.003115244984550559	0.023502058924440794	0.002035879742122625	0.015422755336049112	0.006739355981535444	0.0034857168327749625	0.004829178009422227	0.0038118034257532637	0.005753842594208205	0.005708194646709011	0.0033139244818282945	0.010664163363651604	0.006028599331957726	0.002254262776253714	0.003680172116318992	0.0031153772811840317	0.06676906034832576	0.08001119780289304	0.008468777743976965	0.004823446398126356	0.005934236343146169	0.003961399959418832	0.005842465696167871	0.004739766876443454	0.001656798454337127	0.003971471840473684	0.004069160991901284	0.005055882382866206	0.007486776680331554	0.006035108879176169	0.010590432741853405	0.003915855165381581	0.0009237412878774939	0.003477437025667365	0.0032373157767466147	0.05003683860335864	0.01176915049069461	0.0011897546310452615	0.0019160899003787838	0.004244385773034665	0.00029136836247380457	0.005061743592614983	0.004290867828412662	0.0063022509604766875	0.0001839461079933719	0.0023883946166105285	0.003247801483139116	0.0024913546173708574	0.0006892912519621808	0.004493551946254156	0.005510432701998126	0.0008266619327954709	0.011935193024073249	0.031035419936647917	0.005758033747605439	0.03303570041589746	0.025515055472645903	0.0030566221288784398	0.0004072026630954884	0.0030001972391171553	0.005859657095732141	0.025289796404949588	0.022948215562298382	0.01564189694134078	0.0026545728568934876	0.0056367945397278445	0.0022065614984267297	0.006895297418922704	0.004768235668485055	0.005754603273900405	0.005419327839571398	0.007337359105317283	0.010982484029355467	0.0009830059313771656	0.0025378615558769757	0.005252424437246272	0.005222435530225391	0.026415450519052756	0.004718258924278775	0.004522893678019099	0.004953042576302809	0.005171536218055008	0.011687641417285101	0.011184654874979388	0.005998996834482669	0.0004649823285058972	0.006414187939732713	0.004562554064472433	6.9551722770166874e-06	0.004580918356608621	0.008366207992743678	0.0030018090114442082	0.0018959869805102274	0.005243903791844588	0.007433518956134252	0.003543282356205739	0.004901973981558827	0.00457628622627203	0.0042308003320833	0.005207830197282769	0.016265283482615255	0.008234031483164555	0.0011925876738051147	0.005084961347494641	0.004797280763968915	0.0035533411977580983
NCAPG	0.011380115506905474	0.009768273839662419	0.008051612874277251	0.002517095308253329	0.01285258991918852	0.008694260202213356	0.004163818082044125	0.0059714093266524495	0.00033297185618968447	0.0024808377066264852	0.00830523549006326	0.009644008392851837	0.003950362083424099	0.009776620632965038	0.008115128480845554	0.006984316551903059	0.0033771585053369974	0.003774133842642098	0.013322137785487347	0.003289307224363701	0.012217656649753784	0.015564471947378058	0.007721202776254002	0.008454366388319796	0.0075423040914078905	0.008522092545994717	0.01102446792037613	0.005797268959185144	0.008293111978556719	0.01663330711327034	0.003018153994520347	0.0068480979604476876	0.0077030365167387975	0.008220032662842226	0.014258512173746556	0.011871132739899808	0.010549278556042166	0.00844011399569886	0.0057204139449121855	0.00868002502222295	0.008437482404441017	0.0021186248263868014	0.005816155772968344	0.016227666385380136	0.0071911161534497815	0.008433199743901828	0.007812377087893013	0.010576702688603966	0.00786951041234367	0.0005219379971714679	0.006989059311707951	0.0032595079051064464	0.009016694141638337	0.011559976343330764	0.0029738480237536955	0.0032874832962736236	0.006979419536533131	0.00037430059057210976	0.014576600287996235	0.010514597814793893	0.012738883282101049	0.00024431337305351664	0.0035941843508976606	0.006789478783242783	0.0025934463774033617	0.0014304542776710253	0.016446289042796138	0.010861705323150376	0.00037745943915211855	0.01614014137259128	0.003555292699589997	0.008689088590228225	0.01215376837270188	0.014186430959365984	0.005415747568294187	2.7470264906957555e-05	0.006035676799721308	0.011950428038103677	0.007977183246578744	0.008821127139579235	0.01249615756391086	0.004799221512591357	0.013117878379806179	0.003910280624579882	0.010919078850513544	0.008945883670773024	0.008239940706536148	0.011618771057370728	0.008969631188770628	0.009911000278169513	0.0014976699430278963	0.004433716362423243	0.004779612722457603	0.011253578509214915	0.009036275917501219	0.008915305389091724	0.012089207687781498	0.009647173179193806	0.013986934632714413	0.01123625366241944	0.011731131685791709	0.008107973491869402	0.0007071185688604892	0.011395777167234257	0.011128859572953762	0.000191107350164853	0.008667849017809637	0.011710872866475968	0.005609382706700326	0.0037451859802534065	0.020924424127712924	0.013754393664621006	0.005744713834746055	0.008691177967828116	0.009996180809589932	0.006710261300655728	0.009882161069230956	0.004870349277516755	0.02554397326267863	0.0012946898684690659	0.00585742917041254	0.010152495919109267	0.005383647905627581
NDC80	0.01169944545016949	0.010426573842985395	0.009826136189514676	0.003216572843766584	0.00963253615209689	0.005708146939291237	0.00444759804919465	0.005211167073757994	0.00023134529565988092	0.0029103966232562196	0.006640510564054113	0.010672070352246652	0.0040950263897411975	0.01036658790409508	0.007980028425215412	0.005227846432288016	0.0028359557843717696	0.004733931353213768	0.01727419025965558	0.00282596065597828	0.00917290371081327	0.015974527757013357	0.007502137101896972	0.00999452392684994	0.008232183475967601	0.007949035833775962	0.012440756323886696	0.006629826173551682	0.005415346622003092	0.016651093488572445	0.003379073628657614	0.007167540321836371	0.009042135940892268	0.009930252431242409	0.015376274760957558	0.013166081374845165	0.010585569980695939	0.009459000387017222	0.007074046706047931	0.009372267284862805	0.010232050881854457	0.002021837868973926	0.005211271489279011	0.013760854805957826	0.01018719689332237	0.008589774733744785	0.010177735287352113	0.014891699076640418	0.007904891268222497	0.0004676377833166999	0.007394888158068458	0.0036451648600539306	0.007691094376517592	0.010789386505250544	0.002521828547078273	0.00293094190835936	0.008548317645961374	0.0018988320130427002	0.008972549682507379	0.011480733156118689	0.009489910759048044	0.00027511469688399373	0.0034984275164016278	0.0055429898813415595	0.0036482872701712665	0.001647461864976635	0.012253951807107435	0.00936097179514004	0.0003110949984902069	0.015477649162731111	0.004141698463857754	0.00837333102345314	0.011687918595617111	0.009561908813077743	0.0056349904564496674	6.542138804378997e-05	0.005474261062078336	0.009128117527395906	0.009096475160029188	0.012422322986674159	0.011884697733461486	0.007058454105765233	0.01568495970267519	0.005569581814533161	0.010234965057684833	0.008480065240467755	0.010515726017903331	0.0112870436048559	0.009912742869223114	0.00882482116264326	0.0018300075146184414	0.0066880807490621004	0.006419269400640433	0.009235876407107973	0.01163692862610539	0.008613305689365103	0.010846580163092269	0.008928901693805518	0.013138949905771892	0.009730881667470595	0.016271004454731928	0.00863088633627555	0.0005000036114257094	0.010231337493969138	0.006683215262878507	0.00011133170415342655	0.011514549981436237	0.01114298820541064	0.0050380677780691415	0.0033492631627364327	0.010310224153553975	0.011219738700668202	0.006263267474326448	0.011183950891482872	0.011372710281243521	0.005682983395086621	0.008790955313450812	0.00404994068367732	0.03258667036214813	0.0008670263540616482	0.006128799107399404	0.009088920488260816	0.005572729694770238
NDFIP2	0.011196001454612045	0.009960607037362122	0.008443331288612448	0.0025921985058484603	0.01137228877253403	0.007123851187775023	0.005251347933880214	0.00559399289626734	9.800846937800066e-05	0.0028846840236816705	0.006441670666758461	0.010421643718811055	0.0034534254335518303	0.010675606487943997	0.012383265158022664	0.005790970752036502	0.0035421064826457187	0.003969037961170316	0.027921480438902444	0.003355118118057983	0.012823802578840483	0.011807488395211119	0.006263993642881892	0.010902454316554783	0.007810983451676365	0.0062760161643812765	0.011682848249749866	0.005960316923623116	0.0036942462032209782	0.010783390598728026	0.0030136504254158194	0.00721710570664427	0.006646201936148157	0.014112846335798472	0.020087665360498965	0.016707702789781242	0.012061493128507234	0.01006059425006647	0.00673261975420937	0.015686951231554964	0.008815373553525309	0.0033535727265029762	0.006505977422992536	0.009067480824628191	0.0063244998399902864	0.012347437935411444	0.009711460544339816	0.007534550397687467	0.007608891775957361	0.0007097785701594473	0.006869683242871431	0.004471436577303499	0.012851011109110038	0.014612003739636642	0.0021637714458871533	0.0034528348711240758	0.010168221093430881	0.0006294699836486867	0.011663264536556573	0.008472107011144333	0.010082715834990265	0.00015617292919538895	0.005339628258995642	0.006405883092825725	0.004415207620632158	0.0015692900773622022	0.00786828418126596	0.013510696737626938	0.0006966931894691382	0.021068192954514627	0.003505621547420034	0.01057005794732518	0.008156277356749555	0.005058047798691465	0.0070259624656657	0.00027365960373266184	0.005013028081913045	0.009009658323886578	0.008080341734923533	0.013347839078443714	0.009170475884826784	0.00393300329329138	0.009445623757035376	0.00474229077312613	0.009957307709777761	0.008185032736574654	0.00871028848326156	0.013437184325341958	0.01123017855426437	0.010536973710754082	0.0014871297240912431	0.004792334061883267	0.005188500487179774	0.0096900434280216	0.010475792280356704	0.008884134395168716	0.011006895387257703	0.014319475096509729	0.009374611827908245	0.01267962324137115	0.013557269451706959	0.007365264557440136	0.0009393774148467429	0.010930567277034337	0.008214214354386098	0.0001190202022082846	0.011518171366195878	0.009328677704873278	0.00526022338800246	0.0026585614259951916	0.009029149438701202	0.009657337633812386	0.00563389009375399	0.009012567004029588	0.011045064298906941	0.006978677223748482	0.009307519049541796	0.005645451784571967	0.011386861307465109	0.001228560887442429	0.013987587569060964	0.012335811179006295	0.00632418198038442
NECAB1	0.012757624570489384	0.011554275844079417	0.007663568499566796	0.003048061066316676	0.009920598277539662	0.005791747338270538	0.005072494334095975	0.005734311372864504	3.440890368759481e-05	0.005409145499931255	0.004267434047106687	0.021314852994869567	0.003819636263416831	0.01034537401960348	0.010038157477407153	0.007317848256623017	0.0029945862445461234	0.0057388864418125695	0.014694116619966799	0.0032947135340248785	0.015920408309373853	0.009893108054736529	0.006056872553722555	0.00869853221248143	0.011240192420726944	0.008237644374950339	0.015845139338662165	0.006516098402743274	0.0060374435746505545	0.012928973334933936	0.002552942141100905	0.010004886488075248	0.0076928063440319695	0.007527373603551174	0.018363418698982815	0.014489464957386105	0.011263198847185683	0.012504207367659573	0.006433826599741339	0.011437877321465477	0.015979990318326063	0.0023018561246437043	0.0035142149521392653	0.010463969888469406	0.008038789411028913	0.011743215580587765	0.012437516214071359	0.010158491219351692	0.007189728839677444	0.0003504175721988421	0.007363101248426227	0.004016315103221426	0.007668974362619267	0.01705010025163696	0.002378916239862384	0.005573123016275314	0.00921849881216637	0.001045907992200956	0.010081068712011608	0.006747436645086392	0.013550590369261003	0.0002976240491380329	0.004961168077715403	0.006807243324994856	0.002859211143056826	0.002981151889120578	0.006910073961204156	0.010706585343477282	0.000760582207001748	0.01087094574804849	0.002740472890522216	0.010104268940080688	0.008080821756218904	0.0071140241744556505	0.006000305509526378	0.00013684764910170254	0.0059497542597872054	0.008398221722579742	0.006764670843914194	0.008766268008820905	0.00981446230510387	0.004633914730591374	0.010711570845015275	0.004618348706022744	0.009161830317259367	0.008344891105121802	0.006720228238266362	0.0094133717906055	0.017966534224085905	0.013085574914705592	0.0021838421846040756	0.006030113053914914	0.006675346969495793	0.008867418875174454	0.01213945620016879	0.006311235856597596	0.010198529005065448	0.010003060995654572	0.011215166317993394	0.010396931884040833	0.017539990954326106	0.008831802824048147	0.0005342694191595756	0.012832775638196505	0.008376632319527563	2.192010476115586e-05	0.010695866666249661	0.012150761421957087	0.01503566374189944	0.003314785504513023	0.00793444622819418	0.009670502585427242	0.006839240988814534	0.00792510312184101	0.01265654551353632	0.005319452344674291	0.009849510418754481	0.0056667640538617045	0.012767835319880334	0.0013119149568551205	0.006569942314168503	0.007853775395900734	0.005269948719557597
