	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10
G31	0.4408938	0.4229305	0.4141146	0.5673351	0.4904788	0.5701661	0.4434103	0.4735851	0.4090375	0.453561	0.4799843	0.538262	0.2144738	0.1467694	0.1764932	0.2175041	0.1430976	0.4124577	0.4508085	0.4798242	0.5673592	0.461893	0.3914443	0.5175778	0.7597403	0.5897347	0.6788051	0.6872264	0.5130345	0.4642474	0.3974412	0.5483657	0.4908388	0.3968341	0.4333279	0.5568698	0.5170316	0.4726837	0.4043988	0.3741075	0.4437945	0.3934604	0.5074872	0.4730682	0.4527765	0.7091595	0.7132557	0.683755	0.6166538	0.8157711	0.5088003	0.5316918	0.4616472	0.5104655	0.3327142	0.5550072	0.4614482	0.4791436	0.528967	0.4713408	0.4831398	0.3854621	0.5314194	0.4267632	0.4543205	0.5526997	0.5287154	0.2259997	0.2777325	0.2393288	0.3049453	0.2659185	0.4359761	0.4244941	0.4862977	0.3479069	0.5134786	0.5016387	0.4818965	0.3576918	0.4971444	0.3889082	0.4449412	0.4989238	0.5148342	0.5489301	0.5077463	0.4749811	0.4184606	0.5225273	0.4347026	0.449181	0.411358	0.530059	0.4016621	0.4619884	0.4606972	0.4850995	0.406102	0.3901905	0.5892072	0.6014777	0.6681832	0.7493215	0.6753207	0.4062363	0.4332436	0.4007668	0.4328701	0.4381561
G32	0.753438	0.625309	0.6765017	0.5990688	0.6560398	0.685949	0.7401993	0.6810717	0.7582891	0.7326358	0.696509	0.6194407	0.6885422	0.746394	0.7432962	0.840247	0.7507204	0.6535321	0.6609161	0.6976818	0.6535444	0.6660849	0.791308	0.6657267	0.6728313	0.6546465	0.5606993	0.7936227	0.7286292	0.6396269	0.7300712	0.7112528	0.6721802	0.6863241	0.7819078	0.7451202	0.5707917	0.775295	0.7188143	0.7314387	0.6936747	0.603607	0.6201143	0.6158509	0.6630214	0.6095446	0.6573058	0.6156236	0.6511137	0.6293567	0.6981336	0.7404955	0.6316004	0.6238224	0.7685567	0.6026012	0.5867211	0.4403242	0.5579202	0.5271835	0.3441913	0.5759901	0.6705529	0.6566809	0.640845	0.7447444	0.7622098	0.7495251	0.6463137	0.7669151	0.7953863	0.6762727	0.6839021	0.6863349	0.8477328	0.6671425	0.6152517	0.6104522	0.0660789	0.0151694	0.0231663	0.0143004	0.0387403	0.5434306	0.6889438	0.7124627	0.7195692	0.8034702	0.7920467	0.0643772	0.0359173	0.0127298	0.0126362	0.0155828	0.6867868	0.7163031	0.7528412	0.5724344	0.6375963	0.6721436	0.6839459	0.7877621	0.6064012	0.6314593	0.721087	0.6435728	0.7143485	0.6971225	0.6235635	0.6725589
G33	0.0881372	0.0120762	0.0010874	0.0018647	0.0025304	0.0052245	0.1320281	0.0759155	0.1344725	0.1234463	0.0941702	0.0596602	0.1128709	0.0764281	0.1107654	0.0489625	0.0363223	0.0485746	0.1366144	0.0434782	0.0466928	0.1229375	0.0999205	0.1008306	0.1107652	0.1133593	0.0925026	0.1328915	0.058966	0.1003169	0.1340951	0.0938538	0.0767846	0.0944536	0.0474944	0.0685611	0.0610974	0.0798824	0.0982756	0.1468374	0.1661424	0.1309676	0.1319457	0.071549	0.0914394	0.0718745	0.0866216	0.086311	0.1244332	0.1141976	0.1052958	0.0861397	0.1185925	0.0863591	0.0788837	0.0956503	0.0069135	0.0072673	0.024581	0.0118398	0.0106478	0.1881323	0.1151471	0.1205456	0.0952443	0.0938784	0.073221	0.011378	0.0006413	0.0002312	9.92e-05	0.0	0.097232	0.0770192	0.0684763	0.1043111	0.0732103	0.0706728	0.2259252	0.2525178	0.3019519	0.3111436	0.3284392	0.2421538	0.1565671	0.0750176	0.0587804	0.0706357	0.0778589	0.1950309	0.3059639	0.2804609	0.2750116	0.2349568	0.2837854	0.1701358	0.0722793	0.1345255	0.1405205	0.0655441	0.0734802	0.0180161	0.0825691	0.020935	0.0276766	0.1301275	0.12159	0.0834975	0.0799676	0.1188432
G34	0.7735737	0.6883372	0.7773851	0.768876	0.8366038	0.666492	0.6431799	0.6794889	0.6241961	0.7109417	0.809961	0.7125528	0.7462167	0.5965792	0.7819275	0.8474609	0.8709556	0.7153115	0.5963675	0.6396738	0.6698393	0.833318	0.8337889	0.6624464	0.7099876	0.7176614	0.5516039	0.7762712	0.6281549	0.6863964	0.6728328	0.6507417	0.6295018	0.6121967	0.4655637	0.3784136	0.5012082	0.3996219	0.4548951	0.6731846	0.7082418	0.5965928	0.6399362	0.6599441	0.7876678	0.669917	0.7542463	0.5877653	0.6576308	0.7159091	0.6541491	0.6884064	0.8010476	0.7070987	0.6414517	0.6771002	0.6178957	0.668401	0.7155332	0.6259048	0.7068026	0.6893731	0.644192	0.9291672	0.7452685	0.6893275	0.7664226	0.361828	0.3989116	0.4148043	0.3819971	0.3873982	0.7954851	0.7201257	0.7358154	0.6610387	0.595667	0.6379642	0.6408738	0.6877215	0.6176505	0.6772758	0.8410042	0.7285428	0.7252449	0.6883747	0.7650066	0.762746	0.6876646	0.1459249	0.0478326	0.1222836	0.0708169	0.0687653	0.5761309	0.8004999	0.7247659	0.6819572	0.6932429	0.6490102	0.61002	0.7036059	0.8119378	0.6441322	0.8873908	0.6259836	0.6501261	0.6933026	0.7304503	0.6440313
G35	0.5561587	0.472711	0.4753247	0.4740473	0.3973214	0.526788	0.4835451	0.6063859	0.5589416	0.4739043	0.5102726	0.7226204	0.3581248	0.2081234	0.3839387	0.3536139	0.270171	0.5449445	0.5391934	0.5793039	0.4771293	0.4457759	0.5240694	0.5604431	0.5631567	0.5973355	0.5597222	0.5236431	0.4778481	0.5432299	0.6893388	0.5546825	0.6664181	0.6641674	0.5378665	0.4589968	0.4056076	0.4759509	0.36085	0.4809703	0.5902497	0.4966357	0.5268513	0.6151946	0.5165286	0.3812946	0.4004147	0.4690299	0.3794974	0.3219257	0.5156037	0.5453585	0.6296095	0.5862377	0.5719394	0.5310373	0.4971802	0.479562	0.7070727	0.6165806	0.5683948	0.5349573	0.6973862	0.5789271	0.5278595	0.5283546	0.6366168	0.4778863	0.3978046	0.3999246	0.401101	0.3012583	0.5045462	0.475159	0.5027822	0.6235636	0.5417844	0.5474878	0.5076269	0.5492874	0.4475062	0.6703972	0.6475242	0.6528332	0.5700111	0.4822595	0.6197343	0.5666102	0.5869842	0.4807967	0.2536695	0.248747	0.2227889	0.2087662	0.3210661	0.5335798	0.4297371	0.5163092	0.4919796	0.5946602	0.6423943	0.6588691	0.6936292	0.6391946	0.5845787	0.5027683	0.4625735	0.5729715	0.5403666	0.4585722
G36	0.3648405	0.4986999	0.3673821	0.3954876	0.4504323	0.4128007	0.3198675	0.4141068	0.2923901	0.3203075	0.2822578	0.330692	0.3417532	0.2530687	0.3564111	0.3869887	0.3241558	0.3870187	0.3427428	0.4494301	0.3533376	0.3446857	0.3849082	0.3579649	0.311517	0.335483	0.3342554	0.4156721	0.3617485	0.2815787	0.3384938	0.4045435	0.3341759	0.3669782	0.3579039	0.2870432	0.2107562	0.3453957	0.2961642	0.3397737	0.2907853	0.2996425	0.3405951	0.2765006	0.287559	0.3007058	0.3057448	0.3117609	0.2560651	0.3066632	0.254798	0.3335371	0.2846292	0.3266074	0.3261904	0.3502843	0.2830961	0.3941404	0.3576506	0.3118961	0.3233295	0.3265824	0.3397713	0.3286014	0.3278369	0.3494155	0.3724594	0.2923068	0.1464973	0.2418567	0.1096332	0.1629963	0.3376013	0.3793819	0.376979	0.2901641	0.377525	0.319697	0.6853661	0.6571331	0.8910681	0.6796106	0.716141	0.3117194	0.3413652	0.3007894	0.3103811	0.2982477	0.2456099	0.4555084	0.4541885	0.3943851	0.4929647	0.4223568	0.1926504	0.3426738	0.3543181	0.333362	0.3278083	0.3046582	0.6219742	0.6498634	0.7802123	0.6652801	0.6801796	0.3450353	0.3055428	0.270842	0.2863944	0.2603442
G37	0.4172395	0.4201586	0.5357745	0.4690966	0.521427	0.4177051	0.4908198	0.5615448	0.4747281	0.470531	0.5792471	0.4076913	0.4973247	0.3971903	0.4236563	0.4615562	0.348138	0.4280832	0.484641	0.4159176	0.4274963	0.4680706	0.3836718	0.6973849	0.7004968	0.6789617	0.8019887	0.7380811	0.3573904	0.5049541	0.4550154	0.4078516	0.4091098	0.4187978	0.4340077	0.4135299	0.6090188	0.5996264	0.5419768	0.5766211	0.4433331	0.4659711	0.4655273	0.4785087	0.4648711	0.5941504	0.6641884	0.6310218	0.6815626	0.6827141	0.496497	0.4215138	0.5536803	0.4281367	0.4020538	0.4082296	0.639313	0.6105769	0.7130593	0.6635408	0.7632756	0.431358	0.5590004	0.4978545	0.4404428	0.498001	0.4541429	0.4075278	0.4635488	0.5470047	0.3199576	0.3610943	0.4199059	0.4631026	0.5356399	0.3997181	0.4023868	0.4522194	0.4642878	0.4089642	0.5554474	0.4621081	0.3934097	0.5025781	0.45096	0.4212947	0.4682602	0.5104404	0.3801612	0.473659	0.3252163	0.2349533	0.2739318	0.2088788	0.3561146	0.3276386	0.48667	0.4492481	0.4715702	0.4046966	0.3813766	0.4802987	0.4288458	0.4764372	0.4781695	0.5096486	0.4954997	0.3725569	0.4234341	0.5869624
G38	0.5693863	0.5015108	0.5754107	0.5737088	0.5649466	0.5745798	0.5038435	0.5183844	0.4618409	0.4611097	0.4898384	0.5778302	0.4193583	0.4468642	0.4993844	0.4619362	0.500245	0.5795507	0.4994626	0.4747433	0.4428379	0.4565994	0.496384	0.433476	0.6923068	0.5870345	0.7094298	0.57629	0.5201249	0.4294616	0.535653	0.4892647	0.3804007	0.4993461	0.4466062	0.3587132	0.4117428	0.4072322	0.3212652	0.4160592	0.508613	0.457051	0.503527	0.5142614	0.5175213	0.5679444	0.4975301	0.4372491	0.4795082	0.4968296	0.6053879	0.5781365	0.4758247	0.5440342	0.458083	0.5236743	0.4783545	0.5532046	0.5208877	0.6219363	0.6420956	0.4935952	0.5448054	0.5514225	0.4754353	0.5330228	0.4705618	0.5303635	0.3482198	0.4009576	0.3410173	0.4440942	0.4002068	0.4890312	0.5554061	0.5349825	0.4262002	0.4810118	0.5604101	0.5073955	0.6809228	0.5233118	0.6125582	0.5349807	0.6239586	0.4889358	0.4476544	0.6098841	0.5027569	0.3706714	0.2145412	0.1569635	0.190146	0.2116045	0.3437058	0.4942061	0.5265056	0.5031642	0.379679	0.4660937	0.4866683	0.4331669	0.4329309	0.3915167	0.4121955	0.3949472	0.5059068	0.4796726	0.416126	0.4011615
G39	0.3808967	0.467334	0.3510159	0.4501748	0.460746	0.3951201	0.5110307	0.5768191	0.496788	0.4811389	0.4844072	0.5052627	0.3157058	0.3662936	0.4219988	0.3751884	0.3691466	0.5862857	0.5640881	0.4606148	0.4840869	0.4992504	0.3789036	0.6858496	0.5683408	0.4972122	0.6938674	0.5481621	0.5002206	0.5433284	0.548284	0.3752792	0.4367219	0.4760597	0.5084391	0.4233869	0.4941678	0.3807522	0.3820093	0.4213039	0.4478044	0.4651779	0.5033454	0.4523365	0.460934	0.379105	0.3973549	0.3622103	0.370674	0.4274726	0.4048682	0.5873913	0.4571444	0.4807626	0.3737241	0.4250066	0.2490108	0.2397859	0.1372606	0.1902978	0.1493904	0.4571177	0.4743565	0.4174604	0.3753454	0.4928608	0.4194026	0.5962773	0.3820124	0.4687777	0.5569418	0.5089897	0.4151005	0.5022855	0.4133864	0.4803049	0.4348963	0.4263919	0.705893	0.6257847	0.6474235	0.506283	0.6760747	0.4724983	0.5274155	0.4130232	0.3960232	0.5127341	0.4010504	0.3989616	0.3897334	0.4291273	0.4983436	0.4144486	0.3570088	0.4265056	0.536425	0.445409	0.4020843	0.4207703	0.5224159	0.5660414	0.4665949	0.6733884	0.5790786	0.4998784	0.4870783	0.4958262	0.3786058	0.3496971
G40	0.3269667	0.0226246	0.0010684	0.000607	0.0002401	1.24e-05	0.4006938	0.3579932	0.3422801	0.3293307	0.3604177	0.3957426	0.3186578	0.3744183	0.2639858	0.2202864	0.3367629	0.2679916	0.2572054	0.3774542	0.3141708	0.3427189	0.3760327	0.2913832	0.3316256	0.3476442	0.413604	0.3490283	0.344449	0.3256096	0.3099998	0.3576952	0.3602156	0.3745621	0.2099458	0.1613353	0.2213021	0.1555567	0.1750026	0.3428943	0.3196576	0.3957421	0.3756788	0.2677701	0.3210311	0.2906322	0.2149835	0.2237994	0.2128182	0.1942563	0.2750073	0.3484834	0.2803823	0.2746563	0.3437186	0.289155	0.3307767	0.2927839	0.3783406	0.2651092	0.2990043	0.307933	0.2517086	0.352607	0.3181681	0.3727374	0.3809056	0.3082953	0.3408406	0.4034936	0.2852446	0.4195161	0.2953942	0.39416	0.3277736	0.2701281	0.2700408	0.3469942	0.3414588	0.2881707	0.2700979	0.2092911	0.3404125	0.3027629	0.2776176	0.3150773	0.3331773	0.3531503	0.403008	0.3400824	0.3511374	0.2646291	0.3163078	0.2844981	0.3225956	0.3143398	0.2925078	0.3271949	0.3475981	0.3606598	0.3213075	0.3058377	0.2435728	0.333406	0.3276697	0.3883572	0.2442615	0.4399216	0.234719	0.3211242
G41	0.0371713	0.2998917	0.2330571	0.320228	0.2274807	0.2076455	0.0088333	0.0149197	0.0168614	0.0217193	0.0185549	0.0225039	0.0078223	0.0202775	0.0166302	0.0091358	0.0461391	0.0219118	0.0434884	0.0091877	0.0203534	0.0190988	0.0492771	0.036738	0.0272325	0.0101126	0.0083766	0.0157245	0.0238703	0.0415816	0.0327242	0.0303444	0.0249223	0.0434475	0.031856	0.0244044	0.0219578	0.0248385	0.0662033	0.023743	0.01435	0.0229469	0.0158253	0.0218468	0.0281019	0.0160003	0.0085273	0.0210826	0.0067141	0.0072411	0.0089101	0.0247683	0.0122338	0.0159663	0.0145782	0.0165281	0.0139856	0.0329644	0.0169854	0.0247975	0.012027	0.0069422	0.0108989	0.0502561	0.0251615	0.0140573	0.0349108	0.0261224	0.0468317	0.0185467	0.0133989	0.017265	0.0271201	0.019905	0.0153702	0.0128434	0.0214802	0.0500334	0.0114634	0.0093632	0.0073818	0.0139582	0.011655	0.0279266	0.0234159	0.0442416	0.0185585	0.0170037	0.0415172	0.0159993	0.0097692	0.007244	0.0133103	0.0086532	0.0111706	0.0269175	0.0148838	0.0229905	0.0329833	0.0258387	0.7050194	0.7070582	0.5941945	0.5166055	0.4613044	0.0327936	0.0192076	0.0173944	0.001735	0.021716
G42	0.2678069	0.2236548	0.1964276	0.1746642	0.2418819	0.2957799	0.2669181	0.2644142	0.2832061	0.2549395	0.2974448	0.3308411	0.2233398	0.1821204	0.1466503	0.1289751	0.1705394	0.1701856	0.1837365	0.1735463	0.1686424	0.2108561	0.2956007	0.0655438	0.029256	0.0202662	0.0224582	0.0250195	0.2118669	0.2226712	0.2562898	0.2835412	0.2381348	0.2399983	0.2237242	0.2385969	0.2271094	0.2229625	0.2292808	0.2761701	0.2314633	0.2028216	0.200032	0.2729838	0.2470841	0.2479227	0.1978954	0.1756945	0.1552349	0.1710492	0.1184379	0.0862505	0.1553428	0.1477631	0.2165439	0.2511319	0.2619289	0.2613071	0.1422959	0.2509034	0.2482624	0.2038316	0.1648345	0.1555658	0.2426391	0.2220714	0.283166	0.2663855	0.2758634	0.2338432	0.2502962	0.1632665	0.1290824	0.1379672	0.2175254	0.1569469	0.2251432	0.256472	0.3568006	0.3151303	0.1964907	0.3010629	0.1702635	0.1810758	0.1166874	0.1907256	0.2317333	0.1881586	0.2122147	0.1626963	0.1964472	0.2700707	0.1732706	0.1906437	0.2250444	0.2182852	0.1872716	0.2016002	0.1957504	0.3517749	0.3157595	0.3781949	0.41473	0.3623946	0.273022	0.1430616	0.1378316	0.1953587	0.1512245	0.1648874
G43	0.3448341	0.2180673	0.3388588	0.3079896	0.2461637	0.2669443	0.313838	0.2206109	0.2517137	0.2572403	0.2218518	0.3309346	0.295015	0.3872647	0.3943696	0.3607534	0.4297669	0.3956243	0.3724834	0.2755044	0.386167	0.3057113	0.2603038	0.2330127	0.355209	0.2967657	0.3405383	0.3207414	0.31033	0.246528	0.1947319	0.2875698	0.2011503	0.2348649	0.2874444	0.3442065	0.3692743	0.2881118	0.2742732	0.3230745	0.3908904	0.2950805	0.3627524	0.2444232	0.2231187	0.2603366	0.3641274	0.3450299	0.3482374	0.4345314	0.3915653	0.3318591	0.4240414	0.4270397	0.3831388	0.2247333	0.27921	0.2388365	0.2979069	0.3776988	0.3829725	0.4146528	0.3544737	0.365669	0.2897712	0.3536866	0.1901576	0.108373	0.1498865	0.131753	0.179344	0.1048265	0.3542792	0.3221184	0.3396445	0.5086555	0.4396423	0.2602152	0.285601	0.3566141	0.4344589	0.323962	0.3560972	0.3359314	0.3449128	0.3594833	0.3794597	0.4559239	0.2700994	0.3016548	0.3628288	0.3550539	0.321836	0.2951653	0.2397313	0.2057837	0.2750165	0.2551883	0.2819278	0.2618811	0.246105	0.2293899	0.3249625	0.1975541	0.3254545	0.3309672	0.3111759	0.4009984	0.4273218	0.427907
G44	0.6341678	0.7061628	0.6634775	0.7184306	0.6332569	0.5805997	0.6603834	0.7498419	0.6590623	0.7958912	0.7302566	0.6042668	0.7239603	0.6300981	0.7401482	0.6515962	0.571521	0.6665102	0.6889343	0.6894826	0.7211421	0.6845179	0.678767	0.7990755	0.6692713	0.6926412	0.5923288	0.6807069	0.6787804	0.5199374	0.6931907	0.6504066	0.7195576	0.6508237	0.8652029	0.7128314	0.7064879	0.7042575	0.7797962	0.653355	0.6931136	0.7143302	0.6705588	0.5931102	0.6997622	0.7164056	0.6182088	0.6419216	0.7970071	0.7108967	0.8905769	0.6683662	0.7084917	0.5751888	0.5979786	0.6449554	0.7253742	0.6926925	0.7021538	0.6480203	0.7143979	0.6583101	0.4941814	0.6719085	0.6749251	0.608453	0.5628937	0.6662727	0.659822	0.6863007	0.6688863	0.6983248	0.9233246	0.7195419	0.7294269	0.7855277	0.6158813	0.645037	0.7309446	0.6779416	0.5338757	0.6182053	0.6369077	0.6495515	0.6571988	0.6780782	0.6245317	0.6874449	0.6930371	0.7129714	0.686797	0.6788087	0.6856533	0.7515029	0.6227737	0.6629238	0.6013142	0.5928466	0.633592	0.5918141	0.6044181	0.6533252	0.765218	0.5206912	0.6678172	0.6364411	0.6684597	0.6275272	0.7186985	0.6446657
G45	0.6529375	0.600072	0.7163069	0.6470367	0.7286716	0.7096714	0.731464	0.7281743	0.6567832	0.7947434	0.7996753	0.7961634	0.617104	0.7180491	0.6997824	0.7027169	0.8008468	0.7873809	0.6880897	0.6724228	0.6452787	0.5560713	0.7650849	0.7886021	0.6803091	0.6544291	0.6677376	0.6574758	0.6564008	0.5757376	0.6362647	0.6956295	0.7183062	0.5834568	0.5088227	0.6771529	0.7568988	0.8017737	0.5757336	0.8207824	0.7173822	0.6489335	0.689158	0.6949505	0.6295206	0.7695526	0.7951254	0.6162591	0.7401488	0.6532073	0.6581561	0.7057607	0.6797496	0.6988997	0.7294925	0.6964424	0.7185458	0.8765894	0.6470685	0.8016399	0.6253808	0.7666897	0.7980827	0.6978894	0.7242781	0.6923526	0.684967	0.7227665	0.6280518	0.7088658	0.6697188	0.6820742	0.5939561	0.6766352	0.5879532	0.6984374	0.5744082	0.6871834	0.6667292	0.7434022	0.6089841	0.7649143	0.5815368	0.5895304	0.7158042	0.7122737	0.8208204	0.7104499	0.7502835	0.7028208	0.7223051	0.7236128	0.5382815	0.630314	0.6844204	0.6748247	0.6628108	0.6523913	0.7212434	0.6530169	0.7932026	0.8092844	0.5296004	0.7240335	0.7227519	0.7295515	0.6734015	0.6161742	0.7518728	0.7160153
G46	0.0139809	0.0127693	0.0096105	0.0278433	0.0208047	0.0177996	0.014198	0.0096871	0.0026603	0.0109608	0.0013327	0.0033847	0.0054669	0.0030742	0.0007033	0.0002936	0.0021703	0.0110757	0.0172206	0.0089338	0.0178944	0.0149243	0.0066474	0.0174481	0.0058947	0.0090029	0.01419	0.0238115	0.0042322	0.0142905	0.0022881	0.0128067	0.0084208	0.0280337	0.3099354	0.3484294	0.3726045	0.444005	0.3349879	0.0594392	0.0022961	0.0226889	0.0058603	0.0277467	0.0071105	0.018186	0.0014172	0.0111461	0.0158761	0.0212127	0.0116256	0.013701	0.0026622	0.013488	0.0446446	0.0370191	0.0121085	0.0067025	0.0302683	0.0218291	0.0098794	0.0124092	0.0103621	0.0124401	0.00889	0.0112416	0.0087087	0.0043856	0.0097407	0.0005063	0.0013412	0.0009452	0.0048366	0.0196735	0.0092621	0.0010102	0.0020265	0.0125344	0.0706218	0.0552213	0.0409128	0.0450118	0.0297985	0.0246636	0.0079802	0.0238145	0.0098319	0.0105207	0.0183806	0.05862	0.0152411	0.021961	0.0172618	0.0358806	0.0156153	0.003104	0.0030181	0.0074683	0.0036229	0.0140273	0.022545	0.0279464	0.053628	0.0624333	0.0936832	0.0202208	0.0292198	0.0155593	0.0059092	0.0106327
G47	0.1622601	0.1130915	0.0849353	0.0666124	0.1356913	0.125318	0.0806481	0.1389092	0.1233107	0.1868657	0.2431351	0.167086	0.212943	0.2333782	0.2659187	0.2684245	0.2443599	0.1371112	0.1398849	0.1318983	0.1046885	0.0969028	0.0918446	0.116373	0.1598344	0.1076488	0.0976006	0.1401124	0.1096174	0.0808678	0.1315594	0.1144001	0.1213189	0.1395713	0.057382	0.0884352	0.0858772	0.0787202	0.0633805	0.1074139	0.096574	0.1176107	0.0952858	0.1064415	0.1461128	0.1904217	0.1168647	0.0960964	0.0583735	0.0895767	0.1071749	0.0932847	0.1109345	0.0774142	0.1069843	0.0910337	0.3531811	0.4111631	0.2926867	0.298888	0.270256	0.1443887	0.0785277	0.0906729	0.1236693	0.1318538	0.1257975	0.2316204	0.266937	0.4050131	0.2239959	0.3694979	0.1786891	0.0902535	0.153143	0.1368486	0.0613506	0.129963	0.0748456	0.0894026	0.1132809	0.0727193	0.11024	0.1285135	0.0793704	0.080078	0.0734221	0.1522899	0.1285906	0.129905	0.0925173	0.0828187	0.1338996	0.1408928	0.1133259	0.1954227	0.1103951	0.1267626	0.0876706	0.1155255	0.2692516	0.1907364	0.2042833	0.2196193	0.1996819	0.1285833	0.1090237	0.0823574	0.0661221	0.0714505
G48	0.504938	0.4989027	0.5396999	0.4707859	0.4230479	0.542629	0.4700619	0.471531	0.4698921	0.6017576	0.5776593	0.4783778	0.3448892	0.3143135	0.2536137	0.3038936	0.3039577	0.4197429	0.4412314	0.4827797	0.4784027	0.5317944	0.4427987	0.5039664	0.384091	0.4866526	0.4209463	0.6318138	0.4300415	0.4042026	0.5151614	0.6392236	0.5050182	0.4769402	0.4323161	0.5381585	0.4838882	0.538272	0.4675023	0.4608699	0.5132016	0.4972793	0.6063049	0.4413178	0.4326432	0.3906553	0.6140901	0.5287382	0.5301727	0.5923454	0.3644936	0.384083	0.4274086	0.3661013	0.4813516	0.4809758	0.6035435	0.5625902	0.4645007	0.4705156	0.4611922	0.4645166	0.4052264	0.3259466	0.4641089	0.5781452	0.5168396	0.5872806	0.5268598	0.6190815	0.5483568	0.6057491	0.5221968	0.368952	0.4794467	0.40972	0.3416523	0.4765935	0.4999049	0.4839459	0.5131032	0.3805516	0.3837948	0.403308	0.3853236	0.3532914	0.4089772	0.4155873	0.4336219	0.5494242	0.4389064	0.4262536	0.3481871	0.4394142	0.54583	0.3999694	0.4647957	0.4913249	0.4185737	0.5390793	0.6220812	0.548185	0.6318507	0.5532068	0.6966521	0.4356138	0.2813201	0.3561812	0.3611029	0.3623424
G49	0.4614148	0.3110406	0.3499384	0.2700782	0.1901498	0.2811184	0.4601455	0.4206324	0.4177785	0.4154775	0.5290674	0.4820685	0.3743549	0.4194117	0.5169529	0.4482308	0.4270072	0.3924924	0.430334	0.50827	0.3651759	0.40055	0.4539894	0.2402802	0.1998254	0.1754728	0.1277816	0.2247125	0.3464983	0.3120861	0.3283589	0.5186532	0.3749934	0.4962233	0.3128796	0.2154327	0.2963246	0.3750349	0.3420567	0.3898936	0.4985	0.4357453	0.5678807	0.4449615	0.4521525	0.4646915	0.4776519	0.4422867	0.3497517	0.3732156	0.4139381	0.4334973	0.3812392	0.3979842	0.4298858	0.4916444	0.41438	0.6294093	0.4096985	0.4256294	0.3962229	0.5309409	0.4002851	0.4166357	0.5782345	0.5360474	0.5079151	0.4694045	0.4569917	0.38126	0.3913042	0.4806	0.409834	0.38333	0.3936579	0.3373342	0.4542829	0.5327965	0.4828858	0.4528366	0.4141605	0.5078008	0.5016018	0.5085036	0.3969293	0.4188472	0.4027794	0.4698631	0.4201474	0.3649124	0.475038	0.4344379	0.513156	0.4849698	0.4331105	0.4471772	0.5999922	0.5208641	0.4595139	0.4365258	0.3741686	0.2622254	0.2390071	0.2734922	0.3666097	0.4059811	0.5493304	0.4655997	0.365732	0.4291179
G50	0.5677402	0.5798728	0.5176344	0.6740928	0.5742197	0.5348316	0.5237754	0.5525929	0.5309419	0.5119496	0.4853601	0.5553506	0.6630912	0.707144	0.6962054	0.6167862	0.684947	0.4161054	0.5192837	0.4588585	0.5417445	0.5815547	0.4174579	0.5843414	0.5189541	0.4588589	0.5494525	0.5840512	0.5933367	0.5367835	0.4928855	0.3929531	0.5734703	0.4806914	0.5682914	0.5332667	0.5799445	0.4979421	0.4409063	0.5752959	0.6457264	0.6304344	0.4180905	0.5410718	0.4704713	0.632909	0.5082109	0.6157482	0.5860461	0.6398356	0.5884432	0.5704809	0.5329326	0.5191417	0.5174962	0.4618244	0.4717026	0.453628	0.4813923	0.4440738	0.6026956	0.503108	0.4514022	0.4169177	0.5523991	0.5812565	0.4438995	0.4439501	0.4864222	0.5382355	0.4134865	0.4782991	0.6302997	0.4452622	0.4290265	0.5370133	0.6678297	0.4860064	0.234802	0.253129	0.2322899	0.294976	0.175777	0.4800612	0.4782851	0.4963128	0.5609243	0.5991228	0.4026355	0.5514332	0.4793514	0.6538817	0.6272774	0.6889839	0.5778799	0.5302162	0.4862193	0.453511	0.4222194	0.4651875	0.1670562	0.1772108	0.148	0.1953934	0.226664	0.4201074	0.4909369	0.4732382	0.5938046	0.6804134
