"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.3387725	0.2956155	0.5937067	0.5290402	0.1048775	0.5952831	0.6199294	0.5485293	0.6820288	0.2449169	0.4352411	0.1143373	0.1686735	0.3091304	0.1610369	0.2194943	0.6591089	0.2495439	0.5521845	0.4829895	0.2637169	0.0945748	0.5499502	0.5511860	0.6529503	0.7584936	0.3493466	0.4891816	0.0723488	0.0009036	0.2813935	0.4072724	0.7715102	0.2705172	0.2201247	0.0652341	0.6285263	0.0140009	0.7800945	0.2414647	0.6467332	0.0444432	0.6114570	0.0683622	0.0850606	0.6192141	0.4419553	0.3114353	0.4750226	0.6639987	0.1760623	0.6563896	0.4592739	0.6433371	0.7690388	0.4775863	0.0821111	0.0171962	0.0690452	0.8570092	0.0284672	0.1528872	0.2138285	0.4987637	0.2246194	0.6856028	0.0495669	0.0706161	0.2688667	0.0264549	0.6552403	0.3701267	0.1856259	0.0573118	0.5035899	0.0298091	0.5796516	0.5526771	0.3788835	0.3048481	0.4150843	0.2930807	0.6497477	0.0483501	0.7433550	0.8294079	0.2144259	0.6342754	0.0720869	0.8579049	0.6809380	0.6538055	0.0856021	0.5436149	0.1115442	0.5436996	0.5852299	0.7162195	0.0122024	0.6054560
100	0.3382140	0.2655701	0.6607909	0.5621679	0.1216849	0.6899120	0.4500397	0.3778892	0.6295886	0.2140841	0.3034336	0.1935995	0.2990135	0.3441391	0.2215448	0.2196954	0.5144128	0.3554250	0.4612042	0.3437736	0.2286325	0.6558169	0.2864446	0.3097242	0.6060523	0.6755150	0.2284988	0.2924670	0.2749246	0.0311581	0.5196018	0.4623240	0.7164072	0.2257264	0.2179590	0.3610832	0.5956115	0.0006877	0.7671867	0.2153183	0.3192754	0.0397505	0.4676943	0.0257177	0.0962341	0.6488831	0.3109476	0.0191917	0.4817482	0.5964759	0.1942212	0.5910753	0.5587395	0.4688716	0.5655141	0.6843520	0.1876568	0.0296370	0.0941310	0.1202569	0.0992417	0.1219526	0.3339346	0.4197465	0.1963247	0.5668820	0.0716584	0.0561475	0.3253172	0.0800087	0.7698247	0.2804105	0.3234924	0.0290302	0.3460718	0.0502470	0.6246757	0.5301670	0.2927915	0.0395390	0.5667742	0.5724684	0.8267639	0.0946866	0.1409941	0.3330263	0.0473973	0.5205989	0.2770314	0.6877703	0.5645495	0.7770859	0.0948363	0.4561740	0.0851067	0.5494577	0.4708867	0.6413981	0.0350699	0.4949868
200	0.2870205	0.2634945	0.5891774	0.4225385	0.1310619	0.7050867	0.5691770	0.4435969	0.7266155	0.2060868	0.3786165	0.2324292	0.3143819	0.2839114	0.3374130	0.2697291	0.6611958	0.4953702	0.2057025	0.3535471	0.2490173	0.5582721	0.3315513	0.2927199	0.6198453	0.6523887	0.3443964	0.3049318	0.2904990	0.0788868	0.5091097	0.3269104	0.7822111	0.2437822	0.2963957	0.3450458	0.5891492	0.0020492	0.7282766	0.2495852	0.3548593	0.0375419	0.5347236	0.0508270	0.2093402	0.7408265	0.3964694	0.0053074	0.5977399	0.4563852	0.0943449	0.6633821	0.4569995	0.3257512	0.6316647	0.6963649	0.3624933	0.0390667	0.0427719	0.0477127	0.1606369	0.1796281	0.3483564	0.5039901	0.1989621	0.5824961	0.0710015	0.0699339	0.2725746	0.1682797	0.6196471	0.4709471	0.2678630	0.0379151	0.4118144	0.0406224	0.6172353	0.6098805	0.2792273	0.0671934	0.6246057	0.5090297	0.5999211	0.0787860	0.1242762	0.2929811	0.0107777	0.3258844	0.2770504	0.6727449	0.7101369	0.6809236	0.1044217	0.3877086	0.1096459	0.5425800	0.5267235	0.5797626	0.0397098	0.5964054
300	0.2616041	0.2351055	0.7578927	0.5074914	0.1106483	0.6347506	0.4862525	0.3238199	0.8043970	0.2957066	0.2781468	0.3459892	0.3522122	0.3004823	0.3025893	0.2708356	0.7254648	0.5325851	0.2884776	0.4786882	0.2780125	0.6299293	0.2403704	0.2164228	0.7301856	0.5759722	0.2526947	0.3172342	0.3231339	0.0669353	0.4452665	0.4583148	0.7764982	0.3144477	0.2943078	0.4415563	0.6447930	0.0001117	0.8167577	0.1969756	0.4472855	0.0309421	0.5785259	0.0474960	0.2091393	0.7383478	0.1605716	0.0104553	0.5073785	0.4209811	0.0982992	0.6477661	0.5539717	0.3365748	0.4914414	0.7781280	0.3987999	0.0669509	0.0301879	0.0311316	0.2095409	0.0863761	0.2751562	0.5170511	0.2550910	0.7065676	0.0752898	0.0667071	0.2565182	0.1597030	0.8416460	0.3728000	0.2504515	0.0445046	0.4682416	0.0737672	0.7033622	0.5351333	0.3453718	0.1150333	0.6308873	0.4398970	0.6141024	0.0777918	0.0833782	0.1552519	0.0048101	0.2898838	0.2831175	0.6536356	0.6184449	0.6123655	0.0522745	0.5454021	0.1633538	0.5764369	0.5223676	0.7432776	0.0320219	0.6866283
400	0.4440303	0.3451783	0.6035608	0.5053055	0.0958956	0.7573693	0.5253752	0.5431527	0.7578201	0.2262097	0.3829220	0.3129423	0.2938023	0.3697736	0.3056686	0.2787460	0.5533308	0.4765232	0.1857369	0.4967856	0.3145390	0.5879096	0.2563806	0.2376841	0.7203773	0.5688293	0.2183969	0.3377808	0.4044377	0.0430476	0.5786923	0.3694773	0.6114588	0.3087093	0.2845427	0.3919243	0.6721963	0.0000543	0.6862956	0.2671953	0.3239730	0.0339969	0.5460521	0.0415317	0.2067464	0.6509749	0.1893747	0.0052729	0.4831957	0.3445071	0.0867941	0.6814611	0.5055031	0.3283350	0.5566188	0.6489813	0.3697495	0.0854903	0.0294635	0.0290071	0.1041587	0.1698011	0.2644382	0.4203690	0.1975373	0.5168217	0.0277085	0.0614224	0.2671650	0.1062520	0.6081786	0.2618931	0.2399706	0.0715230	0.4011607	0.0673002	0.7024761	0.5448424	0.4077442	0.0684921	0.5669479	0.4282247	0.6286681	0.0370892	0.0717161	0.1798443	0.0039783	0.2955038	0.3568948	0.6606883	0.6557736	0.7092743	0.0464952	0.4111290	0.0767514	0.4528791	0.5275975	0.7797960	0.0201095	0.6703793
500	0.4120115	0.2470755	0.6427859	0.5551303	0.0825265	0.7030325	0.4140379	0.3735232	0.5944884	0.2377111	0.3683204	0.2356262	0.4082707	0.3142851	0.2169059	0.2792516	0.5202867	0.5232206	0.2509332	0.4491514	0.1475866	0.7156877	0.2111409	0.3091201	0.6874998	0.4980571	0.2979580	0.2759280	0.3573419	0.0785571	0.6344691	0.5413477	0.5981854	0.3043906	0.2822653	0.5641483	0.7082108	0.0000730	0.6432390	0.2446279	0.4382121	0.0400749	0.5275432	0.0221759	0.2509890	0.7298173	0.0612412	0.0054325	0.4697956	0.5170555	0.1208536	0.5822897	0.6450823	0.3140715	0.5320419	0.8503918	0.3839356	0.0988726	0.0914281	0.0595818	0.1824571	0.0887352	0.2837571	0.5022096	0.1683448	0.6224907	0.0226016	0.0886928	0.2611270	0.1378271	0.7854982	0.2149288	0.2342525	0.0491703	0.4250653	0.0263146	0.7998467	0.5579826	0.3013680	0.0916646	0.7211981	0.6505798	0.7991211	0.0459957	0.0860690	0.1107117	0.0007259	0.3145027	0.2805998	0.6509369	0.6187055	0.7451870	0.0705788	0.5789275	0.0824257	0.5055257	0.5314935	0.7876610	0.0452382	0.6963068
600	0.3693965	0.2578277	0.6049051	0.4564091	0.0854060	0.6117371	0.5268831	0.3369807	0.7138266	0.2604357	0.4211812	0.1846813	0.2468597	0.3193549	0.2046168	0.2970395	0.5990294	0.5008920	0.2854492	0.5326673	0.2313865	0.3886429	0.4596077	0.2676686	0.6712316	0.5867582	0.2955334	0.4406383	0.1614445	0.0188595	0.2600286	0.4137153	0.6434422	0.2393003	0.3636045	0.4910784	0.7083819	0.0606654	0.5906833	0.2407198	0.8347886	0.0396747	0.6805674	0.0322478	0.2106127	0.6656194	0.0734762	0.1596491	0.4319965	0.5504081	0.1336243	0.8492887	0.4854562	0.2667143	0.5851838	0.6489934	0.3051901	0.0558873	0.0295656	0.5838751	0.1085864	0.1024416	0.2054816	0.4630511	0.1385095	0.5764157	0.0488645	0.0766128	0.1784504	0.0331614	0.7056418	0.2173021	0.2361893	0.0399129	0.3912851	0.0514758	0.5714738	0.5861342	0.2435468	0.3763708	0.4850357	0.3481248	0.6634329	0.0534104	0.3745511	0.2696378	0.0010260	0.5155517	0.0935613	0.6395658	0.7204694	0.7067859	0.0219615	0.4773820	0.0682261	0.5438006	0.4926042	0.6171940	0.0125761	0.6965257
700	0.3647253	0.2025228	0.6724896	0.4042834	0.0863892	0.6404674	0.5553099	0.4846998	0.6169952	0.2301565	0.3081051	0.1565322	0.2209887	0.2492370	0.2155072	0.4039399	0.5969494	0.4302796	0.5014398	0.4869816	0.2284523	0.1882886	0.5585931	0.4778932	0.6068623	0.6204008	0.3013039	0.5355204	0.0528195	0.0061432	0.2071218	0.3877563	0.7030119	0.2382825	0.1544939	0.3095140	0.6813032	0.0271036	0.7182414	0.2952076	0.6445510	0.0551620	0.5911962	0.0318182	0.0800731	0.5876505	0.2939527	0.2313147	0.4514186	0.5089581	0.0609566	0.6011421	0.4936601	0.4144397	0.7529674	0.6745247	0.2017073	0.0233086	0.0253675	0.6109292	0.0372820	0.1299396	0.2628201	0.4796622	0.1639103	0.7574613	0.0354817	0.0653468	0.2415780	0.0196903	0.7791832	0.3575904	0.1781438	0.0423372	0.4610108	0.0550694	0.6299511	0.3879282	0.2217334	0.4020587	0.4505175	0.3211031	0.6153580	0.0623067	0.4153092	0.4546550	0.0023815	0.5879780	0.0369123	0.6646085	0.5305422	0.6395325	0.0676319	0.4945078	0.0742988	0.5074114	0.5239905	0.6209143	0.0205150	0.6106808
800	0.3732922	0.2722310	0.6532226	0.3819025	0.0969449	0.7109125	0.5845380	0.4624324	0.6367547	0.2310931	0.2695310	0.0712793	0.1579949	0.3697028	0.1467190	0.2238032	0.5862020	0.3377417	0.4997883	0.4074824	0.2228221	0.3549166	0.5877354	0.3751642	0.5715549	0.6727100	0.2484398	0.5839479	0.0638579	0.0048546	0.1881331	0.4600824	0.5270038	0.2971489	0.1613838	0.1410179	0.7322702	0.0454703	0.6668749	0.3215142	0.8063564	0.0795558	0.5726879	0.0506474	0.0437788	0.7739383	0.3427744	0.1794421	0.6154670	0.4857495	0.0960457	0.7498061	0.5513030	0.5931827	0.7262076	0.3941957	0.1177658	0.0263566	0.0814379	0.7347302	0.0132254	0.1795663	0.2333861	0.5163355	0.3280182	0.5900898	0.0462056	0.0494398	0.3698196	0.0461399	0.7422527	0.3412485	0.2573624	0.0386288	0.4673977	0.0465294	0.7759453	0.4381854	0.2564068	0.2606314	0.4429620	0.2052620	0.6095165	0.0383810	0.6068765	0.6751915	0.0231693	0.5906099	0.0655531	0.7880742	0.6172755	0.6998890	0.0931788	0.4055545	0.1094096	0.4811891	0.6448313	0.7019745	0.0313115	0.6338044
900	0.3376129	0.3065712	0.7525802	0.4516671	0.1129896	0.7032529	0.5473595	0.5166152	0.6374083	0.2334328	0.3436423	0.1672268	0.2081096	0.2337213	0.1211481	0.2597452	0.6364387	0.3357535	0.6013127	0.2985231	0.1601112	0.1977430	0.5408227	0.3074541	0.5849177	0.7052480	0.3060011	0.5682222	0.0742798	0.0004581	0.2384664	0.3680561	0.6516803	0.3406379	0.2530045	0.4397744	0.6529865	0.0065263	0.7140019	0.2056182	0.8075385	0.0773419	0.4769515	0.0654610	0.0469643	0.6986346	0.3316153	0.2971572	0.5024212	0.5843436	0.1530692	0.6089354	0.4417345	0.4308651	0.6095494	0.6081291	0.0896166	0.0406460	0.0563043	0.6458639	0.0204813	0.1702760	0.3004049	0.4305934	0.2382064	0.6386584	0.0403022	0.0923478	0.2520684	0.0080310	0.6456786	0.3786136	0.1973216	0.0306505	0.3500328	0.0601945	0.7102770	0.5016742	0.3427240	0.3316691	0.4094525	0.3229996	0.7492499	0.0649331	0.4598963	0.5817645	0.0083528	0.6986206	0.0632237	0.6922917	0.6957348	0.6405366	0.0573450	0.4178010	0.1425059	0.5311577	0.6202877	0.6286616	0.0389021	0.6462453
1000	0.4070105	0.2475962	0.6074576	0.3788826	0.0986648	0.7851046	0.5638484	0.4773981	0.8552365	0.1312522	0.3873524	0.1531330	0.2199211	0.3317994	0.1238372	0.2914518	0.5446286	0.3190917	0.3716081	0.3712156	0.1746686	0.2355421	0.5503001	0.3474179	0.5229974	0.6934277	0.3117249	0.5314797	0.0739041	0.0055957	0.2038655	0.3480325	0.7623024	0.3458787	0.2162398	0.3187067	0.5491953	0.0117637	0.6327083	0.2909593	0.6005112	0.0403743	0.6800834	0.0429078	0.0473161	0.7049504	0.3859433	0.2621104	0.6218566	0.6249928	0.1685859	0.7020492	0.4254777	0.5257880	0.6135766	0.5987795	0.1381719	0.0184590	0.0782128	0.6810663	0.0238438	0.1323023	0.2330497	0.4529141	0.2537101	0.4818112	0.0344393	0.0438365	0.2515955	0.0178454	0.8048807	0.2796929	0.1562815	0.0225163	0.3862462	0.0690541	0.6613327	0.4931256	0.2759005	0.4144297	0.4263840	0.3011868	0.6184312	0.0543130	0.4558729	0.4604079	0.0035296	0.7441581	0.0284758	0.7054048	0.7517813	0.5707622	0.0787911	0.4223138	0.0738717	0.5262816	0.5999646	0.7554993	0.0246507	0.6655075

0	0.3728555	0.2818956	0.5276690	0.4192722	0.1265196	0.5741879	0.6772420	0.5390238	0.5775692	0.2237345	0.3350033	0.1224949	0.2169978	0.3808810	0.2186278	0.2312919	0.5855643	0.3392968	0.6460555	0.4147310	0.2033652	0.1165767	0.5412646	0.4707158	0.6560374	0.5903785	0.3691325	0.4528012	0.1173003	0.0010160	0.2806875	0.3795800	0.7021808	0.2224824	0.1916192	0.0545148	0.7487520	0.0221611	0.6947195	0.2779751	0.6231413	0.0639974	0.5127625	0.0436279	0.0621913	0.6260155	0.5049660	0.2116499	0.5678935	0.5677288	0.1839079	0.7151426	0.4029993	0.6204141	0.6641743	0.4809669	0.0993740	0.0293241	0.0503597	0.7859356	0.0130830	0.1306203	0.3299221	0.5137966	0.2152479	0.5226870	0.0831923	0.0525638	0.3040759	0.0913272	0.7176068	0.3656974	0.2001627	0.0248465	0.6166220	0.0549161	0.7727145	0.4760384	0.3495183	0.3164557	0.4453463	0.3006020	0.7199152	0.0429619	0.8072079	0.8232816	0.1856815	0.6904443	0.0676220	0.6173702	0.6970320	0.6731267	0.0524894	0.5605612	0.0680535	0.6373598	0.6586732	0.6711314	0.0293994	0.5478383
100	0.3671741	0.2531517	0.5736243	0.4345274	0.1380125	0.5788879	0.7073863	0.4212152	0.6295220	0.1120897	0.3761963	0.2889950	0.2919170	0.3102651	0.2921704	0.1531231	0.5140751	0.2662268	0.3314009	0.3551287	0.4574521	0.6274819	0.3583914	0.6123019	0.5877216	0.7881699	0.6379737	0.5222979	0.2688793	0.3908632	0.2685732	0.2455507	0.7335898	0.6726104	0.3074585	0.4322687	0.5804571	0.0008528	0.6162070	0.2759980	0.8025365	0.5439573	0.4300363	0.0185116	0.0906408	0.0512009	0.3349724	0.2742798	0.6535408	0.4797686	0.5983813	0.5991619	0.5392284	0.3160619	0.5332543	0.7031601	0.5219689	0.0455918	0.0567136	0.7302985	0.0859236	0.0768405	0.1205937	0.5743531	0.2185363	0.5939392	0.0504533	0.0884532	0.2613463	0.2427436	0.5276522	0.6246816	0.5721464	0.0013814	0.3813474	0.1102444	0.6094300	0.4997585	0.0522606	0.3234667	0.4766255	0.2666408	0.6116662	0.0605178	0.2413781	0.0772611	0.0221542	0.3673827	0.0396433	0.7063564	0.6984933	0.5984373	0.0122364	0.5464869	0.1454648	0.5525298	0.3258059	0.1194229	0.0262556	0.5567368
200	0.4160151	0.2812220	0.5319725	0.4732937	0.0902770	0.6176793	0.5387175	0.3752996	0.6630819	0.1079818	0.3350357	0.2920122	0.5035632	0.3312505	0.2676154	0.2030276	0.5518707	0.2805966	0.1543917	0.3336601	0.6929654	0.7280774	0.1676364	0.3950090	0.6305448	0.6620028	0.5861522	0.6022599	0.3893258	0.3196781	0.4954099	0.1566365	0.7381224	0.6820624	0.3200187	0.5792557	0.5304747	0.0005839	0.5620830	0.3532741	0.5989182	0.3933896	0.6273235	0.0378975	0.3322335	0.0306291	0.1952387	0.2006148	0.4163583	0.5048258	0.6158762	0.4115440	0.4394902	0.4262284	0.2979291	0.7355844	0.6039283	0.0619277	0.0542680	0.5759771	0.1953789	0.0316872	0.0447874	0.5652505	0.2741291	0.5661642	0.0573147	0.0480819	0.2389939	0.2636557	0.7342666	0.5831776	0.6822043	0.0081181	0.4226834	0.0432106	0.7503828	0.5686784	0.0135736	0.4736540	0.4150013	0.2496200	0.7005348	0.2676642	0.1733809	0.0380327	0.0059373	0.1880678	0.0496933	0.4839222	0.6986909	0.7836905	0.0111683	0.5879436	0.0492651	0.4931598	0.1803118	0.0674741	0.0447350	0.6605085
300	0.2822466	0.3216033	0.6931536	0.5759631	0.1428438	0.6617983	0.3546203	0.3128012	0.6770655	0.0795887	0.3180269	0.2868212	0.4386344	0.3646848	0.2680787	0.2191188	0.5760433	0.5331553	0.1472955	0.3730317	0.7317853	0.6171620	0.1005915	0.5151859	0.6262587	0.6592030	0.5801274	0.4573312	0.4506209	0.3197860	0.3701742	0.2018685	0.8536215	0.6241044	0.3475114	0.5153425	0.5057240	0.0000000	0.6581813	0.2204221	0.7150412	0.6334529	0.6570697	0.0113260	0.4098498	0.0167332	0.0460224	0.1136960	0.3242055	0.3597002	0.6145241	0.3335505	0.5372238	0.3881375	0.1945189	0.6629161	0.5768499	0.2057327	0.0262494	0.5866115	0.1896089	0.0633158	0.0471929	0.4976691	0.3472044	0.4918643	0.0335776	0.0496838	0.3006389	0.2934271	0.7188979	0.5993735	0.5574874	0.0019384	0.3324344	0.0663737	0.7069820	0.4588124	0.0077829	0.4399203	0.4303230	0.2608062	0.7403878	0.3332727	0.2911420	0.0158410	0.0000374	0.1585097	0.0273190	0.1202008	0.6068447	0.6969208	0.0133479	0.5896680	0.0558377	0.4588888	0.1950630	0.0652413	0.0516614	0.5779941
400	0.3104039	0.2722286	0.6606460	0.4439735	0.1047360	0.6792190	0.3636367	0.2471017	0.6689469	0.0522561	0.3023838	0.3168370	0.5899836	0.3995751	0.3042569	0.1871981	0.6181023	0.4438843	0.0929752	0.3960025	0.5729693	0.6855285	0.0832728	0.4960187	0.7048710	0.6855913	0.6532927	0.4696481	0.4535861	0.2301469	0.5236167	0.2222473	0.6899714	0.6246127	0.5009665	0.6361487	0.4976660	0.0000005	0.7973951	0.2449856	0.8555809	0.4712185	0.6023966	0.0042882	0.4338198	0.0171756	0.0060067	0.0944982	0.3891746	0.3197242	0.8017061	0.2895583	0.3762272	0.3580242	0.3158495	0.6994397	0.6469745	0.2808974	0.0463459	0.4518882	0.2271174	0.0531876	0.0365493	0.5770003	0.3144154	0.5054987	0.0230061	0.0431006	0.2763616	0.3211697	0.7129485	0.6387645	0.6983539	0.0080487	0.4149591	0.0575112	0.5765976	0.4931610	0.0236265	0.4018732	0.4047345	0.3328962	0.6880059	0.2007931	0.2565380	0.0179391	0.0037910	0.1133718	0.0435146	0.0310618	0.6099588	0.7257386	0.0052804	0.4955636	0.0686332	0.5371786	0.1392260	0.0723612	0.0311214	0.6224251
500	0.3560706	0.2733247	0.6533159	0.4309528	0.1181025	0.7300194	0.3317263	0.2211692	0.8013677	0.1058800	0.4085907	0.2761223	0.5120686	0.2850720	0.2389570	0.2504767	0.7746144	0.4932528	0.1035125	0.3537019	0.7073580	0.6922561	0.1115877	0.5731585	0.6916338	0.6410858	0.6928103	0.5102451	0.4764249	0.2974339	0.4880591	0.2807167	0.8965979	0.4503480	0.4363953	0.5999455	0.5115626	0.0000477	0.6646884	0.2708731	0.6132275	0.5642121	0.6419596	0.0002189	0.3753080	0.0234398	0.0051872	0.1113952	0.2602548	0.3445224	0.7355274	0.2707098	0.3002681	0.3586735	0.2403158	0.6672299	0.6532086	0.3361711	0.0394691	0.4495191	0.2133422	0.0414814	0.0478906	0.5275837	0.3142902	0.4622875	0.0375334	0.0830425	0.1747788	0.2350030	0.5943628	0.5586812	0.5623700	0.0048715	0.4348072	0.0581023	0.6535270	0.4761140	0.0034030	0.6136249	0.4187501	0.2272249	0.8171442	0.1835750	0.2604941	0.0078959	0.0083948	0.1636667	0.0404792	0.0109552	0.6028473	0.6949422	0.0099671	0.5232587	0.1313396	0.5630999	0.2270780	0.0543902	0.0228817	0.5140717
600	0.2942474	0.3491432	0.6814884	0.4023353	0.1094557	0.6670101	0.2320874	0.1783038	0.7364420	0.1908987	0.4194173	0.2852932	0.6488869	0.4180235	0.2489680	0.2853012	0.6443394	0.2478045	0.1767099	0.4521014	0.4786233	0.4341422	0.2681614	0.3533296	0.5833907	0.7737062	0.4429945	0.5182576	0.2938446	0.0435543	0.4052917	0.3728445	0.7428384	0.4107809	0.4053065	0.6161727	0.5793298	0.0145677	0.5898838	0.2534513	0.7395571	0.2157381	0.6900727	0.0352287	0.3489043	0.5408845	0.0219557	0.1791137	0.3419386	0.3933084	0.3366716	0.4779349	0.2428333	0.4409204	0.2838588	0.6186721	0.4786889	0.1297435	0.0367962	0.5052502	0.1986117	0.1154884	0.2295249	0.6158325	0.3101057	0.4804385	0.0549789	0.0786025	0.2468304	0.0487624	0.7340633	0.3427365	0.1550290	0.0470985	0.4385118	0.0611912	0.5709904	0.5645773	0.3035919	0.6272754	0.3548181	0.2808852	0.6662390	0.1622146	0.2218783	0.1475851	0.0005558	0.3289639	0.0398186	0.5533651	0.6792278	0.6457158	0.0440570	0.6336767	0.1020458	0.4999339	0.5261875	0.6476139	0.0459833	0.6535591
700	0.3626594	0.3256539	0.5252800	0.4365316	0.1086364	0.6507620	0.3708873	0.2353410	0.6601765	0.1995001	0.3548826	0.2604802	0.4028097	0.3323807	0.2374292	0.2881675	0.5715109	0.1841146	0.1037062	0.4927674	0.2778287	0.4161852	0.4252433	0.2221945	0.6655239	0.5428717	0.3468435	0.4253652	0.1777407	0.0055316	0.3564347	0.4535144	0.7626518	0.2629780	0.2274810	0.4689541	0.7252417	0.0278570	0.6865171	0.3464675	0.7052732	0.0604576	0.6562054	0.0369972	0.1161397	0.6268472	0.0617902	0.1958502	0.3233925	0.4149805	0.3263725	0.6090665	0.3639274	0.3716199	0.4965456	0.7033667	0.2723675	0.0896034	0.0681196	0.6963856	0.0844740	0.1189116	0.3163533	0.5965266	0.2169284	0.5075058	0.0260376	0.0941437	0.2568623	0.0580673	0.6284279	0.3302501	0.2563607	0.0149136	0.4415261	0.0571900	0.7190089	0.5016624	0.2884713	0.6103005	0.4814873	0.2685843	0.7033307	0.0657664	0.3108293	0.3467795	0.0026882	0.5249251	0.0331152	0.6149460	0.8234405	0.6922748	0.0528602	0.5366447	0.0869836	0.5621843	0.4118526	0.6886658	0.0355542	0.5004811
800	0.2337334	0.2399533	0.6083981	0.6098618	0.0611029	0.6821805	0.4511574	0.3223659	0.6122848	0.2604459	0.4101775	0.2324593	0.2157484	0.3225220	0.1616602	0.2649442	0.6818654	0.2495272	0.2936378	0.4650175	0.1842510	0.2901623	0.5279782	0.2910505	0.6918082	0.8525438	0.3542604	0.5208231	0.1267112	0.0114374	0.2812090	0.3719526	0.6958909	0.2520997	0.2084142	0.4106184	0.7656298	0.0131466	0.5970385	0.2782130	0.6888258	0.0447508	0.6006331	0.0281564	0.0379909	0.6665124	0.2718490	0.1627993	0.4999772	0.4781973	0.2137169	0.6810615	0.3882806	0.3193765	0.6241408	0.7304171	0.1448316	0.0593974	0.0521534	0.7769037	0.0328885	0.0846585	0.3135127	0.5022609	0.2234458	0.5563562	0.0412055	0.0810927	0.2005469	0.0277999	0.6962090	0.3048618	0.1968139	0.0542564	0.4463138	0.0560981	0.6958491	0.6327393	0.3169526	0.5358349	0.4592691	0.3037631	0.6860586	0.0866735	0.3166257	0.3660761	0.0010680	0.6754569	0.0508719	0.6722926	0.6726308	0.6717521	0.0658520	0.5924041	0.1149936	0.5735231	0.7003480	0.5801727	0.0278519	0.6204666
900	0.3656630	0.2222267	0.5517567	0.5043705	0.1263978	0.6893477	0.5672971	0.5377547	0.6948448	0.2314581	0.3508392	0.2085495	0.1700537	0.3628475	0.1541034	0.2557641	0.4971760	0.2770620	0.3441065	0.4817280	0.2183394	0.2113018	0.6003838	0.2918911	0.6923283	0.7083383	0.2336755	0.5640993	0.0561564	0.0033991	0.1790357	0.4344813	0.6811489	0.3011507	0.2169197	0.3063820	0.6215452	0.0353986	0.7327870	0.2394475	0.6855906	0.0425460	0.5846192	0.0580402	0.1022271	0.5867161	0.3362312	0.2801074	0.6000373	0.5482190	0.2045088	0.5209378	0.4665986	0.4060774	0.6172957	0.6058889	0.1562440	0.0319295	0.0760620	0.6184033	0.0416395	0.1633515	0.2567270	0.4751374	0.2606541	0.6198722	0.0527007	0.0923473	0.2354480	0.0284282	0.5330700	0.3077847	0.2981239	0.0307129	0.4327735	0.0447459	0.6695780	0.5723759	0.2820706	0.3551067	0.4421587	0.3258685	0.7324135	0.0299017	0.3726440	0.5295441	0.0011201	0.7358869	0.0350282	0.7730429	0.7506614	0.6802157	0.0378978	0.5248255	0.1262202	0.5819193	0.5676309	0.7052632	0.0270405	0.6809170
1000	0.2358241	0.1802315	0.6502692	0.4857885	0.0831169	0.6330291	0.5927814	0.4005578	0.7288846	0.2397955	0.3614812	0.1154717	0.1584525	0.2581220	0.1602621	0.2923082	0.4927835	0.3813619	0.5712425	0.4277944	0.1540957	0.1541943	0.6009819	0.3481240	0.5776362	0.6163414	0.3304600	0.6156442	0.0744582	0.0071225	0.1553501	0.3617882	0.6763301	0.2396326	0.2170397	0.2057086	0.5764454	0.0113797	0.7323991	0.3272971	0.7549961	0.0493030	0.5823161	0.0316112	0.0630726	0.6377820	0.3680218	0.2465420	0.5517312	0.5863497	0.2165612	0.7664399	0.5097912	0.4894023	0.7560019	0.5107629	0.0774863	0.0204514	0.1078039	0.6229328	0.0197548	0.1334214	0.2991578	0.5021919	0.2182553	0.5502107	0.0189642	0.0664986	0.2909853	0.0272980	0.7152640	0.3595638	0.1760314	0.0409515	0.4809648	0.0354356	0.6685969	0.5987545	0.2742771	0.3938928	0.3949714	0.3003352	0.6983014	0.0407268	0.4708962	0.5591594	0.0153969	0.7166049	0.0811530	0.6991057	0.8469883	0.6223085	0.0421901	0.4477275	0.0991488	0.6087759	0.6058891	0.5980336	0.0308931	0.5458981

