"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.1826653	0.1783000	0.5864463	0.5307670	0.6756366	0.0333022	0.6457368	0.4108963	0.0128383	0.5280292	0.0082262	0.4321965	0.0257868	0.0164273	0.0080180	0.1111666	0.3582881	0.5765395	0.1087107	0.0003033	0.0589629	0.2119509	0.0765286	0.0934814	0.1023224	0.6075444	0.5219601	0.3263704	0.2609613	0.5673196	0.1871698	0.0087617	0.2564276	0.1319453	0.8206265	0.8576725	0.8249850	0.1155265	0.0503122	0.7449103	0.0383084	0.7080972	0.7783866	0.5954232	0.6900140	0.6096516	0.7372968	0.7277922	0.4454384	0.1375822	0.7656896	0.5782427	0.4596840	0.2823424	0.5189517	0.2906309	0.3341417	0.2300028	0.0913637	0.2868622	0.0113500	0.3545316	0.8057276	0.5401950	0.5509016	0.3247682	0.4388698	0.5019729	0.4890676	0.0287905	0.3023978	0.0283149	0.0414306	0.0502251	0.3670837	0.6906487	0.0094037	0.1205600	0.1780966	0.0334584	0.4198651	0.1115205	0.7418495	0.1582804	0.4978663	0.1382984	0.1713072	0.0753193	0.0358391	0.6528418	0.6978162	0.4835153	0.6474006	0.4948179	0.5006238	0.6252646	0.2883136	0.5989589	0.7217232	0.7163741
100	0.1604854	0.2992141	0.7236095	0.4303123	0.6516395	0.0328377	0.6230534	0.5478375	0.0902752	0.5641723	0.0091045	0.3347380	0.0223277	0.2399167	0.0223524	0.0743523	0.7945053	0.7041176	0.0540552	0.0246123	0.0563483	0.1420095	0.0847357	0.3199932	0.0880590	0.9180139	0.4086373	0.3333255	0.0190142	0.5493541	0.2701345	0.0350594	0.0596438	0.0928071	0.8520097	0.6432053	0.6453337	0.0298533	0.4542059	0.5902035	0.3817748	0.3833156	0.7940116	0.6892558	0.7113595	0.6562761	0.8118436	0.6023107	0.6292896	0.1716958	0.7752305	0.7731301	0.5613389	0.2166792	0.6532591	0.1103686	0.3004850	0.5379192	0.0606630	0.3259290	0.0184913	0.0831701	0.7723835	0.4894383	0.4340878	0.3642080	0.3499142	0.4511112	0.4873862	0.0190496	0.1791837	0.0082827	0.0557385	0.1136343	0.5286797	0.6418867	0.0127404	0.0964408	0.1638118	0.0003638	0.4847919	0.1169287	0.1214913	0.1233396	0.4979370	0.2054220	0.1645830	0.0534930	0.0457916	0.6780125	0.3074956	0.3649958	0.8587722	0.4643403	0.5062532	0.5626026	0.1557332	0.5383805	0.5167483	0.3550523
200	0.3358332	0.2465596	0.7764077	0.4467649	0.7155406	0.0517093	0.7015166	0.5003623	0.1864809	0.5455760	0.0282698	0.5974825	0.0346766	0.2594978	0.0024145	0.0345713	0.7654744	0.6325231	0.2077664	0.0366668	0.0271205	0.1419320	0.0325608	0.2589413	0.2303826	0.7571219	0.5087900	0.4292391	0.0654499	0.5373877	0.2981966	0.0245177	0.0637075	0.1208017	0.6225260	0.7701891	0.6113779	0.0312602	0.4810106	0.6242264	0.3860738	0.2918197	0.6301622	0.7187664	0.7530457	0.6734327	0.5884024	0.7306278	0.7319969	0.1752977	0.5805722	0.8134163	0.5745573	0.1912478	0.7740642	0.0609112	0.2393505	0.5795480	0.0599476	0.2963569	0.0196892	0.1147993	0.7544649	0.4136660	0.4552488	0.3336756	0.5134474	0.4619405	0.5363168	0.0106440	0.1777587	0.0022438	0.0686623	0.0927781	0.4340535	0.7237852	0.0149644	0.1072470	0.1367499	0.0020931	0.6466736	0.0822145	0.0776709	0.1930226	0.1840345	0.1129003	0.3276944	0.2044678	0.0297453	0.7235910	0.2128195	0.3422045	0.7313258	0.5039009	0.5731770	0.6346885	0.1403607	0.6524276	0.6644854	0.2357981
300	0.2330341	0.4173868	0.5507409	0.6017157	0.7138595	0.0179563	0.6211238	0.4947060	0.1619454	0.6057395	0.0304115	0.6811198	0.0486648	0.3440138	0.0067573	0.0695601	0.6027159	0.7388765	0.2654729	0.0901295	0.0231533	0.1861721	0.0578593	0.2531738	0.2891224	0.7385302	0.4596828	0.4454433	0.0467576	0.4493724	0.2148048	0.0203015	0.0350887	0.0856060	0.8805872	0.7723532	0.8521129	0.0956149	0.4457507	0.8243493	0.5171370	0.3084157	0.8147023	0.6084661	0.6981830	0.6363448	0.6607716	0.6259374	0.8850112	0.1829208	0.8417710	0.5701251	0.5944427	0.1919234	0.6379896	0.0639450	0.4238843	0.6952686	0.0919996	0.2751375	0.0139719	0.1069163	0.7883110	0.5488273	0.4472248	0.3963451	0.3461166	0.4891497	0.5058091	0.0074845	0.1616523	0.0043856	0.0442447	0.0607947	0.4425138	0.6549500	0.0075827	0.0783592	0.1699529	0.0000718	0.5054981	0.1813517	0.0609158	0.1927622	0.1062911	0.0874020	0.5268305	0.1594830	0.0391502	0.7156650	0.1716550	0.1959727	0.7017944	0.5591771	0.6745148	0.5658486	0.1057913	0.7962903	0.6037016	0.2553813
400	0.1496281	0.2849099	0.7111921	0.5531669	0.7243759	0.0887116	0.7708870	0.4722369	0.1621433	0.6528626	0.0389709	0.6369093	0.0810433	0.4343252	0.0047288	0.0581104	0.6323069	0.6611230	0.2687547	0.1587816	0.0628237	0.1820496	0.0797541	0.3213396	0.2748900	0.6970239	0.6279505	0.6268138	0.0316069	0.3938909	0.3681886	0.0359306	0.0434970	0.1257246	0.7320918	0.8072374	0.6904466	0.0585680	0.4792496	0.6175039	0.3640586	0.2657328	0.7710404	0.6717463	0.7111707	0.8741282	0.5502341	0.8083466	0.6706887	0.2419063	0.5640622	0.6698876	0.6936852	0.1980490	0.6964566	0.0687726	0.2258887	0.5648929	0.0755355	0.2557636	0.0110827	0.0631401	0.6186001	0.4293369	0.3189128	0.3792323	0.4140221	0.3542521	0.5084945	0.0211970	0.1986633	0.0038993	0.0536158	0.0835914	0.4860042	0.7588580	0.0115905	0.0862962	0.1486837	0.0001770	0.5575109	0.1769328	0.0275896	0.2696368	0.1513333	0.0088924	0.5708181	0.1582249	0.0891490	0.6875071	0.1633729	0.1835280	0.6994973	0.4504578	0.5672806	0.7191262	0.1273031	0.6586239	0.5838620	0.3010062
500	0.2032178	0.3411686	0.6207838	0.5531033	0.6687690	0.0279891	0.7063968	0.4638005	0.1753174	0.6502950	0.0452955	0.6989722	0.0565763	0.2092870	0.0125719	0.0781024	0.7616807	0.6672570	0.2965933	0.0930053	0.0875317	0.1762768	0.0095050	0.3525257	0.2468129	0.6781481	0.4899128	0.4467243	0.0189151	0.4546895	0.3074080	0.0169096	0.0899333	0.1494810	0.6837891	0.6878127	0.7538701	0.0876391	0.3555503	0.6789473	0.4874409	0.2338484	0.6081942	0.6521989	0.6416825	0.8271720	0.6165483	0.6405181	0.7915314	0.2294096	0.6023229	0.7512060	0.6763456	0.1931569	0.6722776	0.1482599	0.1821875	0.4938245	0.0660694	0.2386844	0.0112643	0.0639366	0.6126606	0.5420785	0.2748259	0.5099642	0.3938595	0.4489086	0.4244564	0.0091609	0.1971328	0.0008318	0.0335480	0.0373722	0.5223821	0.7617345	0.0026021	0.0860118	0.1574183	0.0008812	0.6184512	0.1835019	0.0386131	0.2195998	0.1252666	0.0081246	0.6111765	0.1427792	0.0465302	0.7113552	0.2146330	0.1408086	0.7957126	0.4634438	0.5020903	0.6255977	0.1804582	0.7569087	0.7114418	0.3307381
600	0.1150553	0.2538825	0.5866174	0.4280205	0.7501783	0.0505076	0.5932422	0.3891893	0.0658000	0.6153949	0.0204438	0.6007945	0.0447553	0.0397620	0.0079155	0.0995816	0.3173231	0.6380035	0.1367319	0.0399754	0.0212429	0.2617904	0.0726401	0.0645032	0.2306359	0.6133547	0.4602759	0.5082701	0.1249230	0.5355670	0.2976325	0.0168969	0.1615115	0.1202736	0.6928983	0.7107794	0.7639808	0.2319279	0.1593791	0.5223377	0.0662531	0.6526438	0.7026322	0.5394320	0.6717368	0.7181944	0.6095532	0.7539010	0.5951436	0.1250795	0.6570106	0.7373869	0.4681723	0.2458756	0.5938525	0.4188652	0.2724426	0.1625883	0.0608762	0.2314237	0.0125467	0.2794674	0.6811222	0.4313604	0.3845634	0.4922499	0.3485148	0.4217880	0.5275576	0.0224120	0.2227274	0.0323744	0.0388984	0.0491745	0.4843873	0.6339133	0.0204324	0.1415629	0.2206067	0.0413068	0.5083101	0.1800006	0.6052416	0.3581628	0.4267979	0.0315740	0.4793449	0.1306382	0.0272496	0.7779113	0.5641307	0.3373023	0.7192458	0.4301216	0.5339614	0.7922453	0.2667667	0.7820391	0.4972217	0.6666013
700	0.1634670	0.2965642	0.5203605	0.3882072	0.5983790	0.0289673	0.7120585	0.5432527	0.0229712	0.4460900	0.0225846	0.4423329	0.0125669	0.0115888	0.0069395	0.1260010	0.2856075	0.6213414	0.0513623	0.0340286	0.0416329	0.1384159	0.1421129	0.0686151	0.2426755	0.6857605	0.5500920	0.4082128	0.2288904	0.4453094	0.2134563	0.0219558	0.2408219	0.0930557	0.7346198	0.5964508	0.7611203	0.1608570	0.0529805	0.7891342	0.0696703	0.7263775	0.6245505	0.5780798	0.6307300	0.7662332	0.6382462	0.5967914	0.3931226	0.1512075	0.6932741	0.6555907	0.4893173	0.3241979	0.5607627	0.4174144	0.3059790	0.1913159	0.0825197	0.2722964	0.0117257	0.3600038	0.6490398	0.5460123	0.3535007	0.5666623	0.3731820	0.4199096	0.5423548	0.0087116	0.2276217	0.0122160	0.0381769	0.0657213	0.4155215	0.7276269	0.0139161	0.1402381	0.1803342	0.0239108	0.4449802	0.1643035	0.8173157	0.1559051	0.4960120	0.0670349	0.2238367	0.1603856	0.0623794	0.7753049	0.9088346	0.4073804	0.7785538	0.4564449	0.5562663	0.7228877	0.2981125	0.8169605	0.5932471	0.7103285
800	0.2303854	0.2533113	0.6463257	0.4771474	0.6276590	0.0122076	0.6557930	0.4172393	0.0077551	0.5031032	0.0094462	0.3451579	0.0439820	0.0081243	0.0093068	0.1271951	0.3914062	0.6267195	0.0655705	0.0104282	0.0465606	0.1229640	0.1313550	0.1414951	0.1205221	0.6078327	0.3914485	0.3837271	0.1782905	0.4852604	0.1973997	0.0128496	0.2226892	0.1036160	0.6820938	0.5961793	0.7311253	0.1109288	0.0686177	0.5680369	0.0604361	0.7870511	0.5833992	0.5471806	0.8087759	0.6134862	0.7142834	0.5844547	0.4153623	0.1591134	0.6841966	0.6764895	0.3900384	0.2772184	0.5441666	0.3288054	0.2820433	0.2683478	0.1190578	0.3290434	0.0101525	0.3624780	0.7145310	0.4378305	0.4391875	0.6559719	0.3419741	0.4752888	0.4449842	0.0174222	0.1673836	0.0251152	0.0446378	0.0667094	0.5457267	0.8434342	0.0228106	0.1040236	0.1763597	0.0243353	0.4448169	0.1046888	0.6912702	0.1850372	0.6940891	0.1750834	0.1512585	0.0645806	0.0531272	0.6592795	0.6103870	0.4798647	0.7551722	0.4232027	0.5882164	0.6426472	0.2761814	0.6902849	0.7158237	0.7867737
900	0.1808981	0.2001494	0.4666899	0.3734313	0.6334804	0.0346847	0.7378442	0.4469329	0.0163550	0.4196568	0.0267720	0.3734555	0.0238253	0.0067714	0.0325725	0.1007711	0.3784919	0.7486910	0.0725374	0.0019612	0.0284993	0.2088365	0.1132366	0.1388724	0.0718075	0.6616080	0.4403933	0.4658778	0.1517772	0.4483289	0.1926752	0.0118133	0.2494201	0.0805758	0.7294063	0.6307395	0.5588053	0.1254981	0.0614728	0.6188295	0.0457297	0.6879696	0.5510829	0.4508087	0.7333882	0.6258686	0.6061753	0.7135697	0.4745574	0.1793632	0.6188046	0.6780590	0.4285021	0.2553754	0.5531624	0.2300845	0.2911357	0.2143024	0.1205679	0.2922309	0.0175577	0.2466295	0.6407373	0.6054834	0.4367196	0.5454894	0.3615848	0.4811460	0.4610840	0.0112511	0.1700484	0.0311792	0.0384005	0.0827251	0.4569747	0.7994278	0.0279795	0.1010689	0.1554727	0.0244032	0.3470023	0.1652150	0.5958283	0.1626627	0.5875500	0.1501568	0.1541544	0.0480720	0.0450586	0.5473692	0.6407069	0.5501908	0.8536055	0.4964223	0.5539895	0.5795799	0.2512837	0.6398726	0.5763314	0.6432846
1000	0.2527718	0.2396529	0.5506049	0.3563314	0.7958672	0.0323539	0.6580485	0.4505698	0.0186228	0.5093582	0.0171460	0.3854831	0.0243243	0.0081872	0.0037532	0.0828397	0.2968011	0.5492461	0.0459716	0.0068473	0.0510075	0.1611755	0.0728709	0.1271171	0.1654378	0.6951968	0.5040275	0.4265184	0.2233019	0.5046917	0.1737456	0.0160292	0.1942824	0.1070176	0.6278759	0.6373459	0.7446062	0.0678503	0.0830779	0.8190986	0.0316125	0.6744093	0.6392679	0.5064120	0.8564905	0.5863109	0.6652366	0.5917857	0.4705150	0.1433000	0.6150791	0.6162538	0.4476518	0.3152263	0.6078814	0.3857636	0.3694712	0.2303152	0.1307840	0.3095576	0.0384353	0.2549933	0.6403479	0.5167573	0.4539997	0.3684425	0.3952954	0.4580256	0.4523610	0.0275678	0.1689174	0.0087965	0.0401343	0.0924216	0.4587498	0.7049799	0.0119849	0.0930130	0.2310330	0.0118861	0.4045679	0.1389613	0.6296477	0.2113571	0.4982367	0.2189081	0.1719920	0.1173418	0.0720929	0.7172891	0.8293331	0.5260233	0.6444346	0.5001038	0.5334621	0.7564171	0.3005170	0.7532639	0.6080158	0.6349085

0	0.1754508	0.2497494	0.5716710	0.5375737	0.6928063	0.0616446	0.6527694	0.4279215	0.0227835	0.5952996	0.0134708	0.4865834	0.0440805	0.0219887	0.0075292	0.1466902	0.3746062	0.5668501	0.0752361	0.0003621	0.0586894	0.1893847	0.0788988	0.1544707	0.1202361	0.6481726	0.3826290	0.3992545	0.2018534	0.4621570	0.1742025	0.0395217	0.2584074	0.1275731	0.7848344	0.8795601	0.8119323	0.1178323	0.0549054	0.7432033	0.0425669	0.6188863	0.6733695	0.5757427	0.5592873	0.7125096	0.6574391	0.6368485	0.4602707	0.2117293	0.6148586	0.7347845	0.4952681	0.3277055	0.6039323	0.3629377	0.2746059	0.2289952	0.1145598	0.1997162	0.0149467	0.2308879	0.7615379	0.5558607	0.5211203	0.3453511	0.4381500	0.4606810	0.5087097	0.0114286	0.1843974	0.0268651	0.0648751	0.1048952	0.4088262	0.5796453	0.0055040	0.1805263	0.1170570	0.0591924	0.3575833	0.1192046	0.8007560	0.1768301	0.5888888	0.1772915	0.1911095	0.1056709	0.0643581	0.6745921	0.7558250	0.4952818	0.6681656	0.4942252	0.6598513	0.6449036	0.3474941	0.6004376	0.6474130	0.6942986
100	0.1380616	0.4177021	0.7471891	0.0772371	0.6523201	0.0569815	0.6251663	0.5398976	0.2391640	0.3897844	0.0086966	0.3892697	0.0232250	0.0060098	0.0045573	0.1015004	0.4979333	0.5799487	0.0515872	0.0004019	0.5541013	0.1792842	0.1584147	0.0760044	0.0994328	0.7389608	0.5506278	0.3938771	0.3808124	0.6697738	0.2534719	0.0168623	0.1484776	0.1698710	0.6683012	0.7034662	0.8457633	0.1338490	0.0440851	0.7741334	0.0469708	0.6928532	0.0753185	0.3138476	0.6133767	0.6469309	0.5948205	0.6673622	0.5727556	0.2260867	0.3691222	0.7122386	0.4816914	0.3898139	0.5230532	0.3263962	0.2868815	0.3806719	0.1638396	0.2462587	0.0094195	0.3492086	0.7512248	0.4204147	0.5088977	0.3152784	0.4987730	0.4767719	0.5182181	0.0067255	0.2134008	0.0252517	0.0443886	0.0560178	0.3476371	0.3541371	0.0170316	0.1266079	0.1785178	0.0345498	0.5048305	0.1175764	0.6000222	0.1731155	0.7122987	0.2151797	0.1219173	0.3951083	0.0238290	0.7384283	0.6266259	0.5284064	0.1264233	0.1672038	0.4105801	0.1288603	0.4834626	0.7566665	0.5401033	0.7049683
200	0.1435429	0.5035864	0.6363578	0.0759372	0.7375458	0.0352568	0.7562962	0.5879634	0.2572152	0.2682452	0.0236988	0.2566121	0.0284906	0.0365493	0.0012631	0.0758389	0.3917526	0.5815049	0.0642709	0.0029038	0.7691894	0.1899488	0.3319814	0.1299204	0.0892638	0.7208143	0.5395895	0.4036619	0.3306767	0.6413456	0.0903389	0.0393560	0.1825474	0.0951173	0.6615845	0.7741279	0.7075501	0.1408453	0.0465398	0.7109067	0.0305854	0.6645506	0.0581800	0.1873625	0.3233500	0.7644504	0.6900334	0.7304143	0.4140604	0.1544148	0.2304455	0.7465488	0.3313805	0.3735061	0.6371659	0.3174693	0.3818986	0.2215246	0.0751597	0.3087920	0.0170985	0.3471221	0.5164743	0.2508388	0.6730789	0.2975521	0.5369111	0.4568812	0.5856960	0.0089420	0.1748141	0.0566220	0.0765498	0.0419348	0.3427110	0.2668562	0.0348353	0.1130473	0.1584670	0.0504410	0.6033578	0.0965083	0.7324885	0.1756772	0.7430591	0.2178357	0.1489379	0.4491907	0.0232743	0.8189489	0.6903814	0.4737388	0.0461502	0.0891713	0.2459800	0.0176404	0.6181991	0.7732951	0.7091680	0.7800460
300	0.1351864	0.3775033	0.7103126	0.0593915	0.8154681	0.0700703	0.7056281	0.4265794	0.2600717	0.2478474	0.0059429	0.2981527	0.0445698	0.0247930	0.0013976	0.0800875	0.4542991	0.5487299	0.0528864	0.0059081	0.7778987	0.2173735	0.2363558	0.2411608	0.1033936	0.6594042	0.6860171	0.6117611	0.3533152	0.6504606	0.0563745	0.0055856	0.2119489	0.1491837	0.6620465	0.6292123	0.6975312	0.0899174	0.0711042	0.5943549	0.0450138	0.7418889	0.0087874	0.1079692	0.0960863	0.5781856	0.6570946	0.6500278	0.4848605	0.1409141	0.2753546	0.7038676	0.4564354	0.3246494	0.6306002	0.3085699	0.2833917	0.2269336	0.1378489	0.2535682	0.0147624	0.4273234	0.4716692	0.1037587	0.5944863	0.2989692	0.5226334	0.4434035	0.4427743	0.0374082	0.2120206	0.0224620	0.0783193	0.0570819	0.3259907	0.2187056	0.0372842	0.1201820	0.2472726	0.0500805	0.5863728	0.1060863	0.6524136	0.1539124	0.6739030	0.2584275	0.1256991	0.5130520	0.0582427	0.7153479	0.6406751	0.5084277	0.0327842	0.0707365	0.0673926	0.0286008	0.7272241	0.6291423	0.6114702	0.7143090
400	0.1605181	0.4906512	0.7514474	0.0479564	0.6572125	0.0484239	0.6164092	0.5592818	0.1804097	0.2246689	0.0177131	0.3349221	0.0275959	0.0260119	0.0149238	0.1019237	0.3346299	0.5798364	0.0472658	0.0339322	0.7411246	0.1716965	0.0774514	0.1107077	0.0971437	0.6614842	0.5897582	0.7430637	0.4782829	0.6840276	0.0261606	0.0176341	0.2746813	0.0992193	0.7008232	0.7068129	0.6487498	0.0609232	0.0503015	0.6547419	0.0199166	0.6209492	0.0143714	0.0528276	0.0648401	0.7209048	0.6688134	0.6457705	0.3856275	0.1111774	0.2452266	0.6110744	0.5216508	0.3240484	0.5578601	0.3279088	0.2437469	0.2855850	0.1741873	0.3286037	0.0203519	0.4231547	0.2359456	0.0438930	0.5743715	0.2718128	0.6056201	0.4377781	0.5167668	0.0229494	0.1825255	0.0210923	0.0274409	0.0638633	0.1725620	0.2553245	0.0322101	0.2066233	0.3185802	0.0481860	0.6273289	0.1066077	0.7067409	0.1679699	0.7535381	0.2160448	0.0803233	0.4131190	0.0235592	0.7818571	0.6894393	0.4736349	0.0342318	0.0700698	0.0784391	0.0100519	0.7335725	0.7777174	0.5073020	0.6847682
500	0.1345341	0.4207085	0.7365813	0.0664203	0.7539826	0.0574027	0.8199628	0.4106249	0.2405134	0.2450241	0.0061118	0.5685325	0.0227663	0.0263950	0.0023165	0.1083560	0.3869031	0.5546071	0.0789939	0.1354062	0.6429563	0.1788650	0.1065831	0.3037480	0.1814648	0.7494261	0.5711276	0.7745918	0.3791562	0.6365064	0.0200525	0.0084752	0.1873507	0.0924088	0.7092536	0.5785283	0.6526238	0.0991071	0.0260199	0.8160838	0.0226907	0.7842710	0.0114017	0.0173313	0.0558139	0.7369164	0.5685068	0.6513589	0.3406912	0.0609657	0.2738525	0.6853787	0.3791509	0.4376487	0.6259255	0.3262678	0.2189607	0.3241065	0.2845719	0.3872224	0.0784046	0.4405243	0.0850371	0.0468537	0.6184363	0.3160341	0.5441390	0.3837303	0.4372365	0.0197901	0.1898946	0.0126187	0.0448954	0.0721775	0.0585498	0.2674081	0.0291205	0.4530065	0.6404448	0.4151222	0.5337436	0.0827118	0.9210606	0.2038181	0.7023035	0.2078827	0.2420639	0.4147983	0.0622148	0.6262427	0.7334760	0.4213963	0.0234290	0.0723762	0.0736829	0.0218224	0.5551882	0.7668688	0.6699599	0.5996573
600	0.1999342	0.3350279	0.4859489	0.3472278	0.6525916	0.0693777	0.6410070	0.4814856	0.0219552	0.2611432	0.0151578	0.3931340	0.0212646	0.0265481	0.0062543	0.1125452	0.3424420	0.5984986	0.1521658	0.3042371	0.2279042	0.1810515	0.1691856	0.3327361	0.0811349	0.6986765	0.4515929	0.6704437	0.1699760	0.3816960	0.0261677	0.0084523	0.1314838	0.0955027	0.5982343	0.7710289	0.5983641	0.1293287	0.0553897	0.6938048	0.0333133	0.6216386	0.5328279	0.2556811	0.4896550	0.6844799	0.7144349	0.5988537	0.4359312	0.0550123	0.5643875	0.8259106	0.3788961	0.2196874	0.5311624	0.2858154	0.2750135	0.3077595	0.3910500	0.4428300	0.3229423	0.2578021	0.1757847	0.1001135	0.5571378	0.2509173	0.4208177	0.4619847	0.4009008	0.0288525	0.2148179	0.0201806	0.0534777	0.1199135	0.0375285	0.6505028	0.0489839	0.6215232	0.6777577	0.6539019	0.6298056	0.0865801	0.6575043	0.1723199	0.5909112	0.2288984	0.1448665	0.0359339	0.0378433	0.7709244	0.7094248	0.4836917	0.6908989	0.0569966	0.1912499	0.6372870	0.3672569	0.7636765	0.6329739	0.6909807
700	0.1737359	0.3031564	0.5871535	0.4545116	0.7577923	0.0381196	0.7342694	0.5503033	0.0191698	0.3343661	0.0214247	0.2920825	0.0365341	0.0296524	0.0165485	0.0913791	0.3179053	0.5531513	0.0832151	0.0486987	0.1012339	0.1807903	0.2316550	0.3882397	0.0917269	0.6734593	0.4737471	0.5178348	0.2090514	0.5711100	0.0958168	0.0153734	0.1280068	0.1062432	0.7491998	0.5978114	0.6614899	0.1196222	0.0726304	0.7373308	0.0446926	0.6055371	0.6216775	0.4165167	0.6511429	0.8129356	0.5857037	0.6487349	0.4768177	0.1186989	0.8607896	0.8189455	0.5881251	0.2495896	0.5683660	0.3329588	0.2002300	0.2553984	0.2963509	0.4323105	0.1041570	0.3158692	0.5352075	0.3480229	0.5741359	0.3488319	0.3175245	0.5517710	0.6113836	0.0114334	0.2079564	0.0103065	0.0434221	0.0533779	0.0672304	0.6280869	0.0321488	0.2069901	0.4288118	0.0381746	0.4691305	0.1285461	0.6535265	0.1720188	0.6851497	0.2026723	0.1939194	0.1002533	0.0393605	0.6950454	0.7172687	0.4104759	0.6036908	0.1904500	0.4118823	0.6396043	0.3692868	0.7620841	0.5685442	0.7471802
800	0.1445319	0.2517993	0.4855292	0.3509587	0.7209999	0.0329339	0.6349661	0.4056013	0.0172101	0.4348656	0.0164521	0.3907629	0.0415634	0.0159215	0.0029512	0.1209231	0.3869838	0.5309185	0.1150803	0.0119069	0.0500585	0.1441216	0.0758100	0.3064515	0.1296530	0.7477775	0.5517330	0.4977688	0.1572086	0.5574886	0.1508449	0.0315760	0.1441976	0.0830333	0.6660960	0.6324142	0.7771441	0.1007000	0.0879321	0.7502504	0.0233543	0.7244079	0.6449462	0.4966840	0.6402985	0.5799703	0.6465806	0.6164411	0.5139656	0.1625473	0.6633395	0.6720099	0.4578249	0.2731709	0.5551270	0.4903601	0.1945829	0.2633177	0.1739251	0.2581321	0.0108457	0.3338685	0.6125595	0.5352104	0.4448348	0.3811390	0.3608781	0.3507324	0.5192401	0.0036817	0.1886757	0.0049580	0.0481418	0.0804640	0.2991649	0.6789216	0.0172700	0.1349563	0.2363046	0.0202809	0.4649027	0.1556218	0.6827492	0.1756713	0.6616653	0.2348719	0.1892220	0.1100655	0.0327922	0.5544155	0.6934579	0.5308976	0.7464055	0.5061305	0.3810047	0.7164455	0.3134742	0.7564122	0.6161920	0.7626293
900	0.2010129	0.2276586	0.5690142	0.4558042	0.6761470	0.0328929	0.6872372	0.4352487	0.0135010	0.6323254	0.0316121	0.4333542	0.0145440	0.0295689	0.0110865	0.0964156	0.4100421	0.5138084	0.0697421	0.0050805	0.0264684	0.1525606	0.1496464	0.1509750	0.1408556	0.7032319	0.5562533	0.3581109	0.2010763	0.4667010	0.2248231	0.0296674	0.2251163	0.1322322	0.7185987	0.6841948	0.8598348	0.1153656	0.0680903	0.6861920	0.0677688	0.7475287	0.6544426	0.5262464	0.5722444	0.6495200	0.6327217	0.5577543	0.4356263	0.1253029	0.6593892	0.6217034	0.4771727	0.2949318	0.5352923	0.4254011	0.3600650	0.4074466	0.1561000	0.3001516	0.0254205	0.3092989	0.7162860	0.4280448	0.5591743	0.2845517	0.3807375	0.4214608	0.3660209	0.0124567	0.1581665	0.0290172	0.0402533	0.0686130	0.3205960	0.6078631	0.0206040	0.0931608	0.2548812	0.0143829	0.4252934	0.1529239	0.6985975	0.2376815	0.6406487	0.2693300	0.1928494	0.1450992	0.0567637	0.7834732	0.6818329	0.5129485	0.7066248	0.5033437	0.4620799	0.6605864	0.2560759	0.7796892	0.7740852	0.7539390
1000	0.1514301	0.1678334	0.5267763	0.4777573	0.7082656	0.0667479	0.7370142	0.4259799	0.0218345	0.4710191	0.0132449	0.4144852	0.0699003	0.0174253	0.0092127	0.1524028	0.5098088	0.4772454	0.0750314	0.0012680	0.0420429	0.2181469	0.1906386	0.1360847	0.1411941	0.6506146	0.4028399	0.3563924	0.1866732	0.5053393	0.2156946	0.0224948	0.2561775	0.1049081	0.8017327	0.6605076	0.6792393	0.1756240	0.0476373	0.7241664	0.0398232	0.6190275	0.7103023	0.5758316	0.7374821	0.7443591	0.5850620	0.5748300	0.4008020	0.1965929	0.7281911	0.5491999	0.3468714	0.2314714	0.4444393	0.3023639	0.2844412	0.2832398	0.1113131	0.2647454	0.0237011	0.2861628	0.6451034	0.4165082	0.5787953	0.3217598	0.3557520	0.3171117	0.5012123	0.0177075	0.1671347	0.0219716	0.0397878	0.0508817	0.4631028	0.8324248	0.0139739	0.1469208	0.1932090	0.0172808	0.4599222	0.0808840	0.5407561	0.1941100	0.5941627	0.1811440	0.1024849	0.0755921	0.0625845	0.6790823	0.7512246	0.5605259	0.7444772	0.4127795	0.5834336	0.7339110	0.2381467	0.7711003	0.5796801	0.7017089

