"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.2498790	0.1252458	0.0659654	0.0109645	0.3034188	0.5296646	0.3315927	0.0283441	0.2983615	0.2003913	0.3835887	0.5174832	0.2628782	0.1125998	0.4487297	0.7371254	0.1007733	0.6374751	0.3136000	0.6781169	0.0411018	0.3596481	0.1615421	0.3565911	0.2740689	0.1736277	0.2644643	0.2011797	0.3201965	0.5342475	0.2627474	0.6952409	0.3779261	0.5910443	0.6694604	0.2310017	0.3789894	0.6910372	0.3099542	0.3770492	0.1898771	0.4944989	0.4684226	0.6293542	0.6770003	0.0964313	0.3416695	0.0468484	0.7590041	0.2813706	0.6473799	0.2490914	0.0918778	0.3928538	0.2990938	0.2532385	0.2478702	0.0249246	0.2235735	0.0927891	0.2435290	0.5404868	0.5651983	0.4510891	0.1314845	0.5319970	0.3589137	0.5401171	0.2977135	0.3212772	0.2194503	0.1631879	0.5010946	0.0377175	0.1446027	0.5320713	0.0462569	0.3960667	0.2944109	0.6112668	0.2387686	0.3348854	0.0294184	0.3161698	0.6837845	0.7203487	0.2678259	0.2114543	0.3651523	0.0837700	0.5590129	0.6764085	0.5684912	0.6563072	0.3721892	0.7403218	0.5805680	0.1072406	0.7461646	0.6171493
100	0.5214491	0.1074122	0.0523080	0.2260940	0.1923385	0.4446715	0.4517085	0.0366594	0.4174512	0.0245826	0.3792872	0.6202810	0.2399421	0.0756901	0.1431893	0.6034709	0.0931785	0.6055164	0.2930410	0.5116147	0.1550372	0.3998968	0.1765390	0.0810986	0.1356490	0.1480629	0.6765701	0.0286229	0.4359015	0.4006237	0.2611037	0.6269019	0.5678277	0.4125576	0.6320579	0.1687576	0.4490918	0.5532447	0.4242496	0.5393113	0.4198893	0.4969583	0.3087309	0.5878163	0.5005548	0.0655051	0.3791397	0.0531459	0.6408499	0.1162447	0.6382255	0.1250284	0.0254319	0.4160396	0.0509229	0.1040027	0.0507165	0.0045212	0.2833322	0.0830368	0.2366825	0.4935732	0.5816543	0.4922819	0.1870780	0.4853554	0.4994768	0.2742171	0.5038444	0.0621062	0.2822189	0.2849907	0.5867172	0.0548897	0.2824507	0.5791279	0.0248541	0.3624621	0.1680983	0.7004155	0.1724381	0.3798544	0.0229544	0.0838497	0.5995179	0.3731565	0.2092627	0.2659531	0.4179942	0.1152217	0.6567307	0.6688992	0.6081118	0.6717301	0.3151154	0.4693979	0.7652719	0.0726282	0.3086135	0.5411577
200	0.3745988	0.1214360	0.0506680	0.2802180	0.2435830	0.3761602	0.5114478	0.0111029	0.3597347	0.0036308	0.4458055	0.6474893	0.0783716	0.0389122	0.1771098	0.7102675	0.1107578	0.5567075	0.0789690	0.6693296	0.4929320	0.3317305	0.3083242	0.0139066	0.0329810	0.1678476	0.6546489	0.0104532	0.2875747	0.3650538	0.1373425	0.7608484	0.7613204	0.3954379	0.7058464	0.1677083	0.3840763	0.6517316	0.3388297	0.3598070	0.5896987	0.5473585	0.3728907	0.4949382	0.4285873	0.0636551	0.5382546	0.0266205	0.6411875	0.0778567	0.6126504	0.0595483	0.0525957	0.2514257	0.0513708	0.0592744	0.0745920	0.0069675	0.2755651	0.1546556	0.2736249	0.5614646	0.6261077	0.4227558	0.1678803	0.6103138	0.4480709	0.2953813	0.4279182	0.1123437	0.2515047	0.1384564	0.4422266	0.0948267	0.2333888	0.5350629	0.0423990	0.1797233	0.1763343	0.6146026	0.1871901	0.4099312	0.0109744	0.2808808	0.5612588	0.2883086	0.0742760	0.3277263	0.4260531	0.0948086	0.6522153	0.6632109	0.5508090	0.6879938	0.2607185	0.6469230	0.7304093	0.0869344	0.2357515	0.5099550
300	0.3395696	0.0696227	0.2017756	0.3025738	0.2157296	0.5540677	0.4282727	0.0493052	0.2997588	0.0006025	0.3809307	0.6735273	0.0468145	0.0246826	0.2043600	0.6894361	0.4551988	0.6464559	0.0468359	0.6560332	0.5449210	0.4370173	0.4404214	0.0093182	0.0009189	0.1016115	0.6367529	0.0094186	0.2292709	0.1389400	0.0628572	0.6478530	0.5737625	0.4550618	0.5672591	0.1262055	0.4629779	0.6823597	0.3227166	0.4737873	0.7390004	0.4982720	0.4217023	0.4583888	0.4945880	0.1078337	0.4325439	0.0417405	0.5700372	0.1021089	0.5783911	0.0861068	0.0754710	0.3067187	0.0050958	0.0314080	0.0812659	0.0336590	0.2721273	0.1086169	0.2664104	0.5578446	0.6980215	0.3113228	0.2199982	0.5942917	0.4732330	0.3544131	0.3810453	0.0988095	0.2028293	0.0743855	0.5667376	0.1274110	0.2397164	0.5991641	0.0577508	0.1452798	0.2535004	0.6773758	0.1667910	0.4105627	0.0167005	0.4022651	0.5527703	0.2642349	0.0642273	0.3218000	0.3662946	0.0710832	0.6069986	0.6446654	0.5046773	0.6385774	0.3522369	0.5446738	0.6342954	0.0741815	0.2886569	0.4804984
400	0.1161010	0.1742627	0.2925648	0.3995999	0.3238513	0.3543336	0.4403908	0.1315385	0.3572220	0.0018476	0.4470668	0.5779588	0.0435369	0.0340892	0.2254426	0.5043347	0.4147552	0.5804922	0.0149303	0.5894186	0.6726234	0.3189051	0.3194730	0.0009561	0.0190341	0.1570031	0.6868160	0.0263306	0.2475776	0.1047046	0.0810221	0.6774974	0.6384167	0.4521952	0.6545335	0.1921197	0.4012554	0.6957685	0.2883165	0.4527546	0.5834660	0.6200942	0.4786529	0.5056894	0.4556762	0.0548336	0.4339833	0.0386880	0.6330268	0.0992563	0.6247576	0.0903263	0.0516072	0.2676750	0.0264051	0.0567582	0.0855216	0.0061360	0.2548422	0.1176155	0.3304555	0.6023011	0.5457335	0.2633830	0.2137237	0.5868928	0.5096027	0.2397213	0.4292102	0.1286944	0.1811878	0.0364107	0.4836778	0.1597504	0.2575709	0.5203658	0.0563984	0.1599806	0.2730062	0.6675756	0.1898596	0.3738897	0.0393424	0.5188907	0.5994625	0.3778111	0.0319028	0.3772159	0.3244189	0.0993158	0.7015446	0.6612318	0.5825696	0.6016111	0.3762330	0.6834773	0.6012411	0.0548444	0.3648889	0.4993424
500	0.0837217	0.2301423	0.2799710	0.4502560	0.2996404	0.4276064	0.5223266	0.2918875	0.4973163	0.0002080	0.3502944	0.7133742	0.1260625	0.0263988	0.1834118	0.6183233	0.4459056	0.6199984	0.0340402	0.6499519	0.5670643	0.3551822	0.3721250	0.0009521	0.0012799	0.1486398	0.6429849	0.0128425	0.1644331	0.1380095	0.1482253	0.6894223	0.6453415	0.4447299	0.5761627	0.2249948	0.4805234	0.7466527	0.2591571	0.4835878	0.6754568	0.5741843	0.3256944	0.6393272	0.5498223	0.0590008	0.5536647	0.0334212	0.7017891	0.1141245	0.7386593	0.1214955	0.0724683	0.3696294	0.0377533	0.0729823	0.0591403	0.0056321	0.1749524	0.0980449	0.3468531	0.5433326	0.6048102	0.3222421	0.2557739	0.6146786	0.4303971	0.2811446	0.3415634	0.0969654	0.2083903	0.1007400	0.4746114	0.1482224	0.2937858	0.4794629	0.0698447	0.2170412	0.2594248	0.6586467	0.1486576	0.4891503	0.1091990	0.6333710	0.5850167	0.3090359	0.0409919	0.3120304	0.3177606	0.0651856	0.6320796	0.6082863	0.6029742	0.6132040	0.5227547	0.5538761	0.7536985	0.1078455	0.2638987	0.4303204
600	0.1650371	0.2022493	0.0459034	0.3346935	0.3896136	0.4880774	0.2869693	0.2071742	0.4298315	0.1898563	0.4876740	0.6191775	0.1526669	0.0469864	0.5779074	0.6356166	0.2426978	0.6009718	0.0485678	0.5812362	0.5100692	0.3660469	0.3763110	0.3468965	0.0648987	0.1763138	0.2824708	0.2303088	0.2737603	0.4302076	0.2028863	0.3970926	0.5800437	0.7464583	0.6511520	0.1686015	0.4353299	0.6625948	0.4054507	0.2654258	0.2528067	0.5806297	0.4866565	0.5149494	0.5055965	0.1758426	0.4304094	0.0630392	0.6060001	0.2779639	0.6328630	0.2809321	0.1720314	0.2361891	0.3298511	0.2389467	0.3868526	0.0110107	0.1270819	0.0733789	0.4149851	0.5063339	0.5560645	0.4380594	0.2209894	0.6320699	0.3517312	0.4468786	0.2615031	0.2564151	0.2629484	0.2206707	0.4946310	0.1567254	0.1324411	0.5063166	0.1468402	0.2078639	0.3965674	0.6407976	0.1341311	0.3140725	0.0590092	0.5676133	0.6691324	0.5896846	0.1592628	0.2866693	0.4887672	0.0520748	0.7883752	0.5801502	0.5423853	0.6268920	0.2331108	0.4891850	0.6581283	0.1186320	0.6136991	0.6091667
700	0.5235611	0.1572808	0.0257313	0.0571090	0.2268223	0.4487592	0.1755379	0.0637226	0.3797335	0.1938211	0.4160662	0.5455676	0.2839781	0.0961260	0.5373150	0.5569111	0.1637741	0.6111809	0.1171087	0.7822553	0.0904863	0.4186708	0.3117098	0.3598051	0.2059109	0.2779245	0.4104668	0.2017990	0.4223071	0.4917441	0.2638046	0.7322713	0.4813637	0.5256807	0.5994270	0.2787371	0.4258284	0.6578787	0.3077774	0.4552465	0.1952040	0.5450756	0.4120740	0.6181578	0.4980172	0.1388249	0.3044412	0.0616837	0.5842963	0.3419529	0.6455764	0.4019751	0.1229827	0.2230033	0.3399837	0.2641559	0.3351814	0.0148960	0.1260815	0.0870693	0.3037170	0.4087981	0.5198452	0.5010763	0.1727910	0.6574819	0.3511458	0.5171214	0.2707737	0.2925052	0.2645442	0.2036004	0.4998641	0.0400947	0.1563182	0.5258771	0.0708861	0.2852530	0.3848443	0.7946217	0.1820734	0.3204661	0.0257228	0.1622052	0.7520673	0.5777246	0.2409269	0.2556855	0.3437348	0.0286655	0.6761699	0.5607180	0.5526544	0.8610304	0.1907288	0.6516676	0.6624704	0.0973779	0.6324996	0.5956854
800	0.3399553	0.0816912	0.1461150	0.0315993	0.2123015	0.4593968	0.3714358	0.0454385	0.2065583	0.2810353	0.4743274	0.5168538	0.2920424	0.2194025	0.5393248	0.6382346	0.0964983	0.4952490	0.4023463	0.6305135	0.0838534	0.2716506	0.2422720	0.3296874	0.2291986	0.1202344	0.3412062	0.1954990	0.3058125	0.4350899	0.2652131	0.7217640	0.4556675	0.5852397	0.6747733	0.1394960	0.4312051	0.5968512	0.4168489	0.4177203	0.2644182	0.5486402	0.4732065	0.5988619	0.3288740	0.1459208	0.3958068	0.0290770	0.6931998	0.3410579	0.6107427	0.3002116	0.1340087	0.2822587	0.2801549	0.2157089	0.3541885	0.0027029	0.2128552	0.0730768	0.3457161	0.4973032	0.5425226	0.5205175	0.1594847	0.5943845	0.3358924	0.4258467	0.3810479	0.2257722	0.2170097	0.1740500	0.5346764	0.0554898	0.1821123	0.5538852	0.0677577	0.3177748	0.3013303	0.6107083	0.2150854	0.3308876	0.0151330	0.2585999	0.4808698	0.5758377	0.2415679	0.2568651	0.3996804	0.0819119	0.6731424	0.6556011	0.4874413	0.7062697	0.1802057	0.5817347	0.6626433	0.1030066	0.6585216	0.5690068
900	0.3340631	0.1057660	0.0394654	0.0324093	0.2396446	0.5327292	0.3312672	0.0813984	0.3324367	0.1374009	0.5754980	0.4653513	0.3604379	0.1502969	0.5022167	0.6605989	0.0676136	0.5767432	0.3933345	0.7379687	0.0394617	0.3807092	0.1533651	0.3962486	0.3546608	0.1301064	0.2710420	0.2605295	0.2644473	0.4566381	0.1954974	0.5422211	0.5631469	0.5219599	0.5540958	0.2455641	0.3541852	0.7129325	0.3727145	0.4888430	0.2073520	0.5045129	0.3741995	0.6411699	0.5282036	0.0906549	0.3251145	0.0168811	0.5247873	0.2309412	0.7842457	0.3642009	0.0960003	0.3146985	0.3445154	0.3755135	0.2412470	0.0278064	0.1592320	0.0681116	0.2879240	0.5301205	0.4623530	0.4286155	0.2056499	0.6393081	0.3926567	0.4844988	0.2149612	0.2422352	0.2166710	0.2058366	0.3891975	0.0245585	0.1609042	0.5286393	0.0750581	0.2877670	0.2797529	0.6621244	0.1666453	0.3851314	0.0102683	0.4474591	0.5982789	0.6632642	0.2091837	0.2704753	0.3702526	0.1506005	0.6389012	0.6713668	0.4781338	0.7876040	0.3082528	0.6908492	0.6309271	0.0754037	0.5859327	0.6884686
1000	0.5280524	0.1058716	0.0415563	0.0148974	0.1778277	0.5169617	0.3188346	0.0273729	0.3989517	0.1921428	0.4553286	0.6770925	0.3221409	0.1244443	0.4422415	0.4987161	0.0717368	0.5904249	0.4484038	0.6075684	0.0638684	0.3438178	0.1272249	0.3459485	0.3182075	0.1345288	0.3044242	0.3289025	0.3315710	0.4768255	0.2696433	0.6288755	0.4213152	0.5970136	0.7943325	0.1836749	0.3662736	0.6521051	0.4132414	0.5214804	0.2027855	0.3914833	0.4470348	0.5249559	0.6475498	0.1138074	0.2673679	0.0445684	0.5995033	0.2573512	0.6239299	0.1403802	0.0649556	0.3506074	0.2519533	0.2911126	0.3157969	0.0070392	0.2419396	0.1219703	0.3024913	0.4996523	0.5748535	0.5426049	0.2311648	0.5638454	0.3298601	0.4598352	0.3112117	0.2445555	0.2809415	0.2374013	0.5292439	0.0645186	0.1330794	0.5653878	0.0856343	0.2660873	0.2527468	0.7064875	0.1728958	0.3089337	0.0077591	0.1598431	0.6125682	0.6170628	0.2008720	0.2007702	0.3408374	0.0672932	0.6354878	0.6064561	0.6008162	0.6493854	0.3974914	0.6314740	0.5921529	0.1132866	0.5904279	0.6857119

0	0.2711935	0.1039631	0.1151888	0.0083607	0.3193899	0.4943766	0.3687564	0.0262040	0.3014815	0.1926933	0.4600387	0.5827920	0.2769530	0.0688847	0.4392808	0.6713212	0.1065523	0.6348260	0.2217528	0.5596403	0.0472917	0.3205825	0.1479636	0.3179706	0.2750705	0.1945614	0.3360834	0.2438277	0.3072029	0.4101855	0.3023709	0.7411142	0.3684160	0.6007806	0.5608114	0.1680047	0.3758927	0.7191880	0.4310958	0.3739410	0.2732042	0.6252801	0.4716317	0.5748463	0.5046634	0.1203815	0.3315176	0.0333132	0.5417185	0.2427340	0.6984435	0.2398276	0.1198343	0.3268483	0.3685473	0.2483548	0.2838198	0.0108750	0.2389662	0.0735657	0.3216392	0.4481999	0.5968246	0.5087207	0.1593785	0.5911383	0.3240476	0.5674626	0.3212123	0.3048976	0.2676956	0.1929318	0.5699783	0.0636348	0.1703151	0.5491941	0.0616515	0.3838941	0.2314884	0.6238205	0.2207129	0.4142833	0.0082757	0.3434597	0.7198636	0.6068218	0.3680551	0.2194979	0.4193844	0.0991643	0.6517967	0.5893537	0.5727642	0.7343684	0.3184843	0.6892959	0.6942275	0.1493188	0.7695762	0.7111705
100	0.3697965	0.0184166	0.0644190	0.2554449	0.4213657	0.4737067	0.2928706	0.1451685	0.3491502	0.1551168	0.3143891	0.6542470	0.4864822	0.1324615	0.4504690	0.6920774	0.0487997	0.5060029	0.5392739	0.6824747	0.1496485	0.2314955	0.1103346	0.3597290	0.0815645	0.1264273	0.3152439	0.2319616	0.4363348	0.6095124	0.2983231	0.6282088	0.1923253	0.6170330	0.5690200	0.2658728	0.4760855	0.5810835	0.3028550	0.4544848	0.2916882	0.5231862	0.5874461	0.5748178	0.4749055	0.0490385	0.1791374	0.0247584	0.6405601	0.4001915	0.7143080	0.3387614	0.1148327	0.3596003	0.3135749	0.2138670	0.3183583	0.0273230	0.1436545	0.3598667	0.2833359	0.2636709	0.3578976	0.4943617	0.0736463	0.5555158	0.3440100	0.4218407	0.3388100	0.1941697	0.3657263	0.4909673	0.6277495	0.0544393	0.1973739	0.6247400	0.1120641	0.3335787	0.1983228	0.6328112	0.1764303	0.2941328	0.1399562	0.2349257	0.6083642	0.6982405	0.2980117	0.1933406	0.1996087	0.0575507	0.5079092	0.6291671	0.6383084	0.6990526	0.6008844	0.7819516	0.4549164	0.1239345	0.5822042	0.6494051
200	0.4148659	0.0151950	0.0522186	0.3174278	0.2941240	0.4785616	0.2641083	0.1504998	0.3171908	0.1521989	0.3168326	0.7200620	0.5079718	0.0978079	0.4625177	0.6027565	0.0682110	0.3279687	0.5958159	0.5946289	0.4280178	0.2493189	0.0621570	0.3796528	0.0672481	0.1064728	0.4531057	0.2109359	0.4233600	0.6071378	0.2292348	0.6259578	0.2467651	0.5410705	0.7412770	0.2580816	0.4629483	0.7009161	0.2925619	0.3451962	0.1868746	0.4875359	0.4425818	0.5491124	0.4495003	0.0459234	0.1348577	0.0438252	0.5977887	0.3283433	0.6430631	0.2401031	0.0908356	0.3775651	0.3230708	0.2266375	0.2449448	0.0040193	0.2493311	0.5762930	0.2686691	0.3185425	0.2825732	0.5281498	0.0549293	0.6976290	0.3078460	0.4656450	0.3589567	0.3130333	0.2308309	0.4449652	0.5588426	0.1874752	0.2451544	0.5540325	0.0418807	0.3261283	0.1541754	0.5844723	0.1918820	0.3627157	0.1725899	0.2046523	0.5418629	0.6212553	0.2964842	0.2491327	0.2402771	0.0594547	0.6356213	0.5517721	0.5339706	0.5600473	0.6913368	0.6882636	0.3768418	0.2111470	0.6421488	0.5453090
300	0.4505954	0.0218398	0.0783470	0.2436721	0.4021800	0.4183030	0.3183357	0.1728185	0.3654366	0.1517044	0.2670984	0.6965473	0.4349952	0.0967780	0.4857521	0.6890533	0.0322019	0.4010641	0.5227100	0.6709612	0.5586469	0.2106185	0.0492637	0.3224917	0.0944574	0.1277401	0.3712317	0.2206743	0.4441201	0.5633920	0.2619578	0.6064476	0.1873504	0.5175398	0.6538362	0.1873801	0.5009667	0.6360655	0.2026693	0.3307956	0.1661198	0.5260001	0.7524211	0.6116993	0.4460831	0.0456595	0.1456122	0.0263580	0.6330729	0.3022312	0.7068550	0.2106465	0.0948429	0.2951779	0.3008054	0.2650320	0.3773342	0.0066830	0.2892535	0.4796213	0.4454624	0.2997379	0.2639159	0.5312981	0.0984479	0.5924622	0.1773915	0.4264488	0.3364731	0.2472347	0.2375547	0.6427049	0.4400133	0.2061304	0.2727072	0.6433194	0.0707917	0.3344663	0.1824958	0.5460323	0.1446064	0.3409707	0.1393555	0.1941898	0.6805677	0.5938081	0.2402290	0.2625421	0.1867077	0.0537712	0.7193631	0.5830513	0.5477538	0.6291686	0.5639247	0.6132198	0.4902307	0.1730589	0.6197876	0.6099472
400	0.4059766	0.0326832	0.0822748	0.3811473	0.3488025	0.4604858	0.3036381	0.2310985	0.2693166	0.1886883	0.3210511	0.6765845	0.4844802	0.0878316	0.4855228	0.5494532	0.0593140	0.3515212	0.7230658	0.5854239	0.5679027	0.2235953	0.0677586	0.3981775	0.0930107	0.1112018	0.3847520	0.2523238	0.4008221	0.8261621	0.2720401	0.6018305	0.2821279	0.5618460	0.5778615	0.2327047	0.4189123	0.6508854	0.1892414	0.4162951	0.2372169	0.4936809	0.5444990	0.4642265	0.3836803	0.0359695	0.1730067	0.0218563	0.5399647	0.4160107	0.6123830	0.2042613	0.0885686	0.3245674	0.3409532	0.1916896	0.3757380	0.0116747	0.1663589	0.5062331	0.2415422	0.3326264	0.2672337	0.5350832	0.0625701	0.6824544	0.2734190	0.3998658	0.3504701	0.3117089	0.2526930	0.4438427	0.5227052	0.2398697	0.2837268	0.5957191	0.0332327	0.3082196	0.1255572	0.5905381	0.1662928	0.2661765	0.1542710	0.2241532	0.6293324	0.7282916	0.2223055	0.2870402	0.0846747	0.0439116	0.6033370	0.5374502	0.5724819	0.6761904	0.6619383	0.6506177	0.3664566	0.1926030	0.6617353	0.6394873
500	0.4172191	0.0279281	0.0557562	0.3181586	0.3456037	0.4923005	0.3368970	0.2741264	0.3430406	0.1469041	0.3185602	0.6673533	0.5569897	0.0905450	0.5165943	0.5895346	0.0366303	0.4028607	0.7027181	0.5925670	0.3847118	0.1898966	0.1052379	0.3633253	0.0708550	0.1881208	0.5781804	0.2797295	0.3771281	0.6820133	0.2715621	0.7409741	0.2338561	0.6327652	0.6729409	0.2236574	0.3634471	0.5704018	0.1769423	0.3801262	0.2646311	0.4433610	0.6306190	0.5371686	0.4890151	0.0469722	0.2500773	0.0722950	0.7189929	0.2260952	0.6877570	0.2298070	0.1442713	0.2803929	0.3406954	0.2678621	0.3672974	0.0041290	0.1752655	0.4190833	0.3861093	0.3845691	0.3151872	0.4602002	0.0722496	0.6885659	0.2104208	0.5185256	0.2883059	0.3029742	0.3623522	0.4533221	0.5052173	0.1828918	0.2491943	0.5816970	0.0354571	0.2570799	0.1835747	0.6620854	0.1941026	0.2074745	0.1519364	0.2797714	0.5204640	0.6364939	0.2210721	0.2737325	0.2381952	0.0547541	0.6267086	0.6538294	0.6487385	0.7977061	0.5311913	0.5833430	0.4174815	0.2148552	0.6183906	0.6450747
600	0.4449024	0.1310384	0.1288906	0.0208584	0.2503767	0.4726009	0.2338089	0.0504904	0.4174129	0.1887368	0.4307398	0.7033035	0.2736752	0.1102153	0.5682989	0.5087492	0.0625703	0.3882114	0.5117472	0.6319656	0.0650001	0.3117796	0.1416716	0.3299046	0.3523726	0.1079299	0.3486134	0.2771121	0.3778127	0.4810112	0.1813026	0.6575768	0.3379544	0.6098671	0.4895034	0.3089167	0.3951444	0.6832745	0.2741643	0.3128965	0.1690360	0.5318782	0.4202091	0.5400344	0.5936975	0.1677939	0.2979468	0.0368433	0.6976063	0.4108575	0.5702604	0.2360883	0.0977274	0.2389216	0.3336943	0.2754575	0.3531488	0.0133754	0.1781282	0.0778493	0.3765575	0.5331786	0.6207299	0.5372347	0.1369236	0.6405906	0.2893825	0.3342008	0.3277707	0.3490977	0.3583810	0.2421148	0.4666249	0.1121232	0.2337855	0.5637365	0.0539436	0.3133589	0.2582306	0.6756449	0.1636431	0.3974406	0.0268088	0.1129149	0.5603850	0.6367672	0.3329681	0.2158157	0.5001581	0.0657700	0.5992724	0.6203304	0.6398917	0.5936036	0.1485131	0.6554289	0.6560575	0.1884905	0.5586479	0.5193221
700	0.4216240	0.0894992	0.0804104	0.0246170	0.1559251	0.4985463	0.2404072	0.0495905	0.2747021	0.1716850	0.3665826	0.6830942	0.2877943	0.1417029	0.4604636	0.5372388	0.0644648	0.5813750	0.3512724	0.7846592	0.0591379	0.3050095	0.1767323	0.4018179	0.2817742	0.1488145	0.2533081	0.3134629	0.2507394	0.4775349	0.2590192	0.6229115	0.2949140	0.5660177	0.7465463	0.2572616	0.4018904	0.6057827	0.4213741	0.3562516	0.1890296	0.5662542	0.3926672	0.5536917	0.5642282	0.1517260	0.2443572	0.0395155	0.5352093	0.3710501	0.6281185	0.2037302	0.0625880	0.3720941	0.3531673	0.2628016	0.2513892	0.0078767	0.2026762	0.0384423	0.3331362	0.4696767	0.5374751	0.4899265	0.1536779	0.5605636	0.3094921	0.5209080	0.4000060	0.2685474	0.3177033	0.2727472	0.4972349	0.0740076	0.1455628	0.5525929	0.0690511	0.3822537	0.1640475	0.7023447	0.1546698	0.3371501	0.0133623	0.2148619	0.5736810	0.6522223	0.2965607	0.1926678	0.4527147	0.1046172	0.6113503	0.5361089	0.6833017	0.6749494	0.2352169	0.6310839	0.6685371	0.0821758	0.7191170	0.5577610
800	0.4201332	0.2020370	0.0717703	0.0150562	0.2445494	0.6993721	0.3181721	0.0218125	0.3282858	0.1708101	0.4476956	0.8432425	0.3343962	0.1362587	0.4433237	0.6585893	0.0733796	0.6198815	0.4611417	0.6990009	0.0710210	0.4107628	0.1740718	0.4009352	0.4077457	0.1228965	0.3035602	0.3431925	0.2975399	0.4814507	0.2512453	0.6408928	0.3910890	0.5122175	0.5979584	0.1872879	0.4563085	0.6691183	0.3875458	0.3626419	0.3057137	0.5739537	0.4437969	0.4976922	0.5370737	0.1014909	0.3120800	0.0722681	0.6199241	0.3824084	0.6392784	0.2847860	0.0833135	0.3060415	0.2082104	0.2244516	0.3414750	0.0245724	0.1654710	0.0867377	0.2536856	0.5219089	0.6126081	0.4007666	0.1773631	0.5596175	0.3894391	0.5116521	0.2149232	0.2223596	0.1905886	0.2316030	0.4265784	0.0405491	0.1568289	0.6504861	0.0867871	0.2891789	0.1703112	0.6568928	0.2226834	0.3204795	0.0048708	0.2890082	0.5578326	0.6275322	0.2354299	0.2651532	0.4067785	0.0355758	0.6593120	0.6851100	0.4659949	0.6244141	0.4074849	0.5911279	0.5813603	0.1140540	0.6108543	0.5394742
900	0.4880333	0.1292706	0.0833205	0.0106193	0.1555609	0.4585889	0.2840472	0.0231897	0.3886918	0.2175421	0.4240031	0.6483146	0.2743563	0.1286135	0.4304770	0.7798953	0.1049641	0.6138042	0.3773855	0.6313902	0.0730795	0.3019869	0.1730303	0.3050090	0.2354475	0.1100187	0.2763814	0.2378337	0.2959313	0.4384051	0.2794384	0.5868321	0.4468063	0.5518344	0.5749762	0.2429011	0.4103281	0.5863264	0.4254095	0.3933367	0.1842268	0.5428819	0.4531336	0.6711957	0.4676902	0.0905018	0.3214864	0.0381277	0.6743494	0.3451847	0.6340666	0.3213808	0.0765567	0.2759401	0.2907056	0.2759191	0.3400366	0.0071336	0.2209270	0.1583348	0.2612874	0.4794919	0.5654348	0.5096405	0.2427954	0.6446335	0.2482046	0.4451750	0.3970941	0.2737300	0.2949162	0.1867961	0.4591304	0.0570479	0.1405510	0.5349297	0.0603879	0.2620192	0.2565089	0.5937160	0.1715852	0.3170843	0.0210840	0.1489677	0.5663569	0.8322339	0.2047491	0.2252073	0.3340374	0.0822736	0.5481260	0.6102451	0.5386015	0.6830379	0.2946390	0.6266987	0.7227005	0.0622515	0.6535371	0.7289785
1000	0.4062053	0.0898143	0.0853908	0.0190441	0.2156967	0.5051827	0.3339613	0.0441205	0.3218784	0.1673870	0.4014776	0.5039772	0.3040443	0.1534884	0.4917924	0.6892648	0.0833804	0.6980739	0.2934459	0.6585763	0.1004230	0.3948213	0.1622185	0.3783089	0.3647413	0.1813245	0.3210699	0.2719914	0.2517264	0.4301444	0.2544891	0.5838329	0.4097535	0.4821842	0.7029100	0.1666084	0.4046714	0.6338088	0.3598453	0.4331097	0.1915372	0.4088288	0.4638161	0.4358338	0.4815841	0.0617567	0.3894346	0.0690299	0.5637199	0.3055385	0.5766662	0.3261353	0.1096589	0.2688720	0.2938518	0.2525104	0.3315767	0.0024714	0.1890511	0.1003720	0.3198888	0.5423561	0.4998434	0.4940862	0.1435502	0.7100413	0.3207335	0.4158365	0.4723183	0.2657129	0.2240631	0.1946371	0.4462271	0.0417554	0.1391611	0.4910523	0.0845210	0.3261508	0.2274061	0.7274738	0.1897648	0.3238289	0.0056624	0.2497913	0.5381896	0.6450217	0.2314533	0.2308439	0.3818197	0.0979192	0.6943007	0.5970094	0.4849072	0.5407196	0.3167667	0.6554064	0.7508861	0.0676236	0.6749448	0.7432949

