	FOXA2	MLLT3	PCGF1	THAP11	KLF5	E2F6	SMC3	SMAD4	DNMT3B	PRDM1	RBBP5	GATA2	SUZ12	SP2	TBP	RNF2	UBTF	CREB1	CTCF	SMAD1	HDAC6	GATA4	EP300	PHF8	SOX2	HNF1B	AR	SOX17	CTBP2	HDAC2	CEBPB	NUP98	NR2F1	TCF12	SRF	FOXH1	TET1	RFX5	REST	CTNNB1	BRCA1	HAND1	FOXP1	NRF1	SAP30	HEY1	SMARCA4	TAL1	GATA3	MYC	SNAI2	TEAD4	USF2	SMAD2	PAX7	TRIM28	SP1	CHD7	PAX6	EOMES	SIX5	MAFK	EGR1	GTF2F1	USF1	PDX1	ATF2	HSF1	SMC1A	KDM5B	FOXM1	STAT3	SIRT6	GABPA	RYBP	RXRA	BRD1	NIPBL	LEF1	BCL11A	BCOR	BRD4	TFAP2C	JUN	SP4	TFAP2A	NANOG	ZFP42	HAND2	TAF2	KLF4	MXI1	SMAD3	SIN3A	KDM5A	JUND	FOXA1	TP63	ZNF274	RAD21	HNF4A	ATF3	TAF1	KDM2B	YY1	CHD2	KDM4A	SOX9	ZNF207	OTX2	FOSL1	NR5A2	BACH1	CHD1	EZH2	BRD2	GATA6	TCF4	ZNF143	MAX	POU5F1	TP53	TAF7
MYOCD	0.001040781571630658	0.02490236829881679	0.00305547088282985	0.0038515843257652988	0.00286950186433885	0.002935659182250438	0.005664127920278443	0.006644294476386831	0.0236644960902025	0.031454032176432195	0.006900237867066769	0.0035280308091595164	0.00619509996040952	0.0028100618089130403	0.0035379806837254513	0.006763748567556336	0.004694514313958549	0.00615467580191931	0.005342948368745883	0.0031914104936854497	0.004358892246609289	0.048978228243542886	0.00648363721245697	0.0037650021035286717	0.025440317775784253	0.0005986349024870793	0.003107525105098891	0.009059359185965883	0.007421245958087858	0.0061338909700153505	0.0033204655706328546	0.005031878546404503	0.00013935942189089584	0.005814916721769536	0.004420232260800454	0.004474528530547591	0.0062497668981763765	0.004432847766326897	0.005535854876706474	0.008777434919753599	0.004739234262853511	0.027803858875716417	0.004490991599188474	0.004706252318984416	0.003117291598652891	0.003059249404001992	0.0071455253073035565	0.00490500882218423	0.005052463604786728	0.00436346730480683	0.011569368257705784	0.004004059163436231	0.0036200431424032557	0.01489878981021443	0.0001532811100342568	0.008516706134229128	0.005323178982491502	0.005254292897675305	0.0011686456267071285	0.01687249245947239	0.002642069237015809	0.0007439749507226359	0.004617053988450924	0.004555525934895818	0.0015777472364895742	1.580926737779299e-05	0.007503425506926719	0.003886607613668256	0.006661815167623734	0.008868928765260055	0.005991327802324017	0.006082519053900254	0.0010320291100622545	0.004852349275557888	0.005593577309125725	0.004016429440760859	0.003504463868588133	0.0065637107628437885	0.0041030633685861986	0.006271516843976293	0.004917928396411852	0.004997458911240479	0.004075335155129731	0.0023132571687809016	0.005347737766825229	0.0060536319280503305	0.06963611704248092	0.008601279430706786	0.0024938005923786483	0.007954131645290947	0.0016089710758106749	0.005617047906835636	0.00499392995631913	0.005093366611221209	0.0074752553086037095	0.01377146266141281	0.0001792133173928233	0.0005431219976622914	0.0028402972352811963	0.007957849817445274	0.0007681836415229993	0.0032034710850696664	0.0076436861297464985	0.0042107548538788545	0.005729094502504091	0.007354016127203804	0.00441210520305802	0.0027926377619107738	0.00902030207264658	0.020164314368814943	0.0005055871373755169	0.0042798967111560655	0.005679840722499814	0.005538800748737844	0.005815371138923041	0.0100670252829316	0.05457319461322706	0.016319289890668186	0.0037776298448848294	0.004093140474784097	0.0851606331178435	0.01437521765888417	0.009451423118784122
NAA30	0.0008734839773091532	0.004753026218003374	0.01301367937829819	0.00609064867154593	0.0028477238176730325	0.0165260330549912	0.008001110108874504	0.009099613398701804	0.006671500023307705	0.0065297490584279826	0.00832695373871605	0.0038690997405165864	0.007433724184569867	0.004599577320225356	0.03632549921869152	0.0067293708005374195	0.006856082128872114	0.030916961299087	0.029360889169409415	0.006486891259786576	0.004008099882898953	0.004602177613958882	0.008273339307952987	0.019316730095783288	0.0020511634885000294	0.00026421973835541717	0.0026868282850425157	0.003138337349532024	0.006864528838252134	0.00822662220943633	0.0029302421790090884	0.007227284985180462	0.00032379689695330894	0.008410457425044154	0.0049511180183338405	0.019289392198533557	0.006698909566834443	0.003977109667975293	0.030303786999603302	0.00789695445358403	0.008068588965827154	0.0038265838821742973	0.005317872017207676	0.005039890099578155	0.003469019938903304	0.0027163752881585426	0.006594394527198232	0.004233363017739354	0.005556634387319839	0.005634199833299872	0.003149312192912327	0.003997798413253159	0.0036280233107915793	0.03168245447109325	0.00021229888119160363	0.007386235625980002	0.0075114771014075325	0.008441655636718873	0.0006652517363073551	0.005897944247326203	0.0035268804710406458	0.0002447709344195991	0.006369648357480386	0.006278094676211413	0.0026890497061675973	6.539832331705187e-05	0.005677471988264404	0.0045428541076245384	0.008872526440635641	0.0075630682226486105	0.007880407625858872	0.006515500161969156	0.0023611424281467365	0.00581419877092745	0.024706634482508528	0.004628150450350399	0.00499344605681687	0.007464168181194508	0.004435543950315424	0.005075068429096358	0.005523657054414613	0.008952576217968574	0.004361849813558285	0.0032389936743180306	0.007707710083626394	0.002963304990824601	0.005647269027457727	0.006789491944401042	0.0014354969776909539	0.00805378371659476	0.002630154190205222	0.00607647930517119	0.004932100872559001	0.0296888310097525	0.0064921001045925575	0.006629273591666471	5.00382209321907e-05	0.0004803206107715604	0.004091599283664869	0.007962739332691019	0.0004153520877391724	0.003179429611211361	0.023745570758673343	0.027908587717704082	0.007046605654091736	0.00615054205825404	0.018452510951431026	0.0022180101481589867	0.007502429076625665	0.0061596259892972615	0.0011490510085126028	0.003460076498677746	0.02413571904412954	0.037713083723327434	0.005994752250561135	0.005686161259493684	0.004655519177603792	0.006637119561590858	0.005347252757054607	0.022018238111378926	0.00802313149771895	0.009269681418208922	0.029937666508002145
NAB1	0.0013355028127432708	0.010706497769916246	0.00545891358802366	0.00788840459128213	0.0034517168072222917	0.008070035449353759	0.012036105071184683	0.010817250905221966	0.011225869821792621	0.008325832816094413	0.011376529115114263	0.005228526285589236	0.010114409963214756	0.006541297028366304	0.008706096279354711	0.009943244396551925	0.01753561819817687	0.01211750439191961	0.017710377693857627	0.008927063713944914	0.01668899159664502	0.007966726834162066	0.011672533544644622	0.007262040110456971	0.003355818085820997	0.0007089135340013127	0.005712029215257783	0.0047314666330926895	0.011104245708279578	0.01083177830282994	0.004221625176808807	0.009730302420511152	0.0011148270314712346	0.011192712241583216	0.008834987193610708	0.006391463553849068	0.010836623061042706	0.007229655870440844	0.01248740381035432	0.011747370053554888	0.01015400331297118	0.005300698322502342	0.006512555986899406	0.006229915772058352	0.005711011263683963	0.0038361462570199786	0.014041454751560952	0.004623402649575494	0.009062538037567536	0.008561620822842602	0.007017066737605956	0.006833829527116853	0.0060305387836463295	0.010922581198823753	9.34412971505402e-05	0.01832590259129999	0.0126961107117018	0.009447141251633043	0.001220623197557634	0.011341073970635876	0.005259460228616239	0.00040735823147714125	0.007525798523504234	0.00932655601631393	0.002736689335449687	5.2128517134203514e-05	0.012424874411195873	0.006312177560985649	0.0097968888157504	0.011271399961696751	0.01061074096710227	0.01255767435910265	0.0027594129942677386	0.00854622787201953	0.010464894553578378	0.006553318295829576	0.007468629295140479	0.012733893733398489	0.005334570441015147	0.009603152897418777	0.008657190704445376	0.010171169192071011	0.0052765524440297785	0.004611769236238827	0.010156551916393065	0.0038810451448037853	0.00932036436183083	0.011031746250148432	0.00234673061673569	0.00894411339102541	0.003657351539475001	0.007518145066276549	0.007058274130970383	0.009869178243890048	0.01070273310808613	0.010167014971363448	0.0001342196385038431	0.0006736021716638721	0.005646555913385413	0.010955840629310022	0.00044754447320363597	0.003909716583832512	0.009963340603839637	0.009377288666539	0.010124384479846378	0.011102448980914073	0.007023732040831214	0.0031411157761539153	0.01113627430226377	0.008767191704362355	0.001252207001226315	0.007744015669338453	0.012531443810181097	0.010542606926721874	0.009548364373698673	0.013084199943574905	0.006231402623839001	0.010230048907730166	0.006885366446537352	0.007828901798622523	0.012805558459822227	0.014516866509776006	0.009980017114304124
NANOG	0.00042061605976689923	0.003474481752325943	0.000979733543836182	0.0018429750673117733	0.0010691917358830359	0.0011605637319142188	0.0023013941972788604	0.008065675089870886	0.00683877125052708	0.012838107170907399	0.0025177219227460862	0.0018212527982216413	0.0018614721971095783	0.0009016752082518829	0.0018014220042631487	0.0020346989270436915	0.001702897453752115	0.001507200923528091	0.009353104021275196	0.0015806704979557278	0.001501663517196597	0.013987160272970457	0.0016146176219373816	0.0016119590427439048	0.12655896498006705	4.855901884128471e-05	0.0007725206704738225	0.0016654183606922405	0.001885964752971994	0.0020501193939541926	0.0009525305179764366	0.0020798395535008146	0.00011313890090320928	0.0018814118997575347	0.0016172054033520606	0.008227038561658613	0.0020306974887192982	0.0010161442126995135	0.008005221878526637	0.0025427363017300215	0.0019218348495996151	0.0043648586780163975	0.0012086137004368245	0.0013883997314234706	0.0014591789588653582	0.0006135794137296279	0.001900915977996764	0.002082371843750374	0.0019112953353787575	0.0016131134936765836	0.0029851136034163093	0.0018468371883917055	0.0013074953603594498	0.023045203420947045	1.078626960012756e-05	0.002357599105968325	0.0074810214773287885	0.002156838277624026	0.00032246269672711814	0.04803080855241265	0.0009465472409401047	4.672432207051094e-05	0.001937318721374651	0.0015978486758679254	0.0007907172212063011	2.8253267721892767e-06	0.0018691174924184847	0.0017493245832797648	0.001464362122936927	0.001980277326744189	0.002196721578797596	0.0019921470053203207	0.00026530237493547945	0.001566966516254131	0.0017355064698587356	0.0010755603844958066	0.0013698119373260849	0.001575789348452541	0.0024973803165290677	0.001797065299912965	0.0013050105388714218	0.0021229413777909076	0.0010503397800996881	0.0013451121279082062	0.0012963996697886878	0.00344947110551085	0.2263499279086649	0.0033684205699936057	0.0006458122110025216	0.001883768445380178	0.0008943253168108356	0.001204850307165667	0.004756276574365895	0.002004680474029074	0.0027921218386044804	0.028529122383821527	0.00017617531379969292	0.0001455152274673618	0.0011763041904267052	0.007854053301936961	8.056075277322914e-05	0.0006893731804559677	0.0025435856431162093	0.001662551834438993	0.0019570809889462772	0.0024198027909260837	0.0017481352913587855	0.0004504348339607646	0.00383096348480621	0.03100293437066627	0.0002696226483235685	0.0009505533029621813	0.0023205976140322276	0.00257272760779134	0.0026114045877082873	0.002229120874170636	0.06769787449378174	0.0026897329940361453	0.0016459949488128703	0.0015877269193503051	0.1910268798316487	0.0029519879958232386	0.002007544241085057
NAP1L3	0.0010186777894372388	0.011107860856645817	0.004805890030882175	0.007538441320435763	0.005541048143823942	0.005850887139882518	0.007781436987432201	0.0080708838355271	0.02268945328414217	0.01888183592392829	0.009027832511561864	0.004057232653589813	0.012174848195023248	0.007334809618204542	0.010286765648404689	0.011151454124755647	0.009748734975209478	0.010299972244274478	0.008331995199501615	0.00678026058836469	0.005326375785542419	0.011656942310661344	0.006410063855706334	0.008050096531988597	0.034017334060763994	0.0011870236073988419	0.004234307821855256	0.006913839304545283	0.009250330503210117	0.01267974778439742	0.0034336814794307152	0.009877981733686881	0.0003934471497948712	0.007388655923422014	0.009135909706600762	0.011313445134954237	0.00877492850108484	0.00539794447120524	0.007592336221381745	0.010830086195926018	0.009454195463152858	0.006681905917716587	0.005980222953809069	0.005315043134437587	0.005105503703077525	0.0032600596969133773	0.0099496257012119	0.0040723046409862065	0.009780694408148287	0.00855780086913453	0.004455517422966163	0.00928994681449351	0.005065792791280909	0.013433065237310136	0.0007992746175507721	0.009206329763356613	0.01152712984110152	0.008758900025442374	0.0011365426164979381	0.016756062531314453	0.0036538621483456785	0.0004846582731615272	0.006812724139555094	0.008217989186653044	0.0033266208260275816	2.3682972492347957e-05	0.007494129295588143	0.005315560191266961	0.008329219871139045	0.011692727555009582	0.009783382971267466	0.008648548469184988	0.0019986434035111117	0.008133417752779926	0.009386226207036703	0.005116100071710056	0.006673965090249401	0.007606419566320403	0.007481550760561396	0.012007293780327702	0.007156773841184322	0.008612560992026959	0.005273428546763453	0.004444326578553671	0.010326250844838274	0.00451195742092775	0.03338322382405392	0.014276687480272523	0.002162305659474563	0.006636545875217298	0.00203746552994186	0.004999280219317347	0.006353282705366597	0.010528951909614486	0.0086273443465049	0.01374930631540285	0.00013125571244149357	9.495867836837891e-05	0.00450253373930112	0.01074907013905616	0.00041351220801367534	0.002343759324606883	0.007337191273574631	0.009737460796258377	0.008273158962584508	0.007734644932975223	0.0074219530433540645	0.0020370471766404034	0.009803178019969366	0.009974883331155785	0.0016848481836017359	0.005751752125129436	0.007980724124455918	0.009340080427092197	0.009638379036385114	0.009575795977672512	0.018248520845326494	0.008640645280913356	0.004807409022815825	0.009494223466702712	0.03401526038104711	0.011288140428397434	0.00878248143602458
NBEA	0.002053936760494804	0.007003284588597688	0.004972790213357419	0.006231694847018289	0.004798056994667907	0.007520901340754347	0.008533812667108249	0.011493652928277106	0.012649923762007886	0.009215512097754825	0.01135421917513013	0.00606786723651732	0.009000558350784647	0.005335700918339254	0.007767079125122348	0.008498752299223563	0.010278444323443641	0.009959868246977359	0.008795855613945705	0.007995322946325852	0.007806887692499847	0.006806534152367351	0.011560988923424768	0.0071656041316183056	0.003467253396671006	0.0005498684769343203	0.0038520285495387647	0.00654441070118027	0.010253335072305948	0.011453103118785366	0.003213768683362471	0.012736590961137259	0.0002345999848633756	0.009443421332376049	0.008888482921906152	0.006366134142312981	0.010751123035452512	0.006651244330772706	0.008636819540056077	0.01002098027002703	0.008414749442146525	0.01664843307271796	0.007599694491811201	0.006098274193235965	0.004572801262026861	0.002933001319215467	0.013805057307239387	0.005703137870733719	0.023013298301049576	0.007400502095015372	0.004277119105903432	0.0035730561063435557	0.005783053441809162	0.021978480307805155	7.386145287243137e-05	0.011450143802000422	0.009797267864741789	0.010244529636900025	0.0011110295286269078	0.01235321327642013	0.003877904048513381	0.00032816622051553423	0.010754133960001867	0.008629693705210781	0.0029392546804454115	4.528217856856933e-05	0.010775511529083943	0.005528937998081111	0.011013847375857415	0.016585109281455065	0.014218991574539055	0.01018642295273894	0.001873179215924946	0.006722163995498022	0.013302835298358202	0.0074244793041158864	0.005470584592682632	0.011652595829133156	0.006836364668718345	0.013190354469598216	0.008267290567395055	0.010008669070807845	0.005177318455290078	0.00453960514760282	0.008256846962622473	0.00871139563954842	0.009482655223138247	0.014916001265964764	0.0027758350935078507	0.009213668799318854	0.003203966963456604	0.005803747582606203	0.00711999769438957	0.009357156705450792	0.011171566411523497	0.00984251197279124	4.8665300835461525e-05	0.0007802941169311663	0.003823894921868539	0.009679599500581412	0.0004925697146829345	0.002673540217229382	0.010652625512987828	0.011332401767596364	0.011185763015960663	0.015167309445348403	0.008283082238987877	0.0037725418012059483	0.010347310814541493	0.014060132187975987	0.0011926757376232364	0.01050051295773453	0.007938038248457045	0.013962515551621304	0.009132742767059986	0.009975971530424241	0.007402229161040981	0.009854866197700136	0.009377381428537303	0.008492078740729882	0.010499992743203195	0.011605610313943216	0.015800489898680693
NBN	0.001748618894936367	0.006435858768381403	0.005042313116016345	0.0074260267454088905	0.0035737429687230796	0.0054777949023981426	0.014835933294569004	0.010909983733870953	0.009045420067370408	0.00831589048594673	0.027721733999189885	0.004497651609250831	0.01331239769961922	0.006161923004948582	0.008609238519184988	0.011053313634300913	0.009829794535828976	0.012237072165174822	0.009760473427999097	0.00545177232489798	0.005517762066531804	0.006528293654372579	0.014537624498774758	0.006198152533253907	0.003079562945732804	0.000337321431909288	0.002421942981195099	0.0060565961332697035	0.0114124677286587	0.008309332073875108	0.004970691930800454	0.010278838408394268	0.000650629038384965	0.012945776320321381	0.007276827530689404	0.0064106205464367185	0.011978122080761993	0.005299279869720837	0.015420511485738657	0.010829669257145097	0.013610289342241087	0.012545807945434749	0.005683906806632005	0.0054796464476195355	0.0033032172790730735	0.006436914725243105	0.014588834137043868	0.004274253361915892	0.008186738640682364	0.00980001737731923	0.004650141376040681	0.004914368697042518	0.008309156644510672	0.013881831379253537	4.214555416777521e-05	0.010450032651276945	0.011796801334989762	0.01146348746500515	0.0024322622433777855	0.008703069661211394	0.005309967356249985	0.0007869624749989013	0.00746782618987339	0.011271774267044444	0.002915974978243268	5.0115722579164916e-05	0.015016949693543441	0.00595289848451845	0.009945508470249807	0.009498627396725912	0.016152822381959614	0.010122972449260772	0.0014700260993160117	0.008338266232509864	0.009155619146763425	0.007366445444826455	0.005441708899900873	0.012471506309359375	0.004494631303032949	0.00960712379541519	0.0076233197155596245	0.01095209124459269	0.004578303186242851	0.0028700830190978134	0.011844453017768417	0.008066155361766433	0.00817824045742208	0.0193676456896065	0.002516519524101602	0.013633802929912925	0.001987061948728624	0.0061553042861059	0.0054424668191486	0.010006415981129935	0.014009417513317864	0.009592040230806693	0.00011141458757776891	0.00041869207258022506	0.003273178142103358	0.011610606784903643	0.0010928776857343882	0.003076807342157658	0.007461218356252678	0.009275324421476315	0.009189251547760893	0.013357053550704696	0.010195455564832444	0.002001540874054051	0.013298601795622785	0.008613635693968152	0.0016834065192363051	0.006366854397495826	0.0077226619136461965	0.01362844875908872	0.008812941356020766	0.015880810894087875	0.006417579948656305	0.011171354376469125	0.006842762411261991	0.009571076147251556	0.012643358546614143	0.011734334226220213	0.012427804578476864
NCAM1	0.0010775193209465895	0.02861474760846079	0.002640474205509497	0.0035690139218989806	0.001676229600070346	0.003697163420425341	0.005691685155588959	0.004389825010922859	0.017198015250789248	0.04074807988231245	0.007964375571728107	0.003169093930777286	0.0037541392703048845	0.0030848051593939494	0.00406319212942375	0.005201915214019046	0.004314920206167557	0.00570699018796545	0.005108033080000903	0.0031545884163431074	0.00453340349612059	0.04157400502488631	0.006144841099936717	0.0036285127216397367	0.025405098532980005	0.00028192859252420654	0.00390494091869684	0.008177281044103597	0.005732605615557273	0.006486340153355259	0.002180449626664487	0.005677054789903467	0.0007126778051579104	0.0052536872841069645	0.0050337115467801044	0.005569276007586451	0.005932043369175912	0.004197420178113108	0.0054165751785929675	0.007991570326840636	0.005058577000003552	0.027004336430093145	0.002618118425406968	0.004620391137995366	0.002414683781222805	0.00369826064980175	0.005979857769792142	0.005057883262491885	0.004171195346157925	0.004296394728310616	0.00956466081031297	0.005840395313995104	0.002801125611098213	0.019063727181540098	5.2084780225979444e-05	0.010344198681614111	0.0046556771940107836	0.006018432245799027	0.0010690210628543607	0.01738805941995131	0.0029927933939545956	0.0007653381069478236	0.0048959102640636545	0.005468125762149764	0.0021493898311184417	2.0943546900684688e-05	0.005982058644100013	0.0038381228811440707	0.005017763803252772	0.006622435662945629	0.005245347910226168	0.004998920070192372	0.0021829007550522033	0.00448916158080466	0.004589063804697699	0.0034188910514878945	0.003044836159279803	0.012427117827042969	0.0026503632116864112	0.004522269568690117	0.003801551079656779	0.004887667126093697	0.003696396743002069	0.00256465103743756	0.005102702785800557	0.018256789480098956	0.07662968717043972	0.009373540920425324	0.001412043402743316	0.0072955769845013665	0.0018821256734832855	0.004198474560133572	0.005622228530969469	0.005619286751239761	0.007702142528075797	0.013164685157265143	0.0002529454689055423	0.00027897037411526255	0.003099443270937586	0.006358558119975093	0.0002795920950020386	0.0017100320143224237	0.006079195149819838	0.004555681097738312	0.0043811870604196085	0.009669847114455241	0.004793191920164074	0.0024467048514422904	0.009206564995355769	0.021418292447567128	0.0009229454200621389	0.0029467363570768205	0.004696779834202343	0.008585011737956222	0.004286202865937839	0.007200443692328784	0.0556679377683891	0.008962776407236972	0.003289331019184757	0.004590491363136938	0.09906788923759842	0.01371928642038964	0.0046273474407258946
NCAPG	0.0010736527016255398	0.007781763818787998	0.003676777876928131	0.006786616655078536	0.0030500798593521674	0.006719420958084576	0.012217130916539646	0.010996004853146725	0.011237166041311251	0.01274532037700608	0.011215243932784589	0.0037632099676801465	0.009232523737064707	0.0049057691194097615	0.007943332314685253	0.008223179188631248	0.027066940806979457	0.009621966263720826	0.010269916444880548	0.006710112699715241	0.0069388893698333525	0.008222738179914178	0.010703649446474192	0.007560770861669644	0.003269488017396453	0.0004993726368655113	0.0030285298994012283	0.008201063527561541	0.009531048459134502	0.01907815406441792	0.0033364353711851716	0.013774199594679687	0.00028167338656128865	0.00999738240518442	0.007420190970714544	0.007239720944444154	0.013495792017595728	0.006614841440398757	0.010309908416818538	0.009607133839573942	0.016610521121033988	0.012408196340780987	0.005616158445278251	0.005684604499447937	0.003916024257258646	0.0033587497533209007	0.011781975130363572	0.005018833890078488	0.007677832971272372	0.015888165925244193	0.004807761343623112	0.004947104749532798	0.006407367133715851	0.013495050955216336	0.0002737863864325661	0.01609616456223365	0.009554360560421159	0.01189598833467396	0.0009990013338665397	0.009006231631232141	0.003926121843875081	0.0006571927116091729	0.006150312332465069	0.008718004143032575	0.003067518378006604	0.00013129424396569469	0.009042734735848811	0.007605131508267952	0.012803841031813961	0.009966367939863092	0.013153428360307248	0.010226036435333033	0.002125584981624302	0.009942513253525326	0.00825632346913765	0.006197327613680288	0.006762742153034617	0.009751686102123817	0.005170003178396354	0.014689800962845905	0.00853929723786253	0.009141024666786197	0.005699382942419164	0.0036072595595033016	0.010143613256762312	0.003902065205698514	0.00849461518782072	0.023802239583580326	0.0035917786259046193	0.009395484418919358	0.002140228687535131	0.008189056857856166	0.007653485850204343	0.011546921050679467	0.007937492091149648	0.00917478731228209	6.699715925108358e-05	0.00023048584810959864	0.0037991073096010942	0.00969012049142878	0.0007986179591525762	0.0019735088687327772	0.008927562665820376	0.0106699143398786	0.011787647533937405	0.011469633232052042	0.008100000855055385	0.004329217479993754	0.010224050153035461	0.009315158448307914	0.0013393597405627637	0.005481198795983911	0.01216152764968799	0.014750760442884899	0.010170978151146759	0.012959606363047917	0.007447952323210886	0.01018362906629709	0.0072670079808928876	0.009021137287137335	0.015126404638928644	0.01265233496539901	0.008962391628478032
NDC80	0.0015015381734494132	0.007863919111482626	0.006302237923843285	0.0074214618218253585	0.002462113676909248	0.006244934863024617	0.009663592151545858	0.009438188300093749	0.011849366000284104	0.01294396063767865	0.011769827665690178	0.0069266844144736635	0.00974942735615672	0.005603741758327291	0.009534323712601342	0.01059803380875148	0.010539195544423893	0.01076299584556542	0.0112955172068295	0.0065942601182896925	0.0065607799368169175	0.006991375635665533	0.009235185599301662	0.007887131945607827	0.0032142419717953916	0.0005840821224548822	0.0038876123064719857	0.004929031544969493	0.010608804252288887	0.016005399636259965	0.00356039814674731	0.009347749488087892	0.0002585483960726573	0.008200823031702538	0.00894457667251487	0.009915298233282785	0.015940267668701998	0.00791841545111922	0.009849066542216125	0.01099395406509328	0.013456693508036825	0.007807275794254151	0.006195064322881561	0.00733595431996601	0.004219607138072253	0.003781194634411732	0.008582399206665951	0.005285087717627392	0.00707199638619381	0.014368896208645855	0.003019277486203173	0.0055258960091567055	0.005042547830376756	0.017755800554570118	0.00015810445756595095	0.013689093460661371	0.00940888109046772	0.010055846861642055	0.0007584999390029363	0.012898030737001463	0.005601555017893886	0.0004775166382959607	0.00595453059324799	0.011614383319759837	0.0028814312341555862	3.819862735713149e-05	0.008636598605608633	0.006439740817248038	0.013311097452184457	0.009152700695932211	0.011434502821728353	0.010425151208610107	0.0019435104872824582	0.006961719008268258	0.00953275790586491	0.005019716434768577	0.0059585699391503846	0.009656378760463626	0.006643013830545676	0.014314301876064103	0.007453934687956771	0.00974734615371425	0.005815341359395892	0.00348312696588039	0.008739109816637537	0.0038773713477405942	0.010657535174351375	0.028535926541083046	0.002670420762181076	0.008443089973108596	0.0029932080207027935	0.005861730344224241	0.007714044285646099	0.011401161711253249	0.008363653126898818	0.015016775356345944	0.0001846650079185444	0.00021240358321111816	0.005785887019214518	0.01095410825144023	0.0016849086982637868	0.003231741273209785	0.01190025787452283	0.00775661812552748	0.011680937985744983	0.010596257351799615	0.007824470072408565	0.004529922552749601	0.01430832895183652	0.012849541745932131	0.0017814676117063482	0.005955584512995512	0.012432864554079534	0.010423256508157546	0.009799468117264771	0.011393870308115775	0.009445217140551476	0.01010244171830995	0.008732131632828405	0.01070831879418159	0.017926290378426014	0.009668981313644114	0.011044697612587145
NDFIP2	0.0014137154691249557	0.009094960253800227	0.004598774195266029	0.006496439871108144	0.0030641030235425055	0.0059020336152154065	0.00924686124044868	0.014150480052308397	0.009199458828511607	0.008938969040382166	0.017484983250238433	0.003888783855089224	0.009167816968213411	0.00697278850307466	0.010521948101104918	0.010915757239068133	0.00811519245743079	0.011094385206517284	0.011192964700653361	0.005778516192487494	0.01292543881059867	0.011342894116350297	0.00903089604550819	0.005586969773363257	0.0045668659991928455	0.0007808706795869607	0.004093254725655238	0.00412678000719632	0.010730817644118894	0.010613399928872258	0.003311899315623545	0.010975249019380158	0.0007296742247056825	0.009763935020893167	0.008183434511464624	0.006494002540749403	0.011642202397727666	0.006529717704010807	0.01192198337491862	0.012786362251462504	0.009559821639506284	0.004518832961058714	0.006661636372631016	0.007321449353634196	0.005613826758350189	0.0033065239765510536	0.009456721420284189	0.004854673175600866	0.008013593630728575	0.008210939177122673	0.00404659632799933	0.005705140588377845	0.005056065440472479	0.025621074286908768	7.356597223352572e-05	0.018734228087132154	0.011296474861956278	0.014588295951965879	0.0015272413172915259	0.007478666318245117	0.004092817449621553	0.0008877175300099684	0.007396567243482519	0.009523910302330286	0.003133074048712405	0.00018476485843352058	0.014750032701160274	0.007424652397043586	0.008999619510498387	0.011051110667500062	0.012058909664094494	0.010565746699087728	0.0032190063862625427	0.008150695067032023	0.00821994942249609	0.005907787276586352	0.005317637986697478	0.009530524396245998	0.004645695838004426	0.009604173045487472	0.007931040074871953	0.009577889976139183	0.006766864621555373	0.0044761309045786984	0.008417553259790746	0.006220913830219962	0.013933890804654379	0.010120732826344115	0.002100133099372593	0.013532345785735807	0.003080135704235818	0.005910684695677622	0.007125754603743188	0.011086630225726143	0.014368941848356739	0.008849635064191383	0.0003698418373320282	0.0002703084818989173	0.004777240250183891	0.01206130838125538	0.0004620950948421592	0.0030889273680703776	0.009362119199039757	0.009724049429426573	0.008818526774871696	0.01588973123880728	0.009614801785011163	0.0035480187214458328	0.01291652519743578	0.01326418069839548	0.0014823667298799704	0.006473310072633487	0.009112424458838097	0.011862038311772242	0.010623190789158873	0.009508539175662828	0.010033177747585867	0.01272992275151338	0.007259577188489087	0.008940275548123704	0.021065192621160866	0.011821222923118218	0.011736469635050708
